rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm,stlm_dt,fiscal_year,endpoint_label
20220317000844,Y,00113225,대한제강,보통주,오경태,친인척,"222,475",0.90,"222,475",0.90,-,2021-12-31,2021,largest_shareholder
20220317000844,Y,00113225,대한제강,보통주,오성수,친인척,"10,875",0.04,"10,875",0.04,-,2021-12-31,2021,largest_shareholder
20220317000844,Y,00113225,대한제강,보통주,이정자,친인척,"103,010",0.42,"103,010",0.41,-,2021-12-31,2021,largest_shareholder
20220317000844,Y,00113225,대한제강,보통주,계,,"11,424,988",46.34,"11,196,088",45.42,-,2021-12-31,2021,largest_shareholder
20220317000844,Y,00113225,대한제강,우선주,계,,0,0.00,0,0.00,-,2021-12-31,2021,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오치훈,본인,"5,708,940",23.16,"5,265,299",21.36,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오성수,친인척,"10,875",0.04,"10,875",0.04,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,이정자,친인척,"103,010",0.41,"103,010",0.42,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오민정,친인척,"12,305",0.04,"220,449",0.89,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오은정,친인척,"12,305",0.04,"428,592",1.74,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오희정,친인척,"12,305",0.04,"428,592",1.74,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오유진,친인척,"12,305",0.04,"428,592",1.74,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오정민,친인척,"49,500",0.20,"49,500",0.20,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,이미련,친인척,"37,679",0.15,"37,679",0.15,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오현지,친인척,"3,480",0.01,"3,480",0.01,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오주원,친인척,"3,467",0.01,0,0.00,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오준환,친인척,0,0.00,"443,641",1.80,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,와이케이스틸사회복지재단,기타,0,0.00,"624,430",2.53,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오완수,친인척,"2,081,435",8.44,0,0.00,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오태수,친인척,"1,272,745",5.16,"1,272,745",5.16,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오성익,친인척,"954,747",3.87,"947,247",3.84,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오광태,친인척,"271,180",1.10,"271,180",1.10,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오형근,친인척,"427,335",1.73,"427,335",1.73,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,오경태,친인척,"222,475",0.90,"222,475",0.90,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,보통주,계,,"11,196,088",45.42,"11,185,121",45.38,-,2022-12-31,2022,largest_shareholder
20230331003410,Y,00113225,대한제강,우선주,계,,0,0.00,0,0.00,-,2022-12-31,2022,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오치훈,본인,"5,265,299",21.36,"5,265,299",22.49,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,이정자,친인척,"103,010",0.42,"103,010",0.44,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오민정,친인척,"220,449",0.89,"220,449",0.94,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오은정,친인척,"428,592",1.74,"428,592",1.83,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오희정,친인척,"428,592",1.74,"428,592",1.83,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오유진,친인척,"428,592",1.74,"428,592",1.83,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오정민,친인척,"49,500",0.20,"49,500",0.21,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,이미련,친인척,"37,679",0.15,"17,774",0.08,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오현지,친인척,"3,480",0.01,"3,480",0.01,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오준환,친인척,"443,641",1.80,"443,641",1.89,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,와이케이스틸사회복지재단,기타,"624,430",2.53,"624,430",2.67,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오태수,친인척,"1,272,745",5.16,"1,272,745",5.44,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오성익,친인척,"947,247",3.84,"946,267",4.04,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오광태,친인척,"271,180",1.10,"271,180",1.16,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오형근,친인척,"427,335",1.73,"427,335",1.83,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오경태,친인척,"222,475",0.90,"222,475",0.95,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,오성수,친인척,"10,875",0.04,"10,875",0.05,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,보통주,계,,"11,185,121",45.38,"11,164,236",47.68,-,2023-12-31,2023,largest_shareholder
20240314001065,Y,00113225,대한제강,우선주,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오치훈,본인,"5,265,299",22.49,"5,265,299",22.49,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오은정,친인척,"428,592",1.83,"428,592",1.83,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오희정,친인척,"428,592",1.83,"428,592",1.83,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오유진,친인척,"428,592",1.83,"428,592",1.83,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오정민,친인척,"49,500",0.21,"49,500",0.21,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,이미련,친인척,"17,774",0.08,0,0.00,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오현지,친인척,"3,480",0.01,"3,480",0.01,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오준환,친인척,"443,641",1.89,"443,641",1.89,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,"사회복지법인
해암문화재단",기타,"624,430",2.67,"624,430",2.67,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오태수,친인척,"1,272,745",5.44,"1,272,745",5.44,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오성익,친인척,"946,267",4.04,"939,967",4.01,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오광태,친인척,"271,180",1.16,"271,180",1.16,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오형근,친인척,"427,335",1.83,"427,335",1.83,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오경태,친인척,"222,475",0.95,"222,475",0.95,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오성수,친인척,"10,875",0.05,"2,000",0.01,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,이정자,친인척,"103,010",0.44,"103,010",0.44,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,오민정,친인척,"220,449",0.94,"220,449",0.94,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,보통주,계,,"11,164,236",47.68,"11,131,287",47.54,-,2024-12-31,2024,largest_shareholder
20250320000395,Y,00113225,대한제강,우선주,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20190401002379,Y,00305668,새론오토모티브,보통주,"Nisshinbo
Holdings INC",본인,"12,480,000",65.00,"12,480,000",65.00,-,2018-12-31,2018,largest_shareholder
20190401002379,Y,00305668,새론오토모티브,보통주,신광섭,임원,"2,100",0.00,"2,100",0.00,-,2018-12-31,2018,largest_shareholder
20190401002379,Y,00305668,새론오토모티브,보통주,계,,"12,482,100",65.00,"12,482,100",65.00,-,2018-12-31,2018,largest_shareholder
20190401002379,Y,00305668,새론오토모티브,기타,계,,-,-,-,-,-,2018-12-31,2018,largest_shareholder
20200330002452,Y,00305668,새론오토모티브,보통주,"Nisshinbo
Holdings INC",본인,"12,480,000",65.00,"12,480,000",65.00,-,2019-12-31,2019,largest_shareholder
20200330002452,Y,00305668,새론오토모티브,보통주,신광섭,임원,"2,100",0.00,"2,100",0.00,-,2019-12-31,2019,largest_shareholder
20200330002452,Y,00305668,새론오토모티브,보통주,계,,"12,482,100",65.00,"12,482,100",65.00,-,2019-12-31,2019,largest_shareholder
20200330002452,Y,00305668,새론오토모티브,기타,계,,-,-,-,-,-,2019-12-31,2019,largest_shareholder
20210318000800,Y,00305668,새론오토모티브,보통주,"Nisshinbo
Holdings INC",본인,"12,480,000",65.00,"12,480,000",65.00,-,2020-12-31,2020,largest_shareholder
20210318000800,Y,00305668,새론오토모티브,보통주,계,,"12,480,000",65.00,"12,480,000",65.00,-,2020-12-31,2020,largest_shareholder
20210318000800,Y,00305668,새론오토모티브,기타,계,,-,-,-,-,-,2020-12-31,2020,largest_shareholder
20220318001063,Y,00305668,새론오토모티브,보통주,"Nisshinbo
Holdings INC",본인,"12,480,000",65.00,"12,480,000",65.00,-,2021-12-31,2021,largest_shareholder
20220318001063,Y,00305668,새론오토모티브,보통주,계,,"12,480,000",65.00,"12,480,000",65.00,-,2021-12-31,2021,largest_shareholder
20220318001063,Y,00305668,새론오토모티브,기타,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20230316000818,Y,00305668,새론오토모티브,보통주,"Nisshinbo
Holdings INC",본인,"12,480,000",65.00,"12,480,000",65.00,-,2022-12-31,2022,largest_shareholder
20230316000818,Y,00305668,새론오토모티브,보통주,계,,"12,480,000",65.00,"12,480,000",65.00,-,2022-12-31,2022,largest_shareholder
20230316000818,Y,00305668,새론오토모티브,기타,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240321000841,Y,00305668,새론오토모티브,보통주,"Nisshinbo
Holdings INC",본인,"12,480,000",65.00,"12,480,000",65.00,-,2023-12-31,2023,largest_shareholder
20240321000841,Y,00305668,새론오토모티브,보통주,계,,"12,480,000",65.00,"12,480,000",65.00,-,2023-12-31,2023,largest_shareholder
20240321000841,Y,00305668,새론오토모티브,기타,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250321000868,Y,00305668,새론오토모티브,보통주,"Nisshinbo
Holdings INC",본인,"12,480,000",65.00,"12,480,000",65.00,-,2024-12-31,2024,largest_shareholder
20250321000868,Y,00305668,새론오토모티브,보통주,계,,"12,480,000",65.00,"12,480,000",65.00,-,2024-12-31,2024,largest_shareholder
20250321000868,Y,00305668,새론오토모티브,기타,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20190401002591,Y,00454946,그린케미칼,보통주식,(주)건덕상사,본인,"5,077,224",25.39,"5,077,224",25.39,-,2018-12-31,2018,largest_shareholder
20190401002591,Y,00454946,그린케미칼,보통주식,양준화,발행회사임원,"3,929,991",19.65,"3,929,991",19.65,-,2018-12-31,2018,largest_shareholder
20190401002591,Y,00454946,그린케미칼,보통주식,(주)관악상사,특수관계인,"3,392,795",16.96,"3,392,795",16.96,-,2018-12-31,2018,largest_shareholder
20190401002591,Y,00454946,그린케미칼,보통주식,KPX문화재단,특수관계인,"599,990",3.00,"599,990",3.00,-,2018-12-31,2018,largest_shareholder
20190401002591,Y,00454946,그린케미칼,보통주식,김대영,발행회사임원,"40,000",0.20,"40,000",0.20,-,2018-12-31,2018,largest_shareholder
20190401002591,Y,00454946,그린케미칼,보통주식,신인균,발행회사임원,"31,123",0.16,"41,123",0.21,장내매매,2018-12-31,2018,largest_shareholder
20190401002591,Y,00454946,그린케미칼,보통주식,강희권,발행회사임원,"10,000",0.05,"10,000",0.05,-,2018-12-31,2018,largest_shareholder
20190401002591,Y,00454946,그린케미칼,보통주식,계,,"13,081,123",65.41,"13,091,123",65.46,-,2018-12-31,2018,largest_shareholder
20190401002591,Y,00454946,그린케미칼,기타주식,계,,-,-,-,-,-,2018-12-31,2018,largest_shareholder
20200330004168,Y,00454946,그린케미칼,보통주식,(주)건덕상사,본인,"5,077,224",25.39,"6,113,391",25.47,"무상증자로 인한 
주식수 증가",2019-12-31,2019,largest_shareholder
20200330004168,Y,00454946,그린케미칼,보통주식,양준화,발행회사임원,"3,929,991",19.65,"4,732,029",19.72,"""",2019-12-31,2019,largest_shareholder
20200330004168,Y,00454946,그린케미칼,보통주식,(주)관악상사,특수관계인,"3,392,795",16.96,"4,085,202",17.02,"""",2019-12-31,2019,largest_shareholder
20200330004168,Y,00454946,그린케미칼,보통주식,KPX문화재단,특수관계인,"599,990",3.00,"722,436",3.01,"""",2019-12-31,2019,largest_shareholder
20200330004168,Y,00454946,그린케미칼,보통주식,신인균,발행회사임원,"41,123",0.21,"49,515",0.21,"""",2019-12-31,2019,largest_shareholder
20200330004168,Y,00454946,그린케미칼,보통주식,강희권,발행회사임원,"10,000",0.05,"12,040",0.05,"""",2019-12-31,2019,largest_shareholder
20200330004168,Y,00454946,그린케미칼,보통주식,김대영,발행회사임원,"40,000",0.20,0,0.00,퇴임,2019-12-31,2019,largest_shareholder
20200330004168,Y,00454946,그린케미칼,보통주식,계,,"13,091,123",65.46,"15,714,613",65.48,-,2019-12-31,2019,largest_shareholder
20200330004168,Y,00454946,그린케미칼,기타주식,계,,-,-,-,-,-,2019-12-31,2019,largest_shareholder
20210316000330,Y,00454946,그린케미칼,보통주,(주)건덕상사,본인,"6,113,391",25.47,"6,113,391",25.47,-,2020-12-31,2020,largest_shareholder
20210316000330,Y,00454946,그린케미칼,보통주,양준화,발행회사임원,"4,732,029",19.72,"4,732,029",19.72,-,2020-12-31,2020,largest_shareholder
20210316000330,Y,00454946,그린케미칼,보통주,(주)관악상사,특수관계인,"4,085,202",17.02,"4,085,202",17.02,-,2020-12-31,2020,largest_shareholder
20210316000330,Y,00454946,그린케미칼,보통주,KPX문화재단,특수관계인,"722,436",3.01,"722,436",3.01,-,2020-12-31,2020,largest_shareholder
20210316000330,Y,00454946,그린케미칼,보통주,신인균,발행회사임원,"49,515",0.21,"10,000",0.04,장내매도,2020-12-31,2020,largest_shareholder
20210316000330,Y,00454946,그린케미칼,보통주,강희권,발행회사임원,"12,040",0.05,0,0.00,장내매도,2020-12-31,2020,largest_shareholder
20210316000330,Y,00454946,그린케미칼,보통주,계,,"15,714,613",65.48,"15,663,058",65.26,-,2020-12-31,2020,largest_shareholder
20210316000330,Y,00454946,그린케미칼,우선주,계,,-,-,-,-,-,2020-12-31,2020,largest_shareholder
20220315000608,Y,00454946,그린케미칼,보통주,(주)건덕상사,본인,"6,113,391",25.47,"6,113,391",25.47,-,2021-12-31,2021,largest_shareholder
20220315000608,Y,00454946,그린케미칼,보통주,양준화,발행회사임원,"4,732,029",19.72,"4,732,029",19.72,-,2021-12-31,2021,largest_shareholder
20220315000608,Y,00454946,그린케미칼,보통주,(주)관악상사,특수관계인,"4,085,202",17.02,"2,785,202",11.61,장내매도,2021-12-31,2021,largest_shareholder
20220315000608,Y,00454946,그린케미칼,보통주,KPX문화재단,특수관계인,"722,436",3.01,"722,436",3.01,-,2021-12-31,2021,largest_shareholder
20220315000608,Y,00454946,그린케미칼,보통주,신인균,발행회사임원,"10,000",0.04,0,0.00,장내매도,2021-12-31,2021,largest_shareholder
20220315000608,Y,00454946,그린케미칼,보통주,계,,"15,663,058",65.26,"14,353,058",59.81,-,2021-12-31,2021,largest_shareholder
20220315000608,Y,00454946,그린케미칼,우선주,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20230314000467,Y,00454946,그린케미칼,보통주,(주)건덕상사,본인,"6,113,391",25.47,"6,113,391",25.47,-,2022-12-31,2022,largest_shareholder
20230314000467,Y,00454946,그린케미칼,보통주,양준화,발행회사임원,"4,732,029",19.72,"4,732,029",19.72,-,2022-12-31,2022,largest_shareholder
20230314000467,Y,00454946,그린케미칼,보통주,(주)관악상사,특수관계인,"2,785,202",11.60,"2,785,202",11.60,-,2022-12-31,2022,largest_shareholder
20230314000467,Y,00454946,그린케미칼,보통주,KPX문화재단,특수관계인,"722,436",3.01,"722,436",3.01,-,2022-12-31,2022,largest_shareholder
20230314000467,Y,00454946,그린케미칼,보통주,신인균,발행회사임원,0,0.00,"7,000",0.03,장내매수,2022-12-31,2022,largest_shareholder
20230314000467,Y,00454946,그린케미칼,보통주,계,,"14,353,058",59.80,"14,360,058",59.83,-,2022-12-31,2022,largest_shareholder
20230314000467,Y,00454946,그린케미칼,우선주,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240319000484,Y,00454946,그린케미칼,보통주,(주)건덕상사,본인,"6,113,391",25.47,"6,113,391",25.47,-,2023-12-31,2023,largest_shareholder
20240319000484,Y,00454946,그린케미칼,보통주,양준화,발행회사임원,"4,732,029",19.72,"4,732,029",19.72,-,2023-12-31,2023,largest_shareholder
20240319000484,Y,00454946,그린케미칼,보통주,(주)관악상사,특수관계인,"2,785,202",11.60,"2,785,202",11.60,-,2023-12-31,2023,largest_shareholder
20240319000484,Y,00454946,그린케미칼,보통주,KPX문화재단,특수관계인,"722,436",3.01,"722,436",3.01,-,2023-12-31,2023,largest_shareholder
20240319000484,Y,00454946,그린케미칼,보통주,신인균,발행회사임원,"7,000",0.03,"7,000",0.03,-,2023-12-31,2023,largest_shareholder
20240319000484,Y,00454946,그린케미칼,보통주,계,,"14,360,058",59.83,"14,360,058",59.83,-,2023-12-31,2023,largest_shareholder
20240319000484,Y,00454946,그린케미칼,우선주,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250318000396,Y,00454946,그린케미칼,보통주,(주)건덕상사,본인,"6,113,391",25.47,"6,113,391",25.47,-,2024-12-31,2024,largest_shareholder
20250318000396,Y,00454946,그린케미칼,보통주,양준화,발행회사임원,"4,732,029",19.72,"4,732,029",19.72,-,2024-12-31,2024,largest_shareholder
20250318000396,Y,00454946,그린케미칼,보통주,(주)관악상사,특수관계인,"2,785,202",11.60,"2,785,202",11.60,-,2024-12-31,2024,largest_shareholder
20250318000396,Y,00454946,그린케미칼,보통주,KPX문화재단,특수관계인,"722,436",3.01,"722,436",3.01,-,2024-12-31,2024,largest_shareholder
20250318000396,Y,00454946,그린케미칼,보통주,신인균,발행회사임원,"7,000",0.03,"7,000",0.03,-,2024-12-31,2024,largest_shareholder
20250318000396,Y,00454946,그린케미칼,보통주,계,,"14,360,058",59.83,"14,360,058",59.83,-,2024-12-31,2024,largest_shareholder
20250318000396,Y,00454946,그린케미칼,우선주,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20190329001431,Y,00210856,코아스,보통주,노재근,본인,"5,110,612",16.53,"5,110,612",16.53,-,2018-12-31,2018,largest_shareholder
20190329001431,Y,00210856,코아스,보통주,최수자,처,"764,336",2.47,"764,336",2.47,-,2018-12-31,2018,largest_shareholder
20190329001431,Y,00210856,코아스,보통주,노현정,자,"56,637",0.18,"56,637",0.18,-,2018-12-31,2018,largest_shareholder
20190329001431,Y,00210856,코아스,보통주,노형우,자,"2,043,119",6.61,"2,043,119",6.61,-,2018-12-31,2018,largest_shareholder
20190329001431,Y,00210856,코아스,보통주,계,,"7,974,704",25.80,"7,974,704",25.80,-,2018-12-31,2018,largest_shareholder
20190329001431,Y,00210856,코아스,-,계,,-,-,-,-,-,2018-12-31,2018,largest_shareholder
20200330002014,Y,00210856,코아스,보통주,노재근,본인,"5,110,612",16.53,"5,110,612",16.53,-,2019-12-31,2019,largest_shareholder
20200330002014,Y,00210856,코아스,보통주,최수자,처,"764,336",2.47,"764,336",2.47,-,2019-12-31,2019,largest_shareholder
20200330002014,Y,00210856,코아스,보통주,노현정,자,"56,637",0.18,"56,637",0.18,-,2019-12-31,2019,largest_shareholder
20200330002014,Y,00210856,코아스,보통주,노형우,자,"2,043,119",6.61,"2,043,119",6.61,-,2019-12-31,2019,largest_shareholder
20200330002014,Y,00210856,코아스,보통주,계,,"7,974,704",25.80,"7,974,704",25.80,-,2019-12-31,2019,largest_shareholder
20200330002014,Y,00210856,코아스,-,계,,-,-,-,-,-,2019-12-31,2019,largest_shareholder
20210318000429,Y,00210856,코아스,보통주,노재근,본인,"5,110,612",16.53,"5,293,146",17.10,-,2020-12-31,2020,largest_shareholder
20210318000429,Y,00210856,코아스,보통주,최수자,처,"764,336",2.47,"764,336",2.50,-,2020-12-31,2020,largest_shareholder
20210318000429,Y,00210856,코아스,보통주,노현정,자,"56,637",0.18,"56,637",0.20,-,2020-12-31,2020,largest_shareholder
20210318000429,Y,00210856,코아스,보통주,노형우,자,"2,043,119",6.61,"2,259,030",7.30,-,2020-12-31,2020,largest_shareholder
20210318000429,Y,00210856,코아스,보통주,계,,"7,974,704",25.80,"8,373,149",27.10,-,2020-12-31,2020,largest_shareholder
20210318000429,Y,00210856,코아스,-,계,,-,-,-,-,-,2020-12-31,2020,largest_shareholder
20220318000115,Y,00210856,코아스,보통주,노재근,본인,"5,293,146",17.10,"5,293,146",17.13,-,2021-12-31,2021,largest_shareholder
20220318000115,Y,00210856,코아스,보통주,최수자,처,"764,336",2.50,"764,336",2.47,-,2021-12-31,2021,largest_shareholder
20220318000115,Y,00210856,코아스,보통주,노현정,자,"56,637",0.20,"56,637",0.18,-,2021-12-31,2021,largest_shareholder
20220318000115,Y,00210856,코아스,보통주,노형우,자,"2,259,030",7.30,"2,323,288",7.52,-,2021-12-31,2021,largest_shareholder
20220318000115,Y,00210856,코아스,보통주,계,,"8,373,149",27.10,"8,437,407",27.30,-,2021-12-31,2021,largest_shareholder
20220318000115,Y,00210856,코아스,-,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20230320000316,Y,00210856,코아스,보통주,노재근,본인,"5,293,146",17.13,"5,293,146",17.13,-,2022-12-31,2022,largest_shareholder
20230320000316,Y,00210856,코아스,보통주,최수자,처,"764,336",2.47,"764,336",2.47,-,2022-12-31,2022,largest_shareholder
20230320000316,Y,00210856,코아스,보통주,노현정,자,"56,637",0.18,"56,637",0.18,-,2022-12-31,2022,largest_shareholder
20230320000316,Y,00210856,코아스,보통주,노형우,자,"2,323,288",7.52,"2,433,540",7.88,-,2022-12-31,2022,largest_shareholder
20230320000316,Y,00210856,코아스,보통주,계,,"8,437,407",27.30,"8,547,659",27.66,-,2022-12-31,2022,largest_shareholder
20230320000316,Y,00210856,코아스,-,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240321000499,Y,00210856,코아스,보통주,노재근,본인,"5,293,146",17.13,"5,293,146",17.13,-,2023-12-31,2023,largest_shareholder
20240321000499,Y,00210856,코아스,보통주,최수자,처,"764,336",2.47,"764,336",2.47,-,2023-12-31,2023,largest_shareholder
20240321000499,Y,00210856,코아스,보통주,노현정,자,"56,637",0.18,"56,637",0.18,-,2023-12-31,2023,largest_shareholder
20240321000499,Y,00210856,코아스,보통주,노형우,자,"2,433,540",7.88,"2,433,540",7.88,-,2023-12-31,2023,largest_shareholder
20240321000499,Y,00210856,코아스,보통주,계,,"8,547,659",27.66,"8,547,659",27.66,-,2023-12-31,2023,largest_shareholder
20240321000499,Y,00210856,코아스,-,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250320000653,Y,00210856,코아스,보통주,노형우,본인,"2,433,540",7.88,"243,354",7.40,-,2024-12-31,2024,largest_shareholder
20250320000653,Y,00210856,코아스,보통주,노재근,부,"5,293,146",17.13,"166,667",5.06,-,2024-12-31,2024,largest_shareholder
20250320000653,Y,00210856,코아스,보통주,최수자,처,"764,336",2.47,0,0.00,-,2024-12-31,2024,largest_shareholder
20250320000653,Y,00210856,코아스,보통주,노현정,자,"56,637",0.18,0,0.00,-,2024-12-31,2024,largest_shareholder
20250320000653,Y,00210856,코아스,보통주,계,,"8,547,659",27.66,"410,021",12.46,-,2024-12-31,2024,largest_shareholder
20250320000653,Y,00210856,코아스,-,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20190401002934,Y,00540605,이월드,보통주,(주)이랜드파크,"최대주주
본인","55,347,070",61.15,"54,131,261",59.81,-,2018-12-31,2018,largest_shareholder
20190401002934,Y,00540605,이월드,보통주,"E-land Fashion
Hong Kong Limited",계열회사,"13,232,515",14.62,0,0.00,-,2018-12-31,2018,largest_shareholder
20190401002934,Y,00540605,이월드,보통주,(주)이랜드월드,계열회사,0,0.00,"13,232,515",14.62,-,2018-12-31,2018,largest_shareholder
20190401002934,Y,00540605,이월드,우선주,계,,-,-,-,-,-,2018-12-31,2018,largest_shareholder
20190401002934,Y,00540605,이월드,보통주,계,,"68,579,585",75.77,"67,363,776",74.43,-,2018-12-31,2018,largest_shareholder
20200330003777,Y,00540605,이월드,보통주,(주)이랜드파크,"최대주주
본인","54,131,261",59.81,"54,131,261",59.81,-,2019-12-31,2019,largest_shareholder
20200330003777,Y,00540605,이월드,보통주,(주)이랜드월드,계열회사,"13,232,515",14.62,"13,202,515",14.58,-,2019-12-31,2019,largest_shareholder
20200330003777,Y,00540605,이월드,우선주,계,,-,-,-,-,-,2019-12-31,2019,largest_shareholder
20200330003777,Y,00540605,이월드,보통주,계,,"67,363,776",74.43,"67,333,776",74.39,-,2019-12-31,2019,largest_shareholder
20210318000901,Y,00540605,이월드,보통주,(주)이랜드파크,"최대주주
본인","54,131,261",59.81,"54,131,261",52.48,-,2020-12-31,2020,largest_shareholder
20210318000901,Y,00540605,이월드,보통주,(주)이랜드월드,계열회사,"13,202,515",14.58,"13,202,515",12.80,-,2020-12-31,2020,largest_shareholder
20210318000901,Y,00540605,이월드,우선주,계,,-,-,-,-,-,2020-12-31,2020,largest_shareholder
20210318000901,Y,00540605,이월드,보통주,계,,"67,333,776",74.39,"67,333,776",65.28,-,2020-12-31,2020,largest_shareholder
20220317000602,Y,00540605,이월드,보통주,(주)이랜드파크,"최대주주
본인","54,131,261",52.48,"80,482,113",56.76,-,2021-12-31,2021,largest_shareholder
20220317000602,Y,00540605,이월드,보통주,(주)이랜드월드,계열회사,"13,202,515",12.80,"19,629,440",13.84,-,2021-12-31,2021,largest_shareholder
20220317000602,Y,00540605,이월드,우선주,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20220317000602,Y,00540605,이월드,보통주,계,,"67,333,776",65.28,"100,111,553",70.60,-,2021-12-31,2021,largest_shareholder
20230316000969,Y,00540605,이월드,보통주,(주)이랜드파크,"최대주주
본인","80,482,113",56.76,"80,482,113",56.76,-,2022-12-31,2022,largest_shareholder
