corp_code,stock_code,corp_name,market,sector,fiscal_year,n_annual_report_filings,has_annual_report_in_dart_universe
00172291,012510,더존비즈온,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2021,2.0,True
00172291,012510,더존비즈온,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2022,1.0,True
00172291,012510,더존비즈온,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2023,1.0,True
00172291,012510,더존비즈온,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2024,1.0,True
00123143,003850,보령,KOSPI,의약품 제조업,2018,1.0,True
00123143,003850,보령,KOSPI,의약품 제조업,2019,1.0,True
00123143,003850,보령,KOSPI,의약품 제조업,2020,1.0,True
00123143,003850,보령,KOSPI,의약품 제조업,2021,1.0,True
00123143,003850,보령,KOSPI,의약품 제조업,2022,1.0,True
00123143,003850,보령,KOSPI,의약품 제조업,2023,1.0,True
00123143,003850,보령,KOSPI,의약품 제조업,2024,1.0,True
00145446,008250,이건산업,KOSPI,나무제품 제조업,2018,1.0,True
00145446,008250,이건산업,KOSPI,나무제품 제조업,2019,1.0,True
00145446,008250,이건산업,KOSPI,나무제품 제조업,2020,1.0,True
00145446,008250,이건산업,KOSPI,나무제품 제조업,2021,1.0,True
00145446,008250,이건산업,KOSPI,나무제품 제조업,2022,1.0,True
00145446,008250,이건산업,KOSPI,나무제품 제조업,2023,1.0,True
00145446,008250,이건산업,KOSPI,나무제품 제조업,2024,1.0,True
00173102,012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,2018,1.0,True
00173102,012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,2019,1.0,True
00173102,012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,2020,1.0,True
00173102,012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,2021,3.0,True
00173102,012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,2022,1.0,True
00173102,012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,2023,1.0,True
00173102,012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,2024,1.0,True
00108977,006370,대구백화점,KOSPI,종합 소매업,2018,1.0,True
00108977,006370,대구백화점,KOSPI,종합 소매업,2019,1.0,True
00108977,006370,대구백화점,KOSPI,종합 소매업,2020,1.0,True
00108977,006370,대구백화점,KOSPI,종합 소매업,2021,1.0,True
00108977,006370,대구백화점,KOSPI,종합 소매업,2022,2.0,True
00108977,006370,대구백화점,KOSPI,종합 소매업,2023,1.0,True
00108977,006370,대구백화점,KOSPI,종합 소매업,2024,1.0,True
00142661,006980,우성,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2018,1.0,True
00142661,006980,우성,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2019,1.0,True
00142661,006980,우성,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2020,1.0,True
00142661,006980,우성,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2021,2.0,True
00142661,006980,우성,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2022,1.0,True
00142661,006980,우성,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2023,1.0,True
00142661,006980,우성,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2024,2.0,True
00174004,002920,유성기업,KOSPI,자동차 신품 부품 제조업,2018,1.0,True
00174004,002920,유성기업,KOSPI,자동차 신품 부품 제조업,2019,1.0,True
00174004,002920,유성기업,KOSPI,자동차 신품 부품 제조업,2020,3.0,True
00174004,002920,유성기업,KOSPI,자동차 신품 부품 제조업,2021,1.0,True
00174004,002920,유성기업,KOSPI,자동차 신품 부품 제조업,2022,2.0,True
00174004,002920,유성기업,KOSPI,자동차 신품 부품 제조업,2023,1.0,True
00174004,002920,유성기업,KOSPI,자동차 신품 부품 제조업,2024,1.0,True
00163196,002220,한일철강,KOSPI,1차 철강 제조업,2018,1.0,True
00163196,002220,한일철강,KOSPI,1차 철강 제조업,2019,2.0,True
00163196,002220,한일철강,KOSPI,1차 철강 제조업,2020,1.0,True
00163196,002220,한일철강,KOSPI,1차 철강 제조업,2021,1.0,True
00163196,002220,한일철강,KOSPI,1차 철강 제조업,2022,2.0,True
00163196,002220,한일철강,KOSPI,1차 철강 제조업,2023,1.0,True
00163196,002220,한일철강,KOSPI,1차 철강 제조업,2024,2.0,True
00127857,002450,삼익악기,KOSPI,악기 제조업,2018,2.0,True
00127857,002450,삼익악기,KOSPI,악기 제조업,2019,1.0,True
00127857,002450,삼익악기,KOSPI,악기 제조업,2020,1.0,True
00127857,002450,삼익악기,KOSPI,악기 제조업,2021,1.0,True
00127857,002450,삼익악기,KOSPI,악기 제조업,2022,1.0,True
00127857,002450,삼익악기,KOSPI,악기 제조업,2023,1.0,True
00127857,002450,삼익악기,KOSPI,악기 제조업,2024,2.0,True
00174527,002460,HS화성,KOSPI,건물 건설업,2018,1.0,True
00174527,002460,HS화성,KOSPI,건물 건설업,2019,1.0,True
00174527,002460,HS화성,KOSPI,건물 건설업,2020,1.0,True
00174527,002460,HS화성,KOSPI,건물 건설업,2021,2.0,True
00174527,002460,HS화성,KOSPI,건물 건설업,2022,1.0,True
00174527,002460,HS화성,KOSPI,건물 건설업,2023,1.0,True
00174527,002460,HS화성,KOSPI,건물 건설업,2024,1.0,True
00116949,007340,DN오토모티브,KOSPI,일차전지 및 이차전지 제조업,2018,2.0,True
00116949,007340,DN오토모티브,KOSPI,일차전지 및 이차전지 제조업,2019,1.0,True
00116949,007340,DN오토모티브,KOSPI,일차전지 및 이차전지 제조업,2020,1.0,True
00116949,007340,DN오토모티브,KOSPI,일차전지 및 이차전지 제조업,2021,1.0,True
00116949,007340,DN오토모티브,KOSPI,일차전지 및 이차전지 제조업,2022,2.0,True
00116949,007340,DN오토모티브,KOSPI,일차전지 및 이차전지 제조업,2023,2.0,True
00116949,007340,DN오토모티브,KOSPI,일차전지 및 이차전지 제조업,2024,1.0,True
00123541,000890,보해양조,KOSPI,알코올음료 제조업,2018,2.0,True
00123541,000890,보해양조,KOSPI,알코올음료 제조업,2019,1.0,True
00123541,000890,보해양조,KOSPI,알코올음료 제조업,2020,2.0,True
00123541,000890,보해양조,KOSPI,알코올음료 제조업,2021,1.0,True
00123541,000890,보해양조,KOSPI,알코올음료 제조업,2022,1.0,True
00123541,000890,보해양조,KOSPI,알코올음료 제조업,2023,1.0,True
00123541,000890,보해양조,KOSPI,알코올음료 제조업,2024,1.0,True
00165343,003010,혜인,KOSPI,기계장비 및 관련 물품 도매업,2018,1.0,True
00165343,003010,혜인,KOSPI,기계장비 및 관련 물품 도매업,2019,1.0,True
00165343,003010,혜인,KOSPI,기계장비 및 관련 물품 도매업,2020,1.0,True
00165343,003010,혜인,KOSPI,기계장비 및 관련 물품 도매업,2021,2.0,True
00165343,003010,혜인,KOSPI,기계장비 및 관련 물품 도매업,2022,1.0,True
00165343,003010,혜인,KOSPI,기계장비 및 관련 물품 도매업,2023,1.0,True
00165343,003010,혜인,KOSPI,기계장비 및 관련 물품 도매업,2024,2.0,True
00105299,014280,금강공업,KOSPI,1차 철강 제조업,2018,2.0,True
00105299,014280,금강공업,KOSPI,1차 철강 제조업,2019,1.0,True
00105299,014280,금강공업,KOSPI,1차 철강 제조업,2020,1.0,True
00105299,014280,금강공업,KOSPI,1차 철강 제조업,2021,1.0,True
00105299,014280,금강공업,KOSPI,1차 철강 제조업,2022,1.0,True
00105299,014280,금강공업,KOSPI,1차 철강 제조업,2023,1.0,True
00105299,014280,금강공업,KOSPI,1차 철강 제조업,2024,2.0,True
00103130,009810,플레이그램,KOSPI,기타 전문 도매업,2018,1.0,True
00103130,009810,플레이그램,KOSPI,기타 전문 도매업,2019,5.0,True
00103130,009810,플레이그램,KOSPI,기타 전문 도매업,2020,3.0,True
00103130,009810,플레이그램,KOSPI,기타 전문 도매업,2021,1.0,True
00103130,009810,플레이그램,KOSPI,기타 전문 도매업,2022,1.0,True
00103130,009810,플레이그램,KOSPI,기타 전문 도매업,2023,1.0,True
00103130,009810,플레이그램,KOSPI,기타 전문 도매업,2024,1.0,True
00145260,008730,율촌화학,KOSPI,플라스틱제품 제조업,2018,1.0,True
00145260,008730,율촌화학,KOSPI,플라스틱제품 제조업,2019,1.0,True
00145260,008730,율촌화학,KOSPI,플라스틱제품 제조업,2020,1.0,True
00145260,008730,율촌화학,KOSPI,플라스틱제품 제조업,2021,1.0,True
00145260,008730,율촌화학,KOSPI,플라스틱제품 제조업,2022,2.0,True
00145260,008730,율촌화학,KOSPI,플라스틱제품 제조업,2023,1.0,True
00145260,008730,율촌화학,KOSPI,플라스틱제품 제조업,2024,1.0,True
00136864,009270,신원,KOSPI,봉제의복 제조업,2018,1.0,True
00136864,009270,신원,KOSPI,봉제의복 제조업,2019,1.0,True
00136864,009270,신원,KOSPI,봉제의복 제조업,2020,1.0,True
00136864,009270,신원,KOSPI,봉제의복 제조업,2021,2.0,True
00136864,009270,신원,KOSPI,봉제의복 제조업,2022,2.0,True
00136864,009270,신원,KOSPI,봉제의복 제조업,2023,3.0,True
00136864,009270,신원,KOSPI,봉제의복 제조업,2024,3.0,True
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2018,1.0,True
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2019,1.0,True
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2020,8.0,True
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2021,1.0,True
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2022,1.0,True
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2023,1.0,True
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2024,1.0,True
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2018,1.0,True
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2019,2.0,True
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2020,1.0,True
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2021,1.0,True
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2022,1.0,True
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2023,1.0,True
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2024,1.0,True
00123718,003000,부광약품,KOSPI,의약품 제조업,2018,2.0,True
00123718,003000,부광약품,KOSPI,의약품 제조업,2019,1.0,True
00123718,003000,부광약품,KOSPI,의약품 제조업,2020,2.0,True
00123718,003000,부광약품,KOSPI,의약품 제조업,2021,2.0,True
00123718,003000,부광약품,KOSPI,의약품 제조업,2022,2.0,True
00123718,003000,부광약품,KOSPI,의약품 제조업,2023,2.0,True
00123718,003000,부광약품,KOSPI,의약품 제조업,2024,1.0,True
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2018,1.0,True
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2019,1.0,True
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2020,1.0,True
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2021,6.0,True
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2022,2.0,True
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2023,2.0,True
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2024,1.0,True
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2018,2.0,True
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2019,1.0,True
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2020,1.0,True
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2021,1.0,True
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2022,2.0,True
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2023,1.0,True
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2024,1.0,True
00128412,005500,삼진제약,KOSPI,의약품 제조업,2018,1.0,True
00128412,005500,삼진제약,KOSPI,의약품 제조업,2019,2.0,True
00128412,005500,삼진제약,KOSPI,의약품 제조업,2020,1.0,True
00128412,005500,삼진제약,KOSPI,의약품 제조업,2021,1.0,True
00128412,005500,삼진제약,KOSPI,의약품 제조업,2022,2.0,True
00128412,005500,삼진제약,KOSPI,의약품 제조업,2023,1.0,True
00128412,005500,삼진제약,KOSPI,의약품 제조업,2024,1.0,True
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2018,1.0,True
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2019,1.0,True
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2020,1.0,True
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2021,2.0,True
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2022,1.0,True
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2023,2.0,True
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2024,1.0,True
00122694,002410,범양건영,KOSPI,건물 건설업,2018,1.0,True
00122694,002410,범양건영,KOSPI,건물 건설업,2019,1.0,True
00122694,002410,범양건영,KOSPI,건물 건설업,2020,1.0,True
00122694,002410,범양건영,KOSPI,건물 건설업,2021,1.0,True
00122694,002410,범양건영,KOSPI,건물 건설업,2022,2.0,True
00122694,002410,범양건영,KOSPI,건물 건설업,2023,1.0,True
00122694,002410,범양건영,KOSPI,건물 건설업,2024,7.0,True
00145163,005690,파미셀,KOSPI,전자부품 제조업,2018,2.0,True
00145163,005690,파미셀,KOSPI,전자부품 제조업,2019,1.0,True
00145163,005690,파미셀,KOSPI,전자부품 제조업,2020,1.0,True
00145163,005690,파미셀,KOSPI,전자부품 제조업,2021,1.0,True
00145163,005690,파미셀,KOSPI,전자부품 제조업,2022,1.0,True
00145163,005690,파미셀,KOSPI,전자부품 제조업,2023,1.0,True
00145163,005690,파미셀,KOSPI,전자부품 제조업,2024,2.0,True
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2018,1.0,True
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2019,1.0,True
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2020,1.0,True
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2021,1.0,True
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2022,1.0,True
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2023,1.0,True
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2024,1.0,True
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2018,1.0,True
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2019,1.0,True
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2020,2.0,True
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2021,3.0,True
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2022,2.0,True
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2023,2.0,True
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2024,2.0,True
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2018,1.0,True
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2019,1.0,True
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2020,2.0,True
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2021,1.0,True
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2022,2.0,True
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2023,1.0,True
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2024,1.0,True
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2018,1.0,True
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2019,1.0,True
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2020,2.0,True
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2021,2.0,True
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2022,1.0,True
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2023,2.0,True
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2024,1.0,True
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2018,1.0,True
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2019,1.0,True
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2020,5.0,True
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2021,1.0,True
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2022,2.0,True
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2023,1.0,True
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2024,1.0,True
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2018,1.0,True
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2019,1.0,True
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2020,1.0,True
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2021,1.0,True
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2022,1.0,True
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2023,1.0,True
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2024,1.0,True
00167192,005720,넥센,KOSPI,고무제품 제조업,2018,1.0,True
00167192,005720,넥센,KOSPI,고무제품 제조업,2019,1.0,True
00167192,005720,넥센,KOSPI,고무제품 제조업,2020,1.0,True
00167192,005720,넥센,KOSPI,고무제품 제조업,2021,1.0,True
00167192,005720,넥센,KOSPI,고무제품 제조업,2022,1.0,True
00167192,005720,넥센,KOSPI,고무제품 제조업,2023,1.0,True
00167192,005720,넥센,KOSPI,고무제품 제조업,2024,1.0,True
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2018,1.0,True
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2019,1.0,True
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2020,1.0,True
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2021,1.0,True
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2022,1.0,True
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2023,1.0,True
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2024,1.0,True
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2018,1.0,True
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2019,1.0,True
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2020,1.0,True
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2021,1.0,True
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2022,1.0,True
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2023,1.0,True
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2024,1.0,True
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2018,1.0,True
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2019,1.0,True
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2020,1.0,True
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2021,6.0,True
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2022,2.0,True
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2023,1.0,True
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2024,2.0,True
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2018,1.0,True
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2019,1.0,True
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2020,2.0,True
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2021,1.0,True
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2022,1.0,True
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2023,2.0,True
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2024,1.0,True
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2018,1.0,True
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2019,1.0,True
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2020,1.0,True
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2021,1.0,True
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2022,1.0,True
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2023,1.0,True
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2024,1.0,True
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2018,1.0,True
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2019,1.0,True
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2020,2.0,True
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2021,2.0,True
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2022,1.0,True
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2023,1.0,True
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2024,1.0,True
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2018,1.0,True
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2019,1.0,True
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2020,1.0,True
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2021,1.0,True
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2022,1.0,True
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2023,1.0,True
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2024,1.0,True
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2018,1.0,True
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2019,1.0,True
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2020,2.0,True
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2021,1.0,True
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2022,1.0,True
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2023,1.0,True
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2024,5.0,True
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2018,1.0,True
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2019,1.0,True
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2020,3.0,True
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2021,1.0,True
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2022,2.0,True
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2023,2.0,True
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2024,1.0,True
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2018,2.0,True
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2019,1.0,True
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2020,1.0,True
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2021,2.0,True
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2022,1.0,True
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2023,1.0,True
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2024,2.0,True
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2018,1.0,True
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2019,1.0,True
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2020,1.0,True
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2021,1.0,True
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2022,1.0,True
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2023,1.0,True
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2024,1.0,True
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2018,1.0,True
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2019,1.0,True
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2020,1.0,True
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2021,2.0,True
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2022,2.0,True
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2023,2.0,True
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2024,1.0,True
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2018,1.0,True
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2019,2.0,True
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2020,1.0,True
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2021,1.0,True
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2022,2.0,True
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2023,1.0,True
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2024,1.0,True
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2018,1.0,True
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2019,1.0,True
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2020,1.0,True
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2021,1.0,True
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2022,1.0,True
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2023,1.0,True
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2024,1.0,True
00138057,004770,써니전자,KOSPI,전자부품 제조업,2018,1.0,True
00138057,004770,써니전자,KOSPI,전자부품 제조업,2019,1.0,True
00138057,004770,써니전자,KOSPI,전자부품 제조업,2020,1.0,True
00138057,004770,써니전자,KOSPI,전자부품 제조업,2021,1.0,True
00138057,004770,써니전자,KOSPI,전자부품 제조업,2022,1.0,True
00138057,004770,써니전자,KOSPI,전자부품 제조업,2023,1.0,True
00138057,004770,써니전자,KOSPI,전자부품 제조업,2024,1.0,True
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2018,1.0,True
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2019,1.0,True
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2020,1.0,True
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2021,1.0,True
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2022,1.0,True
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2023,1.0,True
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2024,2.0,True
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2018,1.0,True
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2019,1.0,True
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2020,1.0,True
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2021,2.0,True
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2022,1.0,True
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2023,1.0,True
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2024,2.0,True
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2018,1.0,True
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2019,1.0,True
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2020,1.0,True
