corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,filing_year,query_bgn_de,query_end_de
01311310,지아이텍,382480,K,[기재정정]분기보고서 (2022.03),20220516002074,지아이텍,20220516,,2022,20220501,20220531
00149770,중앙에너비스,000440,K,[기재정정]분기보고서 (2022.03),20220516002073,중앙에너비스,20220516,,2022,20220501,20220531
00407814,CG인바이츠,083790,K,분기보고서 (2022.03),20220516002072,CG인바이츠,20220516,,2022,20220501,20220531
01361245,엘에이티,,E,분기보고서 (2022.03),20220516002071,엘에이티,20220516,,2022,20220501,20220531
00124276,부스타,008470,K,[기재정정]분기보고서 (2022.03),20220516002070,부스타,20220516,,2022,20220501,20220531
00261647,매경에이엑스,,E,분기보고서 (2022.03),20220516002069,매경에이엑스,20220516,,2022,20220501,20220531
00149646,기업은행,024110,Y,분기보고서 (2022.03),20220516002068,기업은행,20220516,,2022,20220501,20220531
01110076,비유테크놀러지,230980,E,분기보고서 (2022.03),20220516002067,비유테크놀러지,20220516,,2022,20220501,20220531
00684714,풍산,103140,Y,분기보고서 (2022.03),20220516002066,풍산,20220516,,2022,20220501,20220531
00693651,비덴트,121800,K,분기보고서 (2022.03),20220516002065,비덴트,20220516,정,2022,20220501,20220531
00162586,한올바이오파마,009420,Y,분기보고서 (2022.03),20220516002064,한올바이오파마,20220516,,2022,20220501,20220531
01357765,큐라티스,348080,K,분기보고서 (2022.03),20220516002063,큐라티스,20220516,,2022,20220501,20220531
00111722,미래에셋증권,006800,Y,분기보고서 (2022.03),20220516002062,미래에셋증권,20220516,,2022,20220501,20220531
00105138,파라텍,033540,K,분기보고서 (2022.03),20220516002061,파라텍,20220516,,2022,20220501,20220531
00134316,세원정공,021820,Y,분기보고서 (2022.03),20220516002060,세원정공,20220516,정,2022,20220501,20220531
00265005,옴니시스템,057540,K,분기보고서 (2022.03),20220516002059,옴니시스템,20220516,,2022,20220501,20220531
00265041,삼양케이씨아이,036670,K,분기보고서 (2022.03),20220516002058,삼양케이씨아이,20220516,,2022,20220501,20220531
00268251,다산네트웍스,039560,K,분기보고서 (2022.03),20220516002057,다산네트웍스,20220516,,2022,20220501,20220531
00656021,비에프랩스,139050,E,분기보고서 (2022.03),20220516002056,비에프랩스,20220516,,2022,20220501,20220531
00957568,로아앤코,214310,E,분기보고서 (2022.03),20220516002055,로아앤코,20220516,,2022,20220501,20220531
00136341,신성통상,005390,E,분기보고서 (2022.03),20220516002054,신성통상,20220516,,2022,20220501,20220531
01065013,우정바이오,215380,K,분기보고서 (2022.03),20220516002052,우정바이오,20220516,,2022,20220501,20220531
01181807,형지글로벌,308100,K,분기보고서 (2022.03),20220516002051,형지글로벌,20220516,,2022,20220501,20220531
00406046,HD현대마린엔진,071970,Y,분기보고서 (2022.03),20220516002050,HD현대마린엔진,20220516,정,2022,20220501,20220531
00389013,한국남동발전,,E,분기보고서 (2022.03),20220516002049,한국남동발전,20220516,정,2022,20220501,20220531
00356370,LG생활건강,051900,Y,[기재정정]사업보고서 (2021.12),20220516002048,LG생활건강,20220516,연,2022,20220501,20220531
00136165,스페코,013810,K,분기보고서 (2022.03),20220516002047,스페코,20220516,,2022,20220501,20220531
00133991,세아특수강,019440,E,분기보고서 (2022.03),20220516002046,세아특수강,20220516,,2022,20220501,20220531
00365624,아이윈,090150,K,분기보고서 (2022.03),20220516002045,아이윈,20220516,정,2022,20220501,20220531
00217947,신세계건설,034300,E,분기보고서 (2022.03),20220516002044,신세계건설,20220516,,2022,20220501,20220531
00327396,옵트론텍,082210,K,분기보고서 (2022.03),20220516002043,옵트론텍,20220516,,2022,20220501,20220531
00105873,LG디스플레이,034220,Y,분기보고서 (2022.03),20220516002042,LG디스플레이,20220516,,2022,20220501,20220531
00860332,메리츠금융지주,138040,Y,분기보고서 (2022.03),20220516002041,메리츠금융지주,20220516,정,2022,20220501,20220531
00410997,누리플랜,069140,K,분기보고서 (2022.03),20220516002040,누리플랜,20220516,,2022,20220501,20220531
00115977,아이에스동서,010780,Y,분기보고서 (2022.03),20220516002039,아이에스동서,20220516,,2022,20220501,20220531
00302634,현대트랜시스,,E,분기보고서 (2022.03),20220516002038,현대트랜시스,20220516,,2022,20220501,20220531
00406037,CSA 코스믹,083660,K,분기보고서 (2022.03),20220516002037,CSA 코스믹,20220516,,2022,20220501,20220531
00240857,바이오스마트,038460,K,분기보고서 (2022.03),20220516002036,바이오스마트,20220516,,2022,20220501,20220531
00362201,세운메디칼,100700,K,[기재정정]분기보고서 (2022.03),20220516002035,세운메디칼,20220516,,2022,20220501,20220531
00243988,에스케이브로드밴드,033630,E,분기보고서 (2022.03),20220516002034,에스케이브로드밴드,20220516,,2022,20220501,20220531
00136004,신라에스지,025870,K,분기보고서 (2022.03),20220516002033,신라에스지,20220516,,2022,20220501,20220531
00530121,디에스케이,109740,K,분기보고서 (2022.03),20220516002032,디에스케이,20220516,,2022,20220501,20220531
01011182,대영씨엔이,,E,분기보고서 (2022.03),20220516002031,대영씨엔이,20220516,,2022,20220501,20220531
00108038,엔피씨,004250,Y,분기보고서 (2022.03),20220516002030,엔피씨,20220516,,2022,20220501,20220531
01205851,HD현대일렉트릭,267260,Y,분기보고서 (2022.03),20220516002029,HD현대일렉트릭,20220516,,2022,20220501,20220531
00104768,가온전선,000500,Y,분기보고서 (2022.03),20220516002028,가온전선,20220516,,2022,20220501,20220531
00536523,로보스타,090360,K,분기보고서 (2022.03),20220516002027,로보스타,20220516,,2022,20220501,20220531
01489648,솔브레인,357780,K,분기보고서 (2022.03),20220516002026,솔브레인,20220516,,2022,20220501,20220531
00129280,삼화전자공업,011230,Y,분기보고서 (2022.03),20220516002025,삼화전자공업,20220516,,2022,20220501,20220531
00111218,KD,044180,K,분기보고서 (2022.03),20220516002024,KD,20220516,,2022,20220501,20220531
00108649,TPC로보틱스,048770,K,분기보고서 (2022.03),20220516002021,TPC로보틱스,20220516,,2022,20220501,20220531
00226228,한프,066110,E,분기보고서 (2022.03),20220516002020,한프,20220516,,2022,20220501,20220531
00101220,KG케미칼,001390,Y,분기보고서 (2022.03),20220516002019,KG케미칼,20220516,,2022,20220501,20220531
00292434,인트론바이오,048530,K,[기재정정]분기보고서 (2022.03),20220516002017,인트론바이오,20220516,,2022,20220501,20220531
01141942,액트로,290740,K,분기보고서 (2022.03),20220516002016,액트로,20220516,,2022,20220501,20220531
00314718,씨브이네트,,E,분기보고서 (2022.03),20220516002014,씨브이네트,20220516,,2022,20220501,20220531
00231354,파워넷,037030,K,분기보고서 (2022.03),20220516002013,파워넷,20220516,,2022,20220501,20220531
01032404,콜마비앤에이치,200130,K,분기보고서 (2022.03),20220516002012,콜마비앤에이치,20220516,,2022,20220501,20220531
00353018,헬스커넥트,058530,E,분기보고서 (2022.03),20220516002011,헬스커넥트,20220516,,2022,20220501,20220531
00111193,대양전기공업,108380,K,분기보고서 (2022.03),20220516002010,대양전기공업,20220516,,2022,20220501,20220531
01182240,배럴,267790,K,분기보고서 (2022.03),20220516002009,배럴,20220516,,2022,20220501,20220531
00138303,아이티센엔텍,010280,K,분기보고서 (2022.03),20220516002007,아이티센엔텍,20220516,,2022,20220501,20220531
00239639,삼표시멘트,038500,K,분기보고서 (2022.03),20220516002006,삼표시멘트,20220516,,2022,20220501,20220531
00980122,JB금융지주,175330,Y,분기보고서 (2022.03),20220516002004,JB금융지주,20220516,,2022,20220501,20220531
00916826,드림씨아이에스,223250,K,분기보고서 (2022.03),20220516002003,드림씨아이에스,20220516,,2022,20220501,20220531
00442145,아바코,083930,K,분기보고서 (2022.03),20220516002001,아바코,20220516,,2022,20220501,20220531
01309388,LS티라유텍,322180,K,[기재정정]분기보고서 (2022.03),20220516002000,LS티라유텍,20220516,,2022,20220501,20220531
00136378,신세계,004170,Y,분기보고서 (2022.03),20220516001999,신세계,20220516,,2022,20220501,20220531
00164742,현대자동차,005380,Y,분기보고서 (2022.03),20220516001998,현대자동차,20220516,,2022,20220501,20220531
00390860,대산F&B,065150,K,분기보고서 (2022.03),20220516001996,대산F&B,20220516,,2022,20220501,20220531
00268118,코맥스,036690,K,분기보고서 (2022.03),20220516001994,코맥스,20220516,,2022,20220501,20220531
00219574,코스맥스비티아이,044820,Y,분기보고서 (2022.03),20220516001993,코스맥스비티아이,20220516,,2022,20220501,20220531
00117212,두산,000150,Y,분기보고서 (2022.03),20220516001992,두산,20220516,,2022,20220501,20220531
00537832,푸른로보틱스,094940,K,분기보고서 (2022.03),20220516001991,푸른로보틱스,20220516,,2022,20220501,20220531
00349927,현대엔지니어링,,E,분기보고서 (2022.03),20220516001990,현대엔지니어링,20220516,,2022,20220501,20220531
00445160,APS이노베이션,079810,K,분기보고서 (2022.03),20220516001985,APS이노베이션,20220516,,2022,20220501,20220531
00628860,네오위즈,095660,K,분기보고서 (2022.03),20220516001984,네오위즈,20220516,,2022,20220501,20220531
00112970,대한방직,001070,Y,분기보고서 (2022.03),20220516001980,대한방직,20220516,,2022,20220501,20220531
00599957,슈프리마에이치큐,094840,K,분기보고서 (2022.03),20220516001978,슈프리마에이치큐,20220516,,2022,20220501,20220531
00108913,대교,019680,Y,분기보고서 (2022.03),20220516001977,대교,20220516,정,2022,20220501,20220531
00125530,삼립,005610,Y,분기보고서 (2022.03),20220516001975,삼립,20220516,,2022,20220501,20220531
00200910,아이즈비전,031310,K,분기보고서 (2022.03),20220516001973,아이즈비전,20220516,,2022,20220501,20220531
00170558,코웨이,021240,Y,분기보고서 (2022.03),20220516001972,코웨이,20220516,정,2022,20220501,20220531
00638539,앤에스,126870,E,분기보고서 (2022.03),20220516001971,앤에스,20220516,,2022,20220501,20220531
00158307,롯데하이마트,071840,Y,분기보고서 (2022.03),20220516001970,롯데하이마트,20220516,,2022,20220501,20220531
00778794,에스코어,,E,분기보고서 (2022.03),20220516001969,에스코어,20220516,,2022,20220501,20220531
00356839,메디콕스,054180,K,분기보고서 (2022.03),20220516001968,메디콕스,20220516,,2022,20220501,20220531
00102858,고려아연,010130,Y,분기보고서 (2022.03),20220516001967,고려아연,20220516,,2022,20220501,20220531
00203315,콘텐트리중앙,036420,Y,분기보고서 (2022.03),20220516001963,콘텐트리중앙,20220516,,2022,20220501,20220531
01245062,코오롱티슈진,950160,K,분기보고서 (2022.03),20220516001962,코오롱티슈진,20220516,,2022,20220501,20220531
01594904,이브이알스튜디오,,E,분기보고서 (2022.03),20220516001961,이브이알스튜디오,20220516,정,2022,20220501,20220531
00159795,한국카본,017960,Y,분기보고서 (2022.03),20220516001960,한국카본,20220516,,2022,20220501,20220531
00357740,NHN KCP,060250,K,분기보고서 (2022.03),20220516001958,NHN KCP,20220516,,2022,20220501,20220531
00393636,한국동서발전,,E,[기재정정]분기보고서 (2022.03),20220516001956,한국동서발전,20220516,,2022,20220501,20220531
00442826,대봉엘에스,078140,K,분기보고서 (2022.03),20220516001955,대봉엘에스,20220516,,2022,20220501,20220531
00939331,한국콜마,161890,Y,분기보고서 (2022.03),20220516001954,한국콜마,20220516,,2022,20220501,20220531
01307335,공구우먼,366030,K,[기재정정]분기보고서 (2022.03),20220516001953,공구우먼,20220516,,2022,20220501,20220531
00866062,엘티씨,170920,K,분기보고서 (2022.03),20220516001952,엘티씨,20220516,,2022,20220501,20220531
00635134,CJ제일제당,097950,Y,[첨부추가]분기보고서 (2022.03),20220516001702,CJ제일제당,20220516,,2022,20220501,20220531
00122579,BYC,001460,Y,분기보고서 (2022.03),20220516001951,BYC,20220516,,2022,20220501,20220531
00135777,신대양제지,016590,Y,분기보고서 (2022.03),20220516001950,신대양제지,20220516,,2022,20220501,20220531
00267942,큐캐피탈,016600,K,분기보고서 (2022.03),20220516001949,큐캐피탈,20220516,,2022,20220501,20220531
00106395,금호전기,001210,Y,분기보고서 (2022.03),20220516001948,금호전기,20220516,,2022,20220501,20220531
00158219,시그네틱스,033170,K,분기보고서 (2022.03),20220516001947,시그네틱스,20220516,,2022,20220501,20220531
00167280,폴루스바이오팜,007630,E,분기보고서 (2022.03),20220516001946,폴루스바이오팜,20220516,,2022,20220501,20220531
00796471,아이엠캐피탈,,E,분기보고서 (2022.03),20220516001945,아이엠캐피탈,20220516,정,2022,20220501,20220531
00763358,스마트솔루션즈,136510,E,분기보고서 (2022.03),20220516001944,스마트솔루션즈,20220516,,2022,20220501,20220531
00763604,한국코러스,,E,분기보고서 (2022.03),20220516001943,한국코러스,20220516,,2022,20220501,20220531
00389970,다날,064260,K,[기재정정]분기보고서 (2022.03),20220516001942,다날,20220516,,2022,20220501,20220531
00205003,좋은사람들,033340,K,분기보고서 (2022.03),20220516001941,좋은사람들,20220516,,2022,20220501,20220531
00102432,계룡건설산업,013580,Y,분기보고서 (2022.03),20220516001939,계룡건설산업,20220516,,2022,20220501,20220531
00261054,EG,037370,K,분기보고서 (2022.03),20220516001937,EG,20220516,,2022,20220501,20220531
00126362,삼성SDI,006400,Y,분기보고서 (2022.03),20220516001936,삼성SDI,20220516,,2022,20220501,20220531
00545929,제넥신,095700,K,분기보고서 (2022.03),20220516001935,제넥신,20220516,,2022,20220501,20220531
00823429,한국화장품,123690,Y,분기보고서 (2022.03),20220516001934,한국화장품,20220516,,2022,20220501,20220531
00875237,씨앤투스,352700,K,분기보고서 (2022.03),20220516001933,씨앤투스,20220516,,2022,20220501,20220531
00481454,금호타이어,073240,Y,분기보고서 (2022.03),20220516001932,금호타이어,20220516,,2022,20220501,20220531
00540429,휴림로봇,090710,K,분기보고서 (2022.03),20220516001931,휴림로봇,20220516,,2022,20220501,20220531
00418041,미라콤아이앤씨,,E,분기보고서 (2022.03),20220516001930,미라콤아이앤씨,20220516,,2022,20220501,20220531
00148470,제일일렉트릭,199820,K,분기보고서 (2022.03),20220516001929,제일일렉트릭,20220516,,2022,20220501,20220531
00370769,쉬프트정보통신,,E,분기보고서 (2022.03),20220516001927,쉬프트정보통신,20220516,,2022,20220501,20220531
00113207,대한전선,001440,Y,분기보고서 (2022.03),20220516001926,대한전선,20220516,,2022,20220501,20220531
00141404,블루산업개발,006740,Y,분기보고서 (2022.03),20220516001924,블루산업개발,20220516,,2022,20220501,20220531
00231831,조아제약,034940,K,분기보고서 (2022.03),20220516001923,조아제약,20220516,,2022,20220501,20220531
00121543,무학,033920,Y,분기보고서 (2022.03),20220516001922,무학,20220516,,2022,20220501,20220531
00997812,코미코,183300,K,[기재정정]분기보고서 (2022.03),20220516001921,코미코,20220516,,2022,20220501,20220531
00207676,롯데글로벌로지스,,E,분기보고서 (2022.03),20220516001920,롯데글로벌로지스,20220516,,2022,20220501,20220531
00646495,한화에너지,,E,분기보고서 (2022.03),20220516001919,한화에너지,20220516,,2022,20220501,20220531
00295370,제이앤케이인더스트리,039230,E,분기보고서 (2022.03),20220516001918,제이앤케이인더스트리,20220516,,2022,20220501,20220531
00135050,팜젠사이언스,004720,Y,분기보고서 (2022.03),20220516001917,팜젠사이언스,20220516,,2022,20220501,20220531
00119140,핸즈코퍼레이션,143210,Y,분기보고서 (2022.03),20220516001916,핸즈코퍼레이션,20220516,,2022,20220501,20220531
00939687,동일고무벨트,163560,Y,분기보고서 (2022.03),20220516001915,동일고무벨트,20220516,,2022,20220501,20220531
00992808,디더블유미디어홀딩스,,E,분기보고서 (2022.03),20220516001914,디더블유미디어홀딩스,20220516,,2022,20220501,20220531
00919966,신라젠,215600,K,분기보고서 (2022.03),20220516001913,신라젠,20220516,,2022,20220501,20220531
00222806,에임하이글로벌,043580,E,분기보고서 (2022.03),20220516001912,에임하이글로벌,20220516,,2022,20220501,20220531
00125521,에스엘,005850,Y,분기보고서 (2022.03),20220516001911,에스엘,20220516,,2022,20220501,20220531
00660291,옵티시스,109080,K,분기보고서 (2022.03),20220516001910,옵티시스,20220516,,2022,20220501,20220531
00540863,GST,083450,K,[기재정정]분기보고서 (2022.03),20220516001909,GST,20220516,정,2022,20220501,20220531
00539274,대상홀딩스,084690,Y,분기보고서 (2022.03),20220516001907,대상홀딩스,20220516,,2022,20220501,20220531
00102760,두산건설,011160,E,분기보고서 (2022.03),20220516001906,두산건설,20220516,,2022,20220501,20220531
00106119,금양,001570,Y,분기보고서 (2022.03),20220516001905,금양,20220516,,2022,20220501,20220531
00113410,CJ대한통운,000120,Y,분기보고서 (2022.03),20220516001902,CJ대한통운,20220516,,2022,20220501,20220531
00107613,이수페타시스,007660,Y,분기보고서 (2022.03),20220516001900,이수페타시스,20220516,,2022,20220501,20220531
00231363,LG유플러스,032640,Y,분기보고서 (2022.03),20220516001899,LG유플러스,20220516,,2022,20220501,20220531
01515323,LG에너지솔루션,373220,Y,분기보고서 (2022.03),20220516001898,LG에너지솔루션,20220516,,2022,20220501,20220531
00291231,우전,052270,E,분기보고서 (2022.03),20220516001897,우전,20220516,정,2022,20220501,20220531
01497869,티와이홀딩스,363280,Y,분기보고서 (2022.03),20220516001896,티와이홀딩스,20220516,,2022,20220501,20220531
00300548,현대리바트,079430,Y,분기보고서 (2022.03),20220516001894,현대리바트,20220516,,2022,20220501,20220531
00125965,케이에이치미래물산,111870,E,분기보고서 (2022.03),20220516001893,케이에이치미래물산,20220516,,2022,20220501,20220531
01172386,폴루스,,E,분기보고서 (2022.03),20220516001891,폴루스,20220516,,2022,20220501,20220531
00105466,KCC건설,021320,K,분기보고서 (2022.03),20220516001889,KCC건설,20220516,,2022,20220501,20220531
00353762,키이스트,054780,K,분기보고서 (2022.03),20220516001886,키이스트,20220516,,2022,20220501,20220531
00784643,성남시민프로축구단,,E,분기보고서 (2022.03),20220516001885,성남시민프로축구단,20220516,,2022,20220501,20220531
00117577,오리온홀딩스,001800,Y,분기보고서 (2022.03),20220516001884,오리온홀딩스,20220516,,2022,20220501,20220531
00861997,휴먼테크놀로지,175140,K,분기보고서 (2022.03),20220516001883,휴먼테크놀로지,20220516,,2022,20220501,20220531
01008762,데브시스터즈,194480,K,분기보고서 (2022.03),20220516001882,데브시스터즈,20220516,,2022,20220501,20220531
00378628,KH바텍,060720,K,분기보고서 (2022.03),20220516001881,KH바텍,20220516,,2022,20220501,20220531
00356361,LG화학,051910,Y,분기보고서 (2022.03),20220516001879,LG화학,20220516,,2022,20220501,20220531
00989619,알테오젠,196170,K,분기보고서 (2022.03),20220516001877,알테오젠,20220516,,2022,20220501,20220531
00685333,강원특별자치도민프로축구단,,E,[첨부추가]분기보고서 (2022.03),20220516001586,강원특별자치도민프로축구단,20220516,,2022,20220501,20220531
00665676,아시아경제,127710,K,분기보고서 (2022.03),20220516001876,아시아경제,20220516,,2022,20220501,20220531
00149266,씨앤에이치,023460,E,분기보고서 (2022.03),20220516001875,씨앤에이치,20220516,,2022,20220501,20220531
00223513,제이씨현시스템,033320,K,분기보고서 (2022.03),20220516001873,제이씨현시스템,20220516,,2022,20220501,20220531
00153755,태양금속공업,004100,Y,분기보고서 (2022.03),20220516001869,태양금속공업,20220516,,2022,20220501,20220531
00422895,세이브존I&C,067830,Y,분기보고서 (2022.03),20220516001867,세이브존I&C,20220516,,2022,20220501,20220531
00132804,성신양회,004980,Y,분기보고서 (2022.03),20220516001866,성신양회,20220516,,2022,20220501,20220531
00992871,종근당,185750,Y,분기보고서 (2022.03),20220516001865,종근당,20220516,,2022,20220501,20220531
01263022,BGF리테일,282330,Y,분기보고서 (2022.03),20220516001864,BGF리테일,20220516,,2022,20220501,20220531
00138224,쌍용씨앤이,003410,E,분기보고서 (2022.03),20220516001863,쌍용씨앤이,20220516,,2022,20220501,20220531
00153126,크라운해태홀딩스,005740,Y,분기보고서 (2022.03),20220516001862,크라운해태홀딩스,20220516,정,2022,20220501,20220531
00152686,코리아써키트,007810,Y,분기보고서 (2022.03),20220516001861,코리아써키트,20220516,,2022,20220501,20220531
00161709,퍼시스,016800,Y,분기보고서 (2022.03),20220516001860,퍼시스,20220516,,2022,20220501,20220531
00970268,사우스케이프,,E,분기보고서 (2022.03),20220516001859,사우스케이프,20220516,,2022,20220501,20220531
01267170,SK케미칼,285130,Y,분기보고서 (2022.03),20220516001857,SK케미칼,20220516,,2022,20220501,20220531
00255257,현대아산,,E,분기보고서 (2022.03),20220516001855,현대아산,20220516,,2022,20220501,20220531
00118266,DRB동일,004840,Y,분기보고서 (2022.03),20220516001854,DRB동일,20220516,,2022,20220501,20220531
00110893,대신증권,003540,Y,분기보고서 (2022.03),20220516001852,대신증권,20220516,,2022,20220501,20220531
01201970,셀레스트라,352770,K,분기보고서 (2022.03),20220516001851,셀레스트라,20220516,,2022,20220501,20220531
00264714,SG&G,040610,K,분기보고서 (2022.03),20220516001850,SG&G,20220516,,2022,20220501,20220531
00384887,에이테크솔루션,071670,K,분기보고서 (2022.03),20220516001849,에이테크솔루션,20220516,,2022,20220501,20220531
00412348,LB세미콘,061970,K,분기보고서 (2022.03),20220516001848,LB세미콘,20220516,정,2022,20220501,20220531
00117629,KBI동양철관,008970,Y,분기보고서 (2022.03),20220516001847,KBI동양철관,20220516,,2022,20220501,20220531
00138729,아세아제지,002310,Y,분기보고서 (2022.03),20220516001846,아세아제지,20220516,,2022,20220501,20220531
00115676,KG스틸,016380,Y,분기보고서 (2022.03),20220516001845,KG스틸,20220516,,2022,20220501,20220531
01124653,슈프리마,236200,K,분기보고서 (2022.03),20220516001844,슈프리마,20220516,,2022,20220501,20220531
00565242,에코비트,,E,분기보고서 (2022.03),20220516001842,에코비트,20220516,정,2022,20220501,20220531
00121941,대상,001680,Y,분기보고서 (2022.03),20220516001841,대상,20220516,,2022,20220501,20220531
00207737,세메스,,E,분기보고서 (2022.03),20220516001839,세메스,20220516,,2022,20220501,20220531
00157681,롯데정밀화학,004000,Y,분기보고서 (2022.03),20220516001838,롯데정밀화학,20220516,,2022,20220501,20220531
00393469,녹원씨엔아이,065560,E,분기보고서 (2022.03),20220516001837,녹원씨엔아이,20220516,,2022,20220501,20220531
00104519,국보,001140,E,분기보고서 (2022.03),20220516001835,국보,20220516,,2022,20220501,20220531
00814786,티엔엔터테인먼트,131100,K,분기보고서 (2022.03),20220516001834,티엔엔터테인먼트,20220516,,2022,20220501,20220531
00485177,일진파워,094820,K,분기보고서 (2022.03),20220516001833,일진파워,20220516,,2022,20220501,20220531
00104856,삼성증권,016360,Y,분기보고서 (2022.03),20220516001832,삼성증권,20220516,,2022,20220501,20220531
00126186,삼성에스디에스,018260,Y,분기보고서 (2022.03),20220516001830,삼성에스디에스,20220516,,2022,20220501,20220531
00193009,케이에이치필룩스,033180,E,분기보고서 (2022.03),20220516001831,케이에이치필룩스,20220516,,2022,20220501,20220531
01138717,코리아코스팩,,E,분기보고서 (2022.03),20220516001829,코리아코스팩,20220516,,2022,20220501,20220531
00334624,팍스넷,038160,E,분기보고서 (2022.03),20220516001828,팍스넷,20220516,,2022,20220501,20220531
00197759,미래산업,025560,Y,분기보고서 (2022.03),20220516001827,미래산업,20220516,,2022,20220501,20220531
00306454,한국정보인증,053300,K,분기보고서 (2022.03),20220516001826,한국정보인증,20220516,정,2022,20220501,20220531
00302078,엠피씨플러스,050540,E,분기보고서 (2022.03),20220516001825,엠피씨플러스,20220516,,2022,20220501,20220531
00142661,우성,006980,Y,분기보고서 (2022.03),20220516001824,우성,20220516,,2022,20220501,20220531
00111227,대양제지공업,006580,E,분기보고서 (2022.03),20220516001823,대양제지공업,20220516,,2022,20220501,20220531
00120988,삼성메디슨,,E,분기보고서 (2022.03),20220516001822,삼성메디슨,20220516,,2022,20220501,20220531
00652423,인바이오젠,101140,Y,분기보고서 (2022.03),20220516001821,인바이오젠,20220516,,2022,20220501,20220531
00242378,이지홀딩스,035810,K,분기보고서 (2022.03),20220516001819,이지홀딩스,20220516,,2022,20220501,20220531
00483735,해성옵틱스,076610,K,분기보고서 (2022.03),20220516001818,해성옵틱스,20220516,,2022,20220501,20220531
00844936,BNK캐피탈,,E,분기보고서 (2022.03),20220516001817,BNK캐피탈,20220516,,2022,20220501,20220531
00140131,키다리스튜디오,020120,Y,분기보고서 (2022.03),20220516001816,키다리스튜디오,20220516,,2022,20220501,20220531
00172291,더존비즈온,012510,Y,분기보고서 (2022.03),20220516001815,더존비즈온,20220516,,2022,20220501,20220531
00105952,LS,006260,Y,분기보고서 (2022.03),20220516001814,LS,20220516,,2022,20220501,20220531
01190513,명진홀딩스,267060,E,사업보고서 (2021.12),20220516001813,명진홀딩스,20220516,연,2022,20220501,20220531
00110893,대신증권,003540,Y,[기재정정]사업보고서 (2021.12),20220516001812,대신증권,20220516,연,2022,20220501,20220531
00373571,스타코링크,060240,K,분기보고서 (2022.03),20220516001811,스타코링크,20220516,,2022,20220501,20220531
01399992,뉴라텍,,E,분기보고서 (2022.03),20220516001809,뉴라텍,20220516,,2022,20220501,20220531
00409140,이원컴포텍,088290,K,분기보고서 (2022.03),20220516001808,이원컴포텍,20220516,,2022,20220501,20220531
00164812,현대코퍼레이션,011760,Y,분기보고서 (2022.03),20220516001807,현대코퍼레이션,20220516,,2022,20220501,20220531
00101257,경남기업,000800,E,분기보고서 (2022.03),20220516001806,경남기업,20220516,,2022,20220501,20220531
01009789,코스맥스,192820,Y,분기보고서 (2022.03),20220516001805,코스맥스,20220516,,2022,20220501,20220531
00339072,팬스타엔터프라이즈,054300,K,분기보고서 (2022.03),20220516001804,팬스타엔터프라이즈,20220516,,2022,20220501,20220531
00453488,다이나믹디자인,145210,Y,분기보고서 (2022.03),20220516001803,다이나믹디자인,20220516,,2022,20220501,20220531
00852087,시디즈,134790,Y,분기보고서 (2022.03),20220516001802,시디즈,20220516,,2022,20220501,20220531
00133511,SG세계물산,004060,Y,분기보고서 (2022.03),20220516001801,SG세계물산,20220516,,2022,20220501,20220531
00378220,버킷스튜디오,066410,K,분기보고서 (2022.03),20220516001800,버킷스튜디오,20220516,,2022,20220501,20220531
00815767,위메이드플레이,123420,K,분기보고서 (2022.03),20220516001799,위메이드플레이,20220516,,2022,20220501,20220531
00340111,티맥스소프트,,E,분기보고서 (2022.03),20220516001798,티맥스소프트,20220516,,2022,20220501,20220531
01070149,올리패스,244460,K,분기보고서 (2022.03),20220516001797,올리패스,20220516,,2022,20220501,20220531
00450339,에스에프씨,112240,E,분기보고서 (2022.03),20220516001796,에스에프씨,20220516,,2022,20220501,20220531
01394669,누보,332290,K,분기보고서 (2022.03),20220516001795,누보,20220516,,2022,20220501,20220531
00126201,삼성공조,006660,Y,분기보고서 (2022.03),20220516001794,삼성공조,20220516,,2022,20220501,20220531
00111458,대영포장,014160,Y,분기보고서 (2022.03),20220516001793,대영포장,20220516,,2022,20220501,20220531
01099861,에이텍모빌리티,224110,K,분기보고서 (2022.03),20220516001792,에이텍모빌리티,20220516,,2022,20220501,20220531
00220109,알파AI,043100,K,분기보고서 (2022.03),20220516001791,알파AI,20220516,,2022,20220501,20220531
00632845,노랑풍선,104620,K,분기보고서 (2022.03),20220516001790,노랑풍선,20220516,,2022,20220501,20220531
00336297,고려신용정보,049720,K,분기보고서 (2022.03),20220516001788,고려신용정보,20220516,,2022,20220501,20220531
00407771,듀오백,073190,K,분기보고서 (2022.03),20220516001787,듀오백,20220516,,2022,20220501,20220531
00199252,HLB,028300,K,분기보고서 (2022.03),20220516001784,HLB,20220516,,2022,20220501,20220531
01219155,네오크레마,311390,K,분기보고서 (2022.03),20220516001778,네오크레마,20220516,,2022,20220501,20220531
00146560,일지테크,019540,K,분기보고서 (2022.03),20220516001777,일지테크,20220516,,2022,20220501,20220531
00261355,레드캡투어,038390,K,분기보고서 (2022.03),20220516001776,레드캡투어,20220516,,2022,20220501,20220531
00219097,BGF,027410,Y,분기보고서 (2022.03),20220516001775,BGF,20220516,,2022,20220501,20220531
00146649,일진홀딩스,015860,Y,분기보고서 (2022.03),20220516001774,일진홀딩스,20220516,,2022,20220501,20220531
