rcept_no,corp_cls,corp_code,corp_name,drctr_co,otcmp_drctr_co,apnt,rlsofc,mdstrm_resig,stlm_dt,fiscal_year,endpoint_label
20230321000867,Y,00104786,미래아이앤지,4,1,1,-,1,2022-12-31,2022,outside_director
20240320001445,Y,00104786,미래아이앤지,4,1,-,-,-,2023-12-31,2023,outside_director
20250814002870,Y,00104786,미래아이앤지,4,1,1,-,1,2024-12-31,2024,outside_director
20210317000394,Y,00166519,화천기공,8,2,1,-,-,2020-12-31,2020,outside_director
20220316000620,Y,00166519,화천기공,8,2,-,-,-,2021-12-31,2021,outside_director
20230315000315,Y,00166519,화천기공,8,2,-,-,-,2022-12-31,2022,outside_director
20240313000479,Y,00166519,화천기공,8,2,-,-,-,2023-12-31,2023,outside_director
20250312000803,Y,00166519,화천기공,7,2,-,-,-,2024-12-31,2024,outside_director
20210318000680,Y,00260408,팜스코,6,3,1,-,-,2020-12-31,2020,outside_director
20230228005108,Y,00260408,팜스코,6,3,1,-,-,2021-12-31,2021,outside_director
20230321001369,Y,00260408,팜스코,5,3,-,-,-,2022-12-31,2022,outside_director
20240315000769,Y,00260408,팜스코,6,3,1,-,-,2023-12-31,2023,outside_director
20250318001293,Y,00260408,팜스코,6,3,1,-,-,2024-12-31,2024,outside_director
20210311001208,Y,00244455,케이티앤지,7,5,2,-,-,2020-12-31,2020,outside_director
20220321001014,Y,00244455,케이티앤지,8,6,2,-,-,2021-12-31,2021,outside_director
20230320001005,Y,00244455,케이티앤지,8,6,2,-,-,2022-12-31,2022,outside_director
20240320001212,Y,00244455,케이티앤지,8,6,2,-,-,2023-12-31,2023,outside_director
20250318001223,Y,00244455,케이티앤지,7,6,2,-,-,2024-12-31,2024,outside_director
20210317000453,Y,00177199,디씨엠,4,1,1,-,-,2020-12-31,2020,outside_director
20220316000782,Y,00177199,디씨엠,4,1,1,-,-,2021-12-31,2021,outside_director
20230315000573,Y,00177199,디씨엠,4,1,-,-,-,2022-12-31,2022,outside_director
20240313000780,Y,00177199,디씨엠,4,1,-,-,-,2023-12-31,2023,outside_director
20250718000228,Y,00177199,디씨엠,4,1,1,-,-,2024-12-31,2024,outside_director
20210311001241,Y,00140168,HS애드,6,2,-,-,-,2020-12-31,2020,outside_director
20220317001091,Y,00140168,HS애드,6,2,1,1,-,2021-12-31,2021,outside_director
20230316000872,Y,00140168,HS애드,6,2,1,1,-,2022-12-31,2022,outside_director
20240314001521,Y,00140168,HS애드,6,2,-,-,-,2023-12-31,2023,outside_director
20250311001196,Y,00140168,HS애드,6,2,1,-,-,2024-12-31,2024,outside_director
20210311001060,Y,00260383,대한유화,6,3,2,-,-,2020-12-31,2020,outside_director
20220310001198,Y,00260383,대한유화,5,3,1,-,-,2021-12-31,2021,outside_director
20230309000833,Y,00260383,대한유화,8,5,2,-,-,2022-12-31,2022,outside_director
20240307000479,Y,00260383,대한유화,7,4,1,-,-,2023-12-31,2023,outside_director
20250306000568,Y,00260383,대한유화,7,4,1,-,-,2024-12-31,2024,outside_director
20220712000592,Y,00122551,백산,3,1,1,1,-,2021-12-31,2021,outside_director
20230321000690,Y,00122551,백산,3,1,-,-,-,2022-12-31,2022,outside_director
20240319000327,Y,00122551,백산,4,1,-,-,-,2023-12-31,2023,outside_director
20250319000644,Y,00122551,백산,4,1,-,-,-,2024-12-31,2024,outside_director
20200928000395,Y,00125576,체시스,5,2,2,-,-,2020-06-30,2020,outside_director
20210917000616,Y,00125576,체시스,5,2,-,-,-,2021-06-30,2021,outside_director
20220920000356,Y,00125576,체시스,5,2,-,-,-,2022-06-30,2022,outside_director
20230918000095,Y,00125576,체시스,6,2,2,-,-,2023-06-30,2023,outside_director
20240321001312,Y,00125576,체시스,6,2,2,-,-,2023-12-31,2023,outside_director
20250321001138,Y,00125576,체시스,6,2,-,-,-,2024-12-31,2024,outside_director
20210317001223,Y,00146861,자화전자,4,1,-,-,-,2020-12-31,2020,outside_director
20220323000621,Y,00146861,자화전자,1,1,-,-,-,2021-12-31,2021,outside_director
20230321001537,Y,00146861,자화전자,4,1,-,-,-,2022-12-31,2022,outside_director
20240320001903,Y,00146861,자화전자,4,1,-,-,-,2023-12-31,2023,outside_director
20250320001727,Y,00146861,자화전자,4,1,-,-,-,2024-12-31,2024,outside_director
20210319001235,Y,00190321,케이티,11,8,4,-,-,2020-12-31,2020,outside_director
20221006000582,Y,00190321,케이티,11,8,2,-,-,2021-12-31,2021,outside_director
20230323001449,Y,00190321,케이티,10,8,3,-,-,2022-12-31,2022,outside_director
20240320002050,Y,00190321,케이티,10,8,7,-,4,2023-12-31,2023,outside_director
20250321001834,Y,00190321,케이티,10,8,-,-,-,2024-12-31,2024,outside_director
20210331002650,Y,00156150,엑시큐어하이트론,2,1,-,-,-,2020-12-31,2020,outside_director
20220720000259,Y,00156150,엑시큐어하이트론,7,1,3,-,2,2021-12-31,2021,outside_director
20231030000426,Y,00156150,엑시큐어하이트론,8,2,2,-,1,2022-12-31,2022,outside_director
20240731000687,Y,00156150,엑시큐어하이트론,7,2,2,2,0,2023-12-31,2023,outside_director
20250321001008,Y,00156150,엑시큐어하이트론,4,2,2,-,1,2024-12-31,2024,outside_director
20210409002715,Y,00148276,제일기획,5,2,-,-,-,2020-12-31,2020,outside_director
20220324000651,Y,00148276,제일기획,5,2,-,-,-,2021-12-31,2021,outside_director
20230308000451,Y,00148276,제일기획,5,2,1,-,-,2022-12-31,2022,outside_director
20240313001356,Y,00148276,제일기획,4,2,-,-,-,2023-12-31,2023,outside_director
20250311000974,Y,00148276,제일기획,5,2,1,-,-,2024-12-31,2024,outside_director
20210316000993,Y,00209780,케이씨,6,2,1,-,-,2020-12-31,2020,outside_director
20220321000938,Y,00209780,케이씨,6,2,1,-,-,2021-12-31,2021,outside_director
20230321001309,Y,00209780,케이씨,6,2,1,-,-,2022-12-31,2022,outside_director
20240320001938,Y,00209780,케이씨,8,2,1,-,-,2023-12-31,2023,outside_director
20250318001395,Y,00209780,케이씨,8,2,1,-,-,2024-12-31,2024,outside_director
20210507000170,Y,00112022,대원화성,3,2,-,-,-,2020-12-31,2020,outside_director
20220816001036,Y,00112022,대원화성,3,2,-,-,-,2021-12-31,2021,outside_director
20230316001139,Y,00112022,대원화성,4,2,-,-,-,2022-12-31,2022,outside_director
20240321001056,Y,00112022,대원화성,4,2,-,-,-,2023-12-31,2023,outside_director
20250320001317,Y,00112022,대원화성,4,2,-,-,-,2024-12-31,2024,outside_director
20210318000819,Y,00165583,E1,7,4,1,-,-,2020-12-31,2020,outside_director
20220317000782,Y,00165583,E1,7,4,1,-,-,2021-12-31,2021,outside_director
20230316000899,Y,00165583,E1,7,4,2,-,-,2022-12-31,2022,outside_director
20240321001440,Y,00165583,E1,7,4,2,-,2,2023-12-31,2023,outside_director
20250814000491,Y,00165583,E1,7,4,3,-,1,2024-12-31,2024,outside_director
20210322001027,Y,00144164,SK가스,7,4,1,-,-,2020-12-31,2020,outside_director
20220316001245,Y,00144164,SK가스,7,4,2,-,-,2021-12-31,2021,outside_director
20230315000990,Y,00144164,SK가스,7,4,1,-,-,2022-12-31,2022,outside_director
20240320001478,Y,00144164,SK가스,7,4,1,-,-,2023-12-31,2023,outside_director
20250312000964,Y,00144164,SK가스,7,4,1,-,-,2024-12-31,2024,outside_director
20240226005760,Y,00176914,다우기술,5,3,3,-,-,2020-12-31,2020,outside_director
20220324000698,Y,00176914,다우기술,5,3,-,-,-,2021-12-31,2021,outside_director
20230321001409,Y,00176914,다우기술,5,3,-,-,-,2022-12-31,2022,outside_director
20240320001719,Y,00176914,다우기술,5,3,3,-,-,2023-12-31,2023,outside_director
20250318001202,Y,00176914,다우기술,5,3,-,-,-,2024-12-31,2024,outside_director
20210316000221,Y,00140779,영보화학,6,2,-,-,-,2020-12-31,2020,outside_director
20220315000699,Y,00140779,영보화학,6,2,-,-,-,2021-12-31,2021,outside_director
20230315000345,Y,00140779,영보화학,5,2,2,-,-,2022-12-31,2022,outside_director
20240313001248,Y,00140779,영보화학,6,2,2,-,-,2023-12-31,2023,outside_director
20250312000962,Y,00140779,영보화학,5,2,-,-,-,2024-12-31,2024,outside_director
20210423000677,Y,00139889,SKC,7,4,2,-,1,2020-12-31,2020,outside_director
20220816001935,Y,00139889,SKC,7,4,2,-,1,2021-12-31,2021,outside_director
20230320000846,Y,00139889,SKC,7,4,1,-,1,2022-12-31,2022,outside_director
20240409003864,Y,00139889,SKC,7,4,2,-,1,2023-12-31,2023,outside_director
20250318001448,Y,00139889,SKC,7,4,-,-,-,2024-12-31,2024,outside_director
20210322000280,Y,00159564,한국주강,3,1,-,-,-,2020-12-31,2020,outside_director
20220325001050,Y,00159564,한국주강,3,1,1,-,-,2021-12-31,2021,outside_director
20230322000094,Y,00159564,한국주강,3,1,-,-,-,2022-12-31,2022,outside_director
20240321001460,Y,00159564,한국주강,3,1,-,-,-,2023-12-31,2023,outside_director
20250319000402,Y,00159564,한국주강,4,1,-,-,-,2024-12-31,2024,outside_director
20210609000312,Y,00114154,디와이덕양,5,2,-,-,-,2020-12-31,2020,outside_director
20220404002273,Y,00114154,디와이덕양,5,2,-,-,-,2021-12-31,2021,outside_director
20230320000948,Y,00114154,디와이덕양,8,3,1,-,-,2022-12-31,2022,outside_director
20240318000799,Y,00114154,디와이덕양,8,3,-,-,-,2023-12-31,2023,outside_director
20250317000666,Y,00114154,디와이덕양,7,3,1,-,-,2024-12-31,2024,outside_director
20210319001248,Y,00121969,에쓰씨엔지니어링,4,1,1,0,2,2020-12-31,2020,outside_director
20220726000333,Y,00121969,에쓰씨엔지니어링,4,1,4,-,3,2021-12-31,2021,outside_director
20230321000863,Y,00121969,에쓰씨엔지니어링,8,3,-,-,-,2022-12-31,2022,outside_director
20240328001322,Y,00121969,에쓰씨엔지니어링,7,3,2,-,2,2023-12-31,2023,outside_director
20250326001145,Y,00121969,에쓰씨엔지니어링,5,2,2,-,2,2024-12-31,2024,outside_director
20210319001374,Y,00103510,인지컨트롤스,4,1,-,-,-,2020-12-31,2020,outside_director
20220321001159,Y,00103510,인지컨트롤스,4,1,-,-,-,2021-12-31,2021,outside_director
20230324001000,Y,00103510,인지컨트롤스,4,1,-,-,-,2022-12-31,2022,outside_director
20240320001757,Y,00103510,인지컨트롤스,4,1,-,-,-,2023-12-31,2023,outside_director
20250328001677,Y,00103510,인지컨트롤스,3,1,-,-,-,2024-12-31,2024,outside_director
20210322000972,Y,00186559,아이티센씨티에스,3,1,-,-,-,2020-12-31,2020,outside_director
20220328001029,Y,00186559,아이티센씨티에스,4,1,1,-,-,2021-12-31,2021,outside_director
20230330000235,Y,00186559,아이티센씨티에스,4,1,-,-,-,2022-12-31,2022,outside_director
20240327001197,Y,00186559,아이티센씨티에스,4,1,-,-,-,2023-12-31,2023,outside_director
20250319001103,Y,00186559,아이티센씨티에스,3,1,1,-,-,2024-12-31,2024,outside_director
20210318001401,Y,00181943,에스제이엠홀딩스,3,1,-,-,-,2020-12-31,2020,outside_director
20221223000367,Y,00181943,에스제이엠홀딩스,3,1,-,-,-,2021-12-31,2021,outside_director
20230322001299,Y,00181943,에스제이엠홀딩스,3,1,-,-,-,2022-12-31,2022,outside_director
20240321001861,Y,00181943,에스제이엠홀딩스,3,1,1,-,-,2023-12-31,2023,outside_director
20250320001596,Y,00181943,에스제이엠홀딩스,3,1,-,-,-,2024-12-31,2024,outside_director
20210330000776,Y,00164779,SK하이닉스,9,6,2,-,-,2020-12-31,2020,outside_director
20220322000590,Y,00164779,SK하이닉스,9,6,3,-,-,2021-12-31,2021,outside_director
20230321001209,Y,00164779,SK하이닉스,9,6,1,-,-,2022-12-31,2022,outside_director
20240319000684,Y,00164779,SK하이닉스,10,7,3,-,-,2023-12-31,2023,outside_director
20250319000665,Y,00164779,SK하이닉스,10,6,2,-,-,2024-12-31,2024,outside_director
20210316000829,Y,00121534,MH에탄올,4,1,-,-,-,2020-12-31,2020,outside_director
20220316000865,Y,00121534,MH에탄올,4,1,-,-,-,2021-12-31,2021,outside_director
20230315001383,Y,00121534,MH에탄올,5,1,1,-,-,2022-12-31,2022,outside_director
20240313001046,Y,00121534,MH에탄올,4,1,-,-,-,2023-12-31,2023,outside_director
20250312000625,Y,00121534,MH에탄올,4,1,-,-,-,2024-12-31,2024,outside_director
20210316000282,Y,00115065,동남합성,6,2,2,-,-,2020-12-31,2020,outside_director
20220808000217,Y,00115065,동남합성,6,2,-,-,-,2021-12-31,2021,outside_director
20230314001293,Y,00115065,동남합성,6,2,-,-,-,2022-12-31,2022,outside_director
20240312000423,Y,00115065,동남합성,6,2,-,-,-,2023-12-31,2023,outside_director
20250311000605,Y,00115065,동남합성,5,2,-,-,-,2024-12-31,2024,outside_director
20210517002076,Y,00126308,삼성E&A,6,4,1,-,1,2020-12-31,2020,outside_director
20220308000672,Y,00126308,삼성E&A,7,4,1,0,1,2021-12-31,2021,outside_director
20230831001403,Y,00126308,삼성E&A,7,4,2,0,2,2022-12-31,2022,outside_director
20240329003421,Y,00126308,삼성E&A,7,4,1,0,1,2023-12-31,2023,outside_director
20250814003670,Y,00126308,삼성E&A,7,4,1,0,0,2024-12-31,2024,outside_director
20210310000864,Y,00135795,신도리코,9,4,3,-,1,2020-12-31,2020,outside_director
20220308000868,Y,00135795,신도리코,7,3,-,-,-,2021-12-31,2021,outside_director
20230313000388,Y,00135795,신도리코,7,3,-,-,0,2022-12-31,2022,outside_director
20240313000830,Y,00135795,신도리코,7,3,3,-,1,2023-12-31,2023,outside_director
20250715000025,Y,00135795,신도리코,5,3,-,-,-,2024-12-31,2024,outside_director
20220318001096,Y,00168331,온타이드,6,2,3,-,2,2020-12-31,2020,outside_director
20220322001089,Y,00168331,온타이드,3,1,-,-,1,2021-12-31,2021,outside_director
20230322001115,Y,00168331,온타이드,3,1,1,-,1,2022-12-31,2022,outside_director
20240320001042,Y,00168331,온타이드,3,1,-,-,-,2023-12-31,2023,outside_director
20250320000926,Y,00168331,온타이드,3,1,1,-,1,2024-12-31,2024,outside_director
20210318001322,Y,00161709,퍼시스,7,2,-,-,-,2020-12-31,2020,outside_director
20220317001198,Y,00161709,퍼시스,7,2,2,-,-,2021-12-31,2021,outside_director
20230316001331,Y,00161709,퍼시스,5,2,-,-,-,2022-12-31,2022,outside_director
20240321000997,Y,00161709,퍼시스,5,2,-,-,-,2023-12-31,2023,outside_director
20250814001419,Y,00161709,퍼시스,6,3,4,-,1,2024-12-31,2024,outside_director
20210318000396,Y,00142865,WISCOM,6,3,1,-,1,2020-12-31,2020,outside_director
20220317000365,Y,00142865,WISCOM,6,3,2,-,-,2021-12-31,2021,outside_director
20230316000445,Y,00142865,WISCOM,6,3,-,-,-,2022-12-31,2022,outside_director
20240314000549,Y,00142865,WISCOM,6,3,1,-,-,2023-12-31,2023,outside_director
20250320000660,Y,00142865,WISCOM,6,6,2,-,-,2024-12-31,2024,outside_director
20210318001363,Y,00118044,동원수산,6,2,-,-,-,2020-12-31,2020,outside_director
20220317000755,Y,00118044,동원수산,6,2,1,-,-,2021-12-31,2021,outside_director
20230316000263,Y,00118044,동원수산,6,2,-,-,-,2022-12-31,2022,outside_director
20240314001415,Y,00118044,동원수산,5,2,-,-,-,2023-12-31,2023,outside_director
20250404003738,Y,00118044,동원수산,4,1,-,-,-,2024-12-31,2024,outside_director
20210322001086,Y,00197759,미래산업,8,2,3,-,2,2020-12-31,2020,outside_director
20221006000468,Y,00197759,미래산업,8,2,1,-,1,2021-12-31,2021,outside_director
20230320000617,Y,00197759,미래산업,7,2,-,-,-,2022-12-31,2022,outside_director
20250205000477,Y,00197759,미래산업,5,1,2,-,3,2023-12-31,2023,outside_director
20250318001105,Y,00197759,미래산업,6,2,1,-,-,2024-12-31,2024,outside_director
20210318000782,Y,00152729,광전자,5,2,-,-,-,2020-12-31,2020,outside_director
20220321000459,Y,00152729,광전자,3,1,-,-,-,2021-12-31,2021,outside_director
20230316000645,Y,00152729,광전자,3,1,-,-,-,2022-12-31,2022,outside_director
20240315000438,Y,00152729,광전자,3,1,1,-,-,2023-12-31,2023,outside_director
20250320000952,Y,00152729,광전자,3,1,1,-,1,2024-12-31,2024,outside_director
20210311001113,Y,00157070,한국단자공업,3,1,-,-,-,2020-12-31,2020,outside_director
20220317000875,Y,00157070,한국단자공업,3,1,-,-,-,2021-12-31,2021,outside_director
20230323000756,Y,00157070,한국단자공업,3,1,1,-,-,2022-12-31,2022,outside_director
20240325000553,Y,00157070,한국단자공업,3,1,-,-,-,2023-12-31,2023,outside_director
20250320000091,Y,00157070,한국단자공업,3,1,-,-,-,2024-12-31,2024,outside_director
20230309000372,Y,00118275,디아이,7,2,2,-,-,2020-12-31,2020,outside_director
20230309000380,Y,00118275,디아이,8,3,3,-,-,2021-12-31,2021,outside_director
20230316001051,Y,00118275,디아이,6,2,-,-,-,2022-12-31,2022,outside_director
20240314001500,Y,00118275,디아이,6,2,1,-,-,2023-12-31,2023,outside_director
20250313001050,Y,00118275,디아이,6,2,1,-,-,2024-12-31,2024,outside_director
20210322000367,Y,00136271,신성이엔지,5,2,1,-,-,2020-12-31,2020,outside_director
20220713000340,Y,00136271,신성이엔지,5,2,1,-,-,2021-12-31,2021,outside_director
20230316001222,Y,00136271,신성이엔지,5,2,1,0,1,2022-12-31,2022,outside_director
20240314001609,Y,00136271,신성이엔지,5,2,0,0,0,2023-12-31,2023,outside_director
20250318001079,Y,00136271,신성이엔지,6,3,2,0,0,2024-12-31,2024,outside_director
20210322000959,Y,00118965,티에이치엔,4,1,-,-,-,2020-12-31,2020,outside_director
20220322000923,Y,00118965,티에이치엔,4,1,-,-,-,2021-12-31,2021,outside_director
20230322000844,Y,00118965,티에이치엔,4,1,-,-,-,2022-12-31,2022,outside_director
20240320001057,Y,00118965,티에이치엔,4,1,-,-,-,2023-12-31,2023,outside_director
20250319001022,Y,00118965,티에이치엔,4,1,-,-,-,2024-12-31,2024,outside_director
20210319001134,Y,00161125,한온시스템,9,5,-,-,-,2020-12-31,2020,outside_director
20220816000770,Y,00161125,한온시스템,9,5,3,-,-,2021-12-31,2021,outside_director
20230515000867,Y,00161125,한온시스템,9,5,3,-,1,2022-12-31,2022,outside_director
20240320000500,Y,00161125,한온시스템,9,5,3,-,1,2023-12-31,2023,outside_director
20260318000466,Y,00161125,한온시스템,9,5,3,-,-,2024-12-31,2024,outside_director
20210323000566,Y,00141404,블루산업개발,6,2,1,-,1,2020-12-31,2020,outside_director
20220318000643,Y,00141404,블루산업개발,6,2,-,-,-,2021-12-31,2021,outside_director
20230712000496,Y,00141404,블루산업개발,5,2,2,-,2,2022-12-31,2022,outside_director
20240320001681,Y,00141404,블루산업개발,7,3,1,-,-,2023-12-31,2023,outside_director
20250411003513,Y,00141404,블루산업개발,7,3,-,-,-,2024-12-31,2024,outside_director
20230228006838,Y,00134316,세원정공,7,4,3,-,1,2020-06-30,2020,outside_director
20230228006856,Y,00134316,세원정공,7,4,-,-,-,2021-06-30,2021,outside_director
20230228006867,Y,00134316,세원정공,6,3,1,-,2,2022-06-30,2022,outside_director
20230919000247,Y,00134316,세원정공,6,3,-,-,-,2023-06-30,2023,outside_director
20250808000388,Y,00134316,세원정공,6,3,-,-,-,2024-06-30,2024,outside_director
20210323001008,Y,00144252,유니온,4,1,-,-,-,2020-12-31,2020,outside_director
20220317001135,Y,00144252,유니온,4,1,-,-,-,2021-12-31,2021,outside_director
20230323001190,Y,00144252,유니온,4,1,1,-,-,2022-12-31,2022,outside_director
20240321001439,Y,00144252,유니온,4,1,-,-,-,2023-12-31,2023,outside_director
20250320001552,Y,00144252,유니온,4,1,-,-,-,2024-12-31,2024,outside_director
20210318000957,Y,00140131,키다리스튜디오,4,1,1,1,-,2020-12-31,2020,outside_director
20220317000876,Y,00140131,키다리스튜디오,4,1,-,-,-,2021-12-31,2021,outside_director
20230316001551,Y,00140131,키다리스튜디오,4,1,-,-,-,2022-12-31,2022,outside_director
20240318000710,Y,00140131,키다리스튜디오,4,1,2,-,1,2023-12-31,2023,outside_director
20250319000526,Y,00140131,키다리스튜디오,4,1,1,-,-,2024-12-31,2024,outside_director
20210318000861,Y,00133706,한국제지,4,1,1,0,1,2020-12-31,2020,outside_director
20220323000788,Y,00133706,한국제지,4,1,0,0,0,2021-12-31,2021,outside_director
20230316000858,Y,00133706,한국제지,4,1,0,0,0,2022-12-31,2022,outside_director
20240314001202,Y,00133706,한국제지,3,1,1,-,1,2023-12-31,2023,outside_director
20250314001620,Y,00133706,한국제지,4,1,-,-,-,2024-12-31,2024,outside_director
20210315000785,Y,00188089,한섬,7,3,1,-,-,2020-12-31,2020,outside_director
20220816002184,Y,00188089,한섬,7,3,-,-,-,2021-12-31,2021,outside_director
20230315001312,Y,00188089,한섬,7,3,2,-,-,2022-12-31,2022,outside_director
20240315000735,Y,00188089,한섬,7,3,-,-,-,2023-12-31,2023,outside_director
20250829000928,Y,00188089,한섬,7,3,3,-,-,2024-12-31,2024,outside_director
20210319001408,Y,00164724,현대엘리베이터,7,3,1,-,-,2020-12-31,2020,outside_director
20220321001512,Y,00164724,현대엘리베이터,7,3,1,-,-,2021-12-31,2021,outside_director
20230321001479,Y,00164724,현대엘리베이터,7,4,3,-,-,2022-12-31,2022,outside_director
20240320001956,Y,00164724,현대엘리베이터,7,4,3,-,1,2023-12-31,2023,outside_director
20250318000920,Y,00164724,현대엘리베이터,7,4,2,-,-,2024-12-31,2024,outside_director
20210311000726,Y,00166573,환인제약,5,3,1,-,-,2020-12-31,2020,outside_director
20220310000467,Y,00166573,환인제약,5,3,1,-,-,2021-12-31,2021,outside_director
20230316000803,Y,00166573,환인제약,5,3,1,-,-,2022-12-31,2022,outside_director
20240314001165,Y,00166573,환인제약,5,3,1,-,-,2023-12-31,2023,outside_director
20250813000488,Y,00166573,환인제약,5,3,1,-,-,2024-12-31,2024,outside_director
20211025000143,Y,00102432,계룡건설산업,9,3,-,-,-,2020-12-31,2020,outside_director
20220318000802,Y,00102432,계룡건설산업,9,3,1,-,-,2021-12-31,2021,outside_director
20230320000720,Y,00102432,계룡건설산업,10,3,2,-,-,2022-12-31,2022,outside_director
20240319000660,Y,00102432,계룡건설산업,8,3,-,-,-,2023-12-31,2023,outside_director
20250814001751,Y,00102432,계룡건설산업,7,3,-,-,-,2024-12-31,2024,outside_director
20210316000275,Y,00131197,서원,3,1,1,-,-,2020-12-31,2020,outside_director
20230309000649,Y,00131197,서원,3,1,1,-,1,2021-12-31,2021,outside_director
20230323000835,Y,00131197,서원,3,1,-,-,-,2022-12-31,2022,outside_director
20240320000669,Y,00131197,서원,3,1,-,-,-,2023-12-31,2023,outside_director
20250320001156,Y,00131197,서원,3,1,-,-,-,2024-12-31,2024,outside_director
20210310001205,Y,00158501,에스원,8,2,-,-,-,2020-12-31,2020,outside_director
20220308000980,Y,00158501,에스원,8,2,1,-,1,2021-12-31,2021,outside_director
20230307000691,Y,00158501,에스원,8,2,1,-,1,2022-12-31,2022,outside_director
20240313001360,Y,00158501,에스원,6,2,-,-,-,2023-12-31,2023,outside_director
20250312000984,Y,00158501,에스원,9,5,4,-,-,2024-12-31,2024,outside_director
20210323000904,Y,00153339,태경산업,2,1,1,-,-,2020-12-31,2020,outside_director
20220317000620,Y,00153339,태경산업,2,1,-,-,-,2021-12-31,2021,outside_director
20230323001143,Y,00153339,태경산업,3,1,-,-,-,2022-12-31,2022,outside_director
20240321001207,Y,00153339,태경산업,4,1,1,-,-,2023-12-31,2023,outside_director
20250321000898,Y,00153339,태경산업,4,1,-,-,-,2024-12-31,2024,outside_director
20210318000924,Y,00135777,신대양제지,9,3,3,-,-,2020-12-31,2020,outside_director
20220322000706,Y,00135777,신대양제지,9,3,-,-,-,2021-12-31,2021,outside_director
20230905000316,Y,00135777,신대양제지,9,3,1,-,1,2022-12-31,2022,outside_director
20240321001761,Y,00135777,신대양제지,9,3,3,-,1,2023-12-31,2023,outside_director
20250320001290,Y,00135777,신대양제지,9,3,1,-,-,2024-12-31,2024,outside_director
20210331002101,Y,00144720,와이투솔루션,3,2,-,-,-,2020-12-31,2020,outside_director
20220315001039,Y,00144720,와이투솔루션,2,1,2,-,1,2021-12-31,2021,outside_director
20230320000702,Y,00144720,와이투솔루션,3,1,-,-,-,2022-12-31,2022,outside_director
20240319000565,Y,00144720,와이투솔루션,4,2,1,-,-,2023-12-31,2023,outside_director
20250319001127,Y,00144720,와이투솔루션,4,2,-,-,-,2024-12-31,2024,outside_director
20210316000430,Y,00107987,남해화학,12,8,-,-,-,2020-12-31,2020,outside_director
20220317000080,Y,00107987,남해화학,11,7,8,-,1,2021-12-31,2021,outside_director
20230316001430,Y,00107987,남해화학,12,8,1,-,-,2022-12-31,2022,outside_director
20240314001607,Y,00107987,남해화학,12,7,6,-,-,2023-12-31,2023,outside_director
20250320001346,Y,00107987,남해화학,13,8,4,-,-,2024-12-31,2024,outside_director
20210706000358,Y,00118008,동원금속,6,3,-,-,-,2021-03-31,2021,outside_director
20220620000208,Y,00118008,동원금속,6,3,-,-,-,2022-03-31,2022,outside_director
20230620000249,Y,00118008,동원금속,5,3,-,-,-,2023-03-31,2023,outside_director
20240619000177,Y,00118008,동원금속,6,3,-,-,-,2024-03-31,2024,outside_director
20210322001033,Y,00132868,우성머티리얼스,4,1,-,-,-,2020-12-31,2020,outside_director
20220322000888,Y,00132868,우성머티리얼스,4,1,-,-,-,2021-12-31,2021,outside_director
20230322000752,Y,00132868,우성머티리얼스,7,3,4,-,1,2022-12-31,2022,outside_director
20240321001113,Y,00132868,우성머티리얼스,7,3,1,-,1,2023-12-31,2023,outside_director
20250320000581,Y,00132868,우성머티리얼스,4,1,1,-,3,2024-12-31,2024,outside_director
20210318001102,Y,00164645,HMM,5,3,-,-,-,2020-12-31,2020,outside_director
20220321001124,Y,00164645,HMM,5,3,3,0,0,2021-12-31,2021,outside_director
20230714000061,Y,00164645,HMM,5,3,2,-,-,2022-12-31,2022,outside_director
20240328001188,Y,00164645,HMM,5,3,1,-,-,2023-12-31,2023,outside_director
20250318000828,Y,00164645,HMM,6,4,3,-,-,2024-12-31,2024,outside_director
20210331000615,Y,00102113,경인양행,6,2,-,-,-,2020-12-31,2020,outside_director
20220330000263,Y,00102113,경인양행,6,2,-,-,-,2021-12-31,2021,outside_director
20230316000324,Y,00102113,경인양행,8,2,-,-,-,2022-12-31,2022,outside_director
20240314001432,Y,00102113,경인양행,8,2,1,-,1,2023-12-31,2023,outside_director
20250320000738,Y,00102113,경인양행,8,2,1,-,1,2024-12-31,2024,outside_director
20210616000380,Y,00155355,풀무원,11,7,-,-,-,2020-12-31,2020,outside_director
20220322001067,Y,00155355,풀무원,11,8,2,-,1,2021-12-31,2021,outside_director
20230322001245,Y,00155355,풀무원,11,8,3,-,-,2022-12-31,2022,outside_director
20240320001580,Y,00155355,풀무원,9,7,2,-,1,2023-12-31,2023,outside_director
20250318001312,Y,00155355,풀무원,11,8,2,-,-,2024-12-31,2024,outside_director
20210315000572,Y,00130684,서울도시가스,7,3,1,-,-,2020-12-31,2020,outside_director
20220316001413,Y,00130684,서울도시가스,7,3,3,-,-,2021-12-31,2021,outside_director
20230315000963,Y,00130684,서울도시가스,7,3,-,-,-,2022-12-31,2022,outside_director
20240319000303,Y,00130684,서울도시가스,7,3,-,-,-,2023-12-31,2023,outside_director
20250703000161,Y,00130684,서울도시가스,7,3,-,-,-,2024-12-31,2024,outside_director
20210317001055,Y,00145464,이구산업,7,3,-,-,-,2020-12-31,2020,outside_director
20220316000677,Y,00145464,이구산업,7,3,3,-,-,2021-12-31,2021,outside_director
20230315000658,Y,00145464,이구산업,7,3,-,-,-,2022-12-31,2022,outside_director
20240318000443,Y,00145464,이구산업,7,3,1,1,-,2023-12-31,2023,outside_director
