corp_code,stock_code,corp_name,market,sector,fiscal_year
00124540,047040,대우건설,KOSPI,건물 건설업,2021
00124540,047040,대우건설,KOSPI,건물 건설업,2022
00124540,047040,대우건설,KOSPI,건물 건설업,2023
00124540,047040,대우건설,KOSPI,건물 건설업,2024
00124504,047050,포스코인터내셔널,KOSPI,상품 중개업,2018
00124504,047050,포스코인터내셔널,KOSPI,상품 중개업,2019
00124504,047050,포스코인터내셔널,KOSPI,상품 중개업,2020
00124504,047050,포스코인터내셔널,KOSPI,상품 중개업,2021
00124504,047050,포스코인터내셔널,KOSPI,상품 중개업,2022
00124504,047050,포스코인터내셔널,KOSPI,상품 중개업,2023
00124504,047050,포스코인터내셔널,KOSPI,상품 중개업,2024
00111704,042660,한화오션,KOSPI,선박 및 보트 건조업,2018
00111704,042660,한화오션,KOSPI,선박 및 보트 건조업,2019
00111704,042660,한화오션,KOSPI,선박 및 보트 건조업,2020
00111704,042660,한화오션,KOSPI,선박 및 보트 건조업,2021
00111704,042660,한화오션,KOSPI,선박 및 보트 건조업,2022
00111704,042660,한화오션,KOSPI,선박 및 보트 건조업,2023
00111704,042660,한화오션,KOSPI,선박 및 보트 건조업,2024
00347734,051630,진양화학,KOSPI,플라스틱제품 제조업,2018
00347734,051630,진양화학,KOSPI,플라스틱제품 제조업,2019
00347734,051630,진양화학,KOSPI,플라스틱제품 제조업,2020
00347734,051630,진양화학,KOSPI,플라스틱제품 제조업,2021
00347734,051630,진양화학,KOSPI,플라스틱제품 제조업,2022
00347734,051630,진양화학,KOSPI,플라스틱제품 제조업,2023
00347734,051630,진양화학,KOSPI,플라스틱제품 제조업,2024
00159616,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,2018
00159616,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,2019
00159616,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,2020
00159616,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,2021
00159616,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,2022
00159616,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,2023
00159616,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,2024
00160205,010040,한국내화,KOSPI,"내화, 비내화 요업제품 제조업",2018
00160205,010040,한국내화,KOSPI,"내화, 비내화 요업제품 제조업",2019
00160205,010040,한국내화,KOSPI,"내화, 비내화 요업제품 제조업",2020
00160205,010040,한국내화,KOSPI,"내화, 비내화 요업제품 제조업",2021
00160205,010040,한국내화,KOSPI,"내화, 비내화 요업제품 제조업",2022
00160205,010040,한국내화,KOSPI,"내화, 비내화 요업제품 제조업",2023
00160205,010040,한국내화,KOSPI,"내화, 비내화 요업제품 제조업",2024
00161976,016450,한세예스24홀딩스,KOSPI,봉제의복 제조업,2018
00161976,016450,한세예스24홀딩스,KOSPI,봉제의복 제조업,2019
00161976,016450,한세예스24홀딩스,KOSPI,봉제의복 제조업,2020
00161976,016450,한세예스24홀딩스,KOSPI,봉제의복 제조업,2021
00161976,016450,한세예스24홀딩스,KOSPI,봉제의복 제조업,2022
00161976,016450,한세예스24홀딩스,KOSPI,봉제의복 제조업,2023
00161976,016450,한세예스24홀딩스,KOSPI,봉제의복 제조업,2024
00111999,003220,대원제약,KOSPI,의약품 제조업,2018
00111999,003220,대원제약,KOSPI,의약품 제조업,2019
00111999,003220,대원제약,KOSPI,의약품 제조업,2020
00111999,003220,대원제약,KOSPI,의약품 제조업,2021
00111999,003220,대원제약,KOSPI,의약품 제조업,2022
00111999,003220,대원제약,KOSPI,의약품 제조업,2023
00111999,003220,대원제약,KOSPI,의약품 제조업,2024
00261285,036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,2018
00261285,036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,2019
00261285,036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,2020
00261285,036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,2021
00261285,036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,2022
00261285,036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,2023
00261285,036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,2024
00104786,007120,미래아이앤지,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2018
00104786,007120,미래아이앤지,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019
00104786,007120,미래아이앤지,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2020
00104786,007120,미래아이앤지,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2021
00104786,007120,미래아이앤지,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2022
00104786,007120,미래아이앤지,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2023
00104786,007120,미래아이앤지,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2024
00166519,000850,화천기공,KOSPI,특수 목적용 기계 제조업,2018
00166519,000850,화천기공,KOSPI,특수 목적용 기계 제조업,2019
00166519,000850,화천기공,KOSPI,특수 목적용 기계 제조업,2020
00166519,000850,화천기공,KOSPI,특수 목적용 기계 제조업,2021
00166519,000850,화천기공,KOSPI,특수 목적용 기계 제조업,2022
00166519,000850,화천기공,KOSPI,특수 목적용 기계 제조업,2023
00166519,000850,화천기공,KOSPI,특수 목적용 기계 제조업,2024
00260408,036580,팜스코,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2018
00260408,036580,팜스코,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2019
00260408,036580,팜스코,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2020
00260408,036580,팜스코,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2021
00260408,036580,팜스코,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2022
00260408,036580,팜스코,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2023
00260408,036580,팜스코,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2024
00244455,033780,케이티앤지,KOSPI,담배 제조업,2018
00244455,033780,케이티앤지,KOSPI,담배 제조업,2019
00244455,033780,케이티앤지,KOSPI,담배 제조업,2020
00244455,033780,케이티앤지,KOSPI,담배 제조업,2021
00244455,033780,케이티앤지,KOSPI,담배 제조업,2022
00244455,033780,케이티앤지,KOSPI,담배 제조업,2023
00244455,033780,케이티앤지,KOSPI,담배 제조업,2024
00177199,024090,디씨엠,KOSPI,1차 철강 제조업,2018
00177199,024090,디씨엠,KOSPI,1차 철강 제조업,2019
00177199,024090,디씨엠,KOSPI,1차 철강 제조업,2020
00177199,024090,디씨엠,KOSPI,1차 철강 제조업,2021
00177199,024090,디씨엠,KOSPI,1차 철강 제조업,2022
00177199,024090,디씨엠,KOSPI,1차 철강 제조업,2023
00177199,024090,디씨엠,KOSPI,1차 철강 제조업,2024
00140168,035000,HS애드,KOSPI,광고업,2018
00140168,035000,HS애드,KOSPI,광고업,2019
00140168,035000,HS애드,KOSPI,광고업,2020
00140168,035000,HS애드,KOSPI,광고업,2021
00140168,035000,HS애드,KOSPI,광고업,2022
00140168,035000,HS애드,KOSPI,광고업,2023
00140168,035000,HS애드,KOSPI,광고업,2024
00260383,006650,대한유화,KOSPI,기초 화학물질 제조업,2018
00260383,006650,대한유화,KOSPI,기초 화학물질 제조업,2019
00260383,006650,대한유화,KOSPI,기초 화학물질 제조업,2020
00260383,006650,대한유화,KOSPI,기초 화학물질 제조업,2021
00260383,006650,대한유화,KOSPI,기초 화학물질 제조업,2022
00260383,006650,대한유화,KOSPI,기초 화학물질 제조업,2023
00260383,006650,대한유화,KOSPI,기초 화학물질 제조업,2024
00122551,035150,백산,KOSPI,플라스틱제품 제조업,2018
00122551,035150,백산,KOSPI,플라스틱제품 제조업,2019
00122551,035150,백산,KOSPI,플라스틱제품 제조업,2020
00122551,035150,백산,KOSPI,플라스틱제품 제조업,2021
00122551,035150,백산,KOSPI,플라스틱제품 제조업,2022
00122551,035150,백산,KOSPI,플라스틱제품 제조업,2023
00122551,035150,백산,KOSPI,플라스틱제품 제조업,2024
00125576,033250,체시스,KOSPI,자동차 신품 부품 제조업,2018
00125576,033250,체시스,KOSPI,자동차 신품 부품 제조업,2019
00125576,033250,체시스,KOSPI,자동차 신품 부품 제조업,2020
00125576,033250,체시스,KOSPI,자동차 신품 부품 제조업,2021
00125576,033250,체시스,KOSPI,자동차 신품 부품 제조업,2022
00125576,033250,체시스,KOSPI,자동차 신품 부품 제조업,2023
00125576,033250,체시스,KOSPI,자동차 신품 부품 제조업,2024
00146861,033240,자화전자,KOSPI,전자부품 제조업,2018
00146861,033240,자화전자,KOSPI,전자부품 제조업,2019
00146861,033240,자화전자,KOSPI,전자부품 제조업,2020
00146861,033240,자화전자,KOSPI,전자부품 제조업,2021
00146861,033240,자화전자,KOSPI,전자부품 제조업,2022
00146861,033240,자화전자,KOSPI,전자부품 제조업,2023
00146861,033240,자화전자,KOSPI,전자부품 제조업,2024
00190321,030200,케이티,KOSPI,전기 통신업,2018
00190321,030200,케이티,KOSPI,전기 통신업,2019
00190321,030200,케이티,KOSPI,전기 통신업,2020
00190321,030200,케이티,KOSPI,전기 통신업,2021
00190321,030200,케이티,KOSPI,전기 통신업,2022
00190321,030200,케이티,KOSPI,전기 통신업,2023
00190321,030200,케이티,KOSPI,전기 통신업,2024
00156150,019490,엑시큐어하이트론,KOSPI,영상 및 음향기기 제조업,2018
00156150,019490,엑시큐어하이트론,KOSPI,영상 및 음향기기 제조업,2019
00156150,019490,엑시큐어하이트론,KOSPI,영상 및 음향기기 제조업,2020
00156150,019490,엑시큐어하이트론,KOSPI,영상 및 음향기기 제조업,2021
00156150,019490,엑시큐어하이트론,KOSPI,영상 및 음향기기 제조업,2022
00156150,019490,엑시큐어하이트론,KOSPI,영상 및 음향기기 제조업,2023
00156150,019490,엑시큐어하이트론,KOSPI,영상 및 음향기기 제조업,2024
00148276,030000,제일기획,KOSPI,광고업,2018
00148276,030000,제일기획,KOSPI,광고업,2019
00148276,030000,제일기획,KOSPI,광고업,2020
00148276,030000,제일기획,KOSPI,광고업,2021
00148276,030000,제일기획,KOSPI,광고업,2022
00148276,030000,제일기획,KOSPI,광고업,2023
00148276,030000,제일기획,KOSPI,광고업,2024
00209780,029460,케이씨,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2018
00209780,029460,케이씨,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2019
00209780,029460,케이씨,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2020
00209780,029460,케이씨,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2021
00209780,029460,케이씨,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2022
00209780,029460,케이씨,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2023
00209780,029460,케이씨,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2024
00112022,024890,대원화성,KOSPI,플라스틱제품 제조업,2018
00112022,024890,대원화성,KOSPI,플라스틱제품 제조업,2019
00112022,024890,대원화성,KOSPI,플라스틱제품 제조업,2020
00112022,024890,대원화성,KOSPI,플라스틱제품 제조업,2021
00112022,024890,대원화성,KOSPI,플라스틱제품 제조업,2022
00112022,024890,대원화성,KOSPI,플라스틱제품 제조업,2023
00112022,024890,대원화성,KOSPI,플라스틱제품 제조업,2024
00165583,017940,E1,KOSPI,기타 전문 도매업,2018
00165583,017940,E1,KOSPI,기타 전문 도매업,2019
00165583,017940,E1,KOSPI,기타 전문 도매업,2020
00165583,017940,E1,KOSPI,기타 전문 도매업,2021
00165583,017940,E1,KOSPI,기타 전문 도매업,2022
00165583,017940,E1,KOSPI,기타 전문 도매업,2023
00165583,017940,E1,KOSPI,기타 전문 도매업,2024
00144164,018670,SK가스,KOSPI,기타 전문 도매업,2018
00144164,018670,SK가스,KOSPI,기타 전문 도매업,2019
00144164,018670,SK가스,KOSPI,기타 전문 도매업,2020
00144164,018670,SK가스,KOSPI,기타 전문 도매업,2021
00144164,018670,SK가스,KOSPI,기타 전문 도매업,2022
00144164,018670,SK가스,KOSPI,기타 전문 도매업,2023
00144164,018670,SK가스,KOSPI,기타 전문 도매업,2024
00176914,023590,다우기술,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2018
00176914,023590,다우기술,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019
00176914,023590,다우기술,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2020
00176914,023590,다우기술,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2021
00176914,023590,다우기술,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2022
00176914,023590,다우기술,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2023
00176914,023590,다우기술,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2024
00140779,014440,영보화학,KOSPI,플라스틱제품 제조업,2018
00140779,014440,영보화학,KOSPI,플라스틱제품 제조업,2019
00140779,014440,영보화학,KOSPI,플라스틱제품 제조업,2020
00140779,014440,영보화학,KOSPI,플라스틱제품 제조업,2021
00140779,014440,영보화학,KOSPI,플라스틱제품 제조업,2022
00140779,014440,영보화학,KOSPI,플라스틱제품 제조업,2023
00140779,014440,영보화학,KOSPI,플라스틱제품 제조업,2024
00139889,011790,SKC,KOSPI,기타 화학제품 제조업,2018
00139889,011790,SKC,KOSPI,기타 화학제품 제조업,2019
00139889,011790,SKC,KOSPI,기타 화학제품 제조업,2020
00139889,011790,SKC,KOSPI,기타 화학제품 제조업,2021
00139889,011790,SKC,KOSPI,기타 화학제품 제조업,2022
00139889,011790,SKC,KOSPI,기타 화학제품 제조업,2023
00139889,011790,SKC,KOSPI,기타 화학제품 제조업,2024
00159564,025890,한국주강,KOSPI,특수 목적용 기계 제조업,2018
00159564,025890,한국주강,KOSPI,특수 목적용 기계 제조업,2019
00159564,025890,한국주강,KOSPI,특수 목적용 기계 제조업,2020
00159564,025890,한국주강,KOSPI,특수 목적용 기계 제조업,2021
00159564,025890,한국주강,KOSPI,특수 목적용 기계 제조업,2022
00159564,025890,한국주강,KOSPI,특수 목적용 기계 제조업,2023
00159564,025890,한국주강,KOSPI,특수 목적용 기계 제조업,2024
00114154,024900,디와이덕양,KOSPI,자동차 신품 부품 제조업,2018
00114154,024900,디와이덕양,KOSPI,자동차 신품 부품 제조업,2019
00114154,024900,디와이덕양,KOSPI,자동차 신품 부품 제조업,2020
00114154,024900,디와이덕양,KOSPI,자동차 신품 부품 제조업,2021
00114154,024900,디와이덕양,KOSPI,자동차 신품 부품 제조업,2022
00114154,024900,디와이덕양,KOSPI,자동차 신품 부품 제조업,2023
00114154,024900,디와이덕양,KOSPI,자동차 신품 부품 제조업,2024
00121969,023960,에쓰씨엔지니어링,KOSPI,토목 건설업,2018
00121969,023960,에쓰씨엔지니어링,KOSPI,토목 건설업,2019
00121969,023960,에쓰씨엔지니어링,KOSPI,토목 건설업,2020
00121969,023960,에쓰씨엔지니어링,KOSPI,토목 건설업,2021
00121969,023960,에쓰씨엔지니어링,KOSPI,토목 건설업,2022
00121969,023960,에쓰씨엔지니어링,KOSPI,토목 건설업,2023
00121969,023960,에쓰씨엔지니어링,KOSPI,토목 건설업,2024
00103510,023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업,2018
00103510,023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업,2019
00103510,023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업,2020
00103510,023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업,2021
00103510,023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업,2022
00103510,023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업,2023
00103510,023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업,2024
00186559,031820,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2018
00186559,031820,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019
00186559,031820,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2020
00186559,031820,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2021
00186559,031820,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2022
00186559,031820,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2023
00186559,031820,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2024
00181943,025530,에스제이엠홀딩스,KOSPI,자동차 부품 및 내장품 판매업,2018
00181943,025530,에스제이엠홀딩스,KOSPI,자동차 부품 및 내장품 판매업,2019
00181943,025530,에스제이엠홀딩스,KOSPI,자동차 부품 및 내장품 판매업,2020
00181943,025530,에스제이엠홀딩스,KOSPI,자동차 부품 및 내장품 판매업,2021
00181943,025530,에스제이엠홀딩스,KOSPI,자동차 부품 및 내장품 판매업,2022
00181943,025530,에스제이엠홀딩스,KOSPI,자동차 부품 및 내장품 판매업,2023
00181943,025530,에스제이엠홀딩스,KOSPI,자동차 부품 및 내장품 판매업,2024
00164779,000660,SK하이닉스,KOSPI,반도체 제조업,2018
00164779,000660,SK하이닉스,KOSPI,반도체 제조업,2019
00164779,000660,SK하이닉스,KOSPI,반도체 제조업,2020
00164779,000660,SK하이닉스,KOSPI,반도체 제조업,2021
00164779,000660,SK하이닉스,KOSPI,반도체 제조업,2022
00164779,000660,SK하이닉스,KOSPI,반도체 제조업,2023
00164779,000660,SK하이닉스,KOSPI,반도체 제조업,2024
00121534,023150,MH에탄올,KOSPI,알코올음료 제조업,2018
00121534,023150,MH에탄올,KOSPI,알코올음료 제조업,2019
00121534,023150,MH에탄올,KOSPI,알코올음료 제조업,2020
00121534,023150,MH에탄올,KOSPI,알코올음료 제조업,2021
00121534,023150,MH에탄올,KOSPI,알코올음료 제조업,2022
00121534,023150,MH에탄올,KOSPI,알코올음료 제조업,2023
00121534,023150,MH에탄올,KOSPI,알코올음료 제조업,2024
00115065,023450,동남합성,KOSPI,기초 화학물질 제조업,2018
00115065,023450,동남합성,KOSPI,기초 화학물질 제조업,2019
00115065,023450,동남합성,KOSPI,기초 화학물질 제조업,2020
00115065,023450,동남합성,KOSPI,기초 화학물질 제조업,2021
00115065,023450,동남합성,KOSPI,기초 화학물질 제조업,2022
00115065,023450,동남합성,KOSPI,기초 화학물질 제조업,2023
00115065,023450,동남합성,KOSPI,기초 화학물질 제조업,2024
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2018
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2019
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2020
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2021
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2022
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2023
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2024
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2018
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2019
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2020
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2021
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2022
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2023
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2024
00168331,005320,온타이드,KOSPI,생활용품 도매업,2018
00168331,005320,온타이드,KOSPI,생활용품 도매업,2019
00168331,005320,온타이드,KOSPI,생활용품 도매업,2020
00168331,005320,온타이드,KOSPI,생활용품 도매업,2021
00168331,005320,온타이드,KOSPI,생활용품 도매업,2022
00168331,005320,온타이드,KOSPI,생활용품 도매업,2023
00168331,005320,온타이드,KOSPI,생활용품 도매업,2024
00161709,016800,퍼시스,KOSPI,가구 제조업,2018
00161709,016800,퍼시스,KOSPI,가구 제조업,2019
00161709,016800,퍼시스,KOSPI,가구 제조업,2020
00161709,016800,퍼시스,KOSPI,가구 제조업,2021
00161709,016800,퍼시스,KOSPI,가구 제조업,2022
00161709,016800,퍼시스,KOSPI,가구 제조업,2023
00161709,016800,퍼시스,KOSPI,가구 제조업,2024
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2018
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2019
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2020
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2021
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2022
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2023
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2024
00118044,030720,동원수산,KOSPI,어로 어업,2018
00118044,030720,동원수산,KOSPI,어로 어업,2019
00118044,030720,동원수산,KOSPI,어로 어업,2020
00118044,030720,동원수산,KOSPI,어로 어업,2021
00118044,030720,동원수산,KOSPI,어로 어업,2022
00118044,030720,동원수산,KOSPI,어로 어업,2023
00118044,030720,동원수산,KOSPI,어로 어업,2024
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2018
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2019
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2020
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2021
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2022
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2023
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2024
00152729,017900,광전자,KOSPI,반도체 제조업,2018
00152729,017900,광전자,KOSPI,반도체 제조업,2019
00152729,017900,광전자,KOSPI,반도체 제조업,2020
00152729,017900,광전자,KOSPI,반도체 제조업,2021
00152729,017900,광전자,KOSPI,반도체 제조업,2022
00152729,017900,광전자,KOSPI,반도체 제조업,2023
00152729,017900,광전자,KOSPI,반도체 제조업,2024
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2018
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2019
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2020
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2021
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2022
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2023
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2024
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2018
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2019
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2020
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2021
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2022
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2023
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2024
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2018
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2019
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2020
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2021
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2022
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2023
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2024
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2018
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2019
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2020
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2021
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2022
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2023
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2024
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2018
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2019
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2020
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2021
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2022
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2023
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2024
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2018
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2019
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2020
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2021
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2022
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2023
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2024
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2018
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2019
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2020
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2021
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2022
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2023
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2024
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2018
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2019
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2020
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2021
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2022
