model,variable,coef,std_err,t_or_z,p_value,nobs,stars,coef_stars,std_err_fmt
M7_material_auditor_basic,C(sector)[T.기초 화학물질 제조업],-0.005959182164750651,0.07289919771277233,-0.08174551094828539,0.9348490869342898,3192.0,,-0.0060,(0.0729)
M7_material_auditor_basic,C(sector)[T.기타 금속 가공제품 제조업],-0.0241895405060029,0.1266103567615409,-0.19105499048203223,0.8484825103929781,3192.0,,-0.0242,(0.1266)
M7_material_auditor_basic,C(sector)[T.기타 비금속 광물제품 제조업],-0.16726393789357744,0.0703047772229676,-2.3791262059349023,0.017353733329658547,3192.0,**,-0.1673**,(0.0703)
M7_material_auditor_basic,C(sector)[T.기타 사업지원 서비스업],-0.07515687933864554,0.06447463395150795,-1.1656813654059954,0.24374329707913966,3192.0,,-0.0752,(0.0645)
M7_material_auditor_basic,C(sector)[T.기타 상품 전문 소매업],-0.042623572774669105,0.066360138795199,-0.6423068659668448,0.520673957132775,3192.0,,-0.0426,(0.0664)
M7_material_auditor_basic,C(sector)[T.기타 식품 제조업],0.006743122072998479,0.08147164471358506,0.08276649006785168,0.9340372147279686,3192.0,,0.0067,(0.0815)
M7_material_auditor_basic,C(sector)[T.기타 운송관련 서비스업],-0.07030230580142809,0.09984039898003241,-0.7041468836226126,0.48134130557712895,3192.0,,-0.0703,(0.0998)
M7_material_auditor_basic,C(sector)[T.기타 전기장비 제조업],-0.14096517100340467,0.06526242312218489,-2.1599745191729767,0.030774642187547507,3192.0,**,-0.1410**,(0.0653)
M7_material_auditor_basic,C(sector)[T.기타 전문 도매업],-0.010949364355162902,0.07093450859469536,-0.15435878209469572,0.8773268512156798,3192.0,,-0.0109,(0.0709)
M7_material_auditor_basic,C(sector)[T.기타 정보 서비스업],-0.17337602764784313,0.0660357198906731,-2.625488567927777,0.008652471441808226,3192.0,***,-0.1734***,(0.0660)
M7_material_auditor_basic,C(sector)[T.기타 종이 및 판지 제품 제조업],0.09482635122778282,0.06592677007999166,1.4383588201382551,0.15033227045110226,3192.0,,0.0948,(0.0659)
M7_material_auditor_basic,C(sector)[T.기타 화학제품 제조업],-0.06174403957613396,0.0700087407546055,-0.881947581267874,0.37780515462597863,3192.0,,-0.0617,(0.0700)
M7_material_auditor_basic,C(sector)[T.나무제품 제조업],-0.16886256516313433,0.064614370296186,-2.6133902472326938,0.008964887220819033,3192.0,***,-0.1689***,(0.0646)
M7_material_auditor_basic,"C(sector)[T.내화, 비내화 요업제품 제조업]",0.021465168896409988,0.07961359713381816,0.26961687034854553,0.7874550201852142,3192.0,,0.0215,(0.0796)
M7_material_auditor_basic,C(sector)[T.담배 제조업],-0.31961183033349133,0.0706862917923065,-4.521553220992106,6.138752093049892e-06,3192.0,***,-0.3196***,(0.0707)
M7_material_auditor_basic,C(sector)[T.도로 화물 운송업],0.10943356899534798,0.08560602510540162,1.278339566176667,0.2011297226896801,3192.0,,0.1094,(0.0856)
M7_material_auditor_basic,"C(sector)[T.도축, 육류 가공 및 저장 처리업]",0.053107072749891154,0.06595094555155102,0.8052511196883392,0.42067478255686486,3192.0,,0.0531,(0.0660)
M7_material_auditor_basic,C(sector)[T.동·식물성 유지 및 낙농제품 제조업],-0.006573118905248129,0.0689895344376034,-0.09527704395792223,0.924094775960442,3192.0,,-0.0066,(0.0690)
M7_material_auditor_basic,C(sector)[T.동물용 사료 및 조제식품 제조업],-0.18185625885826634,0.06543733476264575,-2.779090247454228,0.005451137809108951,3192.0,***,-0.1819***,(0.0654)
M7_material_auditor_basic,"C(sector)[T.떡, 빵 및 과자류 제조업]",0.08496795364506939,0.06450547401354911,1.3172208241927221,0.18776461564443103,3192.0,,0.0850,(0.0645)
M7_material_auditor_basic,C(sector)[T.무기 및 총포탄 제조업],-0.05375578146864687,0.07133374782649256,-0.7535813427243279,0.4511006508551729,3192.0,,-0.0538,(0.0713)
M7_material_auditor_basic,C(sector)[T.무점포 소매업],-0.05990554694294739,0.06735942244408272,-0.8893417545656209,0.3738194376486902,3192.0,,-0.0599,(0.0674)
M7_material_auditor_basic,C(sector)[T.반도체 제조업],-0.035667672192745616,0.08382047658875742,-0.4255245692259594,0.6704543149455868,3192.0,,-0.0357,(0.0838)
M7_material_auditor_basic,C(sector)[T.방적 및 가공사 제조업],0.1783827566455803,0.07047234710198455,2.5312447219535974,0.011365851781219596,3192.0,**,0.1784**,(0.0705)
M7_material_auditor_basic,C(sector)[T.봉제의복 제조업],-0.045394485018568104,0.08572082783096668,-0.5295619065658315,0.5964157117511599,3192.0,,-0.0454,(0.0857)
M7_material_auditor_basic,"C(sector)[T.비료, 농약 및 살균, 살충제 제조업]",-0.1389901471493119,0.06556032842628269,-2.1200343330432694,0.03400315001908566,3192.0,**,-0.1390**,(0.0656)
M7_material_auditor_basic,C(sector)[T.비알코올음료 및 얼음 제조업],0.07626392673266667,0.06583210353757159,1.158461033971692,0.24667594437432583,3192.0,,0.0763,(0.0658)
M7_material_auditor_basic,C(sector)[T.산업용 기계 및 장비 임대업],0.21722619688200195,0.06733094931733126,3.226245865897617,0.0012542556209481262,3192.0,***,0.2172***,(0.0673)
M7_material_auditor_basic,C(sector)[T.산업용 농·축산물 및 동·식물 도매업],-0.11668408244686972,0.06416376325320355,-1.8185355180370275,0.0689823231931787,3192.0,*,-0.1167*,(0.0642)
M7_material_auditor_basic,C(sector)[T.상품 종합 도매업],-0.07403856554009727,0.08568702642239538,-0.8640580567602281,0.3875559985044158,3192.0,,-0.0740,(0.0857)
M7_material_auditor_basic,C(sector)[T.상품 중개업],-0.03412851255518415,0.06664540925909172,-0.5120909742260809,0.6085873410883571,3192.0,,-0.0341,(0.0666)
M7_material_auditor_basic,C(sector)[T.생활용품 도매업],0.026533857169352186,0.08858162442308429,0.2995413252145948,0.7645270456309583,3192.0,,0.0265,(0.0886)
M7_material_auditor_basic,"C(sector)[T.서적, 잡지 및 기타 인쇄물 출판업]",0.09142916895771802,0.18479715917935727,0.49475419083136585,0.6207736439111784,3192.0,,0.0914,(0.1848)
M7_material_auditor_basic,C(sector)[T.석유 정제품 제조업],-0.19994596815798818,0.07443390211804096,-2.686221768152152,0.007226510660098468,3192.0,***,-0.1999***,(0.0744)
M7_material_auditor_basic,C(sector)[T.선박 및 보트 건조업],0.05077456546298312,0.09403910079981258,0.5399303590861676,0.5892450602158724,3192.0,,0.0508,(0.0940)
M7_material_auditor_basic,"C(sector)[T.섬유, 의복, 신발 및 가죽제품 소매업]",0.11328591433761646,0.124569370098375,0.9094203033069224,0.36312830858951617,3192.0,,0.1133,(0.1246)
M7_material_auditor_basic,C(sector)[T.소프트웨어 개발 및 공급업],-0.10942695771582087,0.09932546984651962,-1.1017008818071572,0.2705917334790243,3192.0,,-0.1094,(0.0993)
M7_material_auditor_basic,C(sector)[T.수산물 가공 및 저장 처리업],-0.07249452958899627,0.07606318566566267,-0.9530830053272749,0.3405480160769415,3192.0,,-0.0725,(0.0761)
M7_material_auditor_basic,C(sector)[T.스포츠 서비스업],0.10329117712005739,0.06587603419412709,1.5679628924788236,0.11688979261423117,3192.0,,0.1033,(0.0659)
M7_material_auditor_basic,"C(sector)[T.시멘트, 석회, 플라스터 및 그 제품 제조업]",-0.11159400571807901,0.07238459789063306,-1.5416816418140225,0.12315097520975908,3192.0,,-0.1116,(0.0724)
M7_material_auditor_basic,C(sector)[T.신발 및 신발 부분품 제조업],-0.1570648056264783,0.06489227681059312,-2.420392893362601,0.015503745820655616,3192.0,**,-0.1571**,(0.0649)
M7_material_auditor_basic,C(sector)[T.악기 제조업],0.04007633360912653,0.06428950228807918,0.623372901994882,0.5330395009176925,3192.0,,0.0401,(0.0643)
M7_material_auditor_basic,C(sector)[T.알코올음료 제조업],-0.09081068301052267,0.08302771528047724,-1.0937393941740257,0.27406929142935377,3192.0,,-0.0908,(0.0830)
M7_material_auditor_basic,C(sector)[T.어로 어업],0.1280286816130103,0.09906042289305277,1.292430194359579,0.19620820573964537,3192.0,,0.1280,(0.0991)
M7_material_auditor_basic,C(sector)[T.여행사 및 기타 여행보조 서비스업],0.12283992090749399,0.09565862316527428,1.284148954300306,0.1990898418926308,3192.0,,0.1228,(0.0957)
M7_material_auditor_basic,C(sector)[T.연료 소매업],-0.18750936999495083,0.07293478494103248,-2.5709182545276783,0.010142926547138956,3192.0,**,-0.1875**,(0.0729)
M7_material_auditor_basic,C(sector)[T.연료용 가스 제조 및 배관공급업],0.0227810080305056,0.08463444478449166,0.26916946272305403,0.7877992785353908,3192.0,,0.0228,(0.0846)
M7_material_auditor_basic,C(sector)[T.영상 및 음향기기 제조업],0.01823387188867086,0.09202307221653598,0.19814456798144528,0.8429319558352182,3192.0,,0.0182,(0.0920)
M7_material_auditor_basic,"C(sector)[T.영화, 비디오물, 방송프로그램 제작 및 배급업]",0.07975069223305142,0.16936382031892885,0.47088387639622775,0.6377236627295171,3192.0,,0.0798,(0.1694)
M7_material_auditor_basic,C(sector)[T.오디오물 출판 및 원판 녹음업],0.17292430379709406,0.06475542233309586,2.6704219904178457,0.007575597237607647,3192.0,***,0.1729***,(0.0648)
M7_material_auditor_basic,C(sector)[T.운송장비 임대업],0.06216396476529279,0.20691076461480118,0.30043852421608586,0.7638426820489127,3192.0,,0.0622,(0.2069)
M7_material_auditor_basic,C(sector)[T.유리 및 유리제품 제조업],-0.021535204828180346,0.06577209323503432,-0.3274216125557238,0.743349022079826,3192.0,,-0.0215,(0.0658)
M7_material_auditor_basic,C(sector)[T.유원지 및 기타 오락관련 서비스업],-0.02453635556910652,0.13037494121547016,-0.18819840178148484,0.8507211252977156,3192.0,,-0.0245,(0.1304)
M7_material_auditor_basic,C(sector)[T.육상 여객 운송업],0.05942482455298935,0.07983377193423842,0.7443569696536378,0.4566605441700804,3192.0,,0.0594,(0.0798)
M7_material_auditor_basic,C(sector)[T.음·식료품 및 담배 도매업],-0.010350894735718388,0.10575912447694526,-0.09787235651685837,0.9220336508807029,3192.0,,-0.0104,(0.1058)
M7_material_auditor_basic,C(sector)[T.음식점업],0.035359425790123966,0.06539165376263624,0.5407330103391235,0.5886916221900691,3192.0,,0.0354,(0.0654)
M7_material_auditor_basic,C(sector)[T.의료용 기기 제조업],0.11434412940039956,0.0953679229363828,1.1989789216304443,0.23053614178482762,3192.0,,0.1143,(0.0954)
M7_material_auditor_basic,C(sector)[T.의료용품 및 기타 의약 관련제품 제조업],0.07779663843463598,0.06800869248068939,1.143921984042346,0.2526559929730323,3192.0,,0.0778,(0.0680)
M7_material_auditor_basic,C(sector)[T.의약품 제조업],-0.019665063310056727,0.07024719616172947,-0.2799408999155216,0.7795228475920897,3192.0,,-0.0197,(0.0702)
M7_material_auditor_basic,C(sector)[T.일반 목적용 기계 제조업],-0.02468243801464124,0.0867667766925545,-0.2844687673727916,0.7760511657899273,3192.0,,-0.0247,(0.0868)
M7_material_auditor_basic,C(sector)[T.일반 및 생활 숙박시설 운영업],-0.1712093150124302,0.06399137161975021,-2.6755062546524377,0.007461648090575842,3192.0,***,-0.1712***,(0.0640)
M7_material_auditor_basic,C(sector)[T.일차전지 및 이차전지 제조업],0.09547300533829142,0.12260877097171549,0.7786800616435182,0.4361682040219973,3192.0,,0.0955,(0.1226)
M7_material_auditor_basic,C(sector)[T.자동차 부품 및 내장품 판매업],0.05256696055070339,0.06460566567063596,0.8136586784616275,0.41584051238694675,3192.0,,0.0526,(0.0646)
M7_material_auditor_basic,C(sector)[T.자동차 신품 부품 제조업],-0.019029151547823066,0.06827084007487075,-0.27873029725361986,0.780451809732587,3192.0,,-0.0190,(0.0683)
M7_material_auditor_basic,C(sector)[T.자동차 판매업],0.14610369384343222,0.16718938176401377,0.8738814170008488,0.382182835719705,3192.0,,0.1461,(0.1672)
M7_material_auditor_basic,C(sector)[T.자동차용 엔진 및 자동차 제조업],-0.012448464744082774,0.09907402819624125,-0.12564811354420183,0.9000104756267132,3192.0,,-0.0124,(0.0991)
M7_material_auditor_basic,"C(sector)[T.자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업]",-0.044768403638449396,0.08966034603833686,-0.4993110735854998,0.6175602551782136,3192.0,,-0.0448,(0.0897)
M7_material_auditor_basic,C(sector)[T.자연과학 및 공학 연구개발업],0.06591286895137909,0.17846898404514444,0.3693239433396795,0.7118862809124008,3192.0,,0.0659,(0.1785)
M7_material_auditor_basic,C(sector)[T.전구 및 조명장치 제조업],0.01826644738949683,0.07052632280997392,0.259001840188293,0.7956338206645428,3192.0,,0.0183,(0.0705)
M7_material_auditor_basic,C(sector)[T.전기 및 통신 공사업],0.12772110703370415,0.09235968173490414,1.382866469811972,0.1667058131183199,3192.0,,0.1277,(0.0924)
M7_material_auditor_basic,C(sector)[T.전기 통신업],-0.05230491886339672,0.07422508958443085,-0.7046797673972494,0.4810095452120524,3192.0,,-0.0523,(0.0742)
M7_material_auditor_basic,C(sector)[T.전기업],0.08670676981016978,0.07925966454184696,1.0939583243427802,0.2739732568047756,3192.0,,0.0867,(0.0793)
M7_material_auditor_basic,"C(sector)[T.전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업]",0.16764659010817992,0.10091033871301154,1.6613420611436647,0.0966447670182847,3192.0,*,0.1676*,(0.1009)
M7_material_auditor_basic,C(sector)[T.전자부품 제조업],-0.04063516703720561,0.07162981749725462,-0.5672940188457558,0.5705144399926434,3192.0,,-0.0406,(0.0716)
M7_material_auditor_basic,C(sector)[T.절연선 및 케이블 제조업],0.008557268926859082,0.09524443402833113,0.08984534386874159,0.9284101146736595,3192.0,,0.0086,(0.0952)
M7_material_auditor_basic,C(sector)[T.제재 및 목재 가공업],-0.05629575781067734,0.1111392454624718,-0.5065335613573752,0.6124821354786936,3192.0,,-0.0563,(0.1111)
M7_material_auditor_basic,C(sector)[T.종합 소매업],-0.11778089193762897,0.0784209587951068,-1.5019057882900828,0.13312144154714944,3192.0,,-0.1178,(0.0784)
M7_material_auditor_basic,"C(sector)[T.증기, 냉·온수 및 공기조절 공급업]",0.16667886062434015,0.06825961123963102,2.4418372387032825,0.014612733044936627,3192.0,**,0.1667**,(0.0683)
M7_material_auditor_basic,C(sector)[T.직물직조 및 직물제품 제조업],0.021496674317261648,0.10483653635680332,0.2050494518828753,0.8375334887651789,3192.0,,0.0215,(0.1048)
M7_material_auditor_basic,C(sector)[T.초등 교육기관],0.043832396802585896,0.14952064334348655,0.2931528103573755,0.7694053521191492,3192.0,,0.0438,(0.1495)
M7_material_auditor_basic,"C(sector)[T.측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외]",-0.04344345691707627,0.09591270801390007,-0.45294787121202185,0.6505862787522169,3192.0,,-0.0434,(0.0959)
M7_material_auditor_basic,C(sector)[T.컴퓨터 및 주변장치 제조업],-0.09618460616107316,0.08052320305841874,-1.194495530577593,0.23228418798412265,3192.0,,-0.0962,(0.0805)
M7_material_auditor_basic,"C(sector)[T.컴퓨터 프로그래밍, 시스템 통합 및 관리업]",0.012732689677740591,0.09670799597422983,0.13166118839990773,0.8952522853732473,3192.0,,0.0127,(0.0967)
M7_material_auditor_basic,C(sector)[T.텔레비전 방송업],-0.07681572845560068,0.08951342762004635,-0.8581475483394175,0.3908109947028058,3192.0,,-0.0768,(0.0895)
M7_material_auditor_basic,C(sector)[T.토목 건설업],0.22826214581222992,0.07805691888187187,2.924303816778529,0.0034522761578541414,3192.0,***,0.2283***,(0.0781)
M7_material_auditor_basic,C(sector)[T.통신 및 방송 장비 제조업],-0.25034505507806276,0.07123053539925119,-3.514574945630614,0.0004404583665988085,3192.0,***,-0.2503***,(0.0712)
M7_material_auditor_basic,C(sector)[T.특수 목적용 기계 제조업],-0.033479791223467344,0.07247819219006985,-0.4619291708555387,0.6441321142114902,3192.0,,-0.0335,(0.0725)
M7_material_auditor_basic,"C(sector)[T.펄프, 종이 및 판지 제조업]",-0.1586302133095491,0.06562850322072677,-2.4170932677838453,0.01564500778684301,3192.0,**,-0.1586**,(0.0656)
M7_material_auditor_basic,C(sector)[T.편조원단 제조업],0.1772605775496522,0.06977631401704713,2.540411886852399,0.011072198894194899,3192.0,**,0.1773**,(0.0698)
M7_material_auditor_basic,C(sector)[T.플라스틱제품 제조업],-0.06869323131055868,0.07245322423556044,-0.9481045465585183,0.3430762339166712,3192.0,,-0.0687,(0.0725)
M7_material_auditor_basic,C(sector)[T.합성고무 및 플라스틱 물질 제조업],-0.003578810843473751,0.06541338900992782,-0.05471067770132798,0.9563689625299201,3192.0,,-0.0036,(0.0654)
M7_material_auditor_basic,C(sector)[T.항공 여객 운송업],-0.05760783396607435,0.09993265339808988,-0.5764665703069931,0.564299859396487,3192.0,,-0.0576,(0.0999)
M7_material_auditor_basic,"C(sector)[T.항공기,우주선 및 부품 제조업]",0.14616378716091846,0.16085894980558163,0.9086456634062069,0.3635371946096123,3192.0,,0.1462,(0.1609)
M7_material_auditor_basic,C(sector)[T.해상 운송업],-0.03866197184666047,0.08692128403008052,-0.44479292129739895,0.6564694103968455,3192.0,,-0.0387,(0.0869)
M7_material_auditor_basic,C(sector)[T.화학섬유 제조업],-0.09401986337348235,0.08423192904156561,-1.1162021865495533,0.26433559877117707,3192.0,,-0.0940,(0.0842)
M7_material_auditor_basic,LogAssets_w,0.0321435733697503,0.007171707621786613,4.481997184617896,7.394771948588281e-06,3192.0,***,0.0321***,(0.0072)
M7_material_auditor_basic,Leverage_w,-0.06956321534647147,0.041148342900930036,-1.6905471871359175,0.09092331869998004,3192.0,*,-0.0696*,(0.0411)
M7_material_auditor_basic,ROA_w,-0.2810490900298064,0.12895760529087896,-2.179391354204099,0.029302607862723325,3192.0,**,-0.2810**,(0.1290)
M7_material_auditor_basic,Loss,0.013963043102979364,0.021455545311370637,0.6507894765825165,0.5151823942578146,3192.0,,0.0140,(0.0215)
M7_material_auditor_basic,OutsideDirectorRatio_w,0.09059217982469728,0.05442976670680569,1.6643867006207467,0.0960351760860498,3192.0,*,0.0906*,(0.0544)
M7_material_auditor_basic,LargestShareholderOwnership_w,-0.0018776547438684767,0.0005093376931356258,-3.6864633605047112,0.00022739216291912102,3192.0,***,-0.0019***,(0.0005)
M7_material_auditor_basic,LogMinorityShareholderCount_w,-0.02071177618782026,0.00838569215098804,-2.469894650900094,0.013515284762702435,3192.0,**,-0.0207**,(0.0084)
M7_material_auditor_basic,Big4Auditor,0.008470595207113324,0.015450178231790611,0.5482522647980882,0.5835186993978994,3192.0,,0.0085,(0.0155)
M7_material_auditor_basic,CleanOpinion,0.020861613137438867,0.02166838705090596,0.9627672372857414,0.33566434577628124,3192.0,,0.0209,(0.0217)
M8_log_count_controls,Intercept,-0.4546119411644128,0.13508286409875,-3.3654301320712046,0.0007642441943556933,4575.0,***,-0.4546***,(0.1351)
M8_log_count_controls,C(fiscal_year)[T.2019],-0.05951791777421745,0.018376463700494658,-3.238812360433381,0.0012002851007978132,4575.0,***,-0.0595***,(0.0184)
M8_log_count_controls,C(fiscal_year)[T.2020],0.0420598564868257,0.021096982891797282,1.993643200193284,0.046191060742268183,4575.0,**,0.0421**,(0.0211)
M8_log_count_controls,C(fiscal_year)[T.2021],0.05527782285402552,0.020941043301483026,2.639688102364546,0.008298235832399747,4575.0,***,0.0553***,(0.0209)
M8_log_count_controls,C(fiscal_year)[T.2022],-0.028402312526256888,0.01918159688525636,-1.4807063612147897,0.13868483813521956,4575.0,,-0.0284,(0.0192)
M8_log_count_controls,C(fiscal_year)[T.2023],0.013995634571218465,0.01972696526218443,0.7094671879433666,0.47803460638435336,4575.0,,0.0140,(0.0197)
M8_log_count_controls,C(fiscal_year)[T.2024],0.08168563253603404,0.02077916801450035,3.9311310481262423,8.454716843517723e-05,4575.0,***,0.0817***,(0.0208)
M8_log_count_controls,C(sector)[T.1차 철강 제조업],-0.006156355661855918,0.04814732138633681,-0.1278649670343439,0.8982558356764253,4575.0,,-0.0062,(0.0481)
M8_log_count_controls,C(sector)[T.가구 제조업],0.06046170808247229,0.07660949220836176,0.7892195384617499,0.4299837042614252,4575.0,,0.0605,(0.0766)
M8_log_count_controls,C(sector)[T.가전제품 및 정보통신장비 소매업],-0.14229266582355501,0.04490504427311519,-3.1687456972121537,0.001530982862604168,4575.0,***,-0.1423***,(0.0449)
M8_log_count_controls,C(sector)[T.가정용 기기 제조업],0.09719462883432403,0.04384873136971972,2.21658930140549,0.026651169324951568,4575.0,**,0.0972**,(0.0438)
M8_log_count_controls,"C(sector)[T.가죽, 가방 및 유사제품 제조업]",0.09770975152443548,0.10432134552748497,0.9366228074454085,0.34895261583578085,4575.0,,0.0977,(0.1043)
M8_log_count_controls,C(sector)[T.개인 및 가정용품 임대업],0.31494068525859154,0.04514567080063775,6.976099361760785,3.0348812585364034e-12,4575.0,***,0.3149***,(0.0451)
M8_log_count_controls,C(sector)[T.건물 건설업],0.0861618968690001,0.0668250587417114,1.2893650748894723,0.1972711972407657,4575.0,,0.0862,(0.0668)
M8_log_count_controls,C(sector)[T.건물설비 설치 공사업],0.05217438893776999,0.04620013375458117,1.1293125083776714,0.2587660261146153,4575.0,,0.0522,(0.0462)
M8_log_count_controls,"C(sector)[T.건축기술, 엔지니어링 및 관련 기술 서비스업]",0.12530546176394472,0.08142320784483438,1.5389403719236334,0.1238188539522441,4575.0,,0.1253,(0.0814)
M8_log_count_controls,"C(sector)[T.건축자재, 철물 및 난방장치 도매업]",-0.12869762053051023,0.04493578924208901,-2.864033829185888,0.004182833369284815,4575.0,***,-0.1287***,(0.0449)
M8_log_count_controls,"C(sector)[T.경비, 경호 및 탐정업]",-0.1699857826508806,0.04460711515647576,-3.810732481905484,0.00013855564204333292,4575.0,***,-0.1700***,(0.0446)
M8_log_count_controls,C(sector)[T.고무제품 제조업],-0.019399515282412443,0.11242406274942553,-0.1725566111736304,0.8629999594541942,4575.0,,-0.0194,(0.1124)
M8_log_count_controls,"C(sector)[T.곡물가공품, 전분 및 전분제품 제조업]",-0.006098449198853456,0.054459093178066485,-0.11198220247467541,0.9108375181702085,4575.0,,-0.0061,(0.0545)
M8_log_count_controls,"C(sector)[T.골판지, 종이 상자 및 종이용기 제조업]",0.04801745122490033,0.09395640055635987,0.5110609914871845,0.6093083496012892,4575.0,,0.0480,(0.0940)
M8_log_count_controls,C(sector)[T.광고업],0.053889230554326255,0.04998532313735002,1.0781010739142178,0.28098865243579263,4575.0,,0.0539,(0.0500)
M8_log_count_controls,"C(sector)[T.구조용 금속제품, 탱크 및 증기발생기 제조업]",0.05948184144026734,0.0613630990539295,0.9693422000735523,0.3323744805943589,4575.0,,0.0595,(0.0614)
M8_log_count_controls,C(sector)[T.귀금속 및 장신용품 제조업],-0.17960333718834295,0.04412218704061609,-4.070590087091818,4.6894201988457036e-05,4575.0,***,-0.1796***,(0.0441)
M8_log_count_controls,C(sector)[T.그외 기타 개인 서비스업],0.12089406079670585,0.044888132424686554,2.6932299088081306,0.00707634537831457,4575.0,***,0.1209***,(0.0449)
M8_log_count_controls,C(sector)[T.그외 기타 운송장비 제조업],-0.01372054873442615,0.04586984659344676,-0.29911913279401176,0.7648491483605472,4575.0,,-0.0137,(0.0459)
M8_log_count_controls,C(sector)[T.금속 주조업],0.03710176677223515,0.043914347126307395,0.8448666369904635,0.39818530390028617,4575.0,,0.0371,(0.0439)
M8_log_count_controls,C(sector)[T.기계장비 및 관련 물품 도매업],0.022533928583922308,0.05106647049404734,0.4412666151765671,0.6590199920731852,4575.0,,0.0225,(0.0511)
M8_log_count_controls,C(sector)[T.기반조성 및 시설물 축조관련 전문공사업],0.0027526894936998714,0.05283083554904906,0.052103841725997815,0.9584459518715658,4575.0,,0.0028,(0.0528)
M8_log_count_controls,C(sector)[T.기초 의약물질 제조업],-0.028887190568921865,0.08902992319160517,-0.3244660843607883,0.7455851952684164,4575.0,,-0.0289,(0.0890)
M8_log_count_controls,C(sector)[T.기초 화학물질 제조업],0.032320515578707486,0.05547031103746619,0.5826633197869994,0.5601199703629475,4575.0,,0.0323,(0.0555)
M8_log_count_controls,C(sector)[T.기타 금속 가공제품 제조업],0.054206717331611795,0.07875100716998013,0.6883304643280218,0.4912447015656546,4575.0,,0.0542,(0.0788)
M8_log_count_controls,C(sector)[T.기타 비금속 광물제품 제조업],-0.14438638475516427,0.0467000392208812,-3.091782944169437,0.0019895827074122496,4575.0,***,-0.1444***,(0.0467)
M8_log_count_controls,C(sector)[T.기타 사업지원 서비스업],-0.12292995317560898,0.04582965150007418,-2.6823235427703396,0.007311271142962234,4575.0,***,-0.1229***,(0.0458)
M8_log_count_controls,C(sector)[T.기타 상품 전문 소매업],-0.02511783110521659,0.04472330549444602,-0.5616273400975663,0.5743699488351597,4575.0,,-0.0251,(0.0447)
M8_log_count_controls,C(sector)[T.기타 식품 제조업],-0.01079717841387742,0.05926369140577701,-0.1821887593864076,0.8554345940768604,4575.0,,-0.0108,(0.0593)
M8_log_count_controls,C(sector)[T.기타 운송관련 서비스업],-0.048041191672206066,0.07040822430332938,-0.68232358005845,0.49503436600263395,4575.0,,-0.0480,(0.0704)
M8_log_count_controls,C(sector)[T.기타 전기장비 제조업],-0.16156754744457294,0.04552251664545092,-3.5491787218824253,0.0003864347048116017,4575.0,***,-0.1616***,(0.0455)
M8_log_count_controls,C(sector)[T.기타 전문 도매업],0.05256002732659557,0.06054712459967802,0.868084614655261,0.38534801294139787,4575.0,,0.0526,(0.0605)
M8_log_count_controls,C(sector)[T.기타 정보 서비스업],-0.054476032585123894,0.07928786581846059,-0.6870664511244827,0.4920408543028829,4575.0,,-0.0545,(0.0793)
M8_log_count_controls,C(sector)[T.기타 종이 및 판지 제품 제조업],0.04164906539236794,0.04594509347826884,0.9064964774109593,0.3646731285335837,4575.0,,0.0416,(0.0459)
M8_log_count_controls,C(sector)[T.기타 화학제품 제조업],-0.022952622543212328,0.0493117766840743,-0.4654592490200235,0.6416026131023871,4575.0,,-0.0230,(0.0493)
M8_log_count_controls,C(sector)[T.나무제품 제조업],-0.17043029648261107,0.043781568984105804,-3.892740722573991,9.911806797042602e-05,4575.0,***,-0.1704***,(0.0438)
M8_log_count_controls,"C(sector)[T.내화, 비내화 요업제품 제조업]",0.06262703159205568,0.058417661206628245,1.0720564688568845,0.28369466953939004,4575.0,,0.0626,(0.0584)
M8_log_count_controls,C(sector)[T.담배 제조업],0.22280944768248734,0.04652592964973544,4.788930589025948,1.6767246031058477e-06,4575.0,***,0.2228***,(0.0465)
M8_log_count_controls,C(sector)[T.도로 화물 운송업],0.07296636973830402,0.06245377079609566,1.1683260883723223,0.24267525597722506,4575.0,,0.0730,(0.0625)
M8_log_count_controls,"C(sector)[T.도축, 육류 가공 및 저장 처리업]",-0.0029456243935920673,0.04512178228811192,-0.06528164988660345,0.9479497524444029,4575.0,,-0.0029,(0.0451)
M8_log_count_controls,C(sector)[T.동·식물성 유지 및 낙농제품 제조업],-0.03196605387672288,0.049891810427154036,-0.6407074348082805,0.5217127828038746,4575.0,,-0.0320,(0.0499)
M8_log_count_controls,C(sector)[T.동물용 사료 및 조제식품 제조업],-0.17901376635555818,0.044326326391411514,-4.038542801287569,5.378428045225554e-05,4575.0,***,-0.1790***,(0.0443)
M8_log_count_controls,"C(sector)[T.떡, 빵 및 과자류 제조업]",0.11568349482861524,0.04418663531128883,2.618065259181668,0.00884298916033789,4575.0,***,0.1157***,(0.0442)
M8_log_count_controls,C(sector)[T.무기 및 총포탄 제조업],0.06277039609199754,0.17139132809011504,0.36624021058401385,0.7141858397010292,4575.0,,0.0628,(0.1714)
M8_log_count_controls,C(sector)[T.무점포 소매업],0.2068250666068161,0.04467349395971517,4.629704289378461,3.6618829807800747e-06,4575.0,***,0.2068***,(0.0447)
M8_log_count_controls,C(sector)[T.반도체 제조업],0.032924372911384864,0.059033260233255946,0.5577258105226105,0.5770316300325871,4575.0,,0.0329,(0.0590)
