corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,fiscal_year,filing_year
00164478,현대건설,000720,Y,분기보고서 (2020.03),20200515001715,현대건설,20200515,,2019,2020
00164478,현대건설,000720,Y,사업보고서 (2019.12),20200330004026,현대건설,20200330,연,2019,2020
00164478,현대건설,000720,Y,분기보고서 (2021.09),20211115001832,현대건설,20211115,,2020,2021
00164478,현대건설,000720,Y,반기보고서 (2021.06),20210817002181,현대건설,20210817,,2020,2021
00164478,현대건설,000720,Y,분기보고서 (2021.03),20210517001151,현대건설,20210517,,2020,2021
00164478,현대건설,000720,Y,사업보고서 (2020.12),20210317001019,현대건설,20210317,연,2020,2021
00164478,현대건설,000720,Y,분기보고서 (2022.09),20221114002493,현대건설,20221114,,2021,2022
00164478,현대건설,000720,Y,반기보고서 (2022.06),20220816002063,현대건설,20220816,,2021,2022
00164478,현대건설,000720,Y,분기보고서 (2022.03),20220516002639,현대건설,20220516,,2021,2022
00164478,현대건설,000720,Y,[기재정정]사업보고서 (2021.12),20220325001068,현대건설,20220325,연,2021,2022
00164478,현대건설,000720,Y,사업보고서 (2021.12),20220316001423,현대건설,20220316,정연,2021,2022
00164478,현대건설,000720,Y,분기보고서 (2023.09),20231114002527,현대건설,20231114,,2022,2023
00164478,현대건설,000720,Y,반기보고서 (2023.06),20230811002236,현대건설,20230811,,2022,2023
00164478,현대건설,000720,Y,분기보고서 (2023.03),20230515001656,현대건설,20230515,,2022,2023
00164478,현대건설,000720,Y,사업보고서 (2022.12),20230315001104,현대건설,20230315,연,2022,2023
00164478,현대건설,000720,Y,분기보고서 (2024.09),20241114002820,현대건설,20241114,,2023,2024
00164478,현대건설,000720,Y,반기보고서 (2024.06),20240814002457,현대건설,20240814,,2023,2024
00164478,현대건설,000720,Y,분기보고서 (2024.03),20240516002107,현대건설,20240516,,2023,2024
00164478,현대건설,000720,Y,[기재정정]사업보고서 (2023.12),20240329003141,현대건설,20240329,연,2023,2024
00164478,현대건설,000720,Y,[기재정정]사업보고서 (2023.12),20240314001734,현대건설,20240314,정연,2023,2024
00164478,현대건설,000720,Y,사업보고서 (2023.12),20240313001698,현대건설,20240313,정연,2023,2024
00164478,현대건설,000720,Y,분기보고서 (2025.09),20251114001296,현대건설,20251114,,2024,2025
00164478,현대건설,000720,Y,[기재정정]사업보고서 (2024.12),20251017000151,현대건설,20251017,연,2024,2025
00164478,현대건설,000720,Y,반기보고서 (2025.06),20250814002545,현대건설,20250814,,2024,2025
00164478,현대건설,000720,Y,분기보고서 (2025.03),20250515001248,현대건설,20250515,,2024,2025
00164478,현대건설,000720,Y,사업보고서 (2024.12),20250312001136,현대건설,20250312,정연,2024,2025
00117300,TCC스틸,002710,Y,분기보고서 (2019.09),20191114001376,TCC스틸,20191114,,2018,2019
00117300,TCC스틸,002710,Y,반기보고서 (2019.06),20190814002761,TCC스틸,20190814,,2018,2019
00117300,TCC스틸,002710,Y,[기재정정]사업보고서 (2018.12),20190719000107,TCC스틸,20190719,연,2018,2019
00117300,TCC스틸,002710,Y,분기보고서 (2019.03),20190515000692,TCC스틸,20190515,,2018,2019
00117300,TCC스틸,002710,Y,사업보고서 (2018.12),20190329003396,TCC스틸,20190329,정연,2018,2019
00117300,TCC스틸,002710,Y,분기보고서 (2020.09),20201116001553,TCC스틸,20201116,,2019,2020
00117300,TCC스틸,002710,Y,반기보고서 (2020.06),20200814001964,TCC스틸,20200814,,2019,2020
00117300,TCC스틸,002710,Y,분기보고서 (2020.03),20200515002560,TCC스틸,20200515,,2019,2020
00117300,TCC스틸,002710,Y,사업보고서 (2019.12),20200330002852,TCC스틸,20200330,연,2019,2020
00117300,TCC스틸,002710,Y,분기보고서 (2021.09),20211112000789,TCC스틸,20211112,,2020,2021
00117300,TCC스틸,002710,Y,반기보고서 (2021.06),20210813001000,TCC스틸,20210813,,2020,2021
00117300,TCC스틸,002710,Y,분기보고서 (2021.03),20210514001174,TCC스틸,20210514,,2020,2021
00117300,TCC스틸,002710,Y,사업보고서 (2020.12),20210319000905,TCC스틸,20210319,연,2020,2021
00117300,TCC스틸,002710,Y,분기보고서 (2022.09),20221114000607,TCC스틸,20221114,,2021,2022
00117300,TCC스틸,002710,Y,반기보고서 (2022.06),20220812000696,TCC스틸,20220812,,2021,2022
00117300,TCC스틸,002710,Y,[기재정정]사업보고서 (2021.12),20220812000477,TCC스틸,20220812,연,2021,2022
00117300,TCC스틸,002710,Y,분기보고서 (2022.03),20220513001538,TCC스틸,20220513,,2021,2022
00117300,TCC스틸,002710,Y,사업보고서 (2021.12),20220318000829,TCC스틸,20220318,정연,2021,2022
00117300,TCC스틸,002710,Y,분기보고서 (2023.09),20231114002159,TCC스틸,20231114,,2022,2023
00117300,TCC스틸,002710,Y,반기보고서 (2023.06),20230814001916,TCC스틸,20230814,,2022,2023
00117300,TCC스틸,002710,Y,분기보고서 (2023.03),20230512000575,TCC스틸,20230512,,2022,2023
00117300,TCC스틸,002710,Y,사업보고서 (2022.12),20230316000854,TCC스틸,20230316,연,2022,2023
00117300,TCC스틸,002710,Y,분기보고서 (2024.09),20241114002189,TCC스틸,20241114,,2023,2024
00117300,TCC스틸,002710,Y,반기보고서 (2024.06),20240814003304,TCC스틸,20240814,,2023,2024
00117300,TCC스틸,002710,Y,분기보고서 (2024.03),20240516001372,TCC스틸,20240516,,2023,2024
00117300,TCC스틸,002710,Y,사업보고서 (2023.12),20240320000816,TCC스틸,20240320,연,2023,2024
00117300,TCC스틸,002710,Y,[기재정정]분기보고서 (2025.09),20251114003110,TCC스틸,20251114,,2024,2025
00117300,TCC스틸,002710,Y,분기보고서 (2025.09),20251114000996,TCC스틸,20251114,정,2024,2025
00117300,TCC스틸,002710,Y,반기보고서 (2025.06),20250814000970,TCC스틸,20250814,,2024,2025
00117300,TCC스틸,002710,Y,분기보고서 (2025.03),20250515001716,TCC스틸,20250515,,2024,2025
00117300,TCC스틸,002710,Y,사업보고서 (2024.12),20250319000643,TCC스틸,20250319,연,2024,2025
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2019.09),20191113000493,에이프로젠바이오로직스,20191113,,2018,2019
00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2019.06),20190814000567,에이프로젠바이오로직스,20190814,,2018,2019
00101044,에이프로젠바이오로직스,003060,Y,[기재정정]분기보고서 (2019.03),20190626000096,에이프로젠바이오로직스,20190626,,2018,2019
00101044,에이프로젠바이오로직스,003060,Y,[기재정정]사업보고서 (2018.12),20190626000095,에이프로젠바이오로직스,20190626,연,2018,2019
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2019.03),20190514000858,에이프로젠바이오로직스,20190514,정,2018,2019
00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2018.12),20190329003042,에이프로젠바이오로직스,20190329,정연,2018,2019
00101044,에이프로젠바이오로직스,003060,Y,[기재정정]분기보고서 (2020.09),20201117000120,에이프로젠바이오로직스,20201117,,2019,2020
00101044,에이프로젠바이오로직스,003060,Y,[기재정정]분기보고서 (2020.09),20201113000550,에이프로젠바이오로직스,20201113,정,2019,2020
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2020.09),20201113000348,에이프로젠바이오로직스,20201113,정,2019,2020
00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2020.06),20200813000328,에이프로젠바이오로직스,20200813,,2019,2020
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2020.03),20200514000444,에이프로젠바이오로직스,20200514,,2019,2020
00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2019.12),20200327001415,에이프로젠바이오로직스,20200327,연,2019,2020
00101044,에이프로젠바이오로직스,003060,Y,[기재정정]분기보고서 (2021.09),20211111000345,에이프로젠바이오로직스,20211111,,2020,2021
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2021.09),20211111000285,에이프로젠바이오로직스,20211111,정,2020,2021
00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2021.06),20210813000778,에이프로젠바이오로직스,20210813,,2020,2021
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2021.03),20210514000496,에이프로젠바이오로직스,20210514,,2020,2021
00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2020.12),20210318000458,에이프로젠바이오로직스,20210318,연,2020,2021
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2022.09),20221111000700,에이프로젠바이오로직스,20221111,,2021,2022
00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2022.06),20220812000915,에이프로젠바이오로직스,20220812,,2021,2022
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2022.03),20220513001101,에이프로젠바이오로직스,20220513,,2021,2022
00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2021.12),20220314001107,에이프로젠바이오로직스,20220314,연,2021,2022
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2023.09),20231113000611,에이프로젠바이오로직스,20231113,,2022,2023
00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2023.06),20230814002073,에이프로젠바이오로직스,20230814,,2022,2023
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2023.03),20230512000914,에이프로젠바이오로직스,20230512,,2022,2023
00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2022.12),20230317000440,에이프로젠바이오로직스,20230317,연,2022,2023
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2024.09),20241113000503,에이프로젠바이오로직스,20241113,,2023,2024
00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2024.06),20240814003167,에이프로젠바이오로직스,20240814,,2023,2024
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2024.03),20240514000900,에이프로젠바이오로직스,20240514,,2023,2024
00101044,에이프로젠바이오로직스,003060,Y,[첨부정정]사업보고서 (2023.12),20240314000182,에이프로젠바이오로직스,20240314,연,2023,2024
00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2023.12),20240313001273,에이프로젠바이오로직스,20240313,정연,2023,2024
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2025.09),20251113000869,에이프로젠바이오로직스,20251113,,2024,2025
00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2025.06),20250813001398,에이프로젠바이오로직스,20250813,,2024,2025
00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2025.03),20250514001075,에이프로젠바이오로직스,20250514,,2024,2025
00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2024.12),20250314001189,에이프로젠바이오로직스,20250314,연,2024,2025
00138516,아남전자,008700,Y,분기보고서 (2019.09),20191114001552,아남전자,20191114,,2018,2019
00138516,아남전자,008700,Y,반기보고서 (2019.06),20190812000411,아남전자,20190812,,2018,2019
00138516,아남전자,008700,Y,분기보고서 (2019.03),20190515001414,아남전자,20190515,,2018,2019
00138516,아남전자,008700,Y,사업보고서 (2018.12),20190329002528,아남전자,20190329,연,2018,2019
00138516,아남전자,008700,Y,분기보고서 (2020.09),20201113000271,아남전자,20201113,,2019,2020
00138516,아남전자,008700,Y,반기보고서 (2020.06),20200813000619,아남전자,20200813,,2019,2020
00138516,아남전자,008700,Y,분기보고서 (2020.03),20200515000943,아남전자,20200515,,2019,2020
00138516,아남전자,008700,Y,사업보고서 (2019.12),20200330003085,아남전자,20200330,연,2019,2020
00138516,아남전자,008700,Y,분기보고서 (2021.09),20211115000184,아남전자,20211115,,2020,2021
00138516,아남전자,008700,Y,반기보고서 (2021.06),20210817000707,아남전자,20210817,,2020,2021
00138516,아남전자,008700,Y,분기보고서 (2021.03),20210514000892,아남전자,20210514,,2020,2021
00138516,아남전자,008700,Y,사업보고서 (2020.12),20210318001139,아남전자,20210318,연,2020,2021
00138516,아남전자,008700,Y,분기보고서 (2022.09),20221114000791,아남전자,20221114,,2021,2022
00138516,아남전자,008700,Y,반기보고서 (2022.06),20220816001221,아남전자,20220816,,2021,2022
00138516,아남전자,008700,Y,분기보고서 (2022.03),20220516000159,아남전자,20220516,,2021,2022
00138516,아남전자,008700,Y,사업보고서 (2021.12),20220317000536,아남전자,20220317,연,2021,2022
00138516,아남전자,008700,Y,분기보고서 (2023.09),20231114000195,아남전자,20231114,,2022,2023
00138516,아남전자,008700,Y,반기보고서 (2023.06),20230810000957,아남전자,20230810,,2022,2023
00138516,아남전자,008700,Y,분기보고서 (2023.03),20230515001263,아남전자,20230515,,2022,2023
00138516,아남전자,008700,Y,사업보고서 (2022.12),20230316000657,아남전자,20230316,연,2022,2023
00138516,아남전자,008700,Y,분기보고서 (2024.09),20241114002503,아남전자,20241114,,2023,2024
00138516,아남전자,008700,Y,반기보고서 (2024.06),20240809000367,아남전자,20240809,,2023,2024
00138516,아남전자,008700,Y,분기보고서 (2024.03),20240514001392,아남전자,20240514,,2023,2024
00138516,아남전자,008700,Y,사업보고서 (2023.12),20240314000188,아남전자,20240314,연,2023,2024
00138516,아남전자,008700,Y,분기보고서 (2025.09),20251114000725,아남전자,20251114,,2024,2025
00138516,아남전자,008700,Y,반기보고서 (2025.06),20250811000331,아남전자,20250811,,2024,2025
00138516,아남전자,008700,Y,분기보고서 (2025.03),20250515001177,아남전자,20250515,,2024,2025
00138516,아남전자,008700,Y,[기재정정]사업보고서 (2024.12),20250326000254,아남전자,20250326,연,2024,2025
00138516,아남전자,008700,Y,사업보고서 (2024.12),20250313001412,아남전자,20250313,정연,2024,2025
00120030,GS건설,006360,Y,분기보고서 (2019.09),20191114001632,GS건설,20191114,,2018,2019
00120030,GS건설,006360,Y,반기보고서 (2019.06),20190814002047,GS건설,20190814,,2018,2019
00120030,GS건설,006360,Y,분기보고서 (2019.03),20190515001142,GS건설,20190515,,2018,2019
00120030,GS건설,006360,Y,사업보고서 (2018.12),20190401002616,GS건설,20190401,연,2018,2019
00120030,GS건설,006360,Y,분기보고서 (2020.09),20201116001323,GS건설,20201116,,2019,2020
00120030,GS건설,006360,Y,반기보고서 (2020.06),20200814002327,GS건설,20200814,,2019,2020
00120030,GS건설,006360,Y,분기보고서 (2020.03),20200515002279,GS건설,20200515,,2019,2020
00120030,GS건설,006360,Y,사업보고서 (2019.12),20200327001130,GS건설,20200327,연,2019,2020
00120030,GS건설,006360,Y,분기보고서 (2021.09),20211115001590,GS건설,20211115,,2020,2021
00120030,GS건설,006360,Y,[기재정정]반기보고서 (2021.06),20210817001230,GS건설,20210817,,2020,2021
00120030,GS건설,006360,Y,반기보고서 (2021.06),20210817000747,GS건설,20210817,정,2020,2021
00120030,GS건설,006360,Y,분기보고서 (2021.03),20210517001477,GS건설,20210517,,2020,2021
00120030,GS건설,006360,Y,사업보고서 (2020.12),20210318000969,GS건설,20210318,연,2020,2021
00120030,GS건설,006360,Y,분기보고서 (2022.09),20221114002434,GS건설,20221114,,2021,2022
00120030,GS건설,006360,Y,반기보고서 (2022.06),20220816002105,GS건설,20220816,,2021,2022
00120030,GS건설,006360,Y,분기보고서 (2022.03),20220516002392,GS건설,20220516,,2021,2022
00120030,GS건설,006360,Y,사업보고서 (2021.12),20220317001128,GS건설,20220317,연,2021,2022
00120030,GS건설,006360,Y,분기보고서 (2023.09),20231114001394,GS건설,20231114,,2022,2023
00120030,GS건설,006360,Y,반기보고서 (2023.06),20230814002844,GS건설,20230814,,2022,2023
00120030,GS건설,006360,Y,분기보고서 (2023.03),20230515001553,GS건설,20230515,,2022,2023
00120030,GS건설,006360,Y,사업보고서 (2022.12),20230316001014,GS건설,20230316,연,2022,2023
00120030,GS건설,006360,Y,분기보고서 (2024.09),20241113000527,GS건설,20241113,,2023,2024
00120030,GS건설,006360,Y,반기보고서 (2024.06),20240813001408,GS건설,20240813,,2023,2024
00120030,GS건설,006360,Y,분기보고서 (2024.03),20240514001229,GS건설,20240514,,2023,2024
00120030,GS건설,006360,Y,[기재정정]사업보고서 (2023.12),20240329002822,GS건설,20240329,연,2023,2024
00120030,GS건설,006360,Y,[기재정정]사업보고서 (2023.12),20240328001696,GS건설,20240328,정연,2023,2024
00120030,GS건설,006360,Y,사업보고서 (2023.12),20240321001895,GS건설,20240321,정연,2023,2024
00120030,GS건설,006360,Y,분기보고서 (2025.09),20251113000401,GS건설,20251113,,2024,2025
00120030,GS건설,006360,Y,[기재정정]반기보고서 (2025.06),20250813001645,GS건설,20250813,,2024,2025
00120030,GS건설,006360,Y,반기보고서 (2025.06),20250813000928,GS건설,20250813,정,2024,2025
00120030,GS건설,006360,Y,[기재정정]사업보고서 (2024.12),20250813000906,GS건설,20250813,연,2024,2025
00120030,GS건설,006360,Y,분기보고서 (2025.03),20250514000764,GS건설,20250514,,2024,2025
00120030,GS건설,006360,Y,[기재정정]사업보고서 (2024.12),20250325001066,GS건설,20250325,정연,2024,2025
00120030,GS건설,006360,Y,사업보고서 (2024.12),20250317000736,GS건설,20250317,정연,2024,2025
00126779,삼아알미늄,006110,Y,분기보고서 (2019.09),20191114002319,삼아알미늄,20191114,,2018,2019
00126779,삼아알미늄,006110,Y,반기보고서 (2019.06),20190814000077,삼아알미늄,20190814,,2018,2019
00126779,삼아알미늄,006110,Y,분기보고서 (2019.03),20190515001832,삼아알미늄,20190515,,2018,2019
00126779,삼아알미늄,006110,Y,사업보고서 (2018.12),20190401003923,삼아알미늄,20190401,연,2018,2019
00126779,삼아알미늄,006110,Y,분기보고서 (2020.09),20201116000783,삼아알미늄,20201116,,2019,2020
00126779,삼아알미늄,006110,Y,반기보고서 (2020.06),20200814002201,삼아알미늄,20200814,,2019,2020
00126779,삼아알미늄,006110,Y,분기보고서 (2020.03),20200515002059,삼아알미늄,20200515,,2019,2020
00126779,삼아알미늄,006110,Y,사업보고서 (2019.12),20200330003037,삼아알미늄,20200330,연,2019,2020
00126779,삼아알미늄,006110,Y,분기보고서 (2021.09),20211112000478,삼아알미늄,20211112,,2020,2021
00126779,삼아알미늄,006110,Y,[기재정정]반기보고서 (2021.06),20210817001117,삼아알미늄,20210817,,2020,2021
00126779,삼아알미늄,006110,Y,반기보고서 (2021.06),20210817000761,삼아알미늄,20210817,정,2020,2021
00126779,삼아알미늄,006110,Y,분기보고서 (2021.03),20210517001258,삼아알미늄,20210517,,2020,2021
00126779,삼아알미늄,006110,Y,사업보고서 (2020.12),20210318000648,삼아알미늄,20210318,연,2020,2021
00126779,삼아알미늄,006110,Y,분기보고서 (2022.09),20221114002206,삼아알미늄,20221114,,2021,2022
00126779,삼아알미늄,006110,Y,반기보고서 (2022.06),20220816000893,삼아알미늄,20220816,,2021,2022
00126779,삼아알미늄,006110,Y,분기보고서 (2022.03),20220516001379,삼아알미늄,20220516,,2021,2022
00126779,삼아알미늄,006110,Y,[첨부정정]사업보고서 (2021.12),20220325000460,삼아알미늄,20220325,연,2021,2022
00126779,삼아알미늄,006110,Y,[기재정정]사업보고서 (2021.12),20220317001139,삼아알미늄,20220317,정연,2021,2022
00126779,삼아알미늄,006110,Y,사업보고서 (2021.12),20220317000973,삼아알미늄,20220317,정연,2021,2022
00126779,삼아알미늄,006110,Y,분기보고서 (2023.09),20231114001909,삼아알미늄,20231114,,2022,2023
00126779,삼아알미늄,006110,Y,반기보고서 (2023.06),20230814001874,삼아알미늄,20230814,,2022,2023
00126779,삼아알미늄,006110,Y,분기보고서 (2023.03),20230515002872,삼아알미늄,20230515,,2022,2023
00126779,삼아알미늄,006110,Y,사업보고서 (2022.12),20230315001212,삼아알미늄,20230315,연,2022,2023
00126779,삼아알미늄,006110,Y,분기보고서 (2024.09),20241114001559,삼아알미늄,20241114,,2023,2024
00126779,삼아알미늄,006110,Y,[기재정정]반기보고서 (2024.06),20240814004089,삼아알미늄,20240814,,2023,2024
00126779,삼아알미늄,006110,Y,반기보고서 (2024.06),20240814003467,삼아알미늄,20240814,정,2023,2024
00126779,삼아알미늄,006110,Y,분기보고서 (2024.03),20240516002082,삼아알미늄,20240516,,2023,2024
00126779,삼아알미늄,006110,Y,사업보고서 (2023.12),20240314001254,삼아알미늄,20240314,연,2023,2024
00126779,삼아알미늄,006110,Y,분기보고서 (2025.09),20251114002582,삼아알미늄,20251114,,2024,2025
00126779,삼아알미늄,006110,Y,반기보고서 (2025.06),20250814003357,삼아알미늄,20250814,,2024,2025
00126779,삼아알미늄,006110,Y,분기보고서 (2025.03),20250515002695,삼아알미늄,20250515,,2024,2025
00126779,삼아알미늄,006110,Y,사업보고서 (2024.12),20250313001287,삼아알미늄,20250313,연,2024,2025
00126362,삼성SDI,006400,Y,분기보고서 (2019.09),20191114001269,삼성SDI,20191114,,2018,2019
00126362,삼성SDI,006400,Y,반기보고서 (2019.06),20190814001473,삼성SDI,20190814,,2018,2019
00126362,삼성SDI,006400,Y,분기보고서 (2019.03),20190515001002,삼성SDI,20190515,,2018,2019
00126362,삼성SDI,006400,Y,사업보고서 (2018.12),20190329003979,삼성SDI,20190329,연,2018,2019
00126362,삼성SDI,006400,Y,분기보고서 (2020.09),20201116001599,삼성SDI,20201116,,2019,2020
00126362,삼성SDI,006400,Y,반기보고서 (2020.06),20200814001846,삼성SDI,20200814,,2019,2020
00126362,삼성SDI,006400,Y,분기보고서 (2020.03),20200515001513,삼성SDI,20200515,,2019,2020
00126362,삼성SDI,006400,Y,사업보고서 (2019.12),20200330003729,삼성SDI,20200330,연,2019,2020
00126362,삼성SDI,006400,Y,분기보고서 (2021.09),20211115002071,삼성SDI,20211115,,2020,2021
00126362,삼성SDI,006400,Y,반기보고서 (2021.06),20210817001887,삼성SDI,20210817,,2020,2021
00126362,삼성SDI,006400,Y,분기보고서 (2021.03),20210517001342,삼성SDI,20210517,,2020,2021
00126362,삼성SDI,006400,Y,사업보고서 (2020.12),20210309000252,삼성SDI,20210309,연,2020,2021
00126362,삼성SDI,006400,Y,분기보고서 (2022.09),20221114002002,삼성SDI,20221114,,2021,2022
00126362,삼성SDI,006400,Y,반기보고서 (2022.06),20220816002221,삼성SDI,20220816,,2021,2022
00126362,삼성SDI,006400,Y,분기보고서 (2022.03),20220516001936,삼성SDI,20220516,,2021,2022
00126362,삼성SDI,006400,Y,사업보고서 (2021.12),20220308000915,삼성SDI,20220308,연,2021,2022
00126362,삼성SDI,006400,Y,분기보고서 (2023.09),20231114002259,삼성SDI,20231114,,2022,2023
00126362,삼성SDI,006400,Y,반기보고서 (2023.06),20230814002680,삼성SDI,20230814,,2022,2023
00126362,삼성SDI,006400,Y,분기보고서 (2023.03),20230515002370,삼성SDI,20230515,,2022,2023
00126362,삼성SDI,006400,Y,[기재정정]사업보고서 (2022.12),20230313000726,삼성SDI,20230313,연,2022,2023
00126362,삼성SDI,006400,Y,사업보고서 (2022.12),20230307000558,삼성SDI,20230307,정연,2022,2023
00126362,삼성SDI,006400,Y,분기보고서 (2024.09),20241114002265,삼성SDI,20241114,,2023,2024
00126362,삼성SDI,006400,Y,반기보고서 (2024.06),20240814004401,삼성SDI,20240814,,2023,2024
00126362,삼성SDI,006400,Y,분기보고서 (2024.03),20240516002154,삼성SDI,20240516,,2023,2024
00126362,삼성SDI,006400,Y,사업보고서 (2023.12),20240312000853,삼성SDI,20240312,연,2023,2024
00126362,삼성SDI,006400,Y,분기보고서 (2025.09),20251114002598,삼성SDI,20251114,,2024,2025
00126362,삼성SDI,006400,Y,반기보고서 (2025.06),20250814003107,삼성SDI,20250814,,2024,2025
00126362,삼성SDI,006400,Y,분기보고서 (2025.03),20250430000991,삼성SDI,20250430,,2024,2025
00126362,삼성SDI,006400,Y,사업보고서 (2024.12),20250311001275,삼성SDI,20250311,연,2024,2025
00126371,삼성전기,009150,Y,분기보고서 (2019.09),20191114001298,삼성전기,20191114,,2018,2019
00126371,삼성전기,009150,Y,반기보고서 (2019.06),20190814001492,삼성전기,20190814,,2018,2019
00126371,삼성전기,009150,Y,분기보고서 (2019.03),20190515001493,삼성전기,20190515,,2018,2019
00126371,삼성전기,009150,Y,사업보고서 (2018.12),20190401003500,삼성전기,20190401,연,2018,2019
00126371,삼성전기,009150,Y,분기보고서 (2020.09),20201116001336,삼성전기,20201116,,2019,2020
00126371,삼성전기,009150,Y,반기보고서 (2020.06),20200814001812,삼성전기,20200814,,2019,2020
00126371,삼성전기,009150,Y,분기보고서 (2020.03),20200515001595,삼성전기,20200515,,2019,2020
00126371,삼성전기,009150,Y,사업보고서 (2019.12),20200330003915,삼성전기,20200330,연,2019,2020
00126371,삼성전기,009150,Y,분기보고서 (2021.09),20211115002153,삼성전기,20211115,,2020,2021
00126371,삼성전기,009150,Y,반기보고서 (2021.06),20210817001967,삼성전기,20210817,,2020,2021
00126371,삼성전기,009150,Y,분기보고서 (2021.03),20210517001511,삼성전기,20210517,,2020,2021
00126371,삼성전기,009150,Y,사업보고서 (2020.12),20210309000338,삼성전기,20210309,연,2020,2021
00126371,삼성전기,009150,Y,분기보고서 (2022.09),20221114001898,삼성전기,20221114,,2021,2022
00126371,삼성전기,009150,Y,반기보고서 (2022.06),20220816002000,삼성전기,20220816,,2021,2022
00126371,삼성전기,009150,Y,분기보고서 (2022.03),20220516002214,삼성전기,20220516,,2021,2022
00126371,삼성전기,009150,Y,사업보고서 (2021.12),20220308000667,삼성전기,20220308,연,2021,2022
00126371,삼성전기,009150,Y,분기보고서 (2023.09),20231114002199,삼성전기,20231114,,2022,2023
00126371,삼성전기,009150,Y,반기보고서 (2023.06),20230814002550,삼성전기,20230814,,2022,2023
00126371,삼성전기,009150,Y,분기보고서 (2023.03),20230515001743,삼성전기,20230515,,2022,2023
00126371,삼성전기,009150,Y,사업보고서 (2022.12),20230307000653,삼성전기,20230307,연,2022,2023
00126371,삼성전기,009150,Y,분기보고서 (2024.09),20241114002537,삼성전기,20241114,,2023,2024
00126371,삼성전기,009150,Y,반기보고서 (2024.06),20240814004285,삼성전기,20240814,,2023,2024
00126371,삼성전기,009150,Y,분기보고서 (2024.03),20240516002024,삼성전기,20240516,,2023,2024
00126371,삼성전기,009150,Y,[기재정정]사업보고서 (2023.12),20240329002895,삼성전기,20240329,연,2023,2024
00126371,삼성전기,009150,Y,사업보고서 (2023.12),20240312000778,삼성전기,20240312,정연,2023,2024
00126371,삼성전기,009150,Y,분기보고서 (2025.09),20251114002848,삼성전기,20251114,,2024,2025
00126371,삼성전기,009150,Y,반기보고서 (2025.06),20250814004371,삼성전기,20250814,,2024,2025
00126371,삼성전기,009150,Y,분기보고서 (2025.03),20250515002323,삼성전기,20250515,,2024,2025
00126371,삼성전기,009150,Y,사업보고서 (2024.12),20250311001190,삼성전기,20250311,연,2024,2025
00115612,동부건설,005960,Y,분기보고서 (2019.09),20191114000752,동부건설,20191114,,2018,2019
00115612,동부건설,005960,Y,반기보고서 (2019.06),20190814001858,동부건설,20190814,,2018,2019
00115612,동부건설,005960,Y,분기보고서 (2019.03),20190515001174,동부건설,20190515,,2018,2019
00115612,동부건설,005960,Y,사업보고서 (2018.12),20190401001418,동부건설,20190401,연,2018,2019
00115612,동부건설,005960,Y,분기보고서 (2020.09),20201116001987,동부건설,20201116,,2019,2020
00115612,동부건설,005960,Y,반기보고서 (2020.06),20200814000637,동부건설,20200814,,2019,2020
00115612,동부건설,005960,Y,분기보고서 (2020.03),20200515002229,동부건설,20200515,,2019,2020
00115612,동부건설,005960,Y,사업보고서 (2019.12),20200330004362,동부건설,20200330,연,2019,2020
00115612,동부건설,005960,Y,분기보고서 (2021.09),20211115001368,동부건설,20211115,,2020,2021
00115612,동부건설,005960,Y,반기보고서 (2021.06),20210817001444,동부건설,20210817,,2020,2021
00115612,동부건설,005960,Y,[기재정정]분기보고서 (2021.03),20210517002084,동부건설,20210517,,2020,2021
00115612,동부건설,005960,Y,분기보고서 (2021.03),20210517001373,동부건설,20210517,정,2020,2021
00115612,동부건설,005960,Y,[기재정정]사업보고서 (2020.12),20210423000012,동부건설,20210423,연,2020,2021
