fiscal_year,corp_code,corp_name,stock_code,market,sector,n_annual_report_filings,n_annual_corrections,any_correction
2023,00158501,에스원,012750,KOSPI,"경비, 경호 및 탐정업",1,0,0
2023,00158963,유나이티드,033270,KOSPI,의약품 제조업,1,0,0
2023,00159023,SK텔레콤,017670,KOSPI,전기 통신업,1,0,0
2023,00159102,DB손해보험,005830,KOSPI,보험업,2,1,1
2023,00159193,한국전력공사,015760,KOSPI,전기업,2,1,1
2023,00159209,한전기술,052690,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,0,0
2023,00159218,한전KPS,051600,KOSPI,전기 및 통신 공사업,1,0,0
2023,00159254,한국전자홀딩스,006200,KOSPI,기타 금융업,1,0,0
2023,00159500,한국종합기술,023350,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,0,0
2023,00159564,한국주강,025890,KOSPI,특수 목적용 기계 제조업,1,0,0
2023,00159573,한국주철관공업,000970,KOSPI,1차 철강 제조업,1,0,0
2023,00159616,두산에너빌리티,034020,KOSPI,일반 목적용 기계 제조업,7,6,1
2023,00159698,지역난방공사,071320,KOSPI,"증기, 냉·온수 및 공기조절 공급업",2,1,1
2023,00159740,KISCO홀딩스,001940,KOSPI,1차 철강 제조업,1,0,0
2023,00159786,유니드,014830,KOSPI,기초 화학물질 제조업,1,0,0
2023,00159795,한국카본,017960,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1,0,0
2023,00159810,카프로,006380,KOSPI,기초 화학물질 제조업,2,1,1
2023,00159971,KC그린홀딩스,009440,KOSPI,기타 금융업,2,1,1
2023,00160047,한국앤컴퍼니,000240,KOSPI,기타 금융업,1,0,0
2023,00160205,한국내화,010040,KOSPI,"내화, 비내화 요업제품 제조업",1,0,0
2023,00160232,KSS해운,044450,KOSPI,해상 운송업,1,0,0
2023,00160302,코스모화학,005420,KOSPI,기타 화학제품 제조업,2,1,1
2023,00160375,진양폴리우레탄,010640,KOSPI,플라스틱제품 제조업,1,0,0
2023,00160418,한국무브넥스,010100,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00160588,한화,000880,KOSPI,기타 화학제품 제조업,3,2,1
2023,00160621,한국화장품제조,003350,KOSPI,기타 화학제품 제조업,1,0,0
2023,00160843,DB하이텍,000990,KOSPI,반도체 제조업,2,1,1
2023,00160861,한농화성,011500,KOSPI,기타 화학제품 제조업,1,0,0
2023,00161046,한독,002390,KOSPI,의약품 제조업,1,0,0
2023,00161116,HL D&I,014790,KOSPI,토목 건설업,1,0,0
2023,00161125,한온시스템,018880,KOSPI,일반 목적용 기계 제조업,1,0,0
2023,00161383,한미반도체,042700,KOSPI,특수 목적용 기계 제조업,1,0,0
2023,00161426,한미사이언스,008930,KOSPI,기타 금융업,2,1,1
2023,00161693,한샘,009240,KOSPI,생활용품 도매업,2,1,1
2023,00161709,퍼시스,016800,KOSPI,가구 제조업,1,0,0
2023,00161860,한성기업,003680,KOSPI,수산물 가공 및 저장 처리업,1,0,0
2023,00161976,한세예스24홀딩스,016450,KOSPI,봉제의복 제조업,1,0,0
2023,00162063,한신공영,004960,KOSPI,건물 건설업,1,0,0
2023,00162072,한신기계공업,011700,KOSPI,일반 목적용 기계 제조업,1,0,0
2023,00162416,한양증권,001750,KOSPI,금융 지원 서비스업,1,0,0
2023,00162461,한화솔루션,009830,KOSPI,기초 화학물질 제조업,2,1,1
2023,00162586,한올바이오파마,009420,KOSPI,의약품 제조업,1,0,0
2023,00162993,한일홀딩스,003300,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1,0,0
2023,00163114,서연,007860,KOSPI,기타 금융업,1,0,0
2023,00163196,한일철강,002220,KOSPI,1차 철강 제조업,1,0,0
2023,00163345,DB,012030,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,0,0
2023,00163512,한진,002320,KOSPI,도로 화물 운송업,2,1,1
2023,00163673,한진중공업홀딩스,003480,KOSPI,연료용 가스 제조 및 배관공급업,2,1,1
2023,00163691,유수홀딩스,000700,KOSPI,회사 본부 및 경영 컨설팅 서비스업,1,0,0
2023,00163716,한창,005110,KOSPI,기계장비 및 관련 물품 도매업,2,0,0
2023,00163761,한창제지,009460,KOSPI,"펄프, 종이 및 판지 제조업",1,0,0
2023,00164478,현대건설,000720,KOSPI,토목 건설업,3,2,1
2023,00164636,HDC,012630,KOSPI,기타 금융업,2,1,1
2023,00164645,HMM,011200,KOSPI,해상 운송업,2,1,1
2023,00164706,현대약품,004310,KOSPI,의약품 제조업,1,0,0
2023,00164724,현대엘리베이터,017800,KOSPI,일반 목적용 기계 제조업,1,0,0
2023,00164742,현대자동차,005380,KOSPI,자동차용 엔진 및 자동차 제조업,3,2,1
2023,00164779,SK하이닉스,000660,KOSPI,반도체 제조업,1,0,0
2023,00164788,현대모비스,012330,KOSPI,자동차 신품 부품 제조업,2,1,1
2023,00164812,현대코퍼레이션,011760,KOSPI,상품 종합 도매업,1,0,0
2023,00164830,HD한국조선해양,009540,KOSPI,기타 금융업,1,0,0
2023,00164973,현대해상,001450,KOSPI,보험업,1,0,0
2023,00165343,혜인,003010,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2023,00165413,롯데케미칼,011170,KOSPI,기초 화학물질 제조업,2,1,1
2023,00165583,E1,017940,KOSPI,기타 전문 도매업,1,0,0
2023,00165680,호텔신라,008770,KOSPI,기타 상품 전문 소매업,1,0,0
2023,00166227,화승인더스트리,006060,KOSPI,상품 종합 도매업,1,0,0
2023,00166272,화승코퍼레이션,013520,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00166315,화신,010690,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00166500,화천기계,010660,KOSPI,특수 목적용 기계 제조업,1,0,0
2023,00166519,화천기공,000850,KOSPI,특수 목적용 기계 제조업,1,0,0
2023,00166573,환인제약,016580,KOSPI,의약품 제조업,1,0,0
2023,00167192,넥센,005720,KOSPI,고무제품 제조업,1,0,0
2023,00167208,흥아해운,003280,KOSPI,해상 운송업,1,0,0
2023,00168331,온타이드,005320,KOSPI,생활용품 도매업,1,0,0
2023,00168401,금비,008870,KOSPI,유리 및 유리제품 제조업,1,0,0
2023,00169048,HLB글로벌,003580,KOSPI,종합 소매업,1,0,0
2023,00170558,코웨이,021240,KOSPI,그외 기타 개인 서비스업,2,1,1
2023,00171265,파라다이스,034230,KOSPI,유원지 및 기타 오락관련 서비스업,1,0,0
2023,00171636,한솔홀딩스,004150,KOSPI,기타 금융업,1,0,0
2023,00172185,남성,004270,KOSPI,기타 전문 도매업,1,0,0
2023,00172228,엔케이,085310,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1,0,0
2023,00172291,더존비즈온,012510,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,0,0
2023,00172936,동일산업,004890,KOSPI,1차 철강 제조업,2,1,1
2023,00173078,명신산업,009900,KOSPI,자동차 신품 부품 제조업,2,1,1
2023,00173102,모나리자,012690,KOSPI,기타 종이 및 판지 제품 제조업,1,0,0
2023,00173698,신일전자,002700,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2023,00173795,신흥,004080,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2023,00173874,넥센타이어,002350,KOSPI,고무제품 제조업,1,0,0
2023,00173944,우진,105840,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1,0,0
2023,00174004,유성기업,002920,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00174527,HS화성,002460,KOSPI,건물 건설업,1,0,0
2023,00176914,다우기술,023590,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2,1,1
2023,00177199,디씨엠,024090,KOSPI,1차 철강 제조업,1,0,0
2023,00178754,동아지질,028100,KOSPI,기반조성 및 시설물 축조관련 전문공사업,1,0,0
2023,00180795,인팩,023810,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00181712,SK,034730,KOSPI,기타 금융업,1,0,0
2023,00181943,에스제이엠홀딩스,025530,KOSPI,자동차 부품 및 내장품 판매업,1,0,0
2023,00186559,아이티센씨티에스,031820,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,0,0
2023,00188089,한섬,020000,KOSPI,봉제의복 제조업,1,0,0
2023,00190321,케이티,030200,KOSPI,전기 통신업,2,1,1
2023,00191472,KPX케미칼,025000,KOSPI,기초 화학물질 제조업,1,0,0
2023,00191588,삼원강재,023000,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00193328,수산인더스트리,126720,KOSPI,전기 및 통신 공사업,1,0,0
2023,00194947,한전산업,130660,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2,1,1
2023,00195229,미스토홀딩스,081660,KOSPI,생활용품 도매업,1,0,0
2023,00197759,미래산업,025560,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1,0,0
2023,00198697,일진디스플,020760,KOSPI,반도체 제조업,1,0,0
2023,00203290,콜마홀딩스,024720,KOSPI,기타 금융업,2,1,1
2023,00203315,콘텐트리중앙,036420,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",1,0,0
2023,00203582,한솔홈데코,025750,KOSPI,제재 및 목재 가공업,2,1,1
2023,00204208,마니커,027740,KOSPI,"도축, 육류 가공 및 저장 처리업",1,0,0
2023,00209780,케이씨,029460,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1,0,0
2023,00210856,코아스,071950,KOSPI,가구 제조업,1,0,0
2023,00218575,황금에스티,032560,KOSPI,1차 비철금속 제조업,1,0,0
2023,00219097,BGF,027410,KOSPI,기타 금융업,2,1,1
2023,00219486,신세계I&C,035510,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2,1,1
2023,00219574,코스맥스비티아이,044820,KOSPI,기타 금융업,1,0,0
2023,00220561,광주신세계,037710,KOSPI,종합 소매업,1,0,0
2023,00220613,넥스틸,092790,KOSPI,1차 철강 제조업,1,0,0
2023,00222532,LG헬로비전,037560,KOSPI,텔레비전 방송업,1,0,0
2023,00225159,SNT홀딩스,036530,KOSPI,기타 금융업,1,0,0
2023,00225706,JW생명과학,234080,KOSPI,의약품 제조업,1,0,0
2023,00226316,호전실업,111110,KOSPI,봉제의복 제조업,2,1,1
2023,00231363,LG유플러스,032640,KOSPI,전기 통신업,2,1,1
2023,00231372,롯데관광개발,032350,KOSPI,여행사 및 기타 여행보조 서비스업,1,0,0
2023,00233653,한국토지신탁,034830,KOSPI,신탁업 및 집합투자업,1,0,0
2023,00234412,신세계인터내셔날,031430,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",1,0,0
2023,00244455,케이티앤지,033780,KOSPI,담배 제조업,1,0,0
2023,00248974,하나제약,293480,KOSPI,의약품 제조업,1,0,0
2023,00249247,YG PLUS,037270,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1,0,0
2023,00255619,강원랜드,035250,KOSPI,유원지 및 기타 오락관련 서비스업,1,0,0
2023,00256955,테이팩스,055490,KOSPI,플라스틱제품 제조업,2,1,1
2023,00258801,카카오,035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",7,6,1
2023,00260383,대한유화,006650,KOSPI,기초 화학물질 제조업,1,0,0
2023,00260392,대원전선,006340,KOSPI,절연선 및 케이블 제조업,1,0,0
2023,00260408,팜스코,036580,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",1,0,0
2023,00261285,한국가스공사,036460,KOSPI,연료용 가스 제조 및 배관공급업,2,1,1
2023,00261443,NC,036570,KOSPI,소프트웨어 개발 및 공급업,2,1,1
2023,00266961,NAVER,035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1,0,0
2023,00269241,주연테크,044380,KOSPI,컴퓨터 및 주변장치 제조업,1,0,0
2023,00269940,하나투어,039130,KOSPI,여행사 및 기타 여행보조 서비스업,1,0,0
2023,00274933,신세계푸드,031440,KOSPI,음식점업,3,2,1
2023,00296290,키움증권,039490,KOSPI,금융 지원 서비스업,2,1,1
2023,00299002,HL홀딩스,060980,KOSPI,기타 금융업,1,0,0
2023,00300548,현대리바트,079430,KOSPI,가구 제조업,2,1,1
2023,00302926,현대로템,064350,KOSPI,그외 기타 운송장비 제조업,1,0,0
2023,00303217,우진플라임,049800,KOSPI,특수 목적용 기계 제조업,3,2,1
2023,00303873,CJ CGV,079160,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",1,0,0
2023,00305668,새론오토모티브,075180,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00309503,한국항공우주,047810,KOSPI,"항공기,우주선 및 부품 제조업",2,1,1
2023,00332927,제이에스코퍼레이션,194370,KOSPI,"가죽, 가방 및 유사제품 제조업",1,0,0
2023,00339391,한화시스템,272210,KOSPI,전자부품 제조업,3,2,1
2023,00347734,진양화학,051630,KOSPI,플라스틱제품 제조업,1,0,0
2023,00349097,케이티스카이라이프,053210,KOSPI,텔레비전 방송업,2,1,1
2023,00350312,HDC랩스,039570,KOSPI,전기 및 통신 공사업,1,0,0
2023,00353878,다스코,058730,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1,0,0
2023,00356361,LG화학,051910,KOSPI,기초 화학물질 제조업,1,0,0
2023,00356370,LG생활건강,051900,KOSPI,기타 화학제품 제조업,1,0,0
2023,00357360,한세엠케이,069640,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2,1,1
2023,00357935,HDC현대EP,089470,KOSPI,기타 화학제품 제조업,2,1,1
2023,00360142,아이마켓코리아,122900,KOSPI,상품 종합 도매업,1,0,0
2023,00360595,현대글로비스,086280,KOSPI,기타 운송관련 서비스업,2,1,1
2023,00361008,한화엔진,082740,KOSPI,일반 목적용 기계 제조업,1,0,0
2023,00361488,텔코웨어,078000,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1,0,0
2023,00362238,휴비스,079980,KOSPI,화학섬유 제조업,1,0,0
2023,00362441,현대오토에버,307950,KOSPI,소프트웨어 개발 및 공급업,2,1,1
2023,00365387,AJ네트웍스,095570,KOSPI,산업용 기계 및 장비 임대업,1,0,0
2023,00365989,모나용평,070960,KOSPI,일반 및 생활 숙박시설 운영업,1,0,0
2023,00367710,동인기연,111380,KOSPI,"가죽, 가방 및 유사제품 제조업",1,0,0
2023,00367844,자이에스앤디,317400,KOSPI,부동산 임대 및 공급업,2,1,1
2023,00369833,유니온머티리얼,047400,KOSPI,"내화, 비내화 요업제품 제조업",1,0,0
2023,00372873,KTis,058860,KOSPI,기타 정보 서비스업,1,0,0
2023,00372882,KTcs,058850,KOSPI,기타 정보 서비스업,1,0,0
2023,00377610,세아홀딩스,058650,KOSPI,1차 철강 제조업,3,2,1
2023,00382199,신한지주,055550,KOSPI,기타 금융업,2,1,1
2023,00390055,종근당바이오,063160,KOSPI,의약품 제조업,1,0,0
2023,00398701,엘앤에프,066970,KOSPI,일차전지 및 이차전지 제조업,2,1,1
2023,00398792,SNT모티브,064960,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00400857,에이블씨엔씨,078520,KOSPI,기타 화학제품 제조업,1,0,0
2023,00401731,LG전자,066570,KOSPI,통신 및 방송 장비 제조업,1,0,0
2023,00403632,현대퓨처넷,126560,KOSPI,전기 통신업,1,0,0
2023,00404701,한국자산신탁,123890,KOSPI,신탁업 및 집합투자업,1,0,0
2023,00406046,HD현대마린엔진,071970,KOSPI,일반 목적용 기계 제조업,2,1,1
2023,00409672,티비에이치글로벌,084870,KOSPI,봉제의복 제조업,1,0,0
2023,00412597,현대홈쇼핑,057050,KOSPI,무점포 소매업,1,0,0
2023,00413046,셀트리온,068270,KOSPI,기초 의약물질 제조업,1,0,0
2023,00413523,한미글로벌,053690,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,0,0
2023,00414601,유니퀘스트,077500,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2023,00414850,효성 ITX,094280,KOSPI,기타 사업지원 서비스업,1,0,0
2023,00415628,세진중공업,075580,KOSPI,선박 및 보트 건조업,1,0,0
2023,00415646,드림텍,192650,KOSPI,전자부품 제조업,1,0,0
2023,00416654,유엔젤,072130,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1,0,0
2023,00422895,세이브존I&C,067830,KOSPI,종합 소매업,1,0,0
2023,00423690,삼성출판사,068290,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",1,0,0
2023,00426086,티케이지휴켐스,069260,KOSPI,기타 화학제품 제조업,1,0,0
2023,00427483,대웅제약,069620,KOSPI,의약품 제조업,1,0,0
2023,00428251,현대백화점,069960,KOSPI,종합 소매업,1,0,0
2023,00428321,해태제과식품,101530,KOSPI,기타 식품 제조업,5,4,1
2023,00428729,대호에이엘,069460,KOSPI,1차 비철금속 제조업,2,1,1
2023,00432102,한국금융지주,071050,KOSPI,기타 금융업,1,0,0
2023,00435312,하이스틸,071090,KOSPI,1차 철강 제조업,1,0,0
2023,00441243,형지엘리트,093240,KOSPI,봉제의복 제조업,1,0,0
2023,00442835,메타랩스,090370,KOSPI,봉제의복 제조업,1,0,0
2023,00447609,비에이치,090460,KOSPI,전자부품 제조업,1,0,0
2023,00450010,씨티알모빌리티,308170,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00453284,교촌에프앤비,339770,KOSPI,음·식료품 및 담배 도매업,1,0,0
2023,00453488,다이나믹디자인,145210,KOSPI,특수 목적용 기계 제조업,1,0,0
2023,00454946,그린케미칼,083420,KOSPI,기타 화학제품 제조업,1,0,0
2023,00458234,아시아나IDT,267850,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,0,0
2023,00459871,농심홀딩스,072710,KOSPI,기타 금융업,1,0,0
2023,00469799,이엔플러스,074610,KOSPI,일반 목적용 기계 제조업,1,0,0
2023,00480367,SK오션플랜트,100090,KOSPI,1차 철강 제조업,1,0,0
2023,00480455,STX엔진,077970,KOSPI,일반 목적용 기계 제조업,1,0,0
2023,00481454,금호타이어,073240,KOSPI,고무제품 제조업,2,1,1
2023,00486705,아주스틸,139990,KOSPI,1차 철강 제조업,1,0,0
2023,00500254,GS,078930,KOSPI,기타 금융업,1,0,0
2023,00503668,LIG디펜스앤에어로스페이스,079550,KOSPI,무기 및 총포탄 제조업,2,1,1
2023,00508274,일진다이아,081000,KOSPI,기타 화학제품 제조업,1,0,0
2023,00508344,SK디앤디,210980,KOSPI,부동산 임대 및 공급업,1,0,0
2023,00520887,비상교육,100220,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",1,0,0
2023,00525934,LX세미콘,108320,KOSPI,반도체 제조업,1,0,0
2023,00526599,덴티움,145720,KOSPI,의료용 기기 제조업,1,0,0
2023,00534598,한컴라이프케어,372910,KOSPI,의료용 기기 제조업,1,0,0
2023,00539274,대상홀딩스,084690,KOSPI,기타 금융업,2,1,1
2023,00540605,이월드,084680,KOSPI,귀금속 및 장신용품 제조업,1,0,0
2023,00540641,동양고속,084670,KOSPI,육상 여객 운송업,1,0,0
2023,00544452,이리츠코크렙,088260,KOSPI,부동산 임대 및 공급업,2,0,0
2023,00545716,롯데렌탈,089860,KOSPI,운송장비 임대업,1,0,0
2023,00547583,하나금융지주,086790,KOSPI,기타 금융업,2,1,1
2023,00555874,제주항공,089590,KOSPI,항공 여객 운송업,1,0,0
2023,00557508,GKL,114090,KOSPI,유원지 및 기타 오락관련 서비스업,1,0,0
2023,00557933,진도,088790,KOSPI,기타 전문 도매업,1,0,0
2023,00564562,엠씨넥스,097520,KOSPI,영상 및 음향기기 제조업,1,0,0
2023,00565154,이노션,214320,KOSPI,광고업,2,1,1
2023,00573579,평화산업,090080,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00583424,아모레퍼시픽,090430,KOSPI,기타 화학제품 제조업,1,0,0
2023,00583442,노루페인트,090350,KOSPI,기타 화학제품 제조업,1,0,0
2023,00587466,KPX홀딩스,092230,KOSPI,기초 화학물질 제조업,1,0,0
2023,00589127,KEC,092220,KOSPI,반도체 제조업,3,2,1
2023,00593032,LF,093050,KOSPI,봉제의복 제조업,1,0,0
2023,00595191,후성,093370,KOSPI,기초 화학물질 제조업,1,0,0
2023,00622787,바이오노트,377740,KOSPI,의료용품 및 기타 의약 관련제품 제조업,3,2,1
2023,00628189,웅진씽크빅,095720,KOSPI,초등 교육기관,1,0,0
2023,00631518,SK이노베이션,096770,KOSPI,석유 정제품 제조업,1,0,0
2023,00632304,JW홀딩스,096760,KOSPI,기타 금융업,1,0,0
2023,00633835,HJ중공업,097230,KOSPI,토목 건설업,3,2,1
2023,00635134,CJ제일제당,097950,KOSPI,기타 식품 제조업,1,0,0
2023,00646732,진양홀딩스,100250,KOSPI,플라스틱제품 제조업,1,0,0
2023,00648721,SNT에너지,100840,KOSPI,일반 목적용 기계 제조업,1,0,0
2023,00651901,에어부산,298690,KOSPI,항공 여객 운송업,3,2,1
2023,00652423,인바이오젠,101140,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2023,00653024,진에어,272450,KOSPI,항공 여객 운송업,1,0,0
2023,00661847,화인베스틸,133820,KOSPI,1차 철강 제조업,1,0,0
2023,00670340,씨에스윈드,112610,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1,0,0
2023,00671376,트리니티항공,091810,KOSPI,항공 여객 운송업,1,0,0
2023,00679314,동성케미컬,102260,KOSPI,합성고무 및 플라스틱 물질 제조업,1,0,0
2023,00683469,일진전기,103590,KOSPI,절연선 및 케이블 제조업,1,0,0
2023,00684714,풍산,103140,KOSPI,1차 비철금속 제조업,1,0,0
2023,00684802,에이플러스에셋,244920,KOSPI,보험 및 연금관련 서비스업,1,0,0
2023,00687711,한국철강,104700,KOSPI,1차 철강 제조업,1,0,0
2023,00688996,KB금융,105560,KOSPI,기타 금융업,2,1,1
2023,00706715,미원홀딩스,107590,KOSPI,기타 금융업,1,0,0
2023,00728638,한세실업,105630,KOSPI,봉제의복 제조업,1,0,0
2023,00753643,주성코퍼레이션,109070,KOSPI,통신 및 방송 장비 제조업,1,0,0
2023,00759513,LX하우시스,108670,KOSPI,플라스틱제품 제조업,1,0,0
2023,00760971,크래프톤,259960,KOSPI,소프트웨어 개발 및 공급업,1,0,0
2023,00767460,PI첨단소재,178920,KOSPI,플라스틱제품 제조업,1,0,0
2023,00776820,영원무역,111770,KOSPI,상품 종합 도매업,2,0,0
2023,00787376,대성에너지,117580,KOSPI,연료용 가스 제조 및 배관공급업,1,0,0
2023,00791209,메타케어,118000,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2023,00795135,코오롱인더,120110,KOSPI,화학섬유 제조업,1,0,0
2023,00796994,조선선재,120030,KOSPI,기타 금속 가공제품 제조업,1,0,0
2023,00797364,KC코트렐,119650,KOSPI,일반 목적용 기계 제조업,1,0,0
2023,00815369,에스제이엠,123700,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,00816544,토니모리,214420,KOSPI,기타 화학제품 제조업,1,0,0
2023,00823429,한국화장품,123690,KOSPI,생활용품 도매업,1,0,0
2023,00828497,한미약품,128940,KOSPI,의약품 제조업,1,0,0
2023,00828789,대성산업,128820,KOSPI,연료 소매업,1,0,0
2023,00838500,엘브이엠씨,900140,KOSPI,자동차 판매업,1,0,0
2023,00852087,시디즈,134790,KOSPI,가구 제조업,1,0,0
2023,00854997,에스디바이오센서,137310,KOSPI,의료용 기기 제조업,1,0,0
2023,00855093,선진,136490,KOSPI,동물용 사료 및 조제식품 제조업,1,0,0
2023,00855163,미원화학,134380,KOSPI,기타 화학제품 제조업,1,0,0
2023,00858364,BNK금융지주,138930,KOSPI,기타 금융업,1,0,0
2023,00860332,메리츠금융지주,138040,KOSPI,기타 금융업,4,3,1
2023,00860730,에이리츠,140910,KOSPI,부동산 임대 및 공급업,1,0,0
2023,00861076,케이탑리츠,145270,KOSPI,부동산 임대 및 공급업,1,0,0
2023,00872984,이마트,139480,KOSPI,종합 소매업,3,2,1
2023,00877059,삼성바이오로직스,207940,KOSPI,기초 의약물질 제조업,1,0,0
2023,00878696,에스케이바이오팜,326030,KOSPI,자연과학 및 공학 연구개발업,1,0,0
2023,00878915,iM금융지주,139130,KOSPI,기타 금융업,2,1,1
2023,00896285,삼양사,145990,KOSPI,기타 식품 제조업,4,3,1
2023,00904672,넷마블,251270,KOSPI,소프트웨어 개발 및 공급업,1,0,0
2023,00911955,잇츠한불,226320,KOSPI,기타 화학제품 제조업,1,0,0
2023,00936787,애경케미칼,161000,KOSPI,기초 화학물질 제조업,1,0,0
2023,00937324,한국타이어앤테크놀로지,161390,KOSPI,고무제품 제조업,2,1,1
2023,00939331,한국콜마,161890,KOSPI,기타 화학제품 제조업,2,1,1
2023,00939687,동일고무벨트,163560,KOSPI,고무제품 제조업,1,0,0
2023,00956930,동아에스티,170900,KOSPI,의약품 제조업,1,0,0
2023,00972503,일진하이솔루스,271940,KOSPI,그외 기타 운송장비 제조업,1,0,0
2023,00980122,JB금융지주,175330,KOSPI,기타 금융업,3,2,1
2023,00983040,한진칼,180640,KOSPI,기타 금융업,2,1,1
2023,00983271,NHN,181710,KOSPI,소프트웨어 개발 및 공급업,1,0,0
2023,00990165,아세아시멘트,183190,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1,0,0
2023,00992871,종근당,185750,KOSPI,의약품 제조업,1,0,0
2023,01009789,코스맥스,192820,KOSPI,기타 화학제품 제조업,1,0,0
2023,01010110,더블유게임즈,192080,KOSPI,소프트웨어 개발 및 공급업,1,0,0
2023,01026157,쏘카,403550,KOSPI,운송장비 임대업,1,0,0
2023,01032413,해성디에스,195870,KOSPI,전자부품 제조업,1,0,0
2023,01032486,두산밥캣,241560,KOSPI,특수 목적용 기계 제조업,2,1,1
2023,01035289,JK리버스톤리츠,204210,KOSPI,부동산 임대 및 공급업,1,0,0
2023,01036446,서연이화,200880,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,01042775,HL만도,204320,KOSPI,자동차 신품 부품 제조업,2,1,1
2023,01059605,디와이파워,210540,KOSPI,특수 목적용 기계 제조업,1,0,0
2023,01060744,한솔제지,213500,KOSPI,"펄프, 종이 및 판지 제조업",1,0,0
2023,01060814,삼양패키징,272550,KOSPI,플라스틱제품 제조업,1,0,0
2023,01093007,LS에코에너지,229640,KOSPI,기타 금융업,1,0,0
2023,01105153,두산로보틱스,454910,KOSPI,특수 목적용 기계 제조업,1,0,0
2023,01108099,현대코퍼레이션홀딩스,227840,KOSPI,음·식료품 및 담배 도매업,1,0,0
2023,01128613,화승엔터프라이즈,241590,KOSPI,신발 및 신발 부분품 제조업,1,0,0
2023,01133217,카카오뱅크,323410,KOSPI,은행 및 저축기관,1,0,0
2023,01159233,솔루엠,248070,KOSPI,전자부품 제조업,2,1,1
2023,01167056,샘표식품,248170,KOSPI,기타 식품 제조업,1,0,0
2023,01168383,일동제약,249420,KOSPI,의약품 제조업,2,1,1
2023,01180118,코람코더원리츠,417310,KOSPI,부동산 임대 및 공급업,4,0,0
2023,01190568,에이피알,278470,KOSPI,기타 화학제품 제조업,1,0,0
2023,01199550,HD현대에너지솔루션,322000,KOSPI,반도체 제조업,1,0,0
2023,01203312,케이뱅크,279570,KOSPI,은행 및 저축기관,1,0,0
2023,01204056,하이브,352820,KOSPI,오디오물 출판 및 원판 녹음업,2,1,1
2023,01205329,크라운제과,264900,KOSPI,"떡, 빵 및 과자류 제조업",1,0,0
2023,01205709,HD현대,267250,KOSPI,기타 금융업,1,0,0
2023,01205842,HD건설기계,267270,KOSPI,특수 목적용 기계 제조업,1,0,0
