stock_code,corp_name,market,market_raw,sector,main_products,listing_date,fiscal_month,region,is_financial_narrow,is_financial_conservative,exclude_reason,is_standard_stock_code
139670,키네마스터,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"NexMFW, NexPlayer EMB",2011-12-02,12월,서울특별시,False,False,,True
121800,비덴트,KOSDAQ,코스닥,통신 및 방송 장비 제조업,방송용 LCD모니터,2011-12-01,12월,서울특별시,False,False,,True
138070,신진에스엠,KOSDAQ,코스닥,기타 금속 가공제품 제조업,표준 플레이트,2011-11-28,12월,전북특별자치도,False,False,,True
123570,이엠넷,KOSDAQ,코스닥,광고업,온라인 검색광고 대행,2011-11-25,12월,서울특별시,False,False,,True
122870,와이지엔터테인먼트,KOSDAQ,코스닥,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",2011-11-23,12월,서울특별시,False,False,,True
089030,테크윙,KOSDAQ,코스닥,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",2011-11-10,12월,경기도,False,False,,True
101240,씨큐브,KOSDAQ,코스닥,기초 화학물질 제조업,진주광택안료,2011-11-08,12월,충청북도,False,False,,True
007820,엠엑스로보틱스,KOSDAQ,코스닥,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",2011-11-08,12월,서울특별시,False,False,,True
115530,씨엔플러스,KOSDAQ,코스닥,전자부품 제조업,커넥터,2011-11-02,12월,경기도,False,False,,True
039130,하나투어,KOSPI,유가,여행사 및 기타 여행보조 서비스업,"일반여행알선,컴퓨터프로그램 개발,보급,통신판매",2011-11-01,12월,서울특별시,False,False,,True
090360,로보스타,KOSDAQ,코스닥,특수 목적용 기계 제조업,"제조용 로봇, FPD 장비, IT부품 제조장비",2011-10-17,12월,경기도,False,False,,True
131220,대한과학,KOSDAQ,코스닥,기계장비 및 관련 물품 도매업,"의료, 정밀 및 연구실험기기 제조 및 유통",2011-10-11,12월,강원특별자치도,False,False,,True
143160,아이디스,KOSDAQ,코스닥,통신 및 방송 장비 제조업,"영상보안장치(DVR,NVR,IP-Camera 등)",2011-09-26,12월,대전광역시,False,False,,True
078520,에이블씨엔씨,KOSPI,유가,기타 화학제품 제조업,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래",2011-09-07,12월,서울특별시,False,False,,True
137950,제이씨케미칼,KOSDAQ,코스닥,기타 화학제품 제조업,"바이오디젤, 바이오중유 등",2011-08-08,12월,울산광역시,False,False,,True
040910,아이씨디,KOSDAQ,코스닥,특수 목적용 기계 제조업,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입",2011-08-05,12월,경기도,False,False,,True
123330,제닉,KOSDAQ,코스닥,기타 화학제품 제조업,"하이드로겔 마스크 팩, 기타화장품",2011-08-03,12월,경기도,False,False,,True
023000,삼원강재,KOSPI,유가,자동차 신품 부품 제조업,"열간압연제품(평강,봉강,특수이형강,환강,자동차용 겹판스프링) 제조,판매",2011-07-22,12월,경상북도,False,False,,True
089980,상아프론테크,KOSDAQ,코스닥,플라스틱제품 제조업,"LCD부품,사무기기부품,PCB부품,2차전지부품",2011-07-21,12월,인천광역시,False,False,,True
031430,신세계인터내셔날,KOSPI,유가,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매",2011-07-14,12월,서울특별시,False,False,,True
140910,에이리츠,KOSPI,유가,부동산 임대 및 공급업,,2011-07-14,12월,서울특별시,False,True,부동산,True
138610,나이벡,KOSDAQ,코스닥,의료용품 및 기타 의약 관련제품 제조업,"치아미백제,치과용 골이식재",2011-07-13,12월,충청북도,False,False,,True
109080,옵티시스,KOSDAQ,코스닥,통신 및 방송 장비 제조업,광링크 모듈 등,2011-07-12,12월,경기도,False,False,,True
108380,대양전기공업,KOSDAQ,코스닥,선박 및 보트 건조업,"해상용 조명등기구, (함정용)전자시스템, 배전반류 등",2011-07-08,12월,부산광역시,False,False,,True
047810,한국항공우주,KOSPI,유가,"항공기,우주선 및 부품 제조업","정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",2011-06-30,12월,경상남도,False,False,,True
071840,롯데하이마트,KOSPI,유가,가전제품 및 정보통신장비 소매업,"가전제품,잡화 도소매/부동산 임대",2011-06-29,12월,서울특별시,False,False,,True
019770,서연탑메탈,KOSDAQ,코스닥,특수 목적용 기계 제조업,자동차금형.건설중장비 부품,2011-06-24,12월,인천광역시,False,False,,True
069640,한세엠케이,KOSPI,유가,"섬유, 의복, 신발 및 가죽제품 소매업","케주얼웨어(BUCKAROO, TBJ 등)",2011-06-21,12월,서울특별시,False,False,,True
137940,넥스트아이,KOSDAQ,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","LCD 편광필름 검사장비, BLU 검사장비 등",2011-06-14,12월,경기도,False,False,,True
131100,티엔엔터테인먼트,KOSDAQ,코스닥,"영화, 비디오물, 방송프로그램 제작 및 배급업","연예인 매니지먼트, 계육, 식음료",2011-06-14,12월,서울특별시,False,False,,True
139480,이마트,KOSPI,유가,종합 소매업,대형마트,2011-06-10,12월,서울특별시,False,False,,True
139130,iM금융지주,KOSPI,유가,기타 금융업,지주회사,2011-06-07,12월,대구광역시,True,True,금융,True
053210,케이티스카이라이프,KOSPI,유가,텔레비전 방송업,위성방송서비스,2011-06-03,12월,서울특별시,False,False,,True
122450,KX,KOSDAQ,코스닥,텔레비전 방송업,방송채널사업 및 방송송출서비스,2011-05-25,12월,서울특별시,False,False,,True
121440,골프존홀딩스,KOSDAQ,코스닥,상품 중개업,골프시뮬레이터,2011-05-20,12월,서울특별시,False,False,,True
138040,메리츠금융지주,KOSPI,유가,기타 금융업,투자사업,2011-05-13,12월,서울특별시,True,True,금융,True
136540,윈스테크넷,KOSDAQ,코스닥,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",2011-05-02,12월,경기도,False,False,,True
136480,하림,KOSDAQ,코스닥,"도축, 육류 가공 및 저장 처리업","육계, 육계가공식품",2011-05-02,12월,전북특별자치도,False,False,,True
023350,한국종합기술,KOSPI,유가,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,감리,측량/토목건축공사",2011-04-28,12월,경기도,False,False,,True
134060,이퓨쳐,KOSDAQ,코스닥,"서적, 잡지 및 기타 인쇄물 출판업",Smart Phonics 등(외국어 어학교재),2011-04-27,12월,서울특별시,False,False,,True
104480,티케이케미칼,KOSDAQ,코스닥,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",2011-04-26,12월,대구광역시,False,False,,True
138930,BNK금융지주,KOSPI,유가,기타 금융업,금융지주회사,2011-03-30,12월,부산광역시,True,True,금융,True
020150,롯데에너지머티리얼즈,KOSPI,유가,전자부품 제조업,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매",2011-03-04,12월,전북특별자치도,False,False,,True
008470,부스타,KOSDAQ,코스닥,"구조용 금속제품, 탱크 및 증기발생기 제조업","관류보일러,진공온수보일러,무압온수보일러,난방기 제조,판매",2011-02-23,12월,충청북도,False,False,,True
011210,현대위아,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품, 공작기계 등",2011-02-21,12월,경상남도,False,False,,True
136490,선진,KOSPI,유가,동물용 사료 및 조제식품 제조업,조제동물사료,2011-02-16,12월,경기도,False,False,,True
134380,미원화학,KOSPI,유가,기타 화학제품 제조업,"계면활성제, 황산및분황",2011-02-15,12월,울산광역시,False,False,,True
121600,나노신소재,KOSDAQ,코스닥,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",2011-02-09,12월,세종특별자치시,False,False,,True
093320,케이아이엔엑스,KOSDAQ,코스닥,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷연동서비스 등,2011-02-08,12월,경기도,False,False,,True
130740,티피씨글로벌,KOSDAQ,코스닥,자동차 신품 부품 제조업,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등",2011-02-08,12월,경상북도,False,False,,True
061970,LB세미콘,KOSDAQ,코스닥,반도체 제조업,"골드범핑, 솔더범핑 등",2011-01-31,12월,경기도,False,False,,True
131180,딜리,KOSDAQ,코스닥,컴퓨터 및 주변장치 제조업,디지털 UV 프린터,2011-01-31,12월,경기도,False,False,,True
126880,제이엔케이글로벌,KOSDAQ,코스닥,일반 목적용 기계 제조업,"산업용가열로, 수소충전소",2011-01-31,12월,경기도,False,False,,True
033560,블루콤,KOSDAQ,코스닥,영상 및 음향기기 제조업,블루투스헤드셋,2011-01-26,12월,인천광역시,False,False,,True
048530,인트론바이오,KOSDAQ,코스닥,기초 의약물질 제조업,"바이오 신약, 분자진단제품, 동물용항생제대체재",2011-01-26,12월,경기도,False,False,,True
134790,시디즈,KOSPI,유가,가구 제조업,의자,2011-01-25,12월,경기도,False,False,,True
131370,알서포트,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"원격지원,제어 솔루션",2011-01-05,12월,서울특별시,False,False,,True
064290,인텍플러스,KOSDAQ,코스닥,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",2011-01-05,12월,대전광역시,False,False,,True
131290,티에스이,KOSDAQ,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",2011-01-05,12월,충청남도,False,False,,True
082740,한화엔진,KOSPI,유가,일반 목적용 기계 제조업,"대형선박용엔진,내연발전엔진",2011-01-04,12월,경상남도,False,False,,True
131400,이브이첨단소재,KOSDAQ,코스닥,전자부품 제조업,연성회로기판,2010-12-27,12월,대구광역시,False,False,,True
117580,대성에너지,KOSPI,유가,연료용 가스 제조 및 배관공급업,천연가스,2010-12-24,12월,대구광역시,False,False,,True
126560,현대퓨처넷,KOSPI,유가,전기 통신업,"디지털 사이니지, 기업 메시징 등",2010-12-23,12월,서울특별시,False,False,,True
120240,대정화금,KOSDAQ,코스닥,기초 화학물질 제조업,"시약, 원료의약품",2010-12-20,12월,경기도,False,False,,True
058860,KTis,KOSPI,유가,기타 정보 서비스업,"114전화번호안내, 고객센터",2010-12-17,12월,서울특별시,False,False,,True
130660,한전산업,KOSPI,유가,"건축기술, 엔지니어링 및 관련 기술 서비스업","발전설비 운전·정비, 전기검침",2010-12-16,12월,서울특별시,False,False,,True
128660,피제이메탈,KOSDAQ,코스닥,1차 비철금속 제조업,"탈산제, 조재제",2010-12-13,12월,서울특별시,False,False,,True
131030,옵투스제약,KOSDAQ,코스닥,의약품 제조업,티어린프리점안액,2010-12-03,12월,충청북도,False,False,,True
096690,에이루트,KOSDAQ,코스닥,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터",2010-12-01,12월,경기도,False,False,,True
900140,엘브이엠씨,KOSPI,유가,자동차 판매업,지주회사,2010-11-30,12월,케이맨 제도,False,False,,True
033830,티비씨,KOSDAQ,코스닥,텔레비전 방송업,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매",2010-11-29,12월,대구광역시,False,False,,True
033170,시그네틱스,KOSDAQ,코스닥,반도체 제조업,반도체 패키징,2010-11-26,12월,경기도,False,False,,True
041460,한국전자인증,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",2010-11-19,12월,서울특별시,False,False,,True
126600,BGF에코머티리얼즈,KOSDAQ,코스닥,합성고무 및 플라스틱 물질 제조업,엔지니어링 플라스틱 칩,2010-11-12,12월,경기도,False,False,,True
105740,디케이락,KOSDAQ,코스닥,일반 목적용 기계 제조업,계장용 피팅 및 밸브,2010-11-12,12월,경상남도,False,False,,True
123420,위메이드플레이,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,모바일게임,2010-11-10,12월,경기도,False,False,,True
123860,아나패스,KOSDAQ,코스닥,반도체 제조업,Timing Controller(TCON),2010-11-05,12월,서울특별시,False,False,,True
058400,KNN,KOSDAQ,코스닥,텔레비전 방송업,방송프로그램 제작 및 송출,2010-11-03,12월,부산광역시,False,False,,True
069140,누리플랜,KOSDAQ,코스닥,"구조용 금속제품, 탱크 및 증기발생기 제조업","경관조명, 경관시설",2010-10-26,12월,경기도,False,False,,True
119830,아이텍,KOSDAQ,코스닥,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,2010-10-26,12월,경기도,False,False,,True
101930,인화정공,KOSDAQ,코스닥,선박 및 보트 건조업,선박엔진부품,2010-10-22,12월,경상남도,False,False,,True
068940,셀피글로벌,KOSDAQ,코스닥,전자부품 제조업,신용카드 및 전자화폐 등,2010-10-19,12월,대구광역시,False,False,,True
123840,뉴온,KOSDAQ,코스닥,기타 식품 제조업,건강기능식품 및 생활용품 외,2010-10-05,12월,경기도,False,False,,True
081660,미스토홀딩스,KOSPI,유가,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",2010-09-28,12월,서울특별시,False,False,,True
117670,알파칩스,KOSDAQ,코스닥,반도체 제조업,시스템 반도체 개발,2010-09-17,12월,경기도,False,False,,True
119500,포메탈,KOSDAQ,코스닥,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010-09-17,12월,충청남도,False,False,,True
058850,KTcs,KOSPI,유가,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,2010-09-16,12월,대전광역시,False,False,,True
068240,다원시스,KOSDAQ,코스닥,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","핵융합 전원장치, 플라즈마 전원장치, 태양광 CVD 전원장치, 산업용 특수정류기",2010-09-14,12월,경기도,False,False,,True
057050,현대홈쇼핑,KOSPI,유가,무점포 소매업,TV홈쇼핑 도소매/홈쇼핑프로그램 제작,2010-09-13,12월,서울특별시,False,False,,True
096530,씨젠,KOSDAQ,코스닥,의료용품 및 기타 의약 관련제품 제조업,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",2010-09-10,12월,서울특별시,False,False,,True
122990,와이솔,KOSDAQ,코스닥,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",2010-09-10,12월,경기도,False,False,,True
126700,하이비젼시스템,KOSDAQ,코스닥,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,2010-09-10,12월,경기도,False,False,,True
126640,화신정공,KOSDAQ,코스닥,자동차 신품 부품 제조업,자동차부품,2010-08-31,12월,경상북도,False,False,,True
123410,코리아에프티,KOSDAQ,코스닥,자동차 신품 부품 제조업,"캐니스터,플라스틱필러넥,의장부품",2010-08-27,12월,경기도,False,False,,True
002150,도화엔지니어링,KOSPI,유가,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,종합감리전문업,종합기술용역,엔지니어링",2010-08-12,12월,서울특별시,False,False,,True
123040,엠에스오토텍,KOSDAQ,코스닥,자동차 신품 부품 제조업,자동차 차체 부품,2010-08-06,12월,경상북도,False,False,,True
067920,이글루,KOSDAQ,코스닥,기타 정보 서비스업,"통합보안관리솔루션, 보안관제서비스",2010-08-04,12월,서울특별시,False,False,,True
128820,대성산업,KOSPI,유가,연료 소매업,"주요소운영,기계판매 등",2010-07-30,12월,서울특별시,False,False,,True
122900,아이마켓코리아,KOSPI,유가,상품 종합 도매업,B2B 전자상거래,2010-07-30,12월,서울특별시,False,False,,True
128940,한미약품,KOSPI,유가,의약품 제조업,의약품,2010-07-30,12월,경기도,False,False,,True
119610,인터로조,KOSDAQ,코스닥,의료용 기기 제조업,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)",2010-07-28,12월,경기도,False,False,,True
106190,하이텍팜,KOSDAQ,코스닥,기초 의약물질 제조업,주사제용 무균 원료의약품(Sterile Imipenem 외),2010-07-28,12월,충청북도,False,False,,True
105840,우진,KOSPI,유가,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",원전용계측기,2010-07-26,12월,경기도,False,False,,True
033920,무학,KOSPI,유가,알코올음료 제조업,소주,2010-07-20,12월,경상남도,False,False,,True
121890,에스디시스템,KOSDAQ,코스닥,전자부품 제조업,"요금징수시스템, 지능형교통시스템,하이패스단말기",2010-07-16,12월,경기도,False,False,,True
123750,알톤,KOSDAQ,코스닥,그외 기타 운송장비 제조업,전기 및 일반자전거 등,2010-07-02,12월,경기도,False,False,,True
089850,유비벨록스,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"모바일플랫폼 및 모바일솔루션, 스마트카드 등",2010-06-18,12월,서울특별시,False,False,,True
046120,오르비텍,KOSDAQ,코스닥,기타 과학기술 서비스업,"방사선안전관리, 항공기 정밀부품 제조 등",2010-06-15,12월,서울특별시,False,False,,True
102460,이연제약,KOSPI,유가,의약품 제조업,"항생제,순환기제",2010-06-10,12월,서울특별시,False,False,,True
070300,엑스큐어,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"USIM카드, 금융카드",2010-06-09,12월,경기도,False,False,,True
079970,투비소프트,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"MiPlatform, X Platform",2010-06-01,12월,서울특별시,False,False,,True
123690,한국화장품,KOSPI,유가,생활용품 도매업,화장품,2010-06-01,12월,서울특별시,False,False,,True
123700,에스제이엠,KOSPI,유가,자동차 신품 부품 제조업,자동차및산업용Bellows,2010-05-31,12월,경기도,False,False,,True
071200,인피니트헬스케어,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,의료영상저장전송시스템(PACS),2010-05-26,12월,서울특별시,False,False,,True
122690,서진오토모티브,KOSDAQ,코스닥,자동차 신품 부품 제조업,"Clutch,Flywheel,Driveplate,Bearing,ATparts",2010-05-25,12월,경기도,False,False,,True
100030,인지소프트,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"금융솔루션,동기화솔루션",2010-05-25,12월,서울특별시,False,False,,True
060980,HL홀딩스,KOSPI,유가,기타 금융업,지주회사 및 경영컨설팅 서비스업,2010-05-19,12월,경기도,True,True,금융,True
032830,삼성생명,KOSPI,유가,보험업,"생명보험,부동산 임대",2010-05-12,12월,서울특별시,True,True,보험,True
031440,신세계푸드,KOSPI,유가,음식점업,"단체급식, 식자재유통, 외식",2010-04-29,12월,서울특별시,False,False,,True
900110,딥커머스,KOSDAQ,코스닥,기타 금융업,"스포츠화, 스포츠의류",2010-04-23,12월,홍콩,True,True,금융,True
900100,파이온엑스,KOSDAQ,코스닥,자동차 부품 및 내장품 판매업,의류판매,2010-04-21,12월,미국,False,False,,True
115500,케이씨에스,KOSDAQ,코스닥,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터시스템 통합 구축 및 철도 도로 교통인프라,2010-04-14,12월,경상북도,False,False,,True
900120,씨엑스아이,KOSDAQ,코스닥,기타 금융업,건강보조식품,2010-03-31,06월,케이맨 제도,True,True,금융,True
115450,HLB테라퓨틱스,KOSDAQ,코스닥,기타 전문 도매업,"임베디드 GUI 미들웨어 FXUI-2D, FXUI-3D",2010-03-26,12월,경기도,False,False,,True
122350,삼기,KOSDAQ,코스닥,자동차 신품 부품 제조업,자동차부품,2010-03-19,12월,충청남도,False,False,,True
088350,한화생명,KOSPI,유가,보험업,생명보험,2010-03-17,12월,서울특별시,True,True,보험,True
115610,이미지스,KOSDAQ,코스닥,반도체 제조업,"터치스크린칩, 햅틱칩",2010-02-26,12월,경기도,False,False,,True
120030,조선선재,KOSPI,유가,기타 금속 가공제품 제조업,용접재료,2010-02-19,12월,경상북도,False,False,,True
115310,인포바인,KOSDAQ,코스닥,전기 통신업,휴대폰인증서보관서비스(UBIKey),2010-02-09,12월,서울특별시,False,False,,True
106080,케이이엠텍,KOSDAQ,코스닥,전자부품 제조업,"IR필터 및 이차전지 부품(Can, Cap Ass'y)",2010-02-09,12월,경기도,False,False,,True
101330,모베이스,KOSDAQ,코스닥,통신 및 방송 장비 제조업,휴대전화 케이스,2010-02-04,12월,경기도,False,False,,True
120110,코오롱인더,KOSPI,유가,화학섬유 제조업,"산업자재, 화학, 필름",2010-02-01,12월,서울특별시,False,False,,True
119650,KC코트렐,KOSPI,유가,일반 목적용 기계 제조업,전기집진기 등,2010-01-29,12월,서울특별시,False,False,,True
071320,지역난방공사,KOSPI,유가,"증기, 냉·온수 및 공기조절 공급업","집단에너지공급 및 전기,증기 생산,판매",2010-01-29,12월,경기도,False,False,,True
115570,스타플렉스,KOSDAQ,코스닥,플라스틱제품 제조업,"광고용플렉스(조명용,비조명용)",2010-01-27,12월,충청북도,False,False,,True
115440,우리넷,KOSDAQ,코스닥,통신 및 방송 장비 제조업,"광전송장비(MSPP), 교환장비(AGW)",2010-01-27,12월,경기도,False,False,,True
050860,아세아텍,KOSDAQ,코스닥,특수 목적용 기계 제조업,"농기계(관리기,SS기, 이앙기) 제조",2010-01-26,06월,대구광역시,False,False,,True
012160,영흥,KOSPI,유가,1차 철강 제조업,와이어로프 등,2010-01-25,12월,충청남도,False,False,,True
114630,폴라리스우노,KOSDAQ,코스닥,화학섬유 제조업,"PVC가발사, 난연고열사",2010-01-15,12월,전북특별자치도,False,False,,True
080530,코디,KOSDAQ,코스닥,기타 화학제품 제조업,화장품 및 용기 제조,2010-01-05,12월,경기도,False,False,,True
118000,메타케어,KOSPI,유가,기계장비 및 관련 물품 도매업,"의약품, 의료소모품, 의료기기 도매",2009-12-30,12월,경기도,False,False,,True
900070,글로벌에스엠,KOSDAQ,코스닥,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)",2009-12-23,12월,케이맨 제도,True,True,금융,True
099520,DGI,KOSDAQ,코스닥,영상 및 음향기기 제조업,"DVR,유선통신기기 제조,무역/소프트웨어 자문,연구개발,기술용역",2009-12-22,12월,서울특별시,False,False,,True
114450,그린생명과학,KOSDAQ,코스닥,기초 의약물질 제조업,의약품 중간체 등,2009-12-22,12월,전라남도,False,False,,True
104460,디와이피엔에프,KOSDAQ,코스닥,일반 목적용 기계 제조업,뉴메틱 컨베잉 시스템(분체이송시스템),2009-12-22,12월,서울특별시,False,False,,True
112040,위메이드,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"미르의전설2, 미르4",2009-12-18,12월,경기도,False,False,,True
052690,한전기술,KOSPI,유가,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등,2009-12-14,12월,경상북도,False,False,,True
108860,셀바스AI,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,인공지능 솔루션 등,2009-12-10,12월,서울특별시,False,False,,True
088290,이원컴포텍,KOSDAQ,코스닥,자동차 신품 부품 제조업,에어서스펜션 시트/일반고정형 시트/스프링서스펜션 시트,2009-12-01,12월,전북특별자치도,False,False,,True
114190,강원에너지,KOSDAQ,코스닥,기타 전기장비 제조업,플랜트설비(산업용 보일러),2009-11-20,12월,전북특별자치도,False,False,,True
114090,GKL,KOSPI,유가,유원지 및 기타 오락관련 서비스업,카지노,2009-11-19,12월,서울특별시,False,False,,True
115160,휴맥스,KOSDAQ,코스닥,기계장비 및 관련 물품 도매업,셋톱박스,2009-11-16,12월,경기도,False,False,,True
109960,앱토크롬,KOSDAQ,코스닥,기타 전문 도매업,"모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매",2009-11-13,12월,경기도,False,False,,True
034730,SK,KOSPI,유가,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",2009-11-11,12월,서울특별시,True,True,금융,True
099410,동방선기,KOSDAQ,코스닥,선박 및 보트 건조업,"조선기자재, 선박용 배관",2009-11-10,12월,경상남도,False,False,,True
101000,KS인더스트리,KOSDAQ,코스닥,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대",2009-11-06,12월,경상남도,False,False,,True
109820,진매트릭스,KOSDAQ,코스닥,자연과학 및 공학 연구개발업,"B형간염치료제 내성진단,C형간염바이러스 유전형진단, 자궁경부암유발바이러스 유전형진단",2009-11-06,12월,경기도,False,False,,True
032560,황금에스티,KOSPI,유가,1차 비철금속 제조업,"스테인레스 냉연, 열연",2009-10-29,12월,경기도,False,False,,True
082920,비츠로셀,KOSDAQ,코스닥,일차전지 및 이차전지 제조업,리튬1차전지,2009-10-28,12월,충청남도,False,False,,True
000080,하이트진로,KOSPI,유가,알코올음료 제조업,"맥주, 소주",2009-10-19,12월,서울특별시,False,False,,True
042520,한스바이오메드,KOSDAQ,코스닥,의료용품 및 기타 의약 관련제품 제조업,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)",2009-10-09,09월,서울특별시,False,False,,True
082640,동양생명,KOSPI,유가,보험업,생명보험,2009-10-08,12월,서울특별시,True,True,보험,True
104200,NHN벅스,KOSDAQ,코스닥,기타 정보 서비스업,"디지털음원유통, 온라인음악서비스",2009-10-06,12월,서울특별시,False,False,,True
052860,아이앤씨,KOSDAQ,코스닥,반도체 제조업,지상파 DMB용 수신칩(모바일 TV용 SoC),2009-10-06,12월,경기도,False,False,,True
047400,유니온머티리얼,KOSPI,유가,"내화, 비내화 요업제품 제조업","페라이트,세라믹 제조,도매",2009-09-29,12월,대구광역시,False,False,,True
105330,케이엔더블유,KOSDAQ,코스닥,자동차 신품 부품 제조업,"Blanket, DOF, 보호필름",2009-09-29,12월,경기도,False,False,,True
093240,형지엘리트,KOSPI,유가,봉제의복 제조업,"학생복,스포츠의류,작업복 제조,도매",2009-09-28,06월,인천광역시,False,False,,True
109740,디에스케이,KOSDAQ,코스닥,특수 목적용 기계 제조업,"FPD(Flat Panel Display 평판디스플레이)용 Bonding System 및 In-line System, 카메라모듈장비, 이차전지장비, 메카트로닉스 사업군",2009-09-23,12월,경기도,False,False,,True
095700,제넥신,KOSDAQ,코스닥,자연과학 및 공학 연구개발업,항체융합단백질 치료제 및 유전자치료 백신개발,2009-09-15,12월,서울특별시,False,False,,True
108230,톱텍,KOSDAQ,코스닥,특수 목적용 기계 제조업,디스플레이 자동화설비,2009-09-15,12월,경상북도,False,False,,True
100130,동국S&C,KOSDAQ,코스닥,"구조용 금속제품, 탱크 및 증기발생기 제조업",Wind-Tower,2009-08-31,12월,경상북도,False,False,,True
103230,에스앤더블류,KOSDAQ,코스닥,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품",2009-08-05,12월,부산광역시,False,False,,True
039490,키움증권,KOSPI,유가,금융 지원 서비스업,"유가증권의 매매, 위탁, 인수, 주선",2009-08-03,12월,서울특별시,True,True,금융,True
111770,영원무역,KOSPI,유가,상품 종합 도매업,스포츠의류,2009-07-30,12월,서울특별시,False,False,,True
063080,컴투스홀딩스,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,모바일게임,2009-07-30,12월,서울특별시,False,False,,True
109860,동일금속,KOSDAQ,코스닥,금속 주조업,"크롤러크레인용 트랙슈 어셈블리, 굴삭기용 아이들러 트랙슈 스프링 등",2009-07-28,12월,경상북도,False,False,,True
053690,한미글로벌,KOSPI,유가,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사",2009-06-23,12월,서울특별시,False,False,,True
028100,동아지질,KOSPI,유가,기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",2009-06-12,12월,부산광역시,False,False,,True
102120,어보브반도체,KOSDAQ,코스닥,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",2009-06-05,12월,충청북도,False,False,,True
