stock_code,corp_name,market,market_raw,sector,main_products,listing_date,fiscal_month,region,is_financial_narrow,is_financial_conservative,exclude_reason,is_standard_stock_code,corp_code,corp_name_dart,modify_date,dart_matched
071090,하이스틸,KOSPI,유가,1차 철강 제조업,"강관 제조,도매",2003-02-17,12월,충청남도,False,False,,True,00435312,하이스틸,20221219,True
069730,DSR제강,KOSPI,유가,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",2003-01-28,12월,전라남도,False,False,,True,00151298,DSR제강,20250624,True
006890,태경케미컬,KOSPI,유가,기초 화학물질 제조업,"드라이아이스,액체탄산,고체탄산 제조",2003-01-28,12월,서울특별시,False,False,,True,00109161,태경케미컬,20221208,True
011500,한농화성,KOSPI,유가,기타 화학제품 제조업,"계면활성제,글리콜에테르 제조,판매",2003-01-09,12월,전북특별자치도,False,False,,True,00160861,한농화성,20260306,True
069960,현대백화점,KOSPI,유가,종합 소매업,백화점,2002-11-25,12월,서울특별시,False,False,,True,00428251,현대백화점,20240208,True
069460,대호에이엘,KOSPI,유가,1차 비철금속 제조업,"알루미늄 환절판 제조,도매,무역",2002-11-11,12월,대구광역시,False,False,,True,00428729,대호에이엘,20260326,True
069620,대웅제약,KOSPI,유가,의약품 제조업,"양약,의료기기 제조/화장품,의약부의품 도소매/부동산 임대",2002-11-01,12월,경기도,False,False,,True,00427483,대웅제약,20240329,True
027740,마니커,KOSPI,유가,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",2002-10-29,12월,경기도,False,False,,True,00204208,마니커,20250325,True
069260,티케이지휴켐스,KOSPI,유가,기타 화학제품 제조업,"화합물,화학제품 제조",2002-10-07,12월,서울특별시,False,False,,True,00426086,티케이지휴켐스,20260130,True
033530,SJG세종,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",2002-09-25,12월,울산광역시,False,False,,True,00134510,SJG세종,20260325,True
058430,포스코스틸리온,KOSPI,유가,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",2002-08-16,12월,경상북도,False,False,,True,00155258,포스코스틸리온,20250325,True
068290,삼성출판사,KOSPI,유가,"서적, 잡지 및 기타 인쇄물 출판업","서적 출판,인쇄,소매/부동산 임대",2002-08-05,12월,서울특별시,False,False,,True,00423690,삼성출판사,20221205,True
067830,세이브존I&C,KOSPI,유가,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",2002-07-25,12월,서울특별시,False,False,,True,00422895,세이브존I&C,20260316,True
009240,한샘,KOSPI,유가,생활용품 도매업,"주방가구(씽크대),인테리어가구 판매,제조/주택신축판매",2002-07-16,12월,경기도,False,False,,True,00161693,한샘,20231017,True
017370,우신시스템,KOSPI,유가,특수 목적용 기계 제조업,"자동차차체자동설비, 2차전지설비, 자동차부품",2002-05-28,12월,서울특별시,False,False,,True,00142883,우신시스템,20221202,True
066570,LG전자,KOSPI,유가,통신 및 방송 장비 제조업,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",2002-04-22,12월,서울특별시,False,False,,True,00401731,LG전자,20260324,True
064960,SNT모티브,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(서스펜션모듈,전장품,속옵서버,에어백,트로틀바디,너클),방산품(총포) 제조,도매",2002-03-11,12월,부산광역시,False,False,,True,00398792,SNT모티브,20221115,True
037710,광주신세계,KOSPI,유가,종합 소매업,백화점,2002-02-07,12월,광주광역시,False,False,,True,00220561,광주신세계,20230221,True
020760,일진디스플,KOSPI,유가,반도체 제조업,"박막액정표시장치(TFT-LCD) 패널,LT(리튬탄탈에이트)웨이퍼,분말야금제품(초고압용공구),보석다이아몬드 제조,판매/종합건설",2002-01-09,12월,충청북도,False,False,,True,00198697,일진디스플,20260401,True
063160,종근당바이오,KOSPI,유가,의약품 제조업,"의약품,원료의약품 제조",2001-12-11,12월,서울특별시,False,False,,True,00390055,종근당바이오,20240329,True
021240,코웨이,KOSPI,유가,그외 기타 개인 서비스업,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",2001-08-07,12월,충청남도,False,False,,True,00170558,코웨이,20230103,True
058650,세아홀딩스,KOSPI,유가,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,2001-07-30,12월,서울특별시,False,False,,True,00377610,세아홀딩스,20250325,True
051900,LG생활건강,KOSPI,유가,기타 화학제품 제조업,"화장품,생활용품 제조,도매",2001-04-25,12월,서울특별시,False,False,,True,00356370,LG생활건강,20251128,True
051910,LG화학,KOSPI,유가,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",2001-04-25,12월,서울특별시,False,False,,True,00356361,LG화학,20260401,True
047040,대우건설,KOSPI,유가,건물 건설업,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",2001-03-23,12월,서울특별시,False,False,,True,00124540,대우건설,20241213,True
047050,포스코인터내셔널,KOSPI,유가,상품 중개업,"영업활동의 주요 품목으로 에너지 사업내 천연가스 발전, 태양력, 풍력, 수소 등이 있으며, 트레이딩 사업은 철강 및 철강원료, 이차전지소재, 곡물, 유지, 면방, 바이오플라스틱, 친환경차부품, 인프라 및 산업 플랜트 등이 있음.",2001-03-23,12월,서울특별시,False,False,,True,00124504,포스코인터내셔널,20241002,True
042660,한화오션,KOSPI,유가,선박 및 보트 건조업,선박 제조,2001-02-02,12월,경상남도,False,False,,True,00111704,한화오션,20260306,True
051630,진양화학,KOSPI,유가,플라스틱제품 제조업,"레쟈,바닥재 제조",2001-01-29,12월,울산광역시,False,False,,True,00347734,진양화학,20260303,True
034020,두산에너빌리티,KOSPI,유가,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",2000-10-25,12월,경상남도,False,False,,True,00159616,두산에너빌리티,20260320,True
010040,한국내화,KOSPI,유가,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매",2000-10-16,12월,충청남도,False,False,,True,00160205,한국내화,20230222,True
016450,한세예스24홀딩스,KOSPI,유가,봉제의복 제조업,"의류(니트) 제조,도소매,원단 제조,부동산 임대",2000-01-06,12월,서울특별시,False,False,,True,00161976,한세예스24홀딩스,20221212,True
003220,대원제약,KOSPI,유가,의약품 제조업,"의약품(해열소염진통제,진해거담제,동맥경화용제,혈압강하제 등), 건강기능식품(프로바이오틱스 등)",1999-12-15,12월,서울특별시,False,False,,True,00111999,대원제약,20250102,True
036460,한국가스공사,KOSPI,유가,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",1999-12-15,12월,대구광역시,False,False,,True,00261285,한국가스공사,20230113,True
007120,미래아이앤지,KOSPI,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",1999-11-26,12월,서울특별시,False,False,,True,00104786,미래아이앤지,20260401,True
000850,화천기공,KOSPI,유가,특수 목적용 기계 제조업,"CNC선반,CNC밀링,연마기(금속공작기계),MC공작기계,COPY밀링기계,주방품 제조,도매",1999-11-18,12월,광주광역시,False,False,,True,00166519,화천기공,20240322,True
036580,팜스코,KOSPI,유가,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매",1999-10-25,12월,경기도,False,False,,True,00260408,팜스코,20241021,True
033780,케이티앤지,KOSPI,유가,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",1999-10-08,12월,대전광역시,False,False,,True,00244455,케이티앤지,20250917,True
024090,디씨엠,KOSPI,유가,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",1999-08-18,12월,경상남도,False,False,,True,00177199,디씨엠,20260320,True
035000,HS애드,KOSPI,유가,광고업,광고,1999-08-11,12월,서울특별시,False,False,,True,00140168,HS애드,20241008,True
006650,대한유화,KOSPI,유가,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",1999-08-11,12월,서울특별시,False,False,,True,00260383,대한유화,20221215,True
035150,백산,KOSPI,유가,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역",1999-08-11,12월,경기도,False,False,,True,00122551,백산,20250103,True
033250,체시스,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품,뒷차축 제조",1999-08-11,12월,경상북도,False,False,,True,00125576,체시스,20231004,True
033240,자화전자,KOSPI,유가,전자부품 제조업,"Bonded magenet,플라스틱자성제품,티탄산 바륨계 반도체소자,휴대전화용 Vibration Motor,전자관,전자부품 제조",1999-01-06,12월,충청북도,False,False,,True,00146861,자화전자,20250225,True
030200,케이티,KOSPI,유가,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",1998-12-23,12월,경기도,False,False,,True,00190321,케이티,20260401,True
019490,엑시큐어하이트론,KOSPI,유가,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조",1998-11-04,12월,경기도,False,False,,True,00156150,엑시큐어하이트론,20260522,True
030000,제일기획,KOSPI,유가,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",1998-03-03,12월,서울특별시,False,False,,True,00148276,제일기획,20250605,True
029460,케이씨,KOSPI,유가,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,1997-11-25,12월,경기도,False,False,,True,00209780,케이씨,20241111,True
024890,대원화성,KOSPI,유가,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입",1997-10-28,12월,서울특별시,False,False,,True,00112022,대원화성,20260213,True
017940,E1,KOSPI,유가,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",1997-08-27,12월,서울특별시,False,False,,True,00165583,E1,20260330,True
018670,SK가스,KOSPI,유가,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1997-08-27,12월,경기도,False,False,,True,00144164,SK가스,20230104,True
023590,다우기술,KOSPI,유가,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","인터넷솔루션 개발,도매,IT컨설팅,시스템 설계,자문,인터넷관련서비스/부동산분양,개발,임대",1997-08-27,12월,경기도,False,False,,True,00176914,다우기술,20231106,True
014440,영보화학,KOSPI,유가,플라스틱제품 제조업,"가교발포폴리에틸렌(아티론,영보드) 제조,판매",1997-08-27,12월,충청북도,False,False,,True,00140779,영보화학,20240123,True
011790,SKC,KOSPI,유가,기타 화학제품 제조업,"기초화학원료(PO, PG), 전지용 동박 등을 제조ㆍ판매하는 사업",1997-07-18,12월,경기도,False,False,,True,00139889,SKC,20260327,True
025890,한국주강,KOSPI,유가,특수 목적용 기계 제조업,"주강,주물 제조,도매",1997-07-18,12월,경상남도,False,False,,True,00159564,한국주강,20221122,True
024900,디와이덕양,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매",1997-06-23,12월,울산광역시,False,False,,True,00114154,디와이덕양,20250924,True
023960,에쓰씨엔지니어링,KOSPI,유가,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",1997-06-23,12월,서울특별시,False,False,,True,00121969,에쓰씨엔지니어링,20260316,True
023800,인지컨트롤스,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(터머스위치,터머스탯) 제조",1997-06-23,12월,경기도,False,False,,True,00103510,인지컨트롤스,20260401,True
031820,아이티센씨티에스,KOSPI,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수",1997-02-12,12월,경기도,False,False,,True,00186559,아이티센씨티에스,20251230,True
025530,에스제이엠홀딩스,KOSPI,유가,자동차 부품 및 내장품 판매업,지주회사및경영자문,1997-02-12,12월,경기도,False,False,,True,00181943,에스제이엠홀딩스,20240221,True
000660,SK하이닉스,KOSPI,유가,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",1996-12-26,12월,경기도,False,False,,True,00164779,SK하이닉스,20240328,True
023150,MH에탄올,KOSPI,유가,알코올음료 제조업,"주정,탄산가스 제조",1996-12-24,12월,경상남도,False,False,,True,00121534,MH에탄올,20250321,True
023450,동남합성,KOSPI,유가,기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",1996-12-24,12월,충청남도,False,False,,True,00115065,동남합성,20221229,True
028050,삼성E&A,KOSPI,유가,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",1996-12-24,12월,서울특별시,False,False,,True,00126308,삼성E&A,20260319,True
029530,신도리코,KOSPI,유가,컴퓨터 및 주변장치 제조업,"복사기, 3D프린터, 프린터, 주변기기 제조,판매",1996-12-24,12월,서울특별시,False,False,,True,00135795,신도리코,20250106,True
005320,온타이드,KOSPI,유가,생활용품 도매업,"셔츠,스웨터,파자마(섬유제품) 제조,판매,수출/부동산 임대",1996-12-24,12월,서울특별시,False,False,,True,00168331,온타이드,20260513,True
016800,퍼시스,KOSPI,유가,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",1996-12-24,12월,서울특별시,False,False,,True,00161709,퍼시스,20260330,True
024070,WISCOM,KOSPI,유가,플라스틱제품 제조업,"플라스틱제품(PVC컴파운드,ABS,PS가공) 제조,도매,임가공",1996-11-22,12월,경기도,False,False,,True,00142865,WISCOM,20230327,True
030720,동원수산,KOSPI,유가,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업",1996-11-22,12월,서울특별시,False,False,,True,00118044,동원수산,20260310,True
025560,미래산업,KOSPI,유가,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",1996-11-22,12월,충청남도,False,False,,True,00197759,미래산업,20260310,True
017900,광전자,KOSPI,유가,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매",1996-10-16,12월,전북특별자치도,False,False,,True,00152729,광전자,20230330,True
025540,한국단자공업,KOSPI,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",1996-10-16,12월,인천광역시,False,False,,True,00157070,한국단자공업,20230217,True
003160,디아이,KOSPI,유가,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",1996-07-31,12월,서울특별시,False,False,,True,00118275,디아이,20221205,True
011930,신성이엔지,KOSPI,유가,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",1996-07-31,12월,경기도,False,False,,True,00136271,신성이엔지,20240222,True
019180,티에이치엔,KOSPI,유가,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매",1996-07-31,12월,대구광역시,False,False,,True,00118965,티에이치엔,20220228,True
018880,한온시스템,KOSPI,유가,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매",1996-07-31,12월,대전광역시,False,False,,True,00161125,한온시스템,20250106,True
006740,블루산업개발,KOSPI,유가,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,지관원지,라이나원지 제조",1996-07-03,12월,경기도,False,False,,True,00141404,블루산업개발,20260327,True
021820,세원정공,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(차체류,램프류) 제조",1996-07-03,06월,대구광역시,False,False,,True,00134316,세원정공,20220629,True
000910,유니온,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업","백시멘트,타일시멘트,알루미나시멘트,용융알루미나,급결제,필터프레스,유니필터제조,도매",1996-07-03,12월,서울특별시,False,False,,True,00144252,유니온,20260304,True
020120,키다리스튜디오,KOSPI,유가,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","웹툰,웹소설 플랫폼 서비스 및 출판, 영상콘텐츠 제작 및 유통",1996-07-03,12월,서울특별시,False,False,,True,00140131,키다리스튜디오,20260306,True
027970,한국제지,KOSPI,유가,"펄프, 종이 및 판지 제조업","펄프, 종이 및 판지 제조업(031701)",1996-07-03,12월,울산광역시,False,False,,True,00133706,한국제지,20260327,True
020000,한섬,KOSPI,유가,봉제의복 제조업,"여성의류,금속 액세서리,신발,가방,선글라스 제조,판매",1996-07-03,12월,서울특별시,False,False,,True,00188089,한섬,20230103,True
017800,현대엘리베이터,KOSPI,유가,일반 목적용 기계 제조업,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수",1996-07-03,12월,충청북도,False,False,,True,00164724,현대엘리베이터,20230110,True
016580,환인제약,KOSPI,유가,의약품 제조업,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매",1996-07-03,12월,서울특별시,False,False,,True,00166573,환인제약,20240701,True
013580,계룡건설산업,KOSPI,유가,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사",1996-01-30,12월,대전광역시,False,False,,True,00102432,계룡건설산업,20240603,True
021050,서원,KOSPI,유가,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",1996-01-30,12월,경기도,False,False,,True,00131197,서원,20260401,True
012750,에스원,KOSPI,유가,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라",1996-01-30,12월,서울특별시,False,False,,True,00158501,에스원,20260320,True
015890,태경산업,KOSPI,유가,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영",1996-01-30,12월,서울특별시,False,False,,True,00153339,태경산업,20240402,True
016590,신대양제지,KOSPI,유가,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",1995-12-21,12월,경기도,False,False,,True,00135777,신대양제지,20260102,True
011690,와이투솔루션,KOSPI,유가,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매",1995-12-21,12월,경기도,False,False,,True,00144720,와이투솔루션,20260211,True
025860,남해화학,KOSPI,유가,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",1995-11-10,12월,서울특별시,False,False,,True,00107987,남해화학,20250131,True
018500,동원금속,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(도어후레임,머플러,임팩트빔),강관 제조,판매",1995-11-10,03월,경상북도,False,False,,True,00118008,동원금속,20220311,True
011300,우성머티리얼스,KOSPI,유가,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",1995-11-10,12월,대구광역시,False,False,,True,00132868,우성머티리얼스,20260420,True
011200,HMM,KOSPI,유가,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",1995-10-05,12월,부산광역시,False,False,,True,00164645,HMM,20260526,True
012610,경인양행,KOSPI,유가,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",1995-10-05,12월,인천광역시,False,False,,True,00102113,경인양행,20230227,True
017810,풀무원,KOSPI,유가,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",1995-10-05,12월,충청북도,False,False,,True,00155355,풀무원,20241209,True
017390,서울도시가스,KOSPI,유가,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",1995-08-18,12월,서울특별시,False,False,,True,00130684,서울도시가스,20250325,True
025820,이구산업,KOSPI,유가,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1995-08-18,12월,경기도,False,False,,True,00145464,이구산업,20230221,True
011090,에넥스,KOSPI,유가,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",1995-07-08,12월,서울특별시,False,False,,True,00139764,에넥스,20221130,True
007460,에이프로젠,KOSPI,유가,의약품 제조업,"단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대",1995-07-08,12월,경기도,False,False,,True,00152385,에이프로젠,20260504,True
025620,차AI헬스케어,KOSPI,유가,기타 화학제품 제조업,화장품 제조 판매,1995-07-08,12월,서울특별시,False,False,,True,00136776,차AI헬스케어,20260512,True
017960,한국카본,KOSPI,유가,"구조용 금속제품, 탱크 및 증기발생기 제조업","탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매",1995-07-08,12월,경상남도,False,False,,True,00159795,한국카본,20260330,True
025000,KPX케미칼,KOSPI,유가,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",1994-12-27,12월,서울특별시,False,False,,True,00191472,KPX케미칼,20240325,True
007980,TP,KOSPI,유가,봉제의복 제조업,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역",1994-12-27,12월,서울특별시,False,False,,True,00154329,TP,20260309,True
010580,에스엠벡셀,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",1994-12-27,12월,충청남도,False,False,,True,00147860,에스엠벡셀,20260227,True
008420,문배철강,KOSPI,유가,1차 철강 제조업,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",1994-11-05,12월,서울특별시,False,False,,True,00121570,문배철강,20230327,True
014790,HL D&I,KOSPI,유가,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대",1994-08-12,12월,서울특별시,False,False,,True,00161116,HL D&I,20240925,True
007310,오뚜기,KOSPI,유가,기타 식품 제조업,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조",1994-08-12,12월,경기도,False,False,,True,00141529,오뚜기,20251222,True
008500,일정실업,KOSPI,유가,편조원단 제조업,"자동차시트원단,의류,완구직물 제조,염색가공",1994-08-12,12월,경기도,False,False,,True,00146542,일정실업,20260331,True
010120,엘에스일렉트릭,KOSPI,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",1994-07-11,12월,경기도,False,False,,True,00105855,엘에스일렉트릭,20250326,True
009190,대양금속,KOSPI,유가,1차 철강 제조업,스테인레스 냉연강판 제조,1994-04-29,12월,충청남도,False,False,,True,00111111,대양금속,20260303,True
000760,이화산업,KOSPI,유가,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조",1994-04-29,12월,서울특별시,False,False,,True,00145686,이화산업,20260319,True
014820,동원시스템즈,KOSPI,유가,플라스틱제품 제조업,포장용 플라스틱제품 제조 외,1994-03-29,12월,충청남도,False,False,,True,00132637,동원시스템즈,20260327,True
010140,삼성중공업,KOSPI,유가,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",1994-01-28,12월,경기도,False,False,,True,00126478,삼성중공업,20240322,True
009680,모토닉,KOSPI,유가,자동차 신품 부품 제조업,"자동차용 부품(연료펌프,LPI SYSTEM, FCEV) 제조,판매",1994-01-14,12월,서울특별시,False,False,,True,00151128,모토닉,20240726,True
010690,화신,KOSPI,유가,자동차 신품 부품 제조업,"자동차엔진부품(ARM류,C/MBR류),자동차부품 제조",1994-01-14,12월,경상북도,False,False,,True,00166315,화신,20260325,True
000390,SP삼화,KOSPI,유가,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",1993-09-10,12월,경기도,False,False,,True,00129387,SP삼화,20260430,True
009450,경동나비엔,KOSPI,유가,가정용 기기 제조업,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매",1993-08-31,12월,경기도,False,False,,True,00101488,경동나비엔,20250327,True
012030,DB,KOSPI,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1993-01-06,12월,서울특별시,False,False,,True,00163345,DB,20260314,True
005090,SGC에너지,KOSPI,유가,전기업,"증기, 전기, REC(신재생에너지공급인증서)",1993-01-06,12월,서울특별시,False,False,,True,00125150,SGC에너지,20240422,True
005750,대림바스,KOSPI,유가,"내화, 비내화 요업제품 제조업","위생도기,내장타일,조립식욕실제품 제조,판매/부동산 임대",1992-12-23,12월,경상남도,False,False,,True,00109754,대림바스,20250411,True
005880,대한해운,KOSPI,유가,해상 운송업,"외항화물운송,국제해운대리점",1992-04-23,12월,서울특별시,False,False,,True,00113535,대한해운,20260316,True
005870,휴니드테크놀러지스,KOSPI,유가,통신 및 방송 장비 제조업,"무선통신기기,군납용무전기,위성방송수신기 제조",1991-09-03,12월,인천광역시,False,False,,True,00111421,휴니드테크놀러지스,20260320,True
017550,수산세보틱스,KOSPI,유가,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",1991-08-30,12월,경기도,False,False,,True,00135111,수산세보틱스,20260401,True
011170,롯데케미칼,KOSPI,유가,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",1991-05-30,12월,서울특별시,False,False,,True,00165413,롯데케미칼,20260323,True
001430,세아베스틸지주,KOSPI,유가,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",1991-03-12,12월,서울특별시,False,False,,True,00106669,세아베스틸지주,20230330,True
008770,호텔신라,KOSPI,유가,기타 상품 전문 소매업,"면세판매,관광숙박,외식사업,예식업",1991-03-12,12월,서울특별시,False,False,,True,00165680,호텔신라,20221209,True
014580,태경비케이,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",1991-03-07,12월,서울특별시,False,False,,True,00122481,태경비케이,20250331,True
013520,화승코퍼레이션,KOSPI,유가,자동차 신품 부품 제조업,"산업용 고무제품(호스시트,벨트,펜더 등) 제조, 판매",1991-02-22,12월,부산광역시,False,False,,True,00166272,화승코퍼레이션,20220228,True
004080,신흥,KOSPI,유가,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",1991-02-08,12월,서울특별시,False,False,,True,00173795,신흥,20260402,True
006060,화승인더스트리,KOSPI,유가,상품 종합 도매업,"포장용 합성수지 제조/신발,필름 판매/부동산 임대",1991-02-04,12월,부산광역시,False,False,,True,00166227,화승인더스트리,20250502,True
014530,극동유화,KOSPI,유가,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소",1991-01-31,12월,경상남도,False,False,,True,00105156,극동유화,20220216,True
