theta_hat,se_hat,ci_low,ci_high,bias,covered,ci_length,max_abs_score,p99_abs_score,share_top1pct,share_top0_5pct,share_top0_1pct,estimator,clip_quantile,tau,rep,tail_type,contamination,overlap,nuisance,learner,theta_true,n,p
1.0390405716229834,0.03287160744169711,0.9746134049233182,1.1034677383226486,0.039040571622983355,1,0.1288543333993304,8.799034940487523,3.7835984245323973,0.07247870179557592,0.04266980107170944,0.013422140300180924,score_clipped_dml,0.995,10.046640492215577,6,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0390405716229836,0.03287160744169711,0.9746134049233184,1.1034677383226488,0.03904057162298358,1,0.1288543333993304,8.799034940487521,3.7835984245323973,0.07247870179557589,0.04266980107170942,0.013422140300180919,score_clipped_dml,0.999,17.464357135962835,6,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0162194156873599,0.03137797342821919,0.9547197178601954,1.0777191135145243,0.01621941568735985,1,0.12299939565432894,4.674044056693425,3.4854704517548347,0.06261568776221342,0.03356327769589266,0.007430355272255148,standard_dml,,,7,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9972680949390031,0.030971420490684763,0.9365652262272152,1.0579709636507912,-0.002731905060996853,1,0.12140573742357608,4.749423646021862,3.4451765736006683,0.06417357544565631,0.03412559791415634,0.00763606239772479,outcome_winsorized_dml,,,7,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0174670313937921,0.031448730535310825,0.9558286521850778,1.0791054106025064,0.017467031393792132,1,0.12327675841742858,4.675855785887888,3.4455856639985063,0.06358005147465681,0.034417648237185426,0.007407830344780807,covariate_winsorized_dml,,,7,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0162281042881225,0.03155701691782219,0.9543774876696698,1.0780787209065752,0.01622810428812249,1,0.1237012332369054,4.481091349589411,3.485454909920473,0.06205258909394396,0.032982987550137594,0.007127894328542315,score_clipped_dml,0.95,4.481091349589411,7,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0162194156873596,0.03137797342821919,0.9547197178601952,1.077719113514524,0.01621941568735963,1,0.12299939565432894,4.674044056693424,3.4854704517548347,0.06261568776221343,0.033563277695892665,0.007430355272255145,score_clipped_dml,0.97,5.396698902797057,7,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0162194156873596,0.03137797342821919,0.9547197178601952,1.077719113514524,0.01621941568735963,1,0.12299939565432894,4.674044056693424,3.4854704517548347,0.06261568776221343,0.033563277695892665,0.007430355272255145,score_clipped_dml,0.99,8.24297474890325,7,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0162194156873596,0.03137797342821919,0.9547197178601952,1.077719113514524,0.01621941568735963,1,0.12299939565432894,4.674044056693424,3.4854704517548347,0.06261568776221343,0.033563277695892665,0.007430355272255145,score_clipped_dml,0.995,9.041229858107913,7,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0162194156873596,0.03137797342821919,0.9547197178601952,1.077719113514524,0.01621941568735963,1,0.12299939565432894,4.674044056693424,3.4854704517548347,0.06261568776221343,0.033563277695892665,0.007430355272255145,score_clipped_dml,0.999,11.035235494444636,7,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0405531646464348,0.0321041860938572,0.977630116149503,1.1034762131433666,0.04055316464643477,1,0.12584609699386362,6.338391969415826,3.559599916379028,0.06960640489182056,0.03940350416816513,0.009908904243916241,standard_dml,,,8,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0108411681633784,0.030723492889393408,0.9506242286208949,1.0710581077058619,0.010841168163378434,1,0.12043387908496694,6.066984861500435,3.443002974522225,0.0696991074286627,0.03954764146902685,0.009856953783357582,outcome_winsorized_dml,,,8,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0460549018277256,0.032008130341158986,0.9833201191465903,1.108789684508861,0.04605490182772565,1,0.1254695653622706,6.44635327708697,3.5293187304697287,0.06926570680917545,0.03874603617576423,0.010058197519381657,covariate_winsorized_dml,,,8,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0441786119520722,0.03234191475398438,0.9807896238431982,1.1075676000609462,0.04417861195207218,1,0.126777976217748,4.363531937121662,3.5757335719897387,0.06424524700141729,0.03391752723552944,0.006858649509062158,score_clipped_dml,0.95,4.363531937121662,8,normal,0.0,strong,linear,lasso,1.0,1000,20
