rcept_no,corp_cls,corp_code,corp_name,bsns_year,adtor,adt_opinion,adt_reprt_spcmnt_matter,stlm_dt,query_year,endpoint_label,emphs_matter,core_adt_matter
20240321001460,Y,00159564,한국주강,제36기(전기),우리회계법인,적정,-,2023-12-31,2023,auditor_opinion,,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
재고자산 평가의 적정성

재무제표에 대한 주석 8에서 기술한 바와 같이 회사의 재고자산은 2022년 12월 31일현재 8,385백만원으로 총 자산의 17.5%를 차지하고 있으므로 재무제표에서 차지하는 비중이 유의적입니다. 또한, 재무제표에 대한 주석 2(8)과 2(21)에서 기술한 바와 같이 회사는 재고자산에 대해 취득원가와 순실현가능가치 중 낮은 금액으로 측정해야 하며, 이를 위해서는 정상적인 영업과정에서 재고자산의 판매를 통해 실현할 것으로 기대하는 순매각금액을 회사의 입장에서 추정해야 합니다. 회사가 추정한 순실현가능가치는 재고자산의 사용으로 기대되는 미래현금흐름의 현재가치로 기업 특유의 측정치에 해당되므로, 이러한 추정치를 반영하는 과정에서 적용해야 할 다양한 불확실성 및 복잡성을 적절하게 고려하지 못할 경우 재무제표상 재고자산의 과대계상 위험이 존재합니다. 이에 따라 우리는 재고자산 금액의 중요성, 재고자산 평가 오류로 인한 재고자산의 과대계상을 유의적인 위험으로 식별하였고, 감사인의 유의적인 주의가 필요하다고 판단하여 핵심감사사항으로 결정하였습니다.

이와 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.
- 회사의 재고자산 평가를 위한 회계정책의 적정성 및 일관성 검토
- 재고자산 평가대상에서 포함되는 재고자산 리스트의 완전성 검토
- 재고자산 순실현가능가치 산출시 적용한 예상판매가격 및 예상되는 추가완성원가와 추가판매비용 등의 적정성 및 완전성 검토
- 회사에서 제시한 재고자산 평가충당금의 재계산 검증"
20240321001460,Y,00159564,한국주강,제35기(전전기),우리회계법인,적정,-,2023-12-31,2023,auditor_opinion,,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장
유의적인사항입니다. 해당 사항은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
재고자산 평가의 적정성

재무제표에 대한 주석 8에서 기술한 바와 같이 회사의 재고자산은 2021년 12월 31일현재 6,832백만원으로 총 자산의 14%를 차지하고 있으므로재무제표에서 차지하는 비중이 유의적입니다. 또한, 재무제표에 대한 주석 2(8)과 2(21)에서 기술한 바와 같이 회사는 재고자산에 대해 취득원가와 순실현가능가치 중 낮은 금액으로 측정해야 하며, 이를 위해서는 정상적인 영업과정에서 재고자산의 판매를 통해 실현할 것으로 기대하는 순매각금액을 회사의 입장에서 추정해야 합니다. 회사가 추정한 순실현가능가치는 재고자산의 사용으로 기대되는 미래현금흐름의 현재가치로 기업특유의 측정치에 해당되므로, 이러한 추정치를 반영하는 과정에서 적용해야 할 다양한 불확실성 및 복잡성을 적절하게 고려하지 못할 경우 재무제표상 재고자산의 과대계상 위험이 존재합니다. 이에 따라 우리는 재고자산 금액의 중요성, 재고자산 평가 오류로 인한 재고자산의 과대계상을 유의적인 위험으로 식별하였고, 감사인의 유의적인 주의가 필요하다고 판단하여 핵심감사사항으로 결정하였습니다.

이와 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.- 회사의 재고자산 평가를 위한 회계정책의 적정성 및 일관성 검토
- 재고자산 순실현가능가치 산출시 적용한 예상판매가격 및 예상되는 추가완성원가와 추가판매비용 등의 적정성 및 완전성 검토
- 회사에서 제시한 재고자산 평가충당금의 재계산 검증
- 재고자산 평가대상에서 포함되는 재고자산 리스트의 완전성 검토"
20250319000402,Y,00159564,한국주강,"제38기
(당기)",삼덕회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,"특수관계자와의 중요한 거래내용

주석 29에서 기술되어 있는 바와 같이 회사의 당기말 현재 관계회사 등 특수관계자에 대한 채권잔액은 1,902백만원이며, 채무잔액은 13백만원입니다. 또한 회사의 당기 중 특수관계자에 대한 매출 등 수익금액은 19,189백만원이며, 매입 등 비용금액은 131백만원입니다.","핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 재무제표 전체에 대한 감사의 관점에서 우리의 의견 형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
(1) 수익인식 기간귀속의 적정성 

1) 해당 사항이 핵심감사사항으로 식별된 이유
회사의 매출은 제품매출(주강품매출 및 압축고철)과 기타매출로 구성되며, 매출은 재화의 중요한 위험과 보상이 고객에게 이전되고, 고객이 그 자산을 통제하는 시점에 수익이 인식됩니다. 회사는 다수의 이해관계자가 존재하는 상장회사로서 영업성과에 대한 시장참여자의 기대가 존재하며, 매출은 회사의 주요 성과지표에 해당되므로 우리는 수익인식 기간귀속을 핵심감사사항으로 식별하였습니다.

2) 해당 사항이 감사에서 다루어진 방법
핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다.ㆍ수익인식 관련 매출인식 승인 및 문서화 관련 내부통제에 대한 이해와 평가
ㆍ회계기간 발생한 매출 거래 중 표본 추출된 매출거래의 증빙, 문서검사를 통한 입증절차 수행
ㆍ보고기간말 전후에 발생한 제품매출 거래 중 추출된 표본 매출거래의 증빙, 문서검사를 통한 수익인식 시점의 적정성 확인
ㆍ매출채권의 연령자료 및 매출채권의 회수가능성에 대한 검토"
20250319000402,Y,00159564,한국주강,"제38기
(당기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250319000402,Y,00159564,한국주강,"제37기
(전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 재무제표 전체에 대한 감사의 관점에서 우리의 의견 형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
(1) 재고자산 평가

핵심감사사항으로 결정된 이유 
재무제표에 대한 주석9에 기술되어 있는 바와 같이, 2023년 12월 31일 현재 회사의 재고자산은 6,588백만원(자산총액의 14.9%)으로, 재무제표에서 차지하는 비중이 유의적입니다. 재고자산은 최초에 원가로 측정되며, 순실현가능가치가 취득원가보다 작은 경우에는 차이금액을 재고자산평가충당금과 평가손실로 회계처리 합니다. 우리는 회사의 재고자산평가충당금 회계처리에 미래 판매가격에 대한 경영자의 유의적인 추정 및 판단이 포함되고, 재고자산평가충당금 및 재고자산평가손실이 재무제표에 미치는 영향이 유의적이므로 이 영역에 관심을 기울였습니다. 
 
핵심감사사항이 감사에서 다루어진 방법
핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다.ㆍ재고자산의 순실현가능가치 측정과 관련한 회사의 내부통제 이해 및 평가 
ㆍ재고자산 항목별 순실현가능가치 측정과 관련한 회계정책이 관련 회계기준에 부합하는지 확인 
ㆍ회사가 재고자산 평가를 위해 제시한 재고자산 목록의 완전성을 확인
ㆍ표본추출을 통하여 제품의 순실현가능가치 산정 시 사용된 추정 판매가격이 회사의 최근 실제 판매가격과 일관성이 있는지 확인 
ㆍ회사가 제시한 재고자산 항목별 평가충당금을 재계산하고 회계처리의 적정성을 확인 

기타사항
회사의 2022년 12월 31일로 종료되는 보고기간의 재무제표는 타감사인이 대한민국의 회계감사기준에 따라 감사하였으며, 이 감사인의 2023년 3월 15일자 감사보고서에는 적정의견이 표명되었습니다.

재무제표에 대한 경영진과 지배기구의 책임
경영진은 한국채택국제회계기준에 따라 이 재무제표를 작성하고 공정하게 표시할 책임이 있으며, 부정이나 오류로 인한 중요한 왜곡표시가 없는 재무제표를 작성하는데 필요하다고 결정한 내부통제에 대해서도 책임이 있습니다.경영진은 재무제표를 작성할 때, 회사의 계속기업으로서의 존속능력을 평가하고 해당되는 경우, 계속기업 관련 사항을 공시할 책임이 있습니다. 그리고 경영진이 기업을 청산하거나 영업을 중단할 의도가 없는 한, 회계의 계속기업전제의 사용에 대해서도 책임이 있습니다.
지배기구는 회사의 재무보고절차의 감시에 대한 책임이 있습니다.

재무제표감사에 대한 감사인의 책임
우리의 목적은 회사의 재무제표에 전체적으로 부정이나 오류로 인한 중요한 왜곡표시가 없는지에 대하여 합리적인 확신을 얻어 우리의 의견이 포함된 감사보고서를 발행하는데 있습니다. 합리적인 확신은 높은 수준의 확신을 의미하나, 감사기준에 따라 수행된 감사가 항상 중요한 왜곡표시를 발견한다는 것을 보장하지는 않습니다. 왜곡표시는 부정이나 오류로부터 발생할 수 있으며, 왜곡표시가 재무제표를 근거로 하는 이용자의 경제적 의사결정에 개별적으로 또는 집합적으로 영향을 미칠 것이 합리적으로 예상되면, 그 왜곡표시는 중요하다고 간주됩니다.
감사기준에 따른 감사의 일부로서 우리는 감사의 전 과정에 걸쳐 전문가적 판단을 수행하고 전문가적 의구심을 유지하고 있습니다. 또한, 우리는:
ㆍ부정이나 오류로 인한 재무제표의 중요왜곡표시위험을 식별하고 평가하며 그러한 위험에 대응하는 감사절차를 설계하고 수행합니다. 그리고 감사의견의 근거로서 충분하고 적합한 감사증거를 입수합니다. 부정은 공모, 위조, 의도적인 누락, 허위진술 또는 내부통제 무력화가 개입될 수 있기 때문에 부정으로 인한 중요한 왜곡표시를 발견하지 못할 위험은 오류로 인한 위험보다 큽니다.
ㆍ상황에 적합한 감사절차를 설계하기 위하여 감사와 관련된 내부통제를 이해합니다. 그러나 이는 내부통제의 효과성에 대한 의견을 표명하기 위한 것이 아닙니다. 
ㆍ재무제표를 작성하기 위하여 경영진이 적용한 회계정책의 적합성과 경영진이 도출한 회계추정치와 관련 공시의 합리성에 대하여 평가합니다.
ㆍ경영진이 사용한 회계의 계속기업전제의 적절성과, 입수한 감사증거를 근거로 계속기업으로서의 존속능력에 대하여 유의적 의문을 초래할 수 있는 사건이나 상황과 관련된 중요한 불확실성이 존재하는지 여부에 대하여 결론을 내립니다. 중요한 불확실성이 존재한다고 결론을 내리는 경우, 우리는 재무제표의 관련 공시에 대하여 감사보고서에 주의를 환기시키고, 이들 공시가 부적절한 경우 의견을 변형시킬 것을 요구받고 있습니다. 우리의 결론은 감사보고서일까지 입수된 감사증거에 기초하나, 미래의 사건이나 상황이 회사의 계속기업으로서 존속을 중단시킬 수 있습니다.
ㆍ공시를 포함한 재무제표의 전반적인 표시와 구조 및 내용을 평가하고, 재무제표의 기초가 되는 거래와 사건을 재무제표가 공정한 방식으로 표시하고 있는지 여부를 평가합니다.
우리는 여러 가지 사항들 중에서 계획된 감사범위와 시기 그리고 감사 중 식별된 유의적 내부통제 미비점 등 유의적인 감사의 발견사항에 대하여 지배기구와 커뮤니케이션합니다.

또한, 우리는 독립성 관련 윤리적 요구사항들을 준수하고, 우리의 독립성 문제와 관련된다고 판단되는 모든 관계와 기타사항들 및 해당되는 경우 관련 제도적 안전장치를 지배기구와 커뮤니케이션한다는 진술을 지배기구에게 제공합니다.

우리는 지배기구와 커뮤니케이션한 사항들 중에서 당기 재무제표감사에서 가장 유의적인 사항들을 핵심감사사항으로 결정합니다. 법규에서 해당 사항에 대하여 공개적인 공시를 배제하거나, 극히 드문 상황으로 우리가 감사보고서에 해당 사항을 기술함으로 인한 부정적 결과가 해당 커뮤니케이션에 따른 공익적 효익을 초과할 것으로 합리적으로 예상되어 해당 사항을 감사보고서에 커뮤니케이션해서는 안 된다고 결론을 내리는 경우가 아닌 한, 우리는 감사보고서에 이러한 사항들을 기술합니다.

이 감사보고서의 근거가 된 감사를 실시한 업무수행이사는 공인회계사 정양수 입니다"
20250319000402,Y,00159564,한국주강,"제37기
(전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250319000402,Y,00159564,한국주강,"제36기
(전전기)",우리회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
재고자산 평가의 적정성

재무제표에 대한 주석 8에서 기술한 바와 같이 회사의 재고자산은 2022년 12월 31일현재 8,385백만원으로 총 자산의 17.5%를 차지하고 있으므로 재무제표에서 차지하는 비중이 유의적입니다. 또한, 재무제표에 대한 주석 2(8)과 2(21)에서 기술한 바와 같이 회사는 재고자산에 대해 취득원가와 순실현가능가치 중 낮은 금액으로 측정해야 하며, 이를 위해서는 정상적인 영업과정에서 재고자산의 판매를 통해 실현할 것으로 기대하는 순매각금액을 회사의 입장에서 추정해야 합니다. 회사가 추정한 순실현가능가치는 재고자산의 사용으로 기대되는 미래현금흐름의 현재가치로 기업 특유의 측정치에 해당되므로, 이러한 추정치를 반영하는 과정에서 적용해야 할 다양한 불확실성 및 복잡성을 적절하게 고려하지 못할 경우 재무제표상 재고자산의 과대계상 위험이 존재합니다. 이에 따라 우리는 재고자산 금액의 중요성, 재고자산 평가 오류로 인한 재고자산의 과대계상을 유의적인 위험으로 식별하였고, 감사인의 유의적인 주의가 필요하다고 판단하여 핵심감사사항으로 결정하였습니다.

이와 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.
- 회사의 재고자산 평가를 위한 회계정책의 적정성 및 일관성 검토
- 재고자산 평가대상에서 포함되는 재고자산 리스트의 완전성 검토
- 재고자산 순실현가능가치 산출시 적용한 예상판매가격 및 예상되는 추가완성원가와 추가판매비용 등의 적정성 및 완전성 검토
- 회사에서 제시한 재고자산 평가충당금의 재계산 검증"
20250319000402,Y,00159564,한국주강,"제36기
(전전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20190401003060,Y,00114154,디와이덕양,제42기(당기),삼정회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20190401003060,Y,00114154,디와이덕양,제41기(전기),삼정회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20190401003060,Y,00114154,디와이덕양,제40기(전전기),한영회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20200330003839,Y,00114154,디와이덕양,제43기(당기),삼정회계법인,적정,-,2019-12-31,2019,auditor_opinion,,종속기업투자주식 손상평가
20200330003839,Y,00114154,디와이덕양,제42기(전기),삼정회계법인,적정,-,2019-12-31,2019,auditor_opinion,,
20200330003839,Y,00114154,디와이덕양,제41기(전전기),삼정회계법인,적정,-,2019-12-31,2019,auditor_opinion,,
20210609000312,Y,00114154,디와이덕양,제44기(당기),이촌회계법인,적정,-,2020-12-31,2020,auditor_opinion,,종속기업투자주식 손상평가
20210609000312,Y,00114154,디와이덕양,제43기(전기),삼정회계법인,적정,-,2020-12-31,2020,auditor_opinion,,종속기업투자주식 손상평가
20210609000312,Y,00114154,디와이덕양,제42기(전전기),삼정회계법인,적정,-,2020-12-31,2020,auditor_opinion,,
20220404002273,Y,00114154,디와이덕양,제45기(당기),이촌회계법인,적정,-,2021-12-31,2021,auditor_opinion,,종속기업투자주식 손상평가
20220404002273,Y,00114154,디와이덕양,제44기(전기),이촌회계법인,적정,-,2021-12-31,2021,auditor_opinion,,종속기업투자주식 손상평가
20220404002273,Y,00114154,디와이덕양,제43기(전전기),삼정회계법인,적정,-,2021-12-31,2021,auditor_opinion,,종속기업투자주식 손상평가
20230320000948,Y,00114154,디와이덕양,제46기(당기),이촌회계법인,적정,-,2022-12-31,2022,auditor_opinion,,종속기업투자주식 손상평가
20230320000948,Y,00114154,디와이덕양,제45기(전기),이촌회계법인,적정,-,2022-12-31,2022,auditor_opinion,,종속기업투자주식 손상평가
20230320000948,Y,00114154,디와이덕양,제44기(전전기),이촌회계법인,적정,-,2022-12-31,2022,auditor_opinion,,종속기업투자주식 손상평가
20240318000799,Y,00114154,디와이덕양,제47기(당기),삼정회계법인,적정,-,2023-12-31,2023,auditor_opinion,,종속기업투자주식 손상평가
20240318000799,Y,00114154,디와이덕양,제46기(전기),이촌회계법인,적정,-,2023-12-31,2023,auditor_opinion,,종속기업투자주식 손상평가
20240318000799,Y,00114154,디와이덕양,제45기(전전기),이촌회계법인,적정,-,2023-12-31,2023,auditor_opinion,,종속기업투자주식 손상평가
20250317000666,Y,00114154,디와이덕양,"제48기
(당기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,정발행 및 수출매출에 대한 기간귀속의 적정성
20250317000666,Y,00114154,디와이덕양,"제48기
(당기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,정발행 및 수출매출에 대한 기간귀속의 적정성
20250317000666,Y,00114154,디와이덕양,"제47기
(전기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,종속기업투자주식 손상평가
20250317000666,Y,00114154,디와이덕양,"제47기
(전기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,"종속기업 현금창출단위
손상검사"
20250317000666,Y,00114154,디와이덕양,"제46기
(전전기)",이촌회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,종속기업투자주식 손상평가
20250317000666,Y,00114154,디와이덕양,"제46기
(전전기)",이촌회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,종속기업투자주식 손상평가
20200228005967,Y,00121969,에쓰씨엔지니어링,제48    기(당기),대현회계법인,적정,- 해당 사항 없음 -,2018-12-31,2018,auditor_opinion,,
20200228005967,Y,00121969,에쓰씨엔지니어링,제47    기(전기),대현회계법인,적정,- 해당 사항 없음 -,2018-12-31,2018,auditor_opinion,,
20200228005967,Y,00121969,에쓰씨엔지니어링,제46 기(전전기),대현회계법인,적정,- 해당 사항 없음 -,2018-12-31,2018,auditor_opinion,,
20200330002281,Y,00121969,에쓰씨엔지니어링,제49    기(당기),대현회계법인,적정,-,2019-12-31,2019,auditor_opinion,- 해당사항없음,"-수주산업일반사항
-총계약원가 추정의 불확실성
-계약자산금액 회수가능성"
20200330002281,Y,00121969,에쓰씨엔지니어링,제48    기(전기),대현회계법인,적정,-,2019-12-31,2019,auditor_opinion,- 보고기간 재무제표 재작성,"-수주산업일반사항
-총계약원가 추정의 불확실성
-계약자산금액 회수가능성"
20200330002281,Y,00121969,에쓰씨엔지니어링,제47 기(전전기),대현회계법인,적정,-,2019-12-31,2019,auditor_opinion,- 회계정책변경,"-수주산업일반사항
-총계약원가 추정의 불확실성
-계약자산금액 회수가능성"
20210319001248,Y,00121969,에쓰씨엔지니어링,제50 기   (당기),대주회계법인,적정,-,2020-12-31,2020,auditor_opinion,"당기 중 종속기업에 대한 지배력을 상실함에 따라 연결대상 종속기업을 보유하고 있지 아니하므로, 당기의 재무제표는 개별재무제표이며 비교표시 목적으로 첨부한 전기의 재무제표는 연결재무제표입니다. ","① 수익인식기준에 대한 검토
② 주요 공사계약에 대한 계약서 검토
③ 예정원가 구성의 합리성에 대한 검토
④ 투입원가 발생금액, 귀속시기 및 귀속 프로젝트의 증빙검토 및 재계산검증
⑤ 프로젝트의 현재 진행상황 및 유의적인 변동사항에 대한 분석적검토
⑥ 계약자산 잔액이 중요한 프로젝트에 대한 사유확인 및 청구계획의 검토"
20210319001248,Y,00121969,에쓰씨엔지니어링,제49 기   (전기),대현회계법인,적정,-,2020-12-31,2020,auditor_opinion,- 해당사항없음,"-수주산업일반사항
-총계약원가 추정의 불확실성
-계약자산금액 회수가능성"
20210319001248,Y,00121969,에쓰씨엔지니어링,제48 기(전전기),대현회계법인,적정,-,2020-12-31,2020,auditor_opinion,- 보고기간 재무제표 재작성,"-수주산업일반사항
-총계약원가 추정의 불확실성
-계약자산금액 회수가능성"
20220726000333,Y,00121969,에쓰씨엔지니어링,제51 기   (당기),대주회계법인,적정,-,2021-12-31,2021,auditor_opinion, - 해당사항없음,본 핵심감사사항에 대응하기 위한 우리의 감사절차는 다음과 같습니다.① 수익인식기준에 대한 검토② 주요 공사계약에 대한 계약서 검토③ 주요 프로젝트에 대한 예정원가의 합리성 검토 및 진행율 재계산검증④ 프로젝트별 원가 집계의 적정성 검토 및 관련 샘플에 대한 증빙검토
20220726000333,Y,00121969,에쓰씨엔지니어링,제50 기   (전기),대주회계법인,적정,-,2021-12-31,2021,auditor_opinion,"당기 중 종속기업에 대한 지배력을 상실함에 따라 연결대상 종속기업을 보유하고 있지 아니하므로, 당기의 재무제표는 개별재무제표이며 비교표시 목적으로 첨부한 전기의 재무제표는 연결재무제표입니다. ","① 수익인식기준에 대한 검토
② 주요 공사계약에 대한 계약서 검토
③ 예정원가 구성의 합리성에 대한 검토
④ 투입원가 발생금액, 귀속시기 및 귀속 프로젝트의 증빙검토 및 재계산검증
⑤ 프로젝트의 현재 진행상황 및 유의적인 변동사항에 대한 분석적검토
⑥ 계약자산 잔액이 중요한 프로젝트에 대한 사유확인 및 청구계획의 검토"
20220726000333,Y,00121969,에쓰씨엔지니어링,제49 기   (전전기),대현회계법인,적정,-,2021-12-31,2021,auditor_opinion,- 해당사항없음,"-수주산업일반사항
-총계약원가 추정의 불확실성
-계약자산금액 회수가능성"
20230321000863,Y,00121969,에쓰씨엔지니어링,-,-,,-,2022-12-31,2022,auditor_opinion,,
20230321000863,Y,00121969,에쓰씨엔지니어링,-,-,,-,2022-12-31,2022,auditor_opinion,,
20230321000863,Y,00121969,에쓰씨엔지니어링,-,-,,-,2022-12-31,2022,auditor_opinion,,
20240328001322,Y,00121969,에쓰씨엔지니어링,-,-,,-,2023-12-31,2023,auditor_opinion,,
20240328001322,Y,00121969,에쓰씨엔지니어링,-,-,,-,2023-12-31,2023,auditor_opinion,,
20240328001322,Y,00121969,에쓰씨엔지니어링,-,-,,-,2023-12-31,2023,auditor_opinion,,
20250326001145,Y,00121969,에쓰씨엔지니어링,"제54기
(당기)",대현회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"① 경영진이 투입법에 따른 수익인식을 적용하는 회계정책의 적정성 검토
 ② 주요 공사계약에 대한 계약서 검토 및 공사변경의 회계처리 적정성 검토
 ③ 주요 프로젝트에 대한 예정원가의 합리성 검토 및 진행율 검증
 ④ 프로젝트별 원가 집계의 적정성 검토 및 관련 샘플에 대한 증빙검토
 ⑤ 미청구공사금액 회수가능성에 대한 평가"
20250326001145,Y,00121969,에쓰씨엔지니어링,"제54기
(당기)",대현회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"① 경영진이 투입법에 따른 수익인식을 적용하는 회계정책의 적정성 검토
 ② 주요 공사계약에 대한 계약서 검토 및 공사변경의 회계처리 적정성 검토
 ③ 주요 프로젝트에 대한 예정원가의 합리성 검토 및 진행율 검증
 ④ 프로젝트별 원가 집계의 적정성 검토 및 관련 샘플에 대한 증빙검토
 ⑤ 미청구공사금액 회수가능성에 대한 평가"
20250326001145,Y,00121969,에쓰씨엔지니어링,"제53기
(전기)",삼덕회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,"전기말 현재 계류 중인 소송사건에 대한보고기간후 사건 회계처리 오류로 인하여, 2023년 3월 21일자 감사보고서에 첨부된 2022년 12월 31일로 종료되는 회계연도 재무제표의  자본총액이 630백만원 과대계상되어 있으며, 부채총액이 630백만원이 과소계상되어 있습니다. 따라서 2022년 12월 31일로 종료되는 회계연도의 재무제표는 이러한 수정사항을 반영하여 재작성하였습니다.","① 경영진이 투입법에 따른 수익인식을 적용하는 회계정책의 적정성 검토② 주요 공사계약에 대한 계약서 검토 및 공사변경의 회계처리 적정성 검토③ 주요 프로젝트에 대한 예정원가의 합리성 검토 및 진행율 검증④ 프로젝트별 원가 집계의 적정성 검토및 관련 샘플에 대한 증빙검토
 ⑤ 미청구공사금액 회수가능성에 대한 평가"
20250326001145,Y,00121969,에쓰씨엔지니어링,"제53기
(전기)",삼덕회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,"전기말 현재 계류 중인 소송사건에 대한보고기간후 사건 회계처리 오류로 인하여, 2023년 3월 21일자 감사보고서에 첨부된 2022년 12월 31일로 종료되는 회계연도 재무제표의  자본총액이 630백만원 과대계상되어 있으며, 부채총액이 630백만원이 과소계상되어 있습니다. 따라서 2022년 12월 31일로 종료되는 회계연도의 재무제표는 이러한 수정사항을 반영하여 재작성하였습니다.","① 경영진이 투입법에 따른 수익인식을 적용하는 회계정책의 적정성 검토② 주요 공사계약에 대한 계약서 검토 및 공사변경의 회계처리 적정성 검토③ 주요 프로젝트에 대한 예정원가의 합리성 검토 및 진행율 검증④ 프로젝트별 원가 집계의 적정성 검토및 관련 샘플에 대한 증빙검토
 ⑤ 미청구공사금액 회수가능성에 대한 평가"
20250326001145,Y,00121969,에쓰씨엔지니어링,"제52기
(전전기)",대주회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"① 수익인식기준에 대한 검토
 ② 주요 공사계약에 대한 계약서 검토
 ③ 주요 프로젝트에 대한 예정원가의 합리성 검토 및 진행율 재계산검증
 ④ 프로젝트별 원가 집계의 적정성 검토및 관련 샘플에 대한 증빙검토"
20250326001145,Y,00121969,에쓰씨엔지니어링,"제52기
(전전기)",대주회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"① 수익인식기준에 대한 검토
 ② 주요 공사계약에 대한 계약서 검토
 ③ 주요 프로젝트에 대한 예정원가의 합리성 검토 및 진행율 재계산검증
 ④ 프로젝트별 원가 집계의 적정성 검토및 관련 샘플에 대한 증빙검토"
20190401000994,Y,00103510,인지컨트롤스,제41기(당기),신한회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20190401000994,Y,00103510,인지컨트롤스,제40기(전기),신한회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20190401000994,Y,00103510,인지컨트롤스,제39기(전전기),신한회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20200330001978,Y,00103510,인지컨트롤스,제42기(당기),신한회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,"(1) 종속기업/관계기업 손상차손
(2)재고자산 평가"
20200330001978,Y,00103510,인지컨트롤스,제41기(전기),신한회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,해당사항 없음
20200330001978,Y,00103510,인지컨트롤스,제40기(전전기),신한회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,해당사항 없음
20210319001374,Y,00103510,인지컨트롤스,제43기(당기),다산회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항없음,재고자산 평가 
20210319001374,Y,00103510,인지컨트롤스,제42기(전기),신한회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항없음 ,"(1) 종속/관계기업 손상차손 
(2) 재고자산 평가 "
20210319001374,Y,00103510,인지컨트롤스,제41기(전전기),신한회계법인 ,적정,-,2020-12-31,2020,auditor_opinion,해당사항없음,해당사항없음
20220321001159,Y,00103510,인지컨트롤스,제44기(당기),다산회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항없음,제품매출의 수익인식
20220321001159,Y,00103510,인지컨트롤스,제43기(전기),다산회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항없음,재고자산 평가
20220321001159,Y,00103510,인지컨트롤스,제42기(전전기),신한회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항없음,"(1) 종속/관계기업 손상차손
(2) 재고자산 평가"
20230324001000,Y,00103510,인지컨트롤스,제45기(당기),다산회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항없음,제품매출의 수익인식
20230324001000,Y,00103510,인지컨트롤스,제44기(전기),다산회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항없음,제품매출의 수익인식
