corp_code,corp_name,year,rcept_no,rcept_dt,report_nm,MaterialCorrection,MaterialKeywordHits,MaterialKeywords
00152880,코오롱글로벌,2024,20240326000552,20240326,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00124726,빙그레,2022,20220812000681,20220812,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00148984,시알홀딩스,2018,20180406002335,20180406,[기재정정]사업보고서 (2017.12),0,0,
00148984,시알홀딩스,2020,20200402000570,20200402,[기재정정]사업보고서 (2019.12),0,0,
00148984,시알홀딩스,2024,20240315000607,20240315,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00148984,시알홀딩스,2024,20240313001708,20240313,[첨부정정]사업보고서 (2023.12),0,0,
00164706,현대약품,2021,20210218000002,20210218,[기재정정]사업보고서 (2019.11),0,0,
00164706,현대약품,2021,20210218000001,20210218,[기재정정]사업보고서 (2018.11),0,0,
00107598,남양유업,2018,20180921000478,20180921,[기재정정]사업보고서 (2017.12),0,0,
00107598,남양유업,2018,20180921000473,20180921,[기재정정]사업보고서 (2016.12),0,0,
00107598,남양유업,2018,20180921000461,20180921,[기재정정]사업보고서 (2015.12),0,0,
00107598,남양유업,2018,20180921000450,20180921,[기재정정]사업보고서 (2014.12),0,0,
00107598,남양유업,2018,20180921000437,20180921,[기재정정]사업보고서 (2013.12),0,0,
00107598,남양유업,2022,20220408002890,20220408,[첨부정정]사업보고서 (2021.12),0,0,
00107224,남선알미늄,2024,20240604000282,20240604,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00160621,한국화장품제조,2022,20220318000130,20220318,[기재정정]사업보고서 (2021.12),0,0,
00164812,현대코퍼레이션,2018,20180614000525,20180614,[기재정정]사업보고서 (2017.12),0,0,
00131780,SK네트웍스,2021,20210322000867,20210322,[첨부정정]사업보고서 (2020.12),0,0,
00131780,SK네트웍스,2022,20220404002305,20220404,[기재정정]사업보고서 (2021.12),0,0,
00131780,SK네트웍스,2023,20231114001467,20231114,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00131780,SK네트웍스,2023,20230323001453,20230323,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00101433,경농,2019,20190403001952,20190403,[기재정정]사업보고서 (2018.12),0,0,
00150828,진흥기업,2022,20220811000367,20220811,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00151395,천일고속,2018,20180615000349,20180615,[기재정정]사업보고서 (2017.12),0,0,
00151395,천일고속,2022,20220810000340,20220810,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00111847,대원강업,2023,20230324000880,20230324,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00148939,조광피혁,2021,20210326001135,20210326,[기재정정]사업보고서 (2020.12),0,0,
00148939,조광피혁,2022,20220818000327,20220818,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00148939,조광피혁,2022,20220818000308,20220818,[기재정정]사업보고서 (2020.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00148939,조광피혁,2022,20220818000294,20220818,[기재정정]사업보고서 (2019.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00148939,조광피혁,2022,20220818000282,20220818,[기재정정]사업보고서 (2018.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00148939,조광피혁,2022,20220818000267,20220818,[기재정정]사업보고서 (2017.12),1,28,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|특수관계|포괄손익계산서|현금흐름표|회계감사
00148939,조광피혁,2022,20220711000190,20220711,[기재정정]사업보고서 (2021.12),0,0,
00148939,조광피혁,2022,20220325001047,20220325,[기재정정]사업보고서 (2021.12),0,0,
00133812,세방,2019,20190403000746,20190403,[기재정정]사업보고서 (2018.12),0,0,
00133812,세방,2019,20190401002421,20190401,[첨부정정]사업보고서 (2018.12),0,0,
00133812,세방,2022,20220812000769,20220812,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00149804,디와이에이,2018,20180406002218,20180406,[기재정정]사업보고서 (2017.12),0,0,
00149804,디와이에이,2019,20190409001913,20190409,[기재정정]사업보고서 (2018.12),0,0,
00149804,디와이에이,2021,20210218001076,20210218,[기재정정]사업보고서 (2015.12),0,0,
00149804,디와이에이,2021,20210218001072,20210218,[기재정정]사업보고서 (2016.12),0,0,
00149804,디와이에이,2021,20210218000973,20210218,[기재정정]사업보고서 (2017.12),0,0,
00149804,디와이에이,2022,20220324000531,20220324,[기재정정]사업보고서 (2021.12),0,0,
00107066,남광토건,2021,20210319000418,20210319,[기재정정]사업보고서 (2020.12),0,0,
00107066,남광토건,2023,20230712000089,20230712,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00127200,삼영전자공업,2019,20190626000070,20190626,[기재정정]사업보고서 (2018.12),0,0,
00136624,신영와코루,2020,20200330001687,20200330,[기재정정]사업보고서 (2019.12),0,0,
00136624,신영와코루,2021,20210317000431,20210317,[기재정정]사업보고서 (2019.12),0,0,
00141626,오리엔트바이오,2021,20211111000394,20211111,[기재정정]사업보고서 (2021.03),0,0,
00141626,오리엔트바이오,2022,20220621000039,20220621,[기재정정]사업보고서 (2022.03),0,0,
00148948,조비,2018,20180607000240,20180607,[기재정정]사업보고서 (2017.12),0,0,
00148948,조비,2019,20190403002082,20190403,[기재정정]사업보고서 (2018.12),0,0,
00148920,조광페인트,2021,20210419000042,20210419,[기재정정]사업보고서 (2020.12),0,0,
00148920,조광페인트,2023,20230327000842,20230327,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00132725,SB성보,2018,20180615000308,20180615,[기재정정]사업보고서 (2017.12),0,0,
00128555,삼천리,2024,20240319000801,20240319,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00149345,조흥,2021,20210305000380,20210305,[기재정정]사업보고서 (2020.12),0,0,
00106119,금양,2019,20190619000318,20190619,[기재정정]사업보고서 (2018.12),0,0,
00106119,금양,2023,20230323001004,20230323,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00106119,금양,2024,20240417000287,20240417,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00106119,금양,2024,20240313001231,20240313,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00109718,사조대림,2019,20190117000236,20190117,[기재정정]사업보고서 (2017.12),0,0,
00109718,사조대림,2022,20220929000312,20220929,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00107677,비비안,2018,20180118000337,20180118,[기재정정]사업보고서 (2016.12),0,0,
00107677,비비안,2020,20200331001822,20200331,[기재정정]사업보고서 (2019.12),0,0,
00107677,비비안,2020,20200327001440,20200327,[기재정정]사업보고서 (2018.12),0,0,
00107677,비비안,2020,20200327001432,20200327,[기재정정]사업보고서 (2017.12),0,0,
00107677,비비안,2021,20210817001926,20210817,[기재정정]사업보고서 (2020.12),0,0,
00107677,비비안,2021,20210413001957,20210413,[기재정정]사업보고서 (2020.12),0,0,
00162063,한신공영,2022,20220713000230,20220713,[기재정정]사업보고서 (2021.12),0,0,
00127255,삼영,2023,20230713000197,20230713,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00135962,신라교역,2018,20180608000113,20180608,[기재정정]사업보고서 (2017.12),0,0,
00135962,신라교역,2018,20180403001557,20180403,[기재정정]사업보고서 (2017.12),0,0,
00135962,신라교역,2021,20210317000593,20210317,[기재정정]사업보고서 (2019.12),0,0,
00135962,신라교역,2022,20220930000044,20220930,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00149354,종근당홀딩스,2020,20200429001407,20200429,[기재정정]사업보고서 (2019.12),0,0,
00161046,한독,2019,20190619000218,20190619,[기재정정]사업보고서 (2018.12),0,0,
00167208,흥아해운,2019,20191120000137,20191120,[기재정정]사업보고서 (2018.12),0,0,
00167208,흥아해운,2019,20190820000112,20190820,[기재정정]사업보고서 (2018.12),0,0,
00167208,흥아해운,2021,20210729000451,20210729,[기재정정]사업보고서 (2020.12),0,0,
00167208,흥아해운,2022,20220816000435,20220816,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00138190,GS글로벌,2018,20180605000262,20180605,[기재정정]사업보고서 (2017.12),0,0,
00138190,GS글로벌,2023,20230406002879,20230406,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00138190,GS글로벌,2024,20240328001504,20240328,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00106313,금호건설,2024,20240318000777,20240318,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2019,20190708000289,20190708,[기재정정]사업보고서 (2018.12),0,0,
00125974,삼부토건,2023,20231212000335,20231212,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2023,20231212000331,20231212,[기재정정]사업보고서 (2020.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2023,20231212000328,20231212,[기재정정]사업보고서 (2019.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2023,20231212000324,20231212,[기재정정]사업보고서 (2018.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2023,20230323000011,20230323,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2023,20230323000010,20230323,[기재정정]사업보고서 (2020.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2023,20230323000008,20230323,[기재정정]사업보고서 (2019.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2023,20230323000007,20230323,[기재정정]사업보고서 (2018.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2024,20240821000569,20240822,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2024,20240821000566,20240822,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2024,20240821000411,20240821,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00125974,삼부토건,2024,20240423000579,20240423,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00134723,페이퍼코리아,2019,20190814002034,20190814,[기재정정]사업보고서 (2018.12),0,0,
00134723,페이퍼코리아,2021,20210503000454,20210503,[기재정정]사업보고서 (2020.12),0,0,
00134723,페이퍼코리아,2022,20220330001348,20220330,[기재정정]사업보고서 (2021.12),0,0,
00117337,동양,2018,20180921000384,20180921,[기재정정]사업보고서 (2017.12),0,0,
00117337,동양,2019,20190814001889,20190814,[기재정정]사업보고서 (2018.12),0,0,
00117337,동양,2022,20220323000930,20220323,[기재정정]사업보고서 (2021.12),0,0,
00117337,동양,2022,20220321001492,20220321,[기재정정]사업보고서 (2021.12),0,0,
00117337,동양,2023,20230403003757,20230403,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00160588,한화,2018,20180611000325,20180611,[기재정정]사업보고서 (2017.12),0,0,
00160588,한화,2022,20220324000140,20220324,[기재정정]사업보고서 (2021.12),0,0,
00160588,한화,2022,20220322000038,20220322,[기재정정]사업보고서 (2021.12),0,0,
00160588,한화,2024,20240430000953,20240430,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00160588,한화,2024,20240328001723,20240328,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00149947,JW중외제약,2018,20181024000255,20181024,[기재정정]사업보고서 (2017.12),0,0,
00149947,JW중외제약,2018,20181024000252,20181024,[기재정정]사업보고서 (2016.12),0,0,
00149947,JW중외제약,2018,20180605000206,20180605,[기재정정]사업보고서 (2017.12),0,0,
00149947,JW중외제약,2019,20190730000354,20190730,[기재정정]사업보고서 (2018.12),0,0,
00149947,JW중외제약,2019,20190402002312,20190402,[기재정정]사업보고서 (2018.12),0,0,
00141307,영풍,2018,20180515001305,20180515,[기재정정]사업보고서 (2016.12),0,0,
00141307,영풍,2023,20230713000143,20230713,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00141307,영풍,2024,20240814004220,20240814,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00141307,영풍,2024,20240325000500,20240325,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00122472,PKC,2019,20190814000485,20190814,[기재정정]사업보고서 (2018.12),0,0,
00122472,PKC,2019,20190814000481,20190814,[기재정정]사업보고서 (2017.12),0,0,
00122472,PKC,2020,20200330002989,20200330,[기재정정]사업보고서 (2018.12),0,0,
00122472,PKC,2020,20200330002939,20200330,[기재정정]사업보고서 (2017.12),0,0,
00122472,PKC,2020,20200330002895,20200330,[기재정정]사업보고서 (2016.12),0,0,
00122472,PKC,2023,20230831001561,20230831,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00122472,PKC,2024,20240315000854,20240315,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00163716,한창,2021,20210817001332,20210817,[기재정정]사업보고서 (2020.12),0,0,
00163716,한창,2021,20210331001256,20210331,[기재정정]사업보고서 (2020.12),0,0,
00129235,삼화왕관,2019,20190626000216,20190626,[기재정정]사업보고서 (2018.12),0,0,
00129235,삼화왕관,2021,20210608000200,20210608,[기재정정]사업보고서 (2020.12),0,0,
00112378,KR모터스,2018,20180207000389,20180207,[기재정정]사업보고서 (2016.12),0,0,
00112378,KR모터스,2018,20180207000386,20180207,[기재정정]사업보고서 (2015.12),0,0,
00112378,KR모터스,2018,20180207000382,20180207,[기재정정]사업보고서 (2014.12),0,0,
00112378,KR모터스,2020,20200519000184,20200519,[기재정정]사업보고서 (2019.12),0,0,
00112378,KR모터스,2022,20220518000138,20220518,[기재정정]사업보고서 (2021.12),0,0,
00112378,KR모터스,2022,20220324000446,20220324,[기재정정]사업보고서제출기한연장신고서 (2021.12),0,0,
00103006,고려제강,2018,20180921000363,20180921,[기재정정]사업보고서 (2017.12),0,0,
00103006,고려제강,2018,20180312000319,20180312,[기재정정]사업보고서 (2016.12),0,0,
00103006,고려제강,2018,20180312000314,20180312,[기재정정]사업보고서 (2015.12),0,0,
00103006,고려제강,2019,20190402001474,20190402,[기재정정]사업보고서 (2018.12),0,0,
00153755,태양금속공업,2022,20220630000614,20220630,[기재정정]사업보고서 (2019.12),0,0,
00153755,태양금속공업,2022,20220630000603,20220630,[기재정정]사업보고서 (2018.12),0,0,
