estimator,theta,se,ci_low,ci_high,J_hat,score_sd,top1_share,top05_share,ess,tau,q,bias_proxy,notes,true_theta,bias,rmse_component,covered,tail,contamination,weak_overlap,nonlinear,rep
score_clipped_dml_q0.99,0.489326781565577,0.23103424861410718,0.03650797508665404,0.9421455880445,-0.1610318963058551,1.4409001991588586,0.12892291052630395,0.060164024912275176,338.3547879354684,8.819820030998716,0.99,0.05062666684933284,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.010673218434422982,0.00011391759174890656,1,t3,0.05,True,False,12
score_clipped_dml_q0.995,0.48499759496545153,0.26770120525464824,-0.03968712595162366,1.0096823158825268,-0.1624568442710187,1.6843563136853719,0.17142106379438798,0.08726179079446518,273.62449492246463,13.447400918743899,0.995,0.01554590541484222,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.015002405034548472,0.00022507215682064533,1,t3,0.05,True,False,12
score_clipped_dml_q0.999,0.480354568739294,0.28026408391765467,-0.06895294189942053,1.0296620793780085,-0.16475511150887337,1.7883477517274309,0.1852419078342848,0.10142966258272702,250.9938312372288,17.041409299276108,0.999,0.003355561493363832,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.019645431260706003,0.0003859429694191247,1,t3,0.05,True,False,12
standard_dml,0.545313535154706,0.2673341212985391,0.021348285570907177,1.069278784738505,-0.17190222942555594,1.7798423338590732,0.16327835003173552,0.09768551413510217,271.8695354405013,,,,Standard orthogonal-score DML.,0.5,0.04531353515470604,0.0020533164682167804,1,t3,0.05,True,False,13
outcome_winsorized_dml,0.5744364944766646,0.2519673386276119,0.08058958548613726,1.0682834034671918,-0.17190222942555594,1.6775342177081034,0.15734766483151685,0.09168954651948581,289.6694103424513,,,,Standard orthogonal-score DML.,0.5,0.07443649447666456,0.005540791709974514,1,t3,0.05,True,False,13
covariate_winsorized_dml,0.5528209526118898,0.2673227909282602,0.028877910145769126,1.0767639950780103,-0.17196157157656175,1.7803812902244172,0.16261550413402578,0.09747625730713025,273.0214613980221,,,,Standard orthogonal-score DML.,0.5,0.05282095261188979,0.002790053034827507,1,t3,0.05,True,False,13
score_clipped_dml_q0.95,0.6184249218531904,0.1473936091065073,0.32953875645306113,0.9073110872533197,-0.15826179075879132,0.9034421699659387,0.047408689974377916,0.022124055321376356,614.6924580960741,2.7409228582635348,0.95,0.17884945741798797,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.11842492185319042,0.014024462115934258,1,t3,0.05,True,False,13
score_clipped_dml_q0.97,0.5799647128945116,0.17387048870539676,0.23918481705755568,0.9207446087314675,-0.1651081870776257,1.1118344158861546,0.0684773218541206,0.03195608353192294,495.0018237654053,4.372198156272529,0.97,0.11879133838903037,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.07996471289451157,0.006394355308301665,1,t3,0.05,True,False,13
score_clipped_dml_q0.99,0.5165203774221228,0.22505002768176552,0.07543042844612013,0.9576103263981254,-0.16819201566716419,1.4659868529571558,0.11391920409576828,0.05316229524469186,357.52786323583575,8.150636437147899,0.99,0.042173774815516006,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.016520377422122756,0.0002729228701693833,1,t3,0.05,True,False,13
score_clipped_dml_q0.995,0.5136112833087825,0.23966073644882757,0.0438848713607346,0.9833376952568303,-0.16956424755572166,1.5738988066288682,0.13532107013489988,0.06760195324204282,325.74536143573766,10.621306631613377,0.995,0.024448921396726282,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.013611283308782474,0.00018526703331194036,1,t3,0.05,True,False,13
score_clipped_dml_q0.999,0.527983056406055,0.26358675609342935,0.011362507661189847,1.0446036051509202,-0.1711605618651409,1.747321892721549,0.1599568240037061,0.09412595352611654,279.9434413472473,17.21967762318064,0.999,0.002966294480011731,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.02798305640605503,0.0007830514458244574,1,t3,0.05,True,False,13
standard_dml,0.9015850598011752,0.3203195767267886,0.27377022587355504,1.5293998937287954,-0.15740861160931713,1.9527992507335057,0.19657231082976437,0.10750631339490808,214.0735453157026,,,,Standard orthogonal-score DML.,0.5,0.4015850598011752,0.16127056025551345,1,t3,0.05,True,False,14
outcome_winsorized_dml,0.8649761211213332,0.2996761038020311,0.2776217506420655,1.4523304916006008,-0.15740861160931713,1.8269481901397668,0.19303564389471917,0.10617241974128827,225.96937578289246,,,,Standard orthogonal-score DML.,0.5,0.36497612112133315,0.13320756898877406,1,t3,0.05,True,False,14
covariate_winsorized_dml,0.9082359688327541,0.3199373924297841,0.2811702023627196,1.5353017353027887,-0.15710763011140091,1.946739800387437,0.19585668618002428,0.10647397492212973,214.79544032849307,,,,Standard orthogonal-score DML.,0.5,0.40823596883275415,0.16665660624881742,1,t3,0.05,True,False,14
score_clipped_dml_q0.95,0.6609374910979725,0.15468359922634417,0.35776320761531016,0.9641117745806349,-0.14096441564997342,0.8444994940500525,0.0513622249785261,0.02396903832331218,565.2484098895421,2.6617818203639456,0.95,0.21714633862904478,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.1609374910979725,0.02590087604090998,1,t3,0.05,True,False,14
score_clipped_dml_q0.97,0.7179947251203573,0.1883847985428671,0.34876730474150414,1.0872221454992106,-0.1477801176699837,1.07822027132505,0.07473079183735198,0.03487436952409757,439.77567322757704,4.3614634269810795,0.97,0.15185803001312334,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.21799472512035734,0.04752170018030016,1,t3,0.05,True,False,14
score_clipped_dml_q0.99,0.8199770910458098,0.27877680095620255,0.27358460144636154,1.3663695806452583,-0.15240150016735993,1.645475808172018,0.15009379985411975,0.07004377326525589,268.39727808916456,10.44366337996284,0.99,0.04053098355209295,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.31997709104580985,0.10238533879413848,1,t3,0.05,True,False,14
score_clipped_dml_q0.995,0.8625345228896653,0.3020662675415693,0.2704955175637491,1.4545735282155814,-0.15410713419477418,1.8028957008036475,0.17719524655906477,0.08593941002540519,238.9869757659094,13.248077627801322,0.995,0.017488886613518037,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.36253452288966526,0.13143128028683723,1,t3,0.05,True,False,14
score_clipped_dml_q0.999,0.8806761352714184,0.31714956278018736,0.2590744145096264,1.5022778560332104,-0.15623268228356582,1.919029432184211,0.19306924729896455,0.10356260964870255,219.51945417007622,18.1198562603681,0.999,0.0032666573629500963,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.3806761352714184,0.14491431996518325,1,t3,0.05,True,False,14
standard_dml,0.20920597697019824,0.2852448415237839,-0.3498636391922534,0.7682755931326499,-0.17076492587684136,1.8865229926921434,0.181366467760253,0.10267794375744052,255.1690013804724,,,,Standard orthogonal-score DML.,0.5,-0.29079402302980173,0.08456116382985686,1,t3,0.05,True,False,15
outcome_winsorized_dml,0.24472716707071074,0.27394367575797574,-0.29219257120744,0.7816469053488615,-0.17076492587684136,1.811780504983931,0.177220112583822,0.09681992072914043,265.65528151611386,,,,Standard orthogonal-score DML.,0.5,-0.25527283292928926,0.06516421923174483,1,t3,0.05,True,False,15
covariate_winsorized_dml,0.2171075735682064,0.2845665356306587,-0.3406325874732187,0.7748477346096315,-0.17115130628260902,1.886295264290126,0.18181029157336445,0.1028762035100834,255.00439168354623,,,,Standard orthogonal-score DML.,0.5,-0.2828924264317936,0.08002812493246773,1,t3,0.05,True,False,15
score_clipped_dml_q0.95,0.314168647350158,0.1480856566184198,0.023926093751089672,0.6044112009492263,-0.15656922679299892,0.8979766248640291,0.04390519546532885,0.020489091217153463,638.9997084600262,2.5724138198092015,0.95,0.1919877947247864,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.18583135264984202,0.034533291627669944,1,t3,0.05,True,False,15
score_clipped_dml_q0.97,0.26665967705776067,0.16258976067355768,-0.052010398117399215,0.5853297522329206,-0.16206247361102136,1.0205194462448473,0.05750516660491391,0.02683574441562649,562.0759114132265,3.591163636297077,0.97,0.15322266287190944,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.23334032294223933,0.05444770631078854,1,t3,0.05,True,False,15
score_clipped_dml_q0.99,0.20805788837449335,0.2417769157938388,-0.2658161588746041,0.6819319356235908,-0.16619626667370824,1.55625846463429,0.13522618840620598,0.06310555458956278,336.01950603224674,9.957133623367074,0.99,0.04150124472581102,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.29194211162550665,0.08523019654035978,1,t3,0.05,True,False,15
score_clipped_dml_q0.995,0.24139130486987617,0.2652746300534016,-0.2785374160469777,0.76132002578673,-0.16803084107594715,1.7263559594556268,0.16260799716948224,0.08210581520875568,291.1943015489367,13.378224456034317,0.995,0.01744101649361904,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.25860869513012386,0.06687845719690534,1,t3,0.05,True,False,15
score_clipped_dml_q0.999,0.23783641784743137,0.2785048043527311,-0.30802296820529573,0.7836958039001585,-0.1699324693764185,1.8329671821284916,0.1761748610297137,0.09697646617100467,266.8842803952582,18.297772207745545,0.999,0.004865241517604782,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.26216358215256863,0.0687297438070666,1,t3,0.05,True,False,15
standard_dml,0.44363566389667597,0.29927432634838397,-0.1429312372436432,1.030202565036995,-0.16709289450399445,1.9367478105445395,0.18676575391464406,0.10556098701092897,232.99597860457422,,,,Standard orthogonal-score DML.,0.5,-0.05636433610332403,0.003176938384368477,1,t3,0.05,True,False,16
outcome_winsorized_dml,0.42147680018723904,0.29057080972687294,-0.14803152183607277,0.9909851222105508,-0.16709289450399445,1.8804231770003745,0.18529246322092066,0.10313044101513077,235.9574547439058,,,,Standard orthogonal-score DML.,0.5,-0.07852319981276096,0.006165892908834783,1,t3,0.05,True,False,16
covariate_winsorized_dml,0.4484233683125305,0.2994250588785302,-0.13843896315817383,1.035285699783235,-0.1671842370152069,1.9387825432115697,0.18742884692638256,0.10607951538930395,232.17610443619532,,,,Standard orthogonal-score DML.,0.5,-0.05157663168746951,0.002660148936224884,1,t3,0.05,True,False,16
score_clipped_dml_q0.95,0.5461049567696696,0.1408557711516712,0.27003271829777814,0.8221771952415611,-0.15313752277274756,0.8354142763175506,0.04412942474515957,0.020593731547741134,632.8003029283499,2.393718384692917,0.95,0.22109188013851447,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.046104956769669636,0.002125667038733106,1,t3,0.05,True,False,16
score_clipped_dml_q0.97,0.5194060184704371,0.17636097155260425,0.17374486594883976,0.8650671709920345,-0.15863037200013252,1.083513819563277,0.07117246304545001,0.03321381608787666,482.49219701524567,4.37221142664733,0.97,0.14905955238575228,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.019406018470437103,0.000376593552874946,1,t3,0.05,True,False,16
score_clipped_dml_q0.99,0.45740766839903496,0.25450526157364306,-0.04141347816125118,0.9562288149593211,-0.16248327270851345,1.6015889093294005,0.1356845283412453,0.06331944655924782,301.6808233207752,9.74237386684034,0.99,0.04508913225250329,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04259233160096504,0.001814106711206565,1,t3,0.05,True,False,16
score_clipped_dml_q0.995,0.4375604045190379,0.28327436150282354,-0.11764714177007585,0.9927679508081516,-0.16429561416432628,1.8025149235028994,0.16969978877669753,0.08717853061800768,258.02932848213726,13.96129572435843,0.995,0.015680582781958885,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.06243959548096212,0.003898703083826185,1,t3,0.05,True,False,16
score_clipped_dml_q0.999,0.4328694150222975,0.29783568121046594,-0.1508777934611687,1.0166166235057637,-0.16628115773156554,1.9180741611221537,0.18477104444184572,0.10338428987708582,236.36778391788826,17.86117499543685,0.999,0.0018600573693132057,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.06713058497770252,0.00450651543944854,1,t3,0.05,True,False,16
standard_dml,0.6045357616742556,0.3126218144047349,-0.008191735340589923,1.2172632586891012,-0.17302551421202425,2.0949567306135175,0.19122900994335543,0.11049607445807626,233.09423059505573,,,,Standard orthogonal-score DML.,0.5,0.1045357616742556,0.010927725468816766,1,t3,0.05,True,False,17
outcome_winsorized_dml,0.609818863544958,0.29686835180423565,0.0279675858588897,1.1916701412310262,-0.17302551421202425,1.9893888495997594,0.18427416123229745,0.10127230859535347,245.3408483447813,,,,Standard orthogonal-score DML.,0.5,0.10981886354495796,0.012060182790306096,1,t3,0.05,True,False,17
covariate_winsorized_dml,0.6026395800037246,0.311941900721932,-0.008755310680231165,1.2140344706876804,-0.17305385143959467,2.090742814509393,0.19106502094899191,0.11078835178821017,233.22517350572133,,,,Standard orthogonal-score DML.,0.5,0.10263958000372464,0.010534883383340991,1,t3,0.05,True,False,17
score_clipped_dml_q0.95,0.5545949142362534,0.14480429457820165,0.2707837120562495,0.8384061164162573,-0.1594539958032115,0.8942572682078481,0.04359158340479186,0.020342738922236203,654.515407420843,2.574154547824947,0.95,0.2345331220970052,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.0545949142362534,0.002980604660463864,1,t3,0.05,True,False,17
score_clipped_dml_q0.97,0.5857237646504484,0.18259758746344223,0.22783906955819916,0.9436084597426977,-0.16463591419731452,1.1643009298648017,0.06935804220303658,0.03236708636141707,496.2701422182805,4.64334230444942,0.97,0.15586154894968882,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.0857237646504484,0.0073485638258454665,1,t3,0.05,True,False,17
score_clipped_dml_q0.99,0.5586063852805053,0.2588305056496428,0.05130791610691454,1.065904854454096,-0.16811107576894338,1.6852231544910987,0.1369831047909846,0.06392544890245948,315.84961765819105,10.589468387211127,0.99,0.0519769681147485,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.058606385280505324,0.003434708395647031,1,t3,0.05,True,False,17
score_clipped_dml_q0.995,0.5961918474900977,0.28509432353933317,0.037417241156194936,1.1549664538240005,-0.16980983360989887,1.8749817123825616,0.1663351487161906,0.08311221970359788,273.79013544143993,14.261775383111319,0.995,0.024671690903558592,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.09619184749009768,0.009252871523558212,1,t3,0.05,True,False,17
score_clipped_dml_q0.999,0.6080722949101502,0.31316538417418205,-0.00572057927589642,1.2218651690961968,-0.17217632429944746,2.0882996359022052,0.19059957720701273,0.10980997289761674,234.24966276486407,21.68338359796677,0.999,0.0006298548967346421,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10807229491015025,0.011679620927146486,1,t3,0.05,True,False,17
standard_dml,0.8402600435837471,0.3046535695179048,0.24315001956708404,1.4373700676004102,-0.1636730274241894,1.9312078408783886,0.17665880320773364,0.09722483368355435,239.93746463264577,,,,Standard orthogonal-score DML.,0.5,0.34026004358374706,0.11577689725961345,1,t3,0.05,True,False,18
outcome_winsorized_dml,0.8101547375374004,0.29876102527330406,0.2245938880174636,1.3957155870573372,-0.1636730274241894,1.8938548314719885,0.17639087464393166,0.09771880356215233,241.3570090170523,,,,Standard orthogonal-score DML.,0.5,0.3101547375374004,0.09619596121689374,1,t3,0.05,True,False,18
covariate_winsorized_dml,0.8391567249117139,0.3048148569520766,0.2417305833329152,1.4365828664905127,-0.16370142045801186,1.93256543855101,0.17672696418415593,0.09738447690982802,239.82086694207018,,,,Standard orthogonal-score DML.,0.5,0.3391567249117139,0.11502728405283998,1,t3,0.05,True,False,18
score_clipped_dml_q0.95,0.6750138067804653,0.14382315123174966,0.39312561022317843,0.9569020033377522,-0.1496974455684915,0.8338517014572285,0.04521058436070209,0.021098272701660974,629.1792138514189,2.4407633887915736,0.95,0.23191015226114006,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.1750138067804653,0.03062983256379004,1,t3,0.05,True,False,18
score_clipped_dml_q0.97,0.7426860982421469,0.19989598247455234,0.35089717193777453,1.1344750245465194,-0.1554411560389705,1.203415809952445,0.08052330071191582,0.037577540332227384,427.107553971071,5.1691063210188295,0.97,0.12942629235439948,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.24268609824214693,0.058896542279996994,1,t3,0.05,True,False,18
score_clipped_dml_q0.99,0.8242154041266656,0.27494593356310926,0.285331276647229,1.3630995316061023,-0.15915082652257456,1.6947351175072516,0.14026283917072185,0.06545599161300353,285.6185737384144,10.36924736043114,0.99,0.03271020223983231,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.3242154041266656,0.1051156282730171,1,t3,0.05,True,False,18
score_clipped_dml_q0.995,0.8274590315827594,0.28700541623643083,0.2649387523914276,1.3899793107740912,-0.16106569665531364,1.7903534502118152,0.15710217043675115,0.07587073643768813,266.27903366240724,12.259826936729171,0.995,0.017930959613835184,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.32745903158275935,0.10722941736511858,1,t3,0.05,True,False,18
score_clipped_dml_q0.999,0.8374497224997989,0.3040850157453959,0.24145404340052756,1.4334454015990703,-0.16290012788683583,1.9185011988975882,0.17521082482747316,0.09563590654812562,242.2548615861268,17.368327348599543,0.999,0.0013614430313622563,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.3374497224997989,0.11387231521519127,1,t3,0.05,True,False,18
standard_dml,0.7880933780944248,0.2920492368059194,0.2156873922424133,1.3604993639464364,-0.16530551360952442,1.8697736902256732,0.17990856241076641,0.10017985821659235,242.3471996339772,,,,Standard orthogonal-score DML.,0.5,0.2880933780944248,0.08299779450185721,1,t3,0.05,True,False,19
outcome_winsorized_dml,0.7821351964953143,0.28536671213521425,0.22282671832368517,1.3414436746669434,-0.16530551360952442,1.826990463156767,0.177891104414434,0.09780627274733548,246.50608492987746,,,,Standard orthogonal-score DML.,0.5,0.28213519649531427,0.07960026910144959,1,t3,0.05,True,False,19
covariate_winsorized_dml,0.8078718150268814,0.2924661975840996,0.23464860106667085,1.381095028987092,-0.16556603574923304,1.8753941572742059,0.17927966562411599,0.09996472523633,243.1697216598926,,,,Standard orthogonal-score DML.,0.5,0.30787181502688143,0.0947850544879463,1,t3,0.05,True,False,19
score_clipped_dml_q0.95,0.6497083846845517,0.14452743277222466,0.36643982167295747,0.932976947696146,-0.1488617718087563,0.8332572513581392,0.04554372264355351,0.021253737233658303,624.369985732035,2.447587316709916,0.95,0.21251690396677092,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.14970838468455172,0.02241260044485772,1,t3,0.05,True,False,19
score_clipped_dml_q0.97,0.6916659367443881,0.1740865197989081,0.35046262774460923,1.032869245744167,-0.15630360761871742,1.0538523658642414,0.06923292625230504,0.032308698917742365,489.7644158411191,4.167692173676801,0.97,0.14808232904576937,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.19166593674438814,0.036735831308103796,1,t3,0.05,True,False,19
score_clipped_dml_q0.99,0.7751521931835818,0.25848024942914505,0.26854021358752755,1.2817641727796358,-0.1601722497358674,1.6034678965465814,0.13783510093025214,0.06432304710078432,297.96688802138584,9.847220386389262,0.99,0.0366944111892907,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.27515219318358175,0.07570872941373509,1,t3,0.05,True,False,19
score_clipped_dml_q0.995,0.7787688755928859,0.27409727262451333,0.24154809298818325,1.3159896581975885,-0.16225349434350278,1.7224411893056948,0.1592162604385108,0.0778195009068558,271.5733230179531,12.217410693827073,0.995,0.01852124946881984,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.2787688755928859,0.07771208599932189,1,t3,0.05,True,False,19
score_clipped_dml_q0.999,0.7812549922101434,0.29165341805526696,0.2096247968538162,1.3528851875664705,-0.1646007292758611,1.8592785334865043,0.17869870018787293,0.09883113493260255,244.28840025767394,16.732695938414036,0.999,0.0011256033036224646,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.2812549922101434,0.07910437064312782,1,t3,0.05,True,False,19
standard_dml,0.4198761681164893,0.29460338134203135,-0.15753584903761142,0.99728818527059,-0.1713833991441599,1.955474283534003,0.18505702264607451,0.10892693607509436,242.93848493245383,,,,Standard orthogonal-score DML.,0.5,-0.08012383188351069,0.006419828435697084,1,t3,0.05,True,False,20
outcome_winsorized_dml,0.3942601337495155,0.2824990114668055,-0.15942775439359103,0.9479480218926221,-0.1713833991441599,1.8751297066945831,0.17897408915042842,0.1058376466928409,251.20239316919722,,,,Standard orthogonal-score DML.,0.5,-0.10573986625048448,0.011180919314670348,1,t3,0.05,True,False,20
covariate_winsorized_dml,0.4043284446547335,0.29360051234602996,-0.17111798538599277,0.9797748746954598,-0.17169548247171826,1.952366320031767,0.18462768881883052,0.10787808769299338,244.18707239693677,,,,Standard orthogonal-score DML.,0.5,-0.0956715553452665,0.009153046502182391,1,t3,0.05,True,False,20
score_clipped_dml_q0.95,0.35766566228540764,0.14585193415480346,0.07180112426648544,0.6435302003043298,-0.1568846342415024,0.8862132352969817,0.04446986755828102,0.020752604860531144,634.9020682129365,2.5631085307182806,0.95,0.21044631708234335,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.14233433771459236,0.02025906369265163,1,t3,0.05,True,False,20
score_clipped_dml_q0.97,0.32591668245352673,0.17768496274288545,-0.022339445116870082,0.6741728100239235,-0.16236761398618665,1.117366673034038,0.06770804328699431,0.031597086867264,499.6394619272454,4.364895998783663,0.97,0.14227710155791742,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.17408331754647327,0.030305001447986247,1,t3,0.05,True,False,20
score_clipped_dml_q0.99,0.34787127346937635,0.2382134789840708,-0.11901856597139149,0.8147611129101442,-0.1666000147198332,1.5370464661591452,0.124272034404734,0.057993616055542534,340.59695465739554,9.098930388198342,0.99,0.05459528226546623,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.15212872653062365,0.023143149435829274,1,t3,0.05,True,False,20
score_clipped_dml_q0.995,0.3777580418283716,0.2639510016537261,-0.13957641509620378,0.8950924987529469,-0.16806001856674394,1.7180403169848872,0.15602941397364017,0.0774555256882305,293.4663167030024,12.608623132564473,0.995,0.02708140268257222,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.12224195817162842,0.014943096337634151,1,t3,0.05,True,False,20
score_clipped_dml_q0.999,0.40599131017329276,0.29244233244085316,-0.1671851289656689,0.9791677493122544,-0.17035112894499582,1.9294382532547216,0.18259027181036513,0.10621597365891568,248.03685376501926,20.363059397853636,0.999,0.002365301225865913,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.09400868982670724,0.008837633762934049,1,t3,0.05,True,False,20
standard_dml,0.34284957612140393,0.303772054656612,-0.2525327105152884,0.9382318627580963,-0.18691833470091598,2.1991018877227315,0.17556149368846125,0.10352699695264063,263.0929587538422,,,,Standard orthogonal-score DML.,0.5,-0.15715042387859607,0.024696255725222417,1,t3,0.05,True,True,1
outcome_winsorized_dml,0.33920556943601016,0.29586365848554774,-0.24067654552992174,0.919087684401942,-0.18691833470091598,2.1418505089930253,0.17637532020059452,0.10285853840189611,266.39178076015713,,,,Standard orthogonal-score DML.,0.5,-0.16079443056398984,0.025854848900397753,1,t3,0.05,True,True,1
covariate_winsorized_dml,0.3439186705746946,0.3044495940547002,-0.2527915688803575,0.9406289100297467,-0.1866200976513209,2.200490212333217,0.17656953667939884,0.10379880229759407,262.19076357228204,,,,Standard orthogonal-score DML.,0.5,-0.1560813294253054,0.024361381395170703,1,t3,0.05,True,True,1
score_clipped_dml_q0.95,0.34840122594562395,0.15224520610009695,0.0500061051705562,0.6467963467206916,-0.1699549544478529,1.0021277431898967,0.04211061235664575,0.019651619099768022,692.4392750649064,2.8662564571510707,0.95,0.24004190159075123,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.15159877405437605,0.022982188294789763,1,t3,0.05,True,True,1
score_clipped_dml_q0.97,0.2592805376498528,0.18861013319213749,-0.11038853052603925,0.6289496058257449,-0.1766378274077951,1.290310898965449,0.06600341530887936,0.030801593810810383,528.8370885649197,5.055117844666842,0.97,0.15466094827864849,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.24071946235014718,0.05794585955414393,1,t3,0.05,True,True,1
score_clipped_dml_q0.99,0.2101316555216204,0.25536419083612794,-0.29037296145840363,0.7106362725016444,-0.18157026696854928,1.7957685391183256,0.12695444305870024,0.05924540676072676,351.72661804992237,11.035968158300012,0.99,0.05127657671492772,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.2898683444783796,0.08402365713063654,1,t3,0.05,True,True,1
score_clipped_dml_q0.995,0.21393634412268162,0.2698852412433435,-0.31502900867317574,0.7429016969185389,-0.18333560127251997,1.9163356212096767,0.1450917426706202,0.07073012266174271,322.1218950428067,13.455160504749857,0.995,0.03275810860589905,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.2860636558773184,0.08183241521389685,1,t3,0.05,True,True,1
score_clipped_dml_q0.999,0.32809662526964545,0.3015673067634192,-0.2629644349013984,0.9191576854406893,-0.18570462425477882,2.168965305964958,0.17311001331047915,0.10086857528323624,268.8038119263353,22.909037676953353,0.999,0.0027396911945758145,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.17190337473035455,0.0295507702436847,1,t3,0.05,True,True,1
standard_dml,0.15752898577921226,0.2840369773583382,-0.3991732601207494,0.7142312316791739,-0.17753317929335147,1.952990102965921,0.15446752624850404,0.08162636564200165,299.67850326607237,,,,Standard orthogonal-score DML.,0.5,-0.34247101422078774,0.117286395581415,1,t3,0.05,True,True,2
outcome_winsorized_dml,0.19431688746852516,0.27559553421985206,-0.3458404339024609,0.7344742088395112,-0.17753317929335147,1.8949481710402254,0.1524666677473284,0.07886002285971709,304.97354525077276,,,,Standard orthogonal-score DML.,0.5,-0.30568311253147484,0.0934421652869303,1,t3,0.05,True,True,2
covariate_winsorized_dml,0.15053362818506769,0.2847847731046122,-0.40763427044538325,0.7087015268155186,-0.17695579847070583,1.9517635016313828,0.15538521208276213,0.08189393277772031,297.64349030079933,,,,Standard orthogonal-score DML.,0.5,-0.34946637181493234,0.12212674502949254,1,t3,0.05,True,True,2
score_clipped_dml_q0.95,0.3465217636723163,0.1551669038047145,0.042400220622484774,0.6506433067221478,-0.16148296895593123,0.9704461678600296,0.04242226468101292,0.019797056851139357,691.8141010845553,2.7949211556823426,0.95,0.21311798565321927,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.1534782363276837,0.02355556902625633,1,t3,0.05,True,True,2
score_clipped_dml_q0.97,0.28158651623434117,0.18419248710324226,-0.07942412471087207,0.6425971571795543,-0.16864670275563043,1.2030824630090156,0.06256922439239662,0.02919897138311842,551.0616763859496,4.561060465154037,0.97,0.1433467317251897,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.21841348376565883,0.047704449890651715,1,t3,0.05,True,True,2
score_clipped_dml_q0.99,0.214736108181928,0.2611172804216678,-0.29704435718558664,0.7265165735494427,-0.17304482987081352,1.750007345544514,0.12488002127158124,0.058277343260071245,348.1604320810683,10.525242224681266,0.99,0.029542827219597678,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.285263891818072,0.08137548797519269,1,t3,0.05,True,True,2
score_clipped_dml_q0.995,0.18731164957494595,0.27493558051818884,-0.3515521863093163,0.7261754854592082,-0.17479885042137747,1.8612947352939526,0.14262819182798744,0.06893412542940487,320.7518186890377,12.709742714998859,0.995,0.012095575518528098,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.31268835042505405,0.0977740044915414,1,t3,0.05,True,True,2
score_clipped_dml_q0.999,0.1695772747606029,0.2822205983958526,-0.38356493379061074,0.7227194833118166,-0.17696962801894736,1.9343411726636948,0.15241289935768862,0.07938671166018889,303.9548705124003,15.826818949526414,0.999,0.002132181219301813,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.3304227252393971,0.1091791773546301,1,t3,0.05,True,True,2
standard_dml,0.4029051307917845,0.2949820179170337,-0.17524900041255048,0.9810592619961196,-0.17820816722626107,2.0359578164404817,0.1575343089641005,0.0862927818842477,298.06433872529533,,,,Standard orthogonal-score DML.,0.5,-0.09709486920821547,0.00942741362656047,1,t3,0.05,True,True,3
