rep,dgp,learner,strategy,winsor_level,theta_hat,se,ci_lo,ci_hi,denom_E_Dres2
94,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.2632361179720498,0.1109274424929948,0.04581833068578001,0.48065390525831964,0.24076132895523022
95,contamination,lasso_logit,S1_data_winsor,0.01,-0.16279893972902845,0.27102571544652915,-0.6940093420042256,0.36841146254616863,0.2323975958518819
95,contamination,lasso_logit,S4_honest_winsor,0.01,-0.23576969758715444,0.38007205090291835,-0.9807109173568744,0.5091715221825655,0.2323226557106182
95,contamination,lasso_logit,S1_data_winsor,0.05,0.31424700077822465,0.08850156136054527,0.14078394051155593,0.48771006104489334,0.23355063275764848
95,contamination,lasso_logit,S4_honest_winsor,0.05,-0.19610575333060692,0.37847301607162553,-0.9379128648309929,0.5457013581697792,0.2335636411376616
95,contamination,rf_rf,S1_data_winsor,0.01,-0.14303585030420035,0.2669264916203322,-0.6662117738800515,0.38014007327165084,0.232728138277694
95,contamination,rf_rf,S4_honest_winsor,0.01,-0.24885041277315711,0.38242215765207793,-0.9983978417712298,0.5006970162249156,0.232728138277694
95,contamination,rf_rf,S1_data_winsor,0.05,0.3651215090241319,0.08297576353496623,0.20248901249559806,0.5277540055526657,0.23270080138648863
95,contamination,rf_rf,S4_honest_winsor,0.05,-0.061619203259040876,0.37463615485534496,-0.795906066775517,0.6726676602574352,0.23277199608957808
95,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.7204825229461166,0.10838610922834797,0.5080457488585546,0.9329192970336786,0.24751958791106607
95,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.7647178137074981,0.11744995495937534,0.5345159019871225,0.9949197254278738,0.24747988544476754
95,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.6763164948753756,0.09191154518480206,0.49616986631316357,0.8564631234375877,0.2480032828003899
95,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.792104132370918,0.11736760010244644,0.562063636170123,1.022144628571713,0.2479193161500605
95,student_t_df3,rf_rf,S1_data_winsor,0.01,0.6585264618577649,0.10394436049002588,0.45479551529731416,0.8622574084182155,0.24105419870900813
95,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.7063234034765183,0.11166473714899582,0.4874605186644866,0.9251862882885501,0.24105419870900813
95,student_t_df3,rf_rf,S1_data_winsor,0.05,0.5946531289958942,0.08694597991575818,0.42423900836100814,0.7650672496307802,0.2412462575477291
95,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.735981883956279,0.11116591371045634,0.5180966930837845,0.9538670748287734,0.24146761646710826
96,contamination,lasso_logit,S1_data_winsor,0.01,0.7387006736919784,0.20150685818695743,0.3437472316455419,1.133654115738415,0.23788450845761264
96,contamination,lasso_logit,S4_honest_winsor,0.01,0.9890471956765553,0.2999649626086019,0.40111586896369555,1.576978522389415,0.2378506371664379
96,contamination,lasso_logit,S1_data_winsor,0.05,0.4894436397057634,0.0825641707322405,0.327617865070572,0.6512694143409548,0.23794064993503772
96,contamination,lasso_logit,S4_honest_winsor,0.05,1.0033400478298733,0.29594135224453205,0.4232949974305905,1.5833850982291562,0.23792085511390018
96,contamination,rf_rf,S1_data_winsor,0.01,0.7205579005227813,0.18865825145975698,0.35078772766165767,1.0903280733839051,0.23611778526183946
96,contamination,rf_rf,S4_honest_winsor,0.01,1.0253587660774368,0.2990474007459597,0.43922586061535585,1.6114916715395178,0.23611778526183946
96,contamination,rf_rf,S1_data_winsor,0.05,0.43270171018380005,0.07665659601231982,0.28245478199965324,0.5829486383679469,0.2363292911178466
96,contamination,rf_rf,S4_honest_winsor,0.05,0.9704830182824041,0.2954524945638899,0.39139612893718,1.5495699076276281,0.23623387237686283
96,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.5488897539273655,0.10659845983114496,0.33995677265832136,0.7578227351964096,0.22664450757286048
96,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.5711525190118164,0.11572439370581829,0.3443327073484126,0.7979723306752202,0.22659743721279335
96,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.516405265156187,0.09559726395145748,0.3290346278113303,0.7037759025010437,0.22608304820156258
96,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.5649419135706424,0.11739570275758614,0.33484633616577353,0.7950374909755112,0.22596984594504632
96,student_t_df3,rf_rf,S1_data_winsor,0.01,0.5222520417910874,0.1010415268746619,0.3242106491167501,0.7202934344654247,0.23166120780577024
96,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.5422700264883594,0.11003982329787303,0.3265919728245283,0.7579480801521905,0.23166120780577024
96,student_t_df3,rf_rf,S1_data_winsor,0.05,0.5044399976675882,0.08973631314769202,0.3285568238981118,0.6803231714370646,0.23165520474547038
96,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.5827413855911608,0.11054010540680456,0.3660827789938239,0.7993999921884978,0.23163011570908076
97,contamination,lasso_logit,S1_data_winsor,0.01,0.41378200664706416,0.2145532375506522,-0.006742338952214155,0.8343063522463425,0.2314943882372055
97,contamination,lasso_logit,S4_honest_winsor,0.01,0.29047388939765684,0.3826380265079994,-0.4594966425580219,1.0404444213533357,0.23147495454573674
97,contamination,lasso_logit,S1_data_winsor,0.05,0.4816808724994338,0.0908737791602692,0.3035682653453062,0.6597934796535614,0.23287181287163056
97,contamination,lasso_logit,S4_honest_winsor,0.05,0.3385304735339151,0.36672205185998263,-0.3802447481116509,1.057305695179481,0.23286049960095453
97,contamination,rf_rf,S1_data_winsor,0.01,0.5041491979208728,0.2161516214784392,0.08049201982313192,0.9278063760186136,0.2319778025164329
97,contamination,rf_rf,S4_honest_winsor,0.01,0.4201479293512918,0.38705454641433457,-0.338478981620804,1.1787748403233875,0.2319778025164329
97,contamination,rf_rf,S1_data_winsor,0.05,0.5625869306991175,0.08623034083133162,0.3935754626697075,0.7315983987285275,0.23239140177174542
97,contamination,rf_rf,S4_honest_winsor,0.05,0.4786309338810052,0.3818604776380742,-0.2698156022896202,1.2270774700516305,0.2322553462794902
97,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.4969635506566481,0.11340990641878836,0.2746801340758229,0.7192469672374733,0.22911962083617857
97,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.47593675602600066,0.12434261088871648,0.23222523868411638,0.719648273367885,0.22902492112893924
97,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.4877067339844171,0.09377446673970428,0.3039087791745967,0.6715046887942375,0.22848840345832366
97,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.48060946342357486,0.12570952251772316,0.23421879928883746,0.7270001275583122,0.2284134877193856
97,student_t_df3,rf_rf,S1_data_winsor,0.01,0.4790991089128021,0.10871519456942215,0.2660173275567347,0.6921808902688695,0.23018132351917692
97,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.455787423510624,0.11870612413986226,0.223123420196494,0.688451426824754,0.23018132351917692
97,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4708454173953165,0.09007938271617562,0.2942898272716123,0.6474010075190206,0.22993611885114784
97,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.491513683489347,0.11987008362889637,0.2565683195767101,0.7264590474019839,0.22977142356869573
98,contamination,lasso_logit,S1_data_winsor,0.01,1.3607182341280253,0.28143368042460554,0.8091082204957984,1.9123282477602521,0.2401266295916457
98,contamination,lasso_logit,S4_honest_winsor,0.01,1.7380330265176878,0.36354479658541133,1.0254852252102815,2.4505808278250942,0.2401355104490492
98,contamination,lasso_logit,S1_data_winsor,0.05,0.626367776280188,0.08694106630538427,0.45596328632163485,0.7967722662387412,0.23991210761286985
98,contamination,lasso_logit,S4_honest_winsor,0.05,1.7348683611698135,0.3581510028306823,1.0328923956216762,2.4368443267179507,0.23979910783194788
98,contamination,rf_rf,S1_data_winsor,0.01,1.4266792652272398,0.287203759890646,0.8637598958415736,1.9895986346129058,0.23493591517523618
98,contamination,rf_rf,S4_honest_winsor,0.01,1.9610776121270372,0.40567585128471284,1.1659529436090001,2.7562022806450743,0.23493591517523618
98,contamination,rf_rf,S1_data_winsor,0.05,0.6196931538874174,0.08412094783447552,0.45481609613184537,0.7845702116429895,0.23507944052401503
98,contamination,rf_rf,S4_honest_winsor,0.05,2.007481790325895,0.40527222919214106,1.2131482211092983,2.8018153595424913,0.23483635031991587
98,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.4804441300172574,0.10904867039071325,0.2667087360514594,0.6941795239830554,0.23360667001355395
98,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.41673312175730604,0.17230325599518045,0.07901874000675235,0.7544475035078597,0.23358181667891334
98,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.4897493686998385,0.09529287996949601,0.30297532395962634,0.6765234134400506,0.2337646911822142
98,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.4329311353736954,0.17377605432636603,0.09233006889401796,0.7735322018533728,0.2338856173740007
98,student_t_df3,rf_rf,S1_data_winsor,0.01,0.47673799131250344,0.10601736081365792,0.2689439641177339,0.684532018507273,0.23193217159416385
98,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.43772343827708554,0.14944086023242295,0.14481935222153658,0.7306275243326346,0.23193217159416385
98,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4806635616035352,0.09006300941026951,0.30414006315940695,0.6571870600476635,0.2320937330995332
98,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.46794312106709834,0.1497456252876499,0.17444169550330457,0.7614445466308921,0.2320111795271183
99,contamination,lasso_logit,S1_data_winsor,0.01,1.1728825262565858,0.30476051919535707,0.575551908633686,1.7702131438794857,0.24764383494232348
99,contamination,lasso_logit,S4_honest_winsor,0.01,1.3667716586875605,0.41330381490599294,0.5566961814718143,2.176847135903307,0.24750065986400735
99,contamination,lasso_logit,S1_data_winsor,0.05,0.5446824582526737,0.09256520581203309,0.3632546548610889,0.7261102616442585,0.24653608140895972
99,contamination,lasso_logit,S4_honest_winsor,0.05,1.3583172798378924,0.4155963245732761,0.5437484836742712,2.1728860760015136,0.24645908796187643
99,contamination,rf_rf,S1_data_winsor,0.01,1.286648894270872,0.31534889499384616,0.6685650600829336,1.9047327284588105,0.2387481306658546
99,contamination,rf_rf,S4_honest_winsor,0.01,1.3789081363787903,0.4400656787701967,0.5163794059892047,2.241436866768376,0.2387481306658546
99,contamination,rf_rf,S1_data_winsor,0.05,0.6450339252729367,0.0863969621997221,0.4756958793614814,0.814371971184392,0.2386267591057557
99,contamination,rf_rf,S4_honest_winsor,0.05,1.402049505898564,0.4422322924721375,0.5352742126531745,2.2688247991439536,0.2387543373148265
99,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.585827217258144,0.11129470388954621,0.3676895976346335,0.8039648368816545,0.23654240933542922
99,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.6392681337294401,0.13252343313002668,0.37952220479458787,0.8990140626642924,0.23653395844502176
99,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.5606233846304959,0.09651111069845607,0.37146160766152203,0.7497851615994697,0.23635805418190403
99,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.6451415112659964,0.13382931822633262,0.3828360475423845,0.9074469749896084,0.2363797233894459
99,student_t_df3,rf_rf,S1_data_winsor,0.01,0.5835345931618211,0.10573891184881495,0.3762863259381438,0.7907828603854984,0.2360399060906396
99,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.6450922144687671,0.13103856920908327,0.3882566188189639,0.9019278101185703,0.2360399060906396
99,student_t_df3,rf_rf,S1_data_winsor,0.05,0.5523821555981778,0.09192252543088444,0.37221400575364433,0.7325503054427114,0.23630023630934618
99,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.658825613721397,0.13132669926802643,0.40142528315606524,0.9162259442867289,0.23641967665736474
100,contamination,lasso_logit,S1_data_winsor,0.01,0.9231667196621424,0.28333606811096534,0.36782802616465027,1.4785054131596345,0.2370314313402392
100,contamination,lasso_logit,S4_honest_winsor,0.01,1.1198487451433947,0.38288569778693166,0.36939277748100874,1.8703047128057806,0.23699838838987505
100,contamination,lasso_logit,S1_data_winsor,0.05,0.5816073588445853,0.09247420741158346,0.40035791231788165,0.7628568053712889,0.23742022265396234
100,contamination,lasso_logit,S4_honest_winsor,0.05,1.1198362540435516,0.3750460290966547,0.38474603701410837,1.8549264710729947,0.23749195893098496
100,contamination,rf_rf,S1_data_winsor,0.01,0.8987009210410043,0.28067191119088547,0.3485839751068688,1.4488178669751397,0.23154388118666505
100,contamination,rf_rf,S4_honest_winsor,0.01,1.1141421760022967,0.3745569286472818,0.3800105958536244,1.848273756150969,0.23154388118666505
100,contamination,rf_rf,S1_data_winsor,0.05,0.5577894247413036,0.08993365371395953,0.3815194634619429,0.7340593860206642,0.2326135998035496
100,contamination,rf_rf,S4_honest_winsor,0.05,1.164555740961661,0.3708612393954811,0.437667711746518,1.8914437701768039,0.23278271013054358
100,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.3152240001321642,0.10110667047099042,0.11705492600902295,0.5133930742553054,0.23365206573283506
100,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.3318568663832046,0.10881190655688311,0.11858552953171372,0.5451282032346955,0.23354933702820735
100,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.30149376404849004,0.09164455191934678,0.12187044228657035,0.48111708581040974,0.23367920195137587
100,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.34871606468890903,0.10938790603588099,0.13431576885858232,0.5631163605192357,0.23366282002475747
100,student_t_df3,rf_rf,S1_data_winsor,0.01,0.3998309423444912,0.09831627798748972,0.20713103748901132,0.5925308471999711,0.23026907907317928
100,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.42574301122138614,0.10681946513230806,0.21637685956206235,0.63510916288071,0.23026907907317928
100,student_t_df3,rf_rf,S1_data_winsor,0.05,0.37484984606948124,0.0883047614335958,0.2017725136596335,0.5479271784793289,0.2303983597897685
100,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.46289431213764815,0.10702394616359816,0.2531273776569958,0.6726612466183005,0.23007986199666972
101,contamination,lasso_logit,S1_data_winsor,0.01,0.7073922142617066,0.2448380748229213,0.22750958760878087,1.1872748409146323,0.2238456367626241
101,contamination,lasso_logit,S4_honest_winsor,0.01,0.7010154855964245,0.461129930714891,-0.20279917860476193,1.604830149797611,0.22379327269796903
101,contamination,lasso_logit,S1_data_winsor,0.05,0.5492405581571248,0.09048283049199404,0.37189421039281645,0.7265869059214332,0.22377505904562206
101,contamination,lasso_logit,S4_honest_winsor,0.05,0.7398446633522876,0.4536327652711152,-0.14927555657909808,1.6289648832836732,0.22372852678122132
101,contamination,rf_rf,S1_data_winsor,0.01,0.6842473246880836,0.22777385704052197,0.23781056488866054,1.1306840844875066,0.22936796036194892
101,contamination,rf_rf,S4_honest_winsor,0.01,0.6942978663204038,0.4160035074567973,-0.12106900829491896,1.5096647409357264,0.22936796036194892
101,contamination,rf_rf,S1_data_winsor,0.05,0.548834149254269,0.08135781704547546,0.3893728278451371,0.7082954706634008,0.22926800073165038
101,contamination,rf_rf,S4_honest_winsor,0.05,0.7303418064216688,0.40693310840995933,-0.06724708606185148,1.527930698905189,0.22916040201379076
101,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.4341674596539379,0.10581901047264054,0.22676219912756243,0.6415727201803133,0.22894026626755062
101,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.45570317778421837,0.11792517649999992,0.22456983184421853,0.6868365237242182,0.22880387860311385
101,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.4349679206319719,0.09296580002126184,0.25275495259029873,0.6171808886736452,0.229228268929264
101,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.4562332255910088,0.11801590907729696,0.22492204379950678,0.6875444073825109,0.22915055452435973
101,student_t_df3,rf_rf,S1_data_winsor,0.01,0.3809174466481638,0.1025068933327438,0.18000393571598594,0.5818309575803416,0.229217596610285
101,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.4145685049199886,0.11516113054027467,0.18885268906105024,0.6402843207789269,0.229217596610285
101,student_t_df3,rf_rf,S1_data_winsor,0.05,0.3822083309429477,0.08889348973670333,0.2079770910590092,0.5564395708268862,0.23014870086206174
101,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.43790877204773976,0.11566671116318668,0.21120201816789388,0.6646155259275857,0.22996155476707122
102,contamination,lasso_logit,S1_data_winsor,0.01,0.37324682824154826,0.2543942695692182,-0.1253659401141194,0.8718595965972159,0.24926162408668892
102,contamination,lasso_logit,S4_honest_winsor,0.01,0.3960464593244998,0.409172532697259,-0.4059317047621278,1.1980246234111274,0.24933709186843891
102,contamination,lasso_logit,S1_data_winsor,0.05,0.43299192730623387,0.08239951859433504,0.2714888708613372,0.5944949837511305,0.2499572001911572
102,contamination,lasso_logit,S4_honest_winsor,0.05,0.40913431253257787,0.4078084631478885,-0.3901702752372836,1.2084389003024394,0.24994627665864375
102,contamination,rf_rf,S1_data_winsor,0.01,0.296378845492104,0.26207939774070416,-0.21729677407967607,0.8100544650638841,0.2399257931168348
102,contamination,rf_rf,S4_honest_winsor,0.01,0.27500694611718796,0.39571433257233923,-0.5005931457245969,1.050607037958973,0.2399257931168348
102,contamination,rf_rf,S1_data_winsor,0.05,0.37847307225416005,0.08034181138181015,0.22100312194581215,0.5359430225625079,0.24054587024161708
102,contamination,rf_rf,S4_honest_winsor,0.05,0.26141073701115636,0.39372132491549877,-0.5102830598232212,1.0331045338455338,0.24061714762340058
102,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.5056025725031057,0.10836654516311296,0.29320414398340433,0.7180010010228071,0.24091232641334284
102,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.6460417499313181,0.1641489612823234,0.32430978581796427,0.967773714044672,0.2407892379436985
102,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.4772276537822989,0.09430796580612989,0.2923840408022843,0.6620712667623135,0.24151563863990694
102,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.6488765660611172,0.1636188960750285,0.32818352975406134,0.969569602368173,0.24148981159540522
102,student_t_df3,rf_rf,S1_data_winsor,0.01,0.5651973365608285,0.10317933951832896,0.36296583110490377,0.7674288420167532,0.23876825130537377
102,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.6662376962938619,0.1345716931282804,0.4024771777624323,0.9299982148252914,0.23876825130537377
102,student_t_df3,rf_rf,S1_data_winsor,0.05,0.5520223006108977,0.08979593146290374,0.3760222749436064,0.7280223262781891,0.23899052088606496
102,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.6989900883739784,0.13582446467758583,0.43277413760591016,0.9652060391420465,0.23897700652125015
103,contamination,lasso_logit,S1_data_winsor,0.01,0.39957772311143863,0.29701486864205967,-0.18257141942699834,0.9817268656498757,0.23266300433090834
103,contamination,lasso_logit,S4_honest_winsor,0.01,0.2507667974490708,0.3763891584990884,-0.4869559532091424,0.9884895481072841,0.23261428508391463
103,contamination,lasso_logit,S1_data_winsor,0.05,0.48380433110885457,0.08831339416121946,0.3107100785528644,0.6568985836648447,0.23174932171112772
103,contamination,lasso_logit,S4_honest_winsor,0.05,0.24965938917311575,0.3850261856446155,-0.5049919346903307,1.004310713036562,0.2317050575002088
103,contamination,rf_rf,S1_data_winsor,0.01,0.36273406613982906,0.30202556193239743,-0.2292360352476699,0.954704167527328,0.23181108939950246
103,contamination,rf_rf,S4_honest_winsor,0.01,0.1915925576827271,0.4007229331544778,-0.5938243913000494,0.9770095066655036,0.23181108939950246
103,contamination,rf_rf,S1_data_winsor,0.05,0.5118472663456175,0.08701607812305387,0.34129575322443195,0.682398779466803,0.2325912017413843
103,contamination,rf_rf,S4_honest_winsor,0.05,0.20354653106507634,0.3960974999715124,-0.5728045688790879,0.9798976310092407,0.23248551138334184
103,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.4057910247094435,0.10445469282794531,0.2010598267666707,0.6105222226522163,0.22460900151830068
103,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.36351358908512815,0.12026445590753145,0.12779525550636653,0.5992319226638898,0.22465253888698372
103,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.3982767563734506,0.09330938818397802,0.21539035553285368,0.5811631572140475,0.22565849028106252
103,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.3827991010299532,0.12033726648023106,0.1469380587287003,0.618660143331206,0.22561836158251794
103,student_t_df3,rf_rf,S1_data_winsor,0.01,0.45319293816001754,0.09869290606020786,0.2597548422820101,0.646631034038025,0.23131744658592981
103,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.4208684335477935,0.11312057561514446,0.19915210534211036,0.6425847617534767,0.23131744658592981
103,student_t_df3,rf_rf,S1_data_winsor,0.05,0.42713210855054307,0.08815435850896303,0.2543495658729755,0.5999146512281106,0.23176433663920656
103,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.4506350890721377,0.11361849586655488,0.2279428371736901,0.6733273409705852,0.23183821518125938
104,contamination,lasso_logit,S1_data_winsor,0.01,0.6231958072864039,0.24714808180684492,0.13878556694498784,1.10760604762782,0.22361173559425435
104,contamination,lasso_logit,S4_honest_winsor,0.01,0.8944671652858129,0.41971546785552377,0.07182484828898639,1.7171094822826394,0.22364216121203845
104,contamination,lasso_logit,S1_data_winsor,0.05,0.4412865851090434,0.08921923203329842,0.26641689032377847,0.6161562798943083,0.22433093464795698
104,contamination,lasso_logit,S4_honest_winsor,0.05,0.8643169154885545,0.42154363251283217,0.03809139576340348,1.6905424352137055,0.2242764105145705
104,contamination,rf_rf,S1_data_winsor,0.01,0.5050963467107304,0.23981562016932317,0.03505773117885702,0.9751349622426039,0.22608296366977254
104,contamination,rf_rf,S4_honest_winsor,0.01,0.6833898477381358,0.395679468069758,-0.09214190967858982,1.4589216051548615,0.22608296366977254
104,contamination,rf_rf,S1_data_winsor,0.05,0.4131420621526606,0.08298595854713635,0.25048958340027333,0.5757945409050478,0.22609811088074122
104,contamination,rf_rf,S4_honest_winsor,0.05,0.7048731248186537,0.39040160528881973,-0.06031402154743293,1.4700602711847404,0.22580837096391043
104,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.3497308777960795,0.10558202040663385,0.14279011779907713,0.5566716377930818,0.23638217588842786
104,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.380264391561708,0.12796511674445227,0.12945276274258155,0.6310760203808344,0.2363162442481809
104,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.3394257272854939,0.08791279146467994,0.16711665601472125,0.5117347985562666,0.23635751025212892
104,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.3771085077973766,0.12641281975437285,0.1293393810788058,0.6248776345159474,0.23626597029754637
104,student_t_df3,rf_rf,S1_data_winsor,0.01,0.3993670736051711,0.10814368252450435,0.18740545585714258,0.6113286913531997,0.2360238769287846
104,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.44671830192400314,0.13067218516636012,0.1906008189979373,0.702835784850069,0.2360238769287846
104,student_t_df3,rf_rf,S1_data_winsor,0.05,0.37995734948396365,0.08916749324380989,0.20518906272609627,0.554725636241831,0.23611242984505912
104,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.4817179306058564,0.1299459267467512,0.227023914182224,0.7364119470294888,0.23610949703572692
105,contamination,lasso_logit,S1_data_winsor,0.01,0.6905257190504771,0.19521873329518383,0.3078970017919168,1.0731544363090375,0.23819682035237852
105,contamination,lasso_logit,S4_honest_winsor,0.01,0.6828800898056023,0.32145986318465436,0.05281875796367985,1.3129414216475248,0.23823505690635022
105,contamination,lasso_logit,S1_data_winsor,0.05,0.4987633007236429,0.0867517771996089,0.3287298174124095,0.6687967840348763,0.2392433227662145
105,contamination,lasso_logit,S4_honest_winsor,0.05,0.6817853575184595,0.3212576672950135,0.05212032962023305,1.311450385416686,0.2392395404068302
105,contamination,rf_rf,S1_data_winsor,0.01,0.7802353183900173,0.18347662737869003,0.4206211287277848,1.1398495080522497,0.2351144302340922
105,contamination,rf_rf,S4_honest_winsor,0.01,0.8133626457691809,0.3039044786916998,0.21770986753344934,1.4090154240049126,0.2351144302340922
105,contamination,rf_rf,S1_data_winsor,0.05,0.5864061753578195,0.0807868087035168,0.42806403029892653,0.7447483204167125,0.2354102059926558
105,contamination,rf_rf,S4_honest_winsor,0.05,0.7872474536556738,0.3026340672993075,0.19408468174903115,1.3804102255623165,0.23537344473797023
105,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.382057692072814,0.1155247176383408,0.155629245501666,0.608486138643962,0.23333594771836863
105,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.37303751791700773,0.12714284875255855,0.12383753436199299,0.6222375014720225,0.23336802093889372
105,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.3724675449729059,0.09811733838426556,0.1801575617397454,0.5647775282060664,0.23409469849426282
105,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.3686800566130608,0.1257530030213728,0.12220417069117012,0.6151559425349515,0.23403160987376925
105,student_t_df3,rf_rf,S1_data_winsor,0.01,0.4665821315586396,0.1118679137069713,0.24732102069297585,0.6858432424243033,0.2302193596085949
105,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.44367017741347553,0.1224741408068089,0.20362086143213007,0.683719493394821,0.2302193596085949
105,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4544030064561964,0.09398809697687065,0.27018633638152995,0.6386196765308629,0.23061376610822384
105,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.4604301289166424,0.12386385954126729,0.21765696421575853,0.7032032936175263,0.23073460358612213
106,contamination,lasso_logit,S1_data_winsor,0.01,0.9157006330539358,0.28268168438329866,0.3616445316626704,1.4697567344452012,0.23543961748184228
106,contamination,lasso_logit,S4_honest_winsor,0.01,1.1669388677678265,0.38732891439966716,0.4077741955444789,1.9261035399911741,0.23552469511927235
106,contamination,lasso_logit,S1_data_winsor,0.05,0.45491887031506334,0.08844038535747749,0.2815757150144075,0.6282620256157192,0.23555147733586745
106,contamination,lasso_logit,S4_honest_winsor,0.05,1.17201274398928,0.38891218673302036,0.4097448579925601,1.934280629986,0.23544665643439122
106,contamination,rf_rf,S1_data_winsor,0.01,0.7437329515911327,0.2704533821335337,0.2136443226094067,1.2738215805728588,0.232593610084432
106,contamination,rf_rf,S4_honest_winsor,0.01,0.9683201184656749,0.34826620819355536,0.28571835040630644,1.6509218865250435,0.232593610084432
106,contamination,rf_rf,S1_data_winsor,0.05,0.4060805296566354,0.08423118206288746,0.24098741281337596,0.5711736464998948,0.23407601275001316
106,contamination,rf_rf,S4_honest_winsor,0.05,1.027951372260983,0.3415766774952359,0.35846108437032065,1.6974416601516453,0.2340615642322989
106,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.4537136440745645,0.10566621985032554,0.24660785316792644,0.6608194349812025,0.24019503226292227
106,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.45991169538636506,0.11717178076598006,0.23025500508504415,0.689568385687686,0.2402985184574176
106,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.43789831943509344,0.09311157104823017,0.25539964018056227,0.6203969986896246,0.24155472666642708
106,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.4798426088638862,0.11677174421180077,0.25096999020875665,0.7087152275190157,0.24162476376944583
106,student_t_df3,rf_rf,S1_data_winsor,0.01,0.4265904364366073,0.10359589136991855,0.22354248935156698,0.6296383835216477,0.23611909148437077
106,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.4482612362280052,0.11993264658166712,0.21319324892793762,0.6833292235280728,0.23611909148437077
106,student_t_df3,rf_rf,S1_data_winsor,0.05,0.3907480362523833,0.09098802915075226,0.21241149911690888,0.5690845733878578,0.23621696119122312
