stock_code,corp_code,corp_name,market,sector,listing_date,year,CorrectionCount,FirstCorrectionDate,LastCorrectionDate,CorrectionDummy
005950,00145552,이수화학,KOSPI,기초 화학물질 제조업,1988-04-28,2024,1,20240322,20240322,1
002810,00127167,삼영무역,KOSPI,기타 전문 도매업,1988-03-28,2018,0,,,0
002810,00127167,삼영무역,KOSPI,기타 전문 도매업,1988-03-28,2019,0,,,0
002810,00127167,삼영무역,KOSPI,기타 전문 도매업,1988-03-28,2020,0,,,0
002810,00127167,삼영무역,KOSPI,기타 전문 도매업,1988-03-28,2021,1,20210324,20210324,1
002810,00127167,삼영무역,KOSPI,기타 전문 도매업,1988-03-28,2022,0,,,0
002810,00127167,삼영무역,KOSPI,기타 전문 도매업,1988-03-28,2023,1,20230524,20230524,1
002810,00127167,삼영무역,KOSPI,기타 전문 도매업,1988-03-28,2024,0,,,0
011780,00106368,금호석유화학,KOSPI,기초 화학물질 제조업,1988-01-22,2018,0,,,0
011780,00106368,금호석유화학,KOSPI,기초 화학물질 제조업,1988-01-22,2019,0,,,0
011780,00106368,금호석유화학,KOSPI,기초 화학물질 제조업,1988-01-22,2020,0,,,0
011780,00106368,금호석유화학,KOSPI,기초 화학물질 제조업,1988-01-22,2021,1,20210330,20210330,1
011780,00106368,금호석유화학,KOSPI,기초 화학물질 제조업,1988-01-22,2022,1,20220328,20220328,1
011780,00106368,금호석유화학,KOSPI,기초 화학물질 제조업,1988-01-22,2023,0,,,0
011780,00106368,금호석유화학,KOSPI,기초 화학물질 제조업,1988-01-22,2024,1,20240328,20240328,1
015260,00143314,에이엔피,KOSPI,전자부품 제조업,1988-01-18,2018,1,20180515,20180515,1
015260,00143314,에이엔피,KOSPI,전자부품 제조업,1988-01-18,2019,0,,,0
015260,00143314,에이엔피,KOSPI,전자부품 제조업,1988-01-18,2020,0,,,0
015260,00143314,에이엔피,KOSPI,전자부품 제조업,1988-01-18,2021,4,20210127,20210713,1
015260,00143314,에이엔피,KOSPI,전자부품 제조업,1988-01-18,2022,0,,,0
015260,00143314,에이엔피,KOSPI,전자부품 제조업,1988-01-18,2023,1,20230713,20230713,1
015260,00143314,에이엔피,KOSPI,전자부품 제조업,1988-01-18,2024,0,,,0
009460,00163761,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",1987-12-23,2018,0,,,0
009460,00163761,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",1987-12-23,2019,0,,,0
009460,00163761,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",1987-12-23,2020,0,,,0
009460,00163761,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",1987-12-23,2021,0,,,0
009460,00163761,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",1987-12-23,2022,0,,,0
009460,00163761,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",1987-12-23,2023,0,,,0
009460,00163761,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",1987-12-23,2024,0,,,0
005720,00167192,넥센,KOSPI,고무제품 제조업,1987-12-19,2018,0,,,0
005720,00167192,넥센,KOSPI,고무제품 제조업,1987-12-19,2019,0,,,0
005720,00167192,넥센,KOSPI,고무제품 제조업,1987-12-19,2020,0,,,0
005720,00167192,넥센,KOSPI,고무제품 제조업,1987-12-19,2021,0,,,0
005720,00167192,넥센,KOSPI,고무제품 제조업,1987-12-19,2022,0,,,0
005720,00167192,넥센,KOSPI,고무제품 제조업,1987-12-19,2023,0,,,0
005720,00167192,넥센,KOSPI,고무제품 제조업,1987-12-19,2024,0,,,0
006660,00126201,삼성공조,KOSPI,자동차 신품 부품 제조업,1987-11-28,2018,0,,,0
006660,00126201,삼성공조,KOSPI,자동차 신품 부품 제조업,1987-11-28,2019,0,,,0
006660,00126201,삼성공조,KOSPI,자동차 신품 부품 제조업,1987-11-28,2020,0,,,0
006660,00126201,삼성공조,KOSPI,자동차 신품 부품 제조업,1987-11-28,2021,0,,,0
006660,00126201,삼성공조,KOSPI,자동차 신품 부품 제조업,1987-11-28,2022,0,,,0
006660,00126201,삼성공조,KOSPI,자동차 신품 부품 제조업,1987-11-28,2023,0,,,0
006660,00126201,삼성공조,KOSPI,자동차 신품 부품 제조업,1987-11-28,2024,0,,,0
004490,00133858,세방전지,KOSPI,일차전지 및 이차전지 제조업,1987-11-28,2018,0,,,0
004490,00133858,세방전지,KOSPI,일차전지 및 이차전지 제조업,1987-11-28,2019,0,,,0
004490,00133858,세방전지,KOSPI,일차전지 및 이차전지 제조업,1987-11-28,2020,0,,,0
004490,00133858,세방전지,KOSPI,일차전지 및 이차전지 제조업,1987-11-28,2021,0,,,0
004490,00133858,세방전지,KOSPI,일차전지 및 이차전지 제조업,1987-11-28,2022,0,,,0
004490,00133858,세방전지,KOSPI,일차전지 및 이차전지 제조업,1987-11-28,2023,0,,,0
004490,00133858,세방전지,KOSPI,일차전지 및 이차전지 제조업,1987-11-28,2024,0,,,0
011000,00118521,진원생명과학,KOSPI,의약품 제조업,1987-11-16,2018,1,20180629,20180629,1
011000,00118521,진원생명과학,KOSPI,의약품 제조업,1987-11-16,2019,0,,,0
011000,00118521,진원생명과학,KOSPI,의약품 제조업,1987-11-16,2020,0,,,0
011000,00118521,진원생명과학,KOSPI,의약품 제조업,1987-11-16,2021,0,,,0
011000,00118521,진원생명과학,KOSPI,의약품 제조업,1987-11-16,2022,5,20220908,20220908,1
011000,00118521,진원생명과학,KOSPI,의약품 제조업,1987-11-16,2023,1,20230711,20230711,1
011000,00118521,진원생명과학,KOSPI,의약품 제조업,1987-11-16,2024,0,,,0
009310,00153621,참엔지니어링,KOSPI,특수 목적용 기계 제조업,1987-11-12,2018,0,,,0
009310,00153621,참엔지니어링,KOSPI,특수 목적용 기계 제조업,1987-11-12,2019,0,,,0
009310,00153621,참엔지니어링,KOSPI,특수 목적용 기계 제조업,1987-11-12,2020,0,,,0
009310,00153621,참엔지니어링,KOSPI,특수 목적용 기계 제조업,1987-11-12,2021,1,20210805,20210805,1
009310,00153621,참엔지니어링,KOSPI,특수 목적용 기계 제조업,1987-11-12,2022,0,,,0
009310,00153621,참엔지니어링,KOSPI,특수 목적용 기계 제조업,1987-11-12,2023,0,,,0
009310,00153621,참엔지니어링,KOSPI,특수 목적용 기계 제조업,1987-11-12,2024,1,20240730,20240730,1
010100,00160418,한국무브넥스,KOSPI,자동차 신품 부품 제조업,1987-10-02,2018,0,,,0
010100,00160418,한국무브넥스,KOSPI,자동차 신품 부품 제조업,1987-10-02,2019,0,,,0
010100,00160418,한국무브넥스,KOSPI,자동차 신품 부품 제조업,1987-10-02,2020,0,,,0
010100,00160418,한국무브넥스,KOSPI,자동차 신품 부품 제조업,1987-10-02,2021,0,,,0
010100,00160418,한국무브넥스,KOSPI,자동차 신품 부품 제조업,1987-10-02,2022,0,,,0
010100,00160418,한국무브넥스,KOSPI,자동차 신품 부품 제조업,1987-10-02,2023,0,,,0
010100,00160418,한국무브넥스,KOSPI,자동차 신품 부품 제조업,1987-10-02,2024,0,,,0
005070,00129989,코스모신소재,KOSPI,기타 화학제품 제조업,1987-09-28,2018,13,20180612,20180820,1
005070,00129989,코스모신소재,KOSPI,기타 화학제품 제조업,1987-09-28,2019,0,,,0
005070,00129989,코스모신소재,KOSPI,기타 화학제품 제조업,1987-09-28,2020,0,,,0
005070,00129989,코스모신소재,KOSPI,기타 화학제품 제조업,1987-09-28,2021,1,20210217,20210217,1
005070,00129989,코스모신소재,KOSPI,기타 화학제품 제조업,1987-09-28,2022,1,20220408,20220408,1
005070,00129989,코스모신소재,KOSPI,기타 화학제품 제조업,1987-09-28,2023,0,,,0
005070,00129989,코스모신소재,KOSPI,기타 화학제품 제조업,1987-09-28,2024,0,,,0
004830,00114093,덕성,KOSPI,플라스틱제품 제조업,1987-09-25,2018,0,,,0
004830,00114093,덕성,KOSPI,플라스틱제품 제조업,1987-09-25,2019,0,,,0
004830,00114093,덕성,KOSPI,플라스틱제품 제조업,1987-09-25,2020,0,,,0
004830,00114093,덕성,KOSPI,플라스틱제품 제조업,1987-09-25,2021,0,,,0
004830,00114093,덕성,KOSPI,플라스틱제품 제조업,1987-09-25,2022,0,,,0
004830,00114093,덕성,KOSPI,플라스틱제품 제조업,1987-09-25,2023,0,,,0
004830,00114093,덕성,KOSPI,플라스틱제품 제조업,1987-09-25,2024,0,,,0
011700,00162072,한신기계공업,KOSPI,일반 목적용 기계 제조업,1987-07-24,2018,0,,,0
011700,00162072,한신기계공업,KOSPI,일반 목적용 기계 제조업,1987-07-24,2019,0,,,0
011700,00162072,한신기계공업,KOSPI,일반 목적용 기계 제조업,1987-07-24,2020,0,,,0
011700,00162072,한신기계공업,KOSPI,일반 목적용 기계 제조업,1987-07-24,2021,1,20210325,20210325,1
011700,00162072,한신기계공업,KOSPI,일반 목적용 기계 제조업,1987-07-24,2022,0,,,0
011700,00162072,한신기계공업,KOSPI,일반 목적용 기계 제조업,1987-07-24,2023,0,,,0
011700,00162072,한신기계공업,KOSPI,일반 목적용 기계 제조업,1987-07-24,2024,0,,,0
005420,00160302,코스모화학,KOSPI,기타 화학제품 제조업,1987-07-23,2018,11,20180525,20181005,1
005420,00160302,코스모화학,KOSPI,기타 화학제품 제조업,1987-07-23,2019,0,,,0
005420,00160302,코스모화학,KOSPI,기타 화학제품 제조업,1987-07-23,2020,0,,,0
005420,00160302,코스모화학,KOSPI,기타 화학제품 제조업,1987-07-23,2021,2,20210217,20210330,1
005420,00160302,코스모화학,KOSPI,기타 화학제품 제조업,1987-07-23,2022,0,,,0
005420,00160302,코스모화학,KOSPI,기타 화학제품 제조업,1987-07-23,2023,1,20230913,20230913,1
005420,00160302,코스모화학,KOSPI,기타 화학제품 제조업,1987-07-23,2024,1,20240327,20240327,1
000500,00104768,가온전선,KOSPI,절연선 및 케이블 제조업,1987-06-08,2018,0,,,0
000500,00104768,가온전선,KOSPI,절연선 및 케이블 제조업,1987-06-08,2019,1,20190515,20190515,1
000500,00104768,가온전선,KOSPI,절연선 및 케이블 제조업,1987-06-08,2020,0,,,0
000500,00104768,가온전선,KOSPI,절연선 및 케이블 제조업,1987-06-08,2021,0,,,0
000500,00104768,가온전선,KOSPI,절연선 및 케이블 제조업,1987-06-08,2022,1,20220816,20220816,1
000500,00104768,가온전선,KOSPI,절연선 및 케이블 제조업,1987-06-08,2023,0,,,0
000500,00104768,가온전선,KOSPI,절연선 및 케이블 제조업,1987-06-08,2024,0,,,0
010950,00138279,S-Oil,KOSPI,석유 정제품 제조업,1987-05-27,2018,0,,,0
010950,00138279,S-Oil,KOSPI,석유 정제품 제조업,1987-05-27,2019,0,,,0
010950,00138279,S-Oil,KOSPI,석유 정제품 제조업,1987-05-27,2020,0,,,0
010950,00138279,S-Oil,KOSPI,석유 정제품 제조업,1987-05-27,2021,0,,,0
010950,00138279,S-Oil,KOSPI,석유 정제품 제조업,1987-05-27,2022,0,,,0
010950,00138279,S-Oil,KOSPI,석유 정제품 제조업,1987-05-27,2023,0,,,0
010950,00138279,S-Oil,KOSPI,석유 정제품 제조업,1987-05-27,2024,0,,,0
012450,00126566,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",1987-05-27,2018,1,20180725,20180725,1
012450,00126566,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",1987-05-27,2019,0,,,0
012450,00126566,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",1987-05-27,2020,0,,,0
012450,00126566,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",1987-05-27,2021,0,,,0
012450,00126566,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",1987-05-27,2022,1,20220812,20220812,1
012450,00126566,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",1987-05-27,2023,1,20230321,20230321,1
012450,00126566,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",1987-05-27,2024,1,20240329,20240329,1
011230,00129280,삼화전자공업,KOSPI,영상 및 음향기기 제조업,1987-05-25,2018,0,,,0
011230,00129280,삼화전자공업,KOSPI,영상 및 음향기기 제조업,1987-05-25,2019,0,,,0
011230,00129280,삼화전자공업,KOSPI,영상 및 음향기기 제조업,1987-05-25,2020,1,20200331,20200331,1
011230,00129280,삼화전자공업,KOSPI,영상 및 음향기기 제조업,1987-05-25,2021,0,,,0
011230,00129280,삼화전자공업,KOSPI,영상 및 음향기기 제조업,1987-05-25,2022,0,,,0
011230,00129280,삼화전자공업,KOSPI,영상 및 음향기기 제조업,1987-05-25,2023,1,20231017,20231017,1
011230,00129280,삼화전자공업,KOSPI,영상 및 음향기기 제조업,1987-05-25,2024,0,,,0
004020,00145880,현대제철,KOSPI,1차 철강 제조업,1987-05-23,2018,0,,,0
004020,00145880,현대제철,KOSPI,1차 철강 제조업,1987-05-23,2019,0,,,0
004020,00145880,현대제철,KOSPI,1차 철강 제조업,1987-05-23,2020,0,,,0
004020,00145880,현대제철,KOSPI,1차 철강 제조업,1987-05-23,2021,0,,,0
004020,00145880,현대제철,KOSPI,1차 철강 제조업,1987-05-23,2022,0,,,0
004020,00145880,현대제철,KOSPI,1차 철강 제조업,1987-05-23,2023,0,,,0
004020,00145880,현대제철,KOSPI,1차 철강 제조업,1987-05-23,2024,0,,,0
004770,00138057,써니전자,KOSPI,전자부품 제조업,1987-04-22,2018,1,20180405,20180405,1
004770,00138057,써니전자,KOSPI,전자부품 제조업,1987-04-22,2019,0,,,0
004770,00138057,써니전자,KOSPI,전자부품 제조업,1987-04-22,2020,0,,,0
004770,00138057,써니전자,KOSPI,전자부품 제조업,1987-04-22,2021,0,,,0
004770,00138057,써니전자,KOSPI,전자부품 제조업,1987-04-22,2022,0,,,0
004770,00138057,써니전자,KOSPI,전자부품 제조업,1987-04-22,2023,0,,,0
004770,00138057,써니전자,KOSPI,전자부품 제조업,1987-04-22,2024,0,,,0
004560,00125743,현대비앤지스틸,KOSPI,1차 철강 제조업,1987-03-24,2018,0,,,0
004560,00125743,현대비앤지스틸,KOSPI,1차 철강 제조업,1987-03-24,2019,0,,,0
004560,00125743,현대비앤지스틸,KOSPI,1차 철강 제조업,1987-03-24,2020,0,,,0
004560,00125743,현대비앤지스틸,KOSPI,1차 철강 제조업,1987-03-24,2021,0,,,0
004560,00125743,현대비앤지스틸,KOSPI,1차 철강 제조업,1987-03-24,2022,0,,,0
004560,00125743,현대비앤지스틸,KOSPI,1차 철강 제조업,1987-03-24,2023,0,,,0
004560,00125743,현대비앤지스틸,KOSPI,1차 철강 제조업,1987-03-24,2024,0,,,0
006090,00141875,사조오양,KOSPI,수산물 가공 및 저장 처리업,1986-12-24,2018,0,,,0
006090,00141875,사조오양,KOSPI,수산물 가공 및 저장 처리업,1986-12-24,2019,0,,,0
006090,00141875,사조오양,KOSPI,수산물 가공 및 저장 처리업,1986-12-24,2020,0,,,0
006090,00141875,사조오양,KOSPI,수산물 가공 및 저장 처리업,1986-12-24,2021,0,,,0
006090,00141875,사조오양,KOSPI,수산물 가공 및 저장 처리업,1986-12-24,2022,1,20220331,20220331,1
006090,00141875,사조오양,KOSPI,수산물 가공 및 저장 처리업,1986-12-24,2023,0,,,0
006090,00141875,사조오양,KOSPI,수산물 가공 및 저장 처리업,1986-12-24,2024,0,,,0
009470,00129271,삼화전기,KOSPI,전자부품 제조업,1986-11-24,2018,7,20180119,20180122,1
009470,00129271,삼화전기,KOSPI,전자부품 제조업,1986-11-24,2019,0,,,0
009470,00129271,삼화전기,KOSPI,전자부품 제조업,1986-11-24,2020,0,,,0
009470,00129271,삼화전기,KOSPI,전자부품 제조업,1986-11-24,2021,0,,,0
009470,00129271,삼화전기,KOSPI,전자부품 제조업,1986-11-24,2022,0,,,0
009470,00129271,삼화전기,KOSPI,전자부품 제조업,1986-11-24,2023,0,,,0
009470,00129271,삼화전기,KOSPI,전자부품 제조업,1986-11-24,2024,0,,,0
010770,00155124,평화홀딩스,KOSPI,자동차 신품 부품 제조업,1986-03-31,2018,0,,,0
010770,00155124,평화홀딩스,KOSPI,자동차 신품 부품 제조업,1986-03-31,2019,2,20190625,20191031,1
010770,00155124,평화홀딩스,KOSPI,자동차 신품 부품 제조업,1986-03-31,2020,0,,,0
010770,00155124,평화홀딩스,KOSPI,자동차 신품 부품 제조업,1986-03-31,2021,1,20210331,20210331,1
010770,00155124,평화홀딩스,KOSPI,자동차 신품 부품 제조업,1986-03-31,2022,0,,,0
010770,00155124,평화홀딩스,KOSPI,자동차 신품 부품 제조업,1986-03-31,2023,0,,,0
010770,00155124,평화홀딩스,KOSPI,자동차 신품 부품 제조업,1986-03-31,2024,1,20240312,20240312,1
007110,00146296,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",1986-03-04,2018,0,,,0
007110,00146296,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",1986-03-04,2019,0,,,0
007110,00146296,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",1986-03-04,2020,0,,,0
007110,00146296,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",1986-03-04,2021,0,,,0
007110,00146296,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",1986-03-04,2022,0,,,0
007110,00146296,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",1986-03-04,2023,0,,,0
007110,00146296,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",1986-03-04,2024,0,,,0
016380,00115676,KG스틸,KOSPI,1차 철강 제조업,1986-02-03,2018,0,,,0
016380,00115676,KG스틸,KOSPI,1차 철강 제조업,1986-02-03,2019,0,,,0
016380,00115676,KG스틸,KOSPI,1차 철강 제조업,1986-02-03,2020,1,20200416,20200416,1
016380,00115676,KG스틸,KOSPI,1차 철강 제조업,1986-02-03,2021,0,,,0
016380,00115676,KG스틸,KOSPI,1차 철강 제조업,1986-02-03,2022,0,,,0
016380,00115676,KG스틸,KOSPI,1차 철강 제조업,1986-02-03,2023,0,,,0
016380,00115676,KG스틸,KOSPI,1차 철강 제조업,1986-02-03,2024,1,20240326,20240326,1
010780,00115977,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1986-01-27,2018,0,,,0
010780,00115977,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1986-01-27,2019,0,,,0
010780,00115977,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1986-01-27,2020,0,,,0
010780,00115977,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1986-01-27,2021,0,,,0
010780,00115977,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1986-01-27,2022,0,,,0
010780,00115977,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1986-01-27,2023,0,,,0
010780,00115977,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1986-01-27,2024,0,,,0
002360,00136457,SH에너지화학,KOSPI,기초 화학물질 제조업,1985-12-23,2018,0,,,0
002360,00136457,SH에너지화학,KOSPI,기초 화학물질 제조업,1985-12-23,2019,0,,,0
002360,00136457,SH에너지화학,KOSPI,기초 화학물질 제조업,1985-12-23,2020,0,,,0
002360,00136457,SH에너지화학,KOSPI,기초 화학물질 제조업,1985-12-23,2021,0,,,0
002360,00136457,SH에너지화학,KOSPI,기초 화학물질 제조업,1985-12-23,2022,0,,,0
002360,00136457,SH에너지화학,KOSPI,기초 화학물질 제조업,1985-12-23,2023,0,,,0
002360,00136457,SH에너지화학,KOSPI,기초 화학물질 제조업,1985-12-23,2024,0,,,0
003830,00113544,대한화섬,KOSPI,화학섬유 제조업,1985-12-23,2018,0,,,0
003830,00113544,대한화섬,KOSPI,화학섬유 제조업,1985-12-23,2019,5,20190417,20190417,1
003830,00113544,대한화섬,KOSPI,화학섬유 제조업,1985-12-23,2020,0,,,0
003830,00113544,대한화섬,KOSPI,화학섬유 제조업,1985-12-23,2021,0,,,0
003830,00113544,대한화섬,KOSPI,화학섬유 제조업,1985-12-23,2022,0,,,0
003830,00113544,대한화섬,KOSPI,화학섬유 제조업,1985-12-23,2023,0,,,0
003830,00113544,대한화섬,KOSPI,화학섬유 제조업,1985-12-23,2024,0,,,0
007810,00152686,코리아써키트,KOSPI,전자부품 제조업,1985-09-09,2018,0,,,0
007810,00152686,코리아써키트,KOSPI,전자부품 제조업,1985-09-09,2019,0,,,0
007810,00152686,코리아써키트,KOSPI,전자부품 제조업,1985-09-09,2020,0,,,0
007810,00152686,코리아써키트,KOSPI,전자부품 제조업,1985-09-09,2021,1,20210326,20210326,1
007810,00152686,코리아써키트,KOSPI,전자부품 제조업,1985-09-09,2022,0,,,0
007810,00152686,코리아써키트,KOSPI,전자부품 제조업,1985-09-09,2023,0,,,0
007810,00152686,코리아써키트,KOSPI,전자부품 제조업,1985-09-09,2024,0,,,0
004170,00136378,신세계,KOSPI,종합 소매업,1985-08-19,2018,0,,,0
004170,00136378,신세계,KOSPI,종합 소매업,1985-08-19,2019,0,,,0
004170,00136378,신세계,KOSPI,종합 소매업,1985-08-19,2020,0,,,0
004170,00136378,신세계,KOSPI,종합 소매업,1985-08-19,2021,0,,,0
004170,00136378,신세계,KOSPI,종합 소매업,1985-08-19,2022,0,,,0
004170,00136378,신세계,KOSPI,종합 소매업,1985-08-19,2023,0,,,0
004170,00136378,신세계,KOSPI,종합 소매업,1985-08-19,2024,0,,,0
000520,00128032,삼일제약,KOSPI,의약품 제조업,1985-05-29,2018,0,,,0
000520,00128032,삼일제약,KOSPI,의약품 제조업,1985-05-29,2019,1,20190712,20190712,1
000520,00128032,삼일제약,KOSPI,의약품 제조업,1985-05-29,2020,0,,,0
000520,00128032,삼일제약,KOSPI,의약품 제조업,1985-05-29,2021,0,,,0
000520,00128032,삼일제약,KOSPI,의약품 제조업,1985-05-29,2022,0,,,0
000520,00128032,삼일제약,KOSPI,의약품 제조업,1985-05-29,2023,0,,,0
000520,00128032,삼일제약,KOSPI,의약품 제조업,1985-05-29,2024,0,,,0
006490,00122825,인스코비,KOSPI,전기 통신업,1985-01-17,2018,0,,,0
006490,00122825,인스코비,KOSPI,전기 통신업,1985-01-17,2019,0,,,0
006490,00122825,인스코비,KOSPI,전기 통신업,1985-01-17,2020,0,,,0
006490,00122825,인스코비,KOSPI,전기 통신업,1985-01-17,2021,0,,,0
006490,00122825,인스코비,KOSPI,전기 통신업,1985-01-17,2022,1,20220317,20220317,1
006490,00122825,인스코비,KOSPI,전기 통신업,1985-01-17,2023,0,,,0
006490,00122825,인스코비,KOSPI,전기 통신업,1985-01-17,2024,0,,,0
003120,00146214,일성아이에스,KOSPI,의약품 제조업,1985-01-14,2018,0,,,0
003120,00146214,일성아이에스,KOSPI,의약품 제조업,1985-01-14,2019,0,,,0
003120,00146214,일성아이에스,KOSPI,의약품 제조업,1985-01-14,2020,0,,,0
003120,00146214,일성아이에스,KOSPI,의약품 제조업,1985-01-14,2021,0,,,0
003120,00146214,일성아이에스,KOSPI,의약품 제조업,1985-01-14,2022,0,,,0
003120,00146214,일성아이에스,KOSPI,의약품 제조업,1985-01-14,2023,0,,,0
003120,00146214,일성아이에스,KOSPI,의약품 제조업,1985-01-14,2024,0,,,0
000720,00164478,현대건설,KOSPI,토목 건설업,1984-12-22,2018,0,,,0
000720,00164478,현대건설,KOSPI,토목 건설업,1984-12-22,2019,0,,,0
000720,00164478,현대건설,KOSPI,토목 건설업,1984-12-22,2020,0,,,0
000720,00164478,현대건설,KOSPI,토목 건설업,1984-12-22,2021,0,,,0
000720,00164478,현대건설,KOSPI,토목 건설업,1984-12-22,2022,1,20220325,20220325,1
000720,00164478,현대건설,KOSPI,토목 건설업,1984-12-22,2023,0,,,0
000720,00164478,현대건설,KOSPI,토목 건설업,1984-12-22,2024,2,20240314,20240329,1
000720,01934935,현대건설,KOSPI,토목 건설업,1984-12-22,2018,0,,,0
000720,01934935,현대건설,KOSPI,토목 건설업,1984-12-22,2019,0,,,0
000720,01934935,현대건설,KOSPI,토목 건설업,1984-12-22,2020,0,,,0
000720,01934935,현대건설,KOSPI,토목 건설업,1984-12-22,2021,0,,,0
000720,01934935,현대건설,KOSPI,토목 건설업,1984-12-22,2022,0,,,0
000720,01934935,현대건설,KOSPI,토목 건설업,1984-12-22,2023,0,,,0
000720,01934935,현대건설,KOSPI,토목 건설업,1984-12-22,2024,0,,,0
002710,00117300,TCC스틸,KOSPI,1차 철강 제조업,1984-12-21,2018,0,,,0
002710,00117300,TCC스틸,KOSPI,1차 철강 제조업,1984-12-21,2019,1,20190719,20190719,1
002710,00117300,TCC스틸,KOSPI,1차 철강 제조업,1984-12-21,2020,0,,,0
002710,00117300,TCC스틸,KOSPI,1차 철강 제조업,1984-12-21,2021,0,,,0
002710,00117300,TCC스틸,KOSPI,1차 철강 제조업,1984-12-21,2022,1,20220812,20220812,1
002710,00117300,TCC스틸,KOSPI,1차 철강 제조업,1984-12-21,2023,0,,,0
002710,00117300,TCC스틸,KOSPI,1차 철강 제조업,1984-12-21,2024,0,,,0
003060,00101044,에이프로젠바이오로직스,KOSPI,의약품 제조업,1984-10-19,2018,1,20180911,20180911,1
003060,00101044,에이프로젠바이오로직스,KOSPI,의약품 제조업,1984-10-19,2019,1,20190626,20190626,1
003060,00101044,에이프로젠바이오로직스,KOSPI,의약품 제조업,1984-10-19,2020,0,,,0
003060,00101044,에이프로젠바이오로직스,KOSPI,의약품 제조업,1984-10-19,2021,0,,,0
003060,00101044,에이프로젠바이오로직스,KOSPI,의약품 제조업,1984-10-19,2022,0,,,0
003060,00101044,에이프로젠바이오로직스,KOSPI,의약품 제조업,1984-10-19,2023,0,,,0
003060,00101044,에이프로젠바이오로직스,KOSPI,의약품 제조업,1984-10-19,2024,1,20240314,20240314,1
008700,00138516,아남전자,KOSPI,영상 및 음향기기 제조업,1984-08-11,2018,0,,,0
008700,00138516,아남전자,KOSPI,영상 및 음향기기 제조업,1984-08-11,2019,0,,,0
008700,00138516,아남전자,KOSPI,영상 및 음향기기 제조업,1984-08-11,2020,0,,,0
008700,00138516,아남전자,KOSPI,영상 및 음향기기 제조업,1984-08-11,2021,0,,,0
008700,00138516,아남전자,KOSPI,영상 및 음향기기 제조업,1984-08-11,2022,0,,,0
008700,00138516,아남전자,KOSPI,영상 및 음향기기 제조업,1984-08-11,2023,0,,,0
008700,00138516,아남전자,KOSPI,영상 및 음향기기 제조업,1984-08-11,2024,0,,,0
006360,00120030,GS건설,KOSPI,건물 건설업,1981-08-03,2018,0,,,0
006360,00120030,GS건설,KOSPI,건물 건설업,1981-08-03,2019,0,,,0
006360,00120030,GS건설,KOSPI,건물 건설업,1981-08-03,2020,0,,,0
006360,00120030,GS건설,KOSPI,건물 건설업,1981-08-03,2021,0,,,0
006360,00120030,GS건설,KOSPI,건물 건설업,1981-08-03,2022,0,,,0
006360,00120030,GS건설,KOSPI,건물 건설업,1981-08-03,2023,0,,,0
006360,00120030,GS건설,KOSPI,건물 건설업,1981-08-03,2024,2,20240328,20240329,1
006110,00126779,삼아알미늄,KOSPI,1차 비철금속 제조업,1980-12-05,2018,0,,,0
006110,00126779,삼아알미늄,KOSPI,1차 비철금속 제조업,1980-12-05,2019,0,,,0
006110,00126779,삼아알미늄,KOSPI,1차 비철금속 제조업,1980-12-05,2020,0,,,0
006110,00126779,삼아알미늄,KOSPI,1차 비철금속 제조업,1980-12-05,2021,0,,,0
006110,00126779,삼아알미늄,KOSPI,1차 비철금속 제조업,1980-12-05,2022,2,20220317,20220325,1
006110,00126779,삼아알미늄,KOSPI,1차 비철금속 제조업,1980-12-05,2023,0,,,0
006110,00126779,삼아알미늄,KOSPI,1차 비철금속 제조업,1980-12-05,2024,0,,,0
