rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm,stlm_dt,query_year,endpoint_label
20250314000805,Y,01721809,현대그린푸드,보통주,정창준,특수관계인,0,0.00,"440,280",1.30,-,2024-12-31,2024,largest_shareholder
20250314000805,Y,01721809,현대그린푸드,보통주,정창윤,특수관계인,0,0.00,"440,280",1.30,-,2024-12-31,2024,largest_shareholder
20250314000805,Y,01721809,현대그린푸드,보통주,계,,"17,203,774",50.80,"17,203,774",50.80,-,2024-12-31,2024,largest_shareholder
20250314000805,Y,01721809,현대그린푸드,-,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20240318000820,Y,01722437,한화갤러리아,보통주,㈜한화,최대주주,"70,397,507",36.31,"70,397,507",36.31,-,2023-12-31,2023,largest_shareholder
20240318000820,Y,01722437,한화갤러리아,우선주,㈜한화,최대주주,"723,758",24.92,"723,758",24.92,-,2023-12-31,2023,largest_shareholder
20240318000820,Y,01722437,한화갤러리아,보통주,한화솔루션㈜,특수관계,"2,687,775",1.39,"2,687,775",1.39,-,2023-12-31,2023,largest_shareholder
20240318000820,Y,01722437,한화갤러리아,우선주,한화솔루션㈜,특수관계,"10,641",0.37,"10,641",0.37,-,2023-12-31,2023,largest_shareholder
20240318000820,Y,01722437,한화갤러리아,보통주,북일학원,특수관계,"293,635",0.15,"293,635",0.15,-,2023-12-31,2023,largest_shareholder
20240318000820,Y,01722437,한화갤러리아,보통주,김동선,발행회사 임원,0,0.00,"3,043,860",1.57,장내매수,2023-12-31,2023,largest_shareholder
20240318000820,Y,01722437,한화갤러리아,보통주,김태원,발행회사 임원,"1,122",0.00,"1,122",0.00,-,2023-12-31,2023,largest_shareholder
20240318000820,Y,01722437,한화갤러리아,보통주,계,,"73,380,039",37.85,"76,423,899",39.42,-,2023-12-31,2023,largest_shareholder
20240318000820,Y,01722437,한화갤러리아,우선주,계,,"734,399",25.29,"734,399",25.29,-,2023-12-31,2023,largest_shareholder
20250317000838,Y,01722437,한화갤러리아,보통주,㈜한화,최대주주,"70,397,507",36.31,"70,397,507",36.31,-,2024-12-31,2024,largest_shareholder
20250317000838,Y,01722437,한화갤러리아,우선주,㈜한화,최대주주,"723,758",24.92,"723,758",24.92,-,2024-12-31,2024,largest_shareholder
20250317000838,Y,01722437,한화갤러리아,보통주,김동선,발행회사 임원,"3,043,860",1.57,"32,664,643",16.85,장내매수 및 공개매수,2024-12-31,2024,largest_shareholder
20250317000838,Y,01722437,한화갤러리아,보통주,한화솔루션㈜,특수관계,"2,687,775",1.39,"2,687,775",1.39,-,2024-12-31,2024,largest_shareholder
20250317000838,Y,01722437,한화갤러리아,우선주,한화솔루션㈜,특수관계,"10,641",0.37,"10,641",0.37,-,2024-12-31,2024,largest_shareholder
20250317000838,Y,01722437,한화갤러리아,보통주,북일학원,특수관계,"293,635",0.15,"293,635",0.15,-,2024-12-31,2024,largest_shareholder
20250317000838,Y,01722437,한화갤러리아,보통주,김태원,발행회사 임원,"1,122",0.00,"1,122",0.00,-,2024-12-31,2024,largest_shareholder
20250317000838,Y,01722437,한화갤러리아,보통주,계,,"76,423,899",39.42,"106,044,682",54.70,-,2024-12-31,2024,largest_shareholder
20250317000838,Y,01722437,한화갤러리아,우선주,계,,"734,399",25.29,"734,399",25.29,-,2024-12-31,2024,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,조영식,최대주주 본인,"3,169,500",54.20,"3,169,500",54.20,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,김영민,관계회사 등기임원,"1,000",0.02,"1,000",0.02,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,이노센스㈜,관계회사,"833,500",14.25,"833,500",14.25,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,조혜임,"친인척
(최대주주의 자녀)","100,000",1.71,"100,000",1.71,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,조용기,"친인척
(최대주주의 자녀)","100,000",1.71,"100,000",1.71,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,유복순,"친인척
(최대주주의 배우자)","32,900",0.56,"32,900",0.56,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,김정훈,"친인척
(최대주주의 사위)","13,160",0.23,"13,160",0.23,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,성주환,"친인척
(최대주주의 외사촌의 배우자)","10,000",0.17,"10,000",0.17,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,김정호,등기임원,"20,000",0.34,"20,000",0.34,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,김선애,등기임원,"10,000",0.17,"10,000",0.17,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,허태영,관계회사 등기임원,"6,580",0.11,"6,580",0.11,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,보통주,계,,"4,296,640",73.48,"4,296,640",73.48,-,2020-12-31,2020,largest_shareholder
20210331003006,Y,00622787,바이오노트,우선주,계,,-,-,-,-,-,2020-12-31,2020,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,조영식,최대주주 본인,"3,169,500",54.20,"50,712,000",54.20,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,김영민,관계회사 등기임원,"1,000",0.02,"16,000",0.02,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,에스디비인베스트먼트㈜,관계회사,"833,500",14.25,"13,336,000",14.25,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,조혜임,"친인척
(최대주주의 자녀)","100,000",1.71,"1,600,000",1.71,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,조용기,"친인척
(최대주주의 자녀)","100,000",1.71,"1,600,000",1.71,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,유복순,"친인척
(최대주주의 배우자)","32,900",0.56,"526,400",0.56,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,김정훈,"친인척
(최대주주의 사위)","13,160",0.23,"210,560",0.23,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,성주환,"친인척
(최대주주의 외사촌의 배우자)","10,000",0.17,"160,000",0.17,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,김정호,등기임원,"20,000",0.34,"320,000",0.34,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,김선애,관계회사 미등기임원,"10,000",0.17,"160,000",0.17,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,허태영,관계회사 등기임원,"6,580",0.11,"105,280",0.11,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,보통주,계,,"4,296,640",73.48,"68,746,240",73.48,"무상증자
주1)",2021-12-31,2021,largest_shareholder
20220331002923,Y,00622787,바이오노트,우선주,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,조영식,최대주주 본인,"50,712,000",54.20,"50,712,000",49.78,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,에스디비인베스트먼트㈜,관계회사,"13,336,000",14.25,"13,336,000",13.09,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,조혜임,"친인척
(최대주주의 자녀)","1,600,000",1.71,"1,600,000",1.57,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,조용기,"친인척
(최대주주의 자녀)","1,600,000",1.71,"1,600,000",1.57,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,유복순,"친인척
(최대주주의 배우자)","526,400",0.56,"526,400",0.52,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,김정훈,"친인척
(최대주주의 사위)","210,560",0.23,"210,560",0.21,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,성주환,"친인척
(최대주주의 외사촌의 배우자)","160,000",0.17,"160,000",0.16,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,김정호,등기임원,"320,000",0.34,"320,000",0.31,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,허태영,관계회사 등기임원,"105,280",0.11,"105,280",0.10,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,김영민,관계회사 등기임원,"16,000",0.02,"16,000",0.02,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,보통주,계,,"68,586,240",73.31,"68,586,240",67.32,-,2022-12-31,2022,largest_shareholder
20230321001282,Y,00622787,바이오노트,우선주,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,조영식,최대주주 본인,"50,712,000",49.78,"45,712,000",44.79,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,이효근,관계회사 등기임원,0,0.00,"240,000",0.24,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,최성환,관계회사 등기임원,0,0.00,548,0.00,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,에스디비인베스트먼트㈜,관계회사,"13,336,000",13.09,"15,536,000",15.22,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,조혜임,"친인척
(최대주주의 자녀)","1,600,000",1.57,"6,729,843",6.59,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,조용기,"친인척
(최대주주의 자녀)","1,600,000",1.57,"1,600,000",1.57,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,유복순,"친인척
(최대주주의 배우자)","526,400",0.52,"526,400",0.52,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,김정훈,"친인척
(최대주주의 사위)","210,560",0.21,"210,560",0.21,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,성주환,"친인척
(최대주주의 외사촌의 배우자)","160,000",0.16,"160,000",0.16,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,김정호,등기임원,"320,000",0.31,"320,000",0.31,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,허태영,관계회사 등기임원,"105,280",0.10,"105,280",0.10,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,김영민,관계회사 등기임원,"16,000",0.02,"16,000",0.02,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,보통주,계,,"68,558,240",67.32,"71,156,083",69.72,-,2023-12-31,2023,largest_shareholder
20240322000144,Y,00622787,바이오노트,우선주,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,조영식,최대주주 본인,"45,712,000",44.79,"45,712,000",44.79,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,이효근,관계회사 등기임원,"240,000",0.24,"300,000",0.30,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,최성환,관계회사 등기임원,548,0.00,0,0.00,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,박철세,등기임원,0,0.00,"2,000",0.00,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,에스디비인베스트먼트(주),관계회사,"15,536,000",15.22,"15,536,000",15.22,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,조혜임,"친인척
(최대주주의 자녀)","6,729,843",6.59,"6,729,843",6.59,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,조용기,"친인척
(최대주주의 자녀)","1,600,000",1.57,"1,600,000",1.57,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,유복순,"친인척
(최대주주의 배우자)","526,400",0.52,"526,400",0.52,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,김정훈,"친인척
(최대주주의 사위)","210,560",0.21,"210,560",0.21,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,성주환,"친인척
(최대주주의 외사촌의 배우자)","160,000",0.16,"160,000",0.16,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,김정호,등기임원,"320,000",0.31,"320,000",0.31,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,허태영,관계회사 등기임원,"105,280",0.10,"105,280",0.10,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,김영민,관계회사 등기임원,"16,000",0.02,"16,000",0.02,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,보통주,계,,"71,156,631",69.73,"71,218,083",69.78,-,2024-12-31,2024,largest_shareholder
20250318001275,Y,00622787,바이오노트,우선주,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,(주)유니드글로벌상사,최대주주,"2,658,816",25.06,"2,658,816",25.06,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,이우연,기타,"74,124",0.70,"74,124",0.70,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,류종열,(주)유니드비티플러스 임원,"3,270",0.03,"3,270",0.03,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,조백인,계열회사 임원,"1,193",0.01,"1,193",0.01,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,권영만,계열회사 임원,"2,625",0.02,0,0.00,임원퇴임,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,(주)유니드,계열회사,"188,594",1.78,"188,594",1.78,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,이화영,계열회사 임원,"990,814",9.34,"990,814",9.34,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,이복영,계열회사 임원,"108,460",1.02,"108,460",1.02,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,이우일,계열회사 임원,"350,356",3.30,"350,356",3.30,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,이은영,기타,"66,246",0.62,"66,246",0.62,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,이주연,기타,"124,734",1.18,"124,734",1.18,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,이정자,기타,"383,065",3.61,"383,065",3.61,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,이숙희,기타,"59,681",0.56,"59,681",0.56,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,보통주,계,,"5,011,978",47.23,"5,009,353",47.21,-,2022-12-31,2022,largest_shareholder
20230322000303,Y,01702017,유니드비티플러스,우선주,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,(주)유니드글로벌상사,최대주주,"2,658,816",25.06,"2,658,816",25.06,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,이우연,기타,"74,124",0.70,"48,760",0.46,장내매도,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,류종열,발행회사 임원,"3,270",0.03,"3,270",0.03,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,조백인,계열회사 임원,"1,193",0.01,"1,000",0.01,장내매도,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,김호경,계열회사 임원,0,0.00,"1,193",0.01,우리사주 인출,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,(주)유니드,계열회사,"188,594",1.78,"188,594",1.78,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,이화영,계열회사 임원,"990,814",9.34,"990,814",9.34,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,이복영,계열회사 임원,"108,460",1.02,"108,460",1.02,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,이우일,계열회사 임원,"350,356",3.30,"350,356",3.30,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,이은영,기타,"66,246",0.62,"66,246",0.62,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,이주연,기타,"124,734",1.18,"114,734",1.08,장내매도,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,이정자,기타,"383,065",3.61,"383,065",3.61,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,이숙희,기타,"59,681",0.56,"59,681",0.56,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,보통주,계,,"5,009,353",47.21,"4,974,989",46.88,-,2023-12-31,2023,largest_shareholder
20240320000313,Y,01702017,유니드비티플러스,합계,계,,"5,009,353",47.21,"4,974,989",46.88,-,2023-12-31,2023,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,(주)유니드글로벌상사,최대주주,"2,658,816",25.06,"2,658,816",25.06,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,이우연,기타,"48,760",0.46,"48,760",0.46,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,한상준,발행회사 임원,0,0.00,"14,281",0.14,"장내매수, 자기주식 부여",2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,류종열,발행회사 임원,"3,270",0.03,"9,522",0.09,"장내매수, 자기주식 부여",2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,조백인,계열회사 임원,"1,000",0.01,"1,000",0.01,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,김호경,계열회사 임원,"1,193",0.01,"1,193",0.01,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,(주)유니드,계열회사,"188,594",1.78,"188,594",1.78,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,이화영,계열회사 임원,"990,814",9.34,"990,814",9.34,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,이복영,계열회사 임원,"108,460",1.02,"108,460",1.02,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,이우일,계열회사 임원,"350,356",3.30,"350,356",3.30,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,이은영,기타,"66,246",0.62,"66,246",0.62,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,이주연,기타,"114,734",1.08,"114,734",1.08,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,이정자,기타,"383,065",3.61,"383,065",3.61,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,이숙희,기타,"59,681",0.56,"59,681",0.56,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,보통주,계,,"4,974,989",46.88,"4,995,522",47.08,-,2024-12-31,2024,largest_shareholder
20250319000185,Y,01702017,유니드비티플러스,합계,계,,"4,974,989",46.88,"4,995,522",47.08,-,2024-12-31,2024,largest_shareholder
20190401002209,Y,00525934,LX세미콘,보통주,(주)LG,최대주주,"5,380,524",33.08,"5,380,524",33.08,-,2018-12-31,2018,largest_shareholder
20190401002209,Y,00525934,LX세미콘,보통주,손보익,임원,"1,766",0.01,"1,766",0.01,-,2018-12-31,2018,largest_shareholder
20190401002209,Y,00525934,LX세미콘,보통주,계,,"5,382,290",33.09,"5,382,290",33.09,-,2018-12-31,2018,largest_shareholder
20190401002209,Y,00525934,LX세미콘,-,계,,-,-,-,-,-,2018-12-31,2018,largest_shareholder
20200330002510,Y,00525934,LX세미콘,보통주,(주)LG,최대주주,"5,380,524",33.08,"5,380,524",33.08,-,2019-12-31,2019,largest_shareholder
20200330002510,Y,00525934,LX세미콘,보통주,손보익,임원,"1,826",0.01,"1,826",0.01,-,2019-12-31,2019,largest_shareholder
20200330002510,Y,00525934,LX세미콘,보통주,계,,"5,382,350",33.09,"5,382,350",33.09,-,2019-12-31,2019,largest_shareholder
20200330002510,Y,00525934,LX세미콘,-,계,,-,-,-,-,-,2019-12-31,2019,largest_shareholder
20210310001052,Y,00525934,LX세미콘,보통주,(주)LG,최대주주,"5,380,524",33.08,"5,380,524",33.08,-,2020-12-31,2020,largest_shareholder
20210310001052,Y,00525934,LX세미콘,보통주,손보익,임원,"1,826",0.01,"1,826",0.01,-,2020-12-31,2020,largest_shareholder
20210310001052,Y,00525934,LX세미콘,보통주,계,,"5,382,350",33.09,"5,382,350",33.09,-,2020-12-31,2020,largest_shareholder
20210310001052,Y,00525934,LX세미콘,-,계,,-,-,-,-,-,2020-12-31,2020,largest_shareholder
20220314000950,Y,00525934,LX세미콘,보통주,(주)LX홀딩스,최대주주,0,0.00,"5,380,524",33.08,-,2021-12-31,2021,largest_shareholder
20220314000950,Y,00525934,LX세미콘,보통주,손보익,임원,"1,826",0.01,"2,600",0.02,-,2021-12-31,2021,largest_shareholder
20220314000950,Y,00525934,LX세미콘,보통주,최성관,임원,0,0.00,"1,600",0.01,-,2021-12-31,2021,largest_shareholder
20220314000950,Y,00525934,LX세미콘,보통주,계,,"1,826",0.01,"5,384,724",33.11,-,2021-12-31,2021,largest_shareholder
20220314000950,Y,00525934,LX세미콘,-,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20230315001207,Y,00525934,LX세미콘,보통주,(주)LX홀딩스,최대주주,"5,380,524",33.08,"5,380,524",33.08,-,2022-12-31,2022,largest_shareholder
20230315001207,Y,00525934,LX세미콘,보통주,손보익,임원,"2,600",0.02,"2,600",0.02,-,2022-12-31,2022,largest_shareholder
20230315001207,Y,00525934,LX세미콘,보통주,최성관,임원,"1,600",0.01,"1,600",0.01,-,2022-12-31,2022,largest_shareholder
20230315001207,Y,00525934,LX세미콘,보통주,계,,"5,384,724",33.11,"5,384,724",33.11,-,2022-12-31,2022,largest_shareholder
20230315001207,Y,00525934,LX세미콘,-,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240313001269,Y,00525934,LX세미콘,보통주,㈜LX홀딩스,최대주주,"5,380,524",33.08,"5,380,524",33.08,-,2023-12-31,2023,largest_shareholder
20240313001269,Y,00525934,LX세미콘,보통주,손보익,계열회사 임원,"2,600",0.02,"2,600",0.02,-,2023-12-31,2023,largest_shareholder
20240313001269,Y,00525934,LX세미콘,보통주,최성관,계열회사 임원,"1,600",0.01,"1,600",0.01,-,2023-12-31,2023,largest_shareholder
20240313001269,Y,00525934,LX세미콘,보통주,계,,"5,384,724",33.11,"5,384,724",33.11,-,2023-12-31,2023,largest_shareholder
20240313001269,Y,00525934,LX세미콘,-,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250312001059,Y,00525934,LX세미콘,보통주,㈜LX홀딩스,최대주주,"5,380,524",33.08,"5,380,524",33.08,-,2024-12-31,2024,largest_shareholder
20250312001059,Y,00525934,LX세미콘,보통주,이윤태,계열회사 임원,0,0.00,"2,500",0.02,-,2024-12-31,2024,largest_shareholder
20250312001059,Y,00525934,LX세미콘,보통주,최성관,계열회사 임원,"1,600",0.01,"1,600",0.01,-,2024-12-31,2024,largest_shareholder
20250312001059,Y,00525934,LX세미콘,보통주,계,,"5,382,124",33.09,"5,384,624",33.11,-,2024-12-31,2024,largest_shareholder
20250312001059,Y,00525934,LX세미콘,-,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,유한책임회사 에스오큐알아이,최대주주,"6,221,400",21.61,"6,221,400",19.01,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,천창익,자회사 등기이사,"55,000",0.19,"55,000",0.17,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,주식회사 풀러스,최대주주 특수관계인,"54,821",0.19,"54,821",0.17,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,원종필,관계회사 등기이사,"40,000",0.14,"40,000",0.12,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,위현종,발행회사 등기이사,"27,500",0.10,"31,325",0.10,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,최정완,자회사 등기이사,"26,494",0.09,"30,000",0.09,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,이지웅,자회사 등기이사,"24,420",0.08,"24,420",0.07,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,이정행,관계회사 등기이사,"16,150",0.06,"16,150",0.05,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,오윤진,발행회사 등기이사,0,0.00,"8,900",0.03,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,김남현,특수관계인 등기이사,"5,700",0.02,"5,700",0.02,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,박진희,발행회사 등기이사,"2,500",0.01,"2,500",0.01,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,유한책임회사 에스오피오오엔지,최대주주 특수관계인,"2,775,000",9.64,"2,775,000",8.48,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,브라보브이파트너스조합,대표이사가 최대주주,"780,850",2.71,"780,850",2.39,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,옐로우독산책하다투자조합,최대주주 특수관계인,"435,050",1.51,"435,050",1.33,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,황현정,최대주주 특수관계인,"325,000",1.13,"325,000",0.99,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,박재욱,발행회사 대표이사,"323,600",1.12,"323,600",0.99,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,포보스조합,최대주주 특수관계인,"292,903",1.02,"292,903",0.90,-,2022-12-31,2022,largest_shareholder
20230322000801,Y,01026157,쏘카,보통주,김동현,자회사 등기이사,"175,791",0.61,"175,791",0.54,-,2022-12-31,2022,largest_shareholder
