corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,query_year,year,CorrectionDummy_filing
00118008,동원금속,018500,Y,사업보고서 (2021.03),20210628000381,동원금속,20210628,정연,2021,2021,0
00118008,동원금속,018500,Y,사업보고서제출기한연장신고서 (2021.03),20210621000217,동원금속,20210621,,2021,2021,0
00118008,동원금속,018500,Y,사업보고서 (2022.03),20220620000208,동원금속,20220620,연,2022,2022,0
00118008,동원금속,018500,Y,사업보고서 (2023.03),20230620000249,동원금속,20230620,연,2023,2023,0
00118008,동원금속,018500,Y,사업보고서 (2024.03),20240619000177,동원금속,20240619,연,2024,2024,0
00132868,우성머티리얼스,011300,Y,사업보고서 (2017.12),20180330000735,우성머티리얼스,20180330,연,2018,2018,0
00132868,우성머티리얼스,011300,Y,사업보고서 (2018.12),20190329001377,우성머티리얼스,20190329,연,2019,2019,0
00132868,우성머티리얼스,011300,Y,사업보고서 (2019.12),20200330002300,우성머티리얼스,20200330,정연,2020,2020,0
00132868,우성머티리얼스,011300,Y,사업보고서 (2020.12),20210322001033,우성머티리얼스,20210322,연,2021,2021,0
00132868,우성머티리얼스,011300,Y,사업보고서 (2021.12),20220322000888,우성머티리얼스,20220322,연,2022,2022,0
00132868,우성머티리얼스,011300,Y,[기재정정]사업보고서 (2019.12),20220218001138,우성머티리얼스,20220218,연,2022,2022,1
00132868,우성머티리얼스,011300,Y,사업보고서 (2022.12),20230322000752,우성머티리얼스,20230322,연,2023,2023,0
00132868,우성머티리얼스,011300,Y,사업보고서 (2023.12),20240321001113,우성머티리얼스,20240321,연,2024,2024,0
00164645,HMM,011200,Y,[기재정정]사업보고서 (2017.12),20180907000532,HMM,20180907,연,2018,2018,1
00164645,HMM,011200,Y,[기재정정]사업보고서 (2016.12),20180907000531,HMM,20180907,연,2018,2018,1
00164645,HMM,011200,Y,[기재정정]사업보고서 (2015.12),20180907000529,HMM,20180907,연,2018,2018,1
00164645,HMM,011200,Y,[기재정정]사업보고서 (2014.12),20180907000528,HMM,20180907,연,2018,2018,1
00164645,HMM,011200,Y,사업보고서 (2017.12),20180402005150,HMM,20180402,정연,2018,2018,0
00164645,HMM,011200,Y,사업보고서 (2018.12),20190401004468,HMM,20190401,연,2019,2019,0
00164645,HMM,011200,Y,사업보고서 (2019.12),20200330004588,HMM,20200330,연,2020,2020,0
00164645,HMM,011200,Y,사업보고서 (2020.12),20210318001102,HMM,20210318,연,2021,2021,0
00164645,HMM,011200,Y,사업보고서 (2021.12),20220321001124,HMM,20220321,연,2022,2022,0
00164645,HMM,011200,Y,[기재정정]사업보고서 (2022.12),20230714000061,HMM,20230714,연,2023,2023,1
00164645,HMM,011200,Y,사업보고서 (2022.12),20230323001372,HMM,20230323,정연,2023,2023,0
00164645,HMM,011200,Y,[기재정정]사업보고서 (2023.12),20240328001188,HMM,20240328,연,2024,2024,1
00164645,HMM,011200,Y,사업보고서 (2023.12),20240320001402,HMM,20240320,정연,2024,2024,0
00102113,경인양행,012610,Y,사업보고서 (2017.12),20180330000601,경인양행,20180330,연,2018,2018,0
00102113,경인양행,012610,Y,사업보고서 (2018.12),20190329002398,경인양행,20190329,연,2019,2019,0
00102113,경인양행,012610,Y,사업보고서 (2019.12),20200330000629,경인양행,20200330,연,2020,2020,0
00102113,경인양행,012610,Y,[기재정정]사업보고서 (2020.12),20210331000615,경인양행,20210331,연,2021,2021,1
00102113,경인양행,012610,Y,사업보고서 (2020.12),20210318000304,경인양행,20210318,정연,2021,2021,0
00102113,경인양행,012610,Y,[기재정정]사업보고서 (2021.12),20220330000263,경인양행,20220330,연,2022,2022,1
00102113,경인양행,012610,Y,사업보고서 (2021.12),20220316000536,경인양행,20220316,정연,2022,2022,0
00102113,경인양행,012610,Y,사업보고서 (2022.12),20230316000324,경인양행,20230316,연,2023,2023,0
00102113,경인양행,012610,Y,사업보고서 (2023.12),20240314001432,경인양행,20240314,연,2024,2024,0
00155355,풀무원,017810,Y,사업보고서 (2017.12),20180330001992,풀무원,20180330,연,2018,2018,0
00155355,풀무원,017810,Y,사업보고서 (2018.12),20190401004722,풀무원,20190401,연,2019,2019,0
00155355,풀무원,017810,Y,사업보고서 (2019.12),20200330004464,풀무원,20200330,연,2020,2020,0
00155355,풀무원,017810,Y,[기재정정]사업보고서 (2020.12),20210616000380,풀무원,20210616,연,2021,2021,1
00155355,풀무원,017810,Y,사업보고서 (2020.12),20210317001132,풀무원,20210317,정연,2021,2021,0
00155355,풀무원,017810,Y,사업보고서 (2021.12),20220322001067,풀무원,20220322,연,2022,2022,0
00155355,풀무원,017810,Y,사업보고서 (2022.12),20230322001245,풀무원,20230322,연,2023,2023,0
00155355,풀무원,017810,Y,사업보고서 (2023.12),20240320001580,풀무원,20240320,연,2024,2024,0
00130684,서울도시가스,017390,Y,사업보고서 (2017.12),20180402003606,서울도시가스,20180402,연,2018,2018,0
00130684,서울도시가스,017390,Y,사업보고서 (2018.12),20190401003436,서울도시가스,20190401,연,2019,2019,0
00130684,서울도시가스,017390,Y,사업보고서 (2019.12),20200330002193,서울도시가스,20200330,연,2020,2020,0
00130684,서울도시가스,017390,Y,사업보고서 (2020.12),20210315000572,서울도시가스,20210315,연,2021,2021,0
00130684,서울도시가스,017390,Y,사업보고서 (2021.12),20220316001413,서울도시가스,20220316,연,2022,2022,0
00130684,서울도시가스,017390,Y,사업보고서 (2022.12),20230315000963,서울도시가스,20230315,연,2023,2023,0
00130684,서울도시가스,017390,Y,[기재정정]사업보고서 (2023.12),20240319000303,서울도시가스,20240319,연,2024,2024,1
00130684,서울도시가스,017390,Y,사업보고서 (2023.12),20240313001179,서울도시가스,20240313,정연,2024,2024,0
00145464,이구산업,025820,Y,사업보고서 (2017.12),20180402003009,이구산업,20180402,,2018,2018,0
00145464,이구산업,025820,Y,사업보고서 (2018.12),20190401003026,이구산업,20190401,,2019,2019,0
00145464,이구산업,025820,Y,사업보고서 (2019.12),20200330003616,이구산업,20200330,,2020,2020,0
00145464,이구산업,025820,Y,사업보고서 (2020.12),20210317001055,이구산업,20210317,,2021,2021,0
00145464,이구산업,025820,Y,사업보고서 (2021.12),20220316000677,이구산업,20220316,,2022,2022,0
00145464,이구산업,025820,Y,사업보고서 (2022.12),20230315000658,이구산업,20230315,,2023,2023,0
00145464,이구산업,025820,Y,사업보고서 (2023.12),20240318000443,이구산업,20240318,,2024,2024,0
00139764,에넥스,011090,Y,사업보고서 (2017.12),20180402004383,에넥스,20180402,연,2018,2018,0
00139764,에넥스,011090,Y,사업보고서 (2018.12),20190401004740,에넥스,20190401,연,2019,2019,0
00139764,에넥스,011090,Y,사업보고서 (2019.12),20200330004437,에넥스,20200330,연,2020,2020,0
00139764,에넥스,011090,Y,사업보고서 (2020.12),20210317001212,에넥스,20210317,연,2021,2021,0
00139764,에넥스,011090,Y,사업보고서 (2021.12),20220316001347,에넥스,20220316,연,2022,2022,0
00139764,에넥스,011090,Y,사업보고서 (2022.12),20230315001362,에넥스,20230315,연,2023,2023,0
00139764,에넥스,011090,Y,[기재정정]사업보고서 (2023.12),20240321001860,에넥스,20240321,연,2024,2024,1
00139764,에넥스,011090,Y,사업보고서 (2023.12),20240320001847,에넥스,20240320,정연,2024,2024,0
00152385,에이프로젠,007460,Y,사업보고서 (2017.12),20180402003984,에이프로젠,20180402,연,2018,2018,0
00152385,에이프로젠,007460,Y,사업보고서 (2018.12),20190401000588,에이프로젠,20190401,연,2019,2019,0
00152385,에이프로젠,007460,Y,[기재정정]사업보고서 (2019.12),20201113000797,에이프로젠,20201113,연,2020,2020,1
00152385,에이프로젠,007460,Y,사업보고서 (2019.12),20200330003859,에이프로젠,20200330,정연,2020,2020,0
00152385,에이프로젠,007460,Y,사업보고서 (2020.12),20210319000919,에이프로젠,20210319,연,2021,2021,0
00152385,에이프로젠,007460,Y,사업보고서 (2021.12),20220331001224,에이프로젠,20220331,연,2022,2022,0
00152385,에이프로젠,007460,Y,사업보고서 (2022.12),20230327000820,에이프로젠,20230327,연,2023,2023,0
00152385,에이프로젠,007460,Y,사업보고서 (2023.12),20240328001313,에이프로젠,20240328,연,2024,2024,0
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2017.12),20180814002959,차AI헬스케어,20180814,,2018,2018,1
00136776,차AI헬스케어,025620,Y,사업보고서 (2017.12),20180330002535,차AI헬스케어,20180330,정,2018,2018,0
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2018.12),20191031000400,차AI헬스케어,20191031,연,2019,2019,1
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2018.12),20190814002215,차AI헬스케어,20190814,정연,2019,2019,1
00136776,차AI헬스케어,025620,Y,사업보고서 (2018.12),20190329003977,차AI헬스케어,20190329,정연,2019,2019,0
00136776,차AI헬스케어,025620,Y,사업보고서 (2019.12),20200330003669,차AI헬스케어,20200330,연,2020,2020,0
00136776,차AI헬스케어,025620,Y,사업보고서 (2020.12),20210329000647,차AI헬스케어,20210329,연,2021,2021,0
00136776,차AI헬스케어,025620,Y,사업보고서제출기한연장신고서 (2020.12),20210322000923,차AI헬스케어,20210322,,2021,2021,0
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2021.12),20220816002378,차AI헬스케어,20220816,연,2022,2022,1
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2021.12),20220331003404,차AI헬스케어,20220331,정연,2022,2022,1
00136776,차AI헬스케어,025620,Y,사업보고서 (2021.12),20220323000837,차AI헬스케어,20220323,정연,2022,2022,0
00136776,차AI헬스케어,025620,Y,사업보고서 (2022.12),20230322001335,차AI헬스케어,20230322,연,2023,2023,0
00136776,차AI헬스케어,025620,Y,사업보고서 (2023.12),20240320001971,차AI헬스케어,20240320,연,2024,2024,0
00159795,한국카본,017960,Y,사업보고서 (2017.12),20180402000101,한국카본,20180402,연,2018,2018,0
00159795,한국카본,017960,Y,[기재정정]사업보고서 (2018.12),20190711000324,한국카본,20190711,연,2019,2019,1
00159795,한국카본,017960,Y,사업보고서 (2018.12),20190401002650,한국카본,20190401,정연,2019,2019,0
00159795,한국카본,017960,Y,사업보고서 (2019.12),20200330003498,한국카본,20200330,연,2020,2020,0
00159795,한국카본,017960,Y,사업보고서 (2020.12),20210322000802,한국카본,20210322,연,2021,2021,0
00159795,한국카본,017960,Y,사업보고서 (2021.12),20220322000780,한국카본,20220322,연,2022,2022,0
00159795,한국카본,017960,Y,사업보고서 (2022.12),20230321001102,한국카본,20230321,연,2023,2023,0
00159795,한국카본,017960,Y,사업보고서 (2023.12),20240321001829,한국카본,20240321,연,2024,2024,0
00191472,KPX케미칼,025000,Y,사업보고서 (2017.12),20180402003864,KPX케미칼,20180402,연,2018,2018,0
00191472,KPX케미칼,025000,Y,사업보고서 (2018.12),20190401003132,KPX케미칼,20190401,연,2019,2019,0
00191472,KPX케미칼,025000,Y,사업보고서 (2019.12),20200330003515,KPX케미칼,20200330,연,2020,2020,0
00191472,KPX케미칼,025000,Y,사업보고서 (2020.12),20210318001183,KPX케미칼,20210318,연,2021,2021,0
00191472,KPX케미칼,025000,Y,사업보고서 (2021.12),20220317000976,KPX케미칼,20220317,연,2022,2022,0
00191472,KPX케미칼,025000,Y,사업보고서 (2022.12),20230316000950,KPX케미칼,20230316,연,2023,2023,0
00191472,KPX케미칼,025000,Y,사업보고서 (2023.12),20240314001246,KPX케미칼,20240314,연,2024,2024,0
00154329,TP,007980,Y,사업보고서 (2017.12),20180402005164,TP,20180402,연,2018,2018,0
00154329,TP,007980,Y,사업보고서 (2018.12),20190401004462,TP,20190401,연,2019,2019,0
00154329,TP,007980,Y,사업보고서 (2019.12),20200330004191,TP,20200330,연,2020,2020,0
00154329,TP,007980,Y,사업보고서 (2020.12),20210323000572,TP,20210323,연,2021,2021,0
00154329,TP,007980,Y,사업보고서 (2021.12),20220322000869,TP,20220322,연,2022,2022,0
00154329,TP,007980,Y,사업보고서 (2022.12),20230322000780,TP,20230322,연,2023,2023,0
00154329,TP,007980,Y,사업보고서 (2023.12),20240320001241,TP,20240320,연,2024,2024,0
00147860,에스엠벡셀,010580,Y,사업보고서 (2017.12),20180330002989,에스엠벡셀,20180330,,2018,2018,0
00147860,에스엠벡셀,010580,Y,사업보고서 (2018.12),20190328001211,에스엠벡셀,20190328,,2019,2019,0
00147860,에스엠벡셀,010580,Y,사업보고서 (2019.12),20200330003595,에스엠벡셀,20200330,정,2020,2020,0
00147860,에스엠벡셀,010580,Y,[기재정정]사업보고서 (2020.12),20210819000375,에스엠벡셀,20210820,,2021,2021,1
00147860,에스엠벡셀,010580,Y,[기재정정]사업보고서 (2019.12),20210811000351,에스엠벡셀,20210811,,2021,2021,1
00147860,에스엠벡셀,010580,Y,사업보고서 (2020.12),20210331002681,에스엠벡셀,20210331,정,2021,2021,0
00147860,에스엠벡셀,010580,Y,사업보고서 (2021.12),20220323001138,에스엠벡셀,20220323,연,2022,2022,0
00147860,에스엠벡셀,010580,Y,사업보고서 (2022.12),20230323001300,에스엠벡셀,20230323,연,2023,2023,0
00147860,에스엠벡셀,010580,Y,사업보고서 (2023.12),20240321001504,에스엠벡셀,20240321,연,2024,2024,0
00121570,문배철강,008420,Y,[기재정정]사업보고서 (2017.12),20180611000284,문배철강,20180611,,2018,2018,1
00121570,문배철강,008420,Y,사업보고서 (2017.12),20180402000716,문배철강,20180402,정,2018,2018,0
00121570,문배철강,008420,Y,[기재정정]사업보고서 (2018.12),20190618000154,문배철강,20190618,,2019,2019,1
00121570,문배철강,008420,Y,사업보고서 (2018.12),20190401002028,문배철강,20190401,정,2019,2019,0
00121570,문배철강,008420,Y,사업보고서 (2019.12),20200330001129,문배철강,20200330,,2020,2020,0
00121570,문배철강,008420,Y,[첨부정정]사업보고서 (2020.12),20210312000680,문배철강,20210312,,2021,2021,1
00121570,문배철강,008420,Y,사업보고서 (2020.12),20210311000730,문배철강,20210311,정,2021,2021,0
00121570,문배철강,008420,Y,사업보고서 (2021.12),20220310001184,문배철강,20220310,,2022,2022,0
00121570,문배철강,008420,Y,사업보고서 (2022.12),20230316000931,문배철강,20230316,,2023,2023,0
00121570,문배철강,008420,Y,사업보고서 (2023.12),20240314000969,문배철강,20240314,,2024,2024,0
00161116,HL D&I,014790,Y,사업보고서 (2017.12),20180402003332,HL D&I,20180402,연,2018,2018,0
00161116,HL D&I,014790,Y,사업보고서 (2018.12),20190329003889,HL D&I,20190329,연,2019,2019,0
00161116,HL D&I,014790,Y,사업보고서 (2019.12),20200330003720,HL D&I,20200330,연,2020,2020,0
00161116,HL D&I,014790,Y,[기재정정]사업보고서 (2020.12),20210422000308,HL D&I,20210422,연,2021,2021,1
00161116,HL D&I,014790,Y,사업보고서 (2020.12),20210311001151,HL D&I,20210311,정연,2021,2021,0
00161116,HL D&I,014790,Y,사업보고서 (2021.12),20220317001226,HL D&I,20220317,연,2022,2022,0
00161116,HL D&I,014790,Y,사업보고서 (2022.12),20230315001407,HL D&I,20230315,연,2023,2023,0
00161116,HL D&I,014790,Y,사업보고서 (2023.12),20240318000780,HL D&I,20240318,연,2024,2024,0
00141529,오뚜기,007310,Y,사업보고서 (2017.12),20180330002002,오뚜기,20180330,연,2018,2018,0
00141529,오뚜기,007310,Y,사업보고서 (2018.12),20190329002126,오뚜기,20190329,연,2019,2019,0
00141529,오뚜기,007310,Y,사업보고서 (2019.12),20200330002136,오뚜기,20200330,연,2020,2020,0
00141529,오뚜기,007310,Y,사업보고서 (2020.12),20210318000605,오뚜기,20210318,연,2021,2021,0
00141529,오뚜기,007310,Y,사업보고서 (2021.12),20220317000455,오뚜기,20220317,연,2022,2022,0
00141529,오뚜기,007310,Y,사업보고서 (2022.12),20230321000549,오뚜기,20230321,연,2023,2023,0
00141529,오뚜기,007310,Y,사업보고서 (2023.12),20240318000813,오뚜기,20240318,연,2024,2024,0
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2017.12),20180330000900,일정실업,20180330,연,2018,2018,1
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2017.12),20180330000879,일정실업,20180330,정연,2018,2018,1
00146542,일정실업,008500,Y,사업보고서 (2017.12),20180330000811,일정실업,20180330,정연,2018,2018,0
00146542,일정실업,008500,Y,사업보고서 (2018.12),20190329004238,일정실업,20190329,연,2019,2019,0
00146542,일정실업,008500,Y,사업보고서 (2019.12),20200327001147,일정실업,20200327,연,2020,2020,0
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2020.12),20210506000464,일정실업,20210506,연,2021,2021,1
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2020.12),20210330000743,일정실업,20210330,정연,2021,2021,1
00146542,일정실업,008500,Y,사업보고서 (2020.12),20210318001316,일정실업,20210318,정연,2021,2021,0
00146542,일정실업,008500,Y,사업보고서 (2021.12),20220325001322,일정실업,20220325,정연,2022,2022,0
00146542,일정실업,008500,Y,사업보고서 (2022.12),20230322001314,일정실업,20230322,정연,2023,2023,0
00146542,일정실업,008500,Y,사업보고서 (2023.12),20240321001940,일정실업,20240321,연,2024,2024,0
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2021.12),20240321001893,일정실업,20240321,연,2024,2024,1
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2022.12),20240321001879,일정실업,20240321,연,2024,2024,1
00105855,엘에스일렉트릭,010120,Y,사업보고서 (2017.12),20180330003041,엘에스일렉트릭,20180330,연,2018,2018,0
00105855,엘에스일렉트릭,010120,Y,[기재정정]사업보고서 (2018.12),20190401004824,엘에스일렉트릭,20190401,연,2019,2019,1
00105855,엘에스일렉트릭,010120,Y,사업보고서 (2018.12),20190401003590,엘에스일렉트릭,20190401,정연,2019,2019,0
00105855,엘에스일렉트릭,010120,Y,사업보고서 (2019.12),20200330003270,엘에스일렉트릭,20200330,연,2020,2020,0
00105855,엘에스일렉트릭,010120,Y,사업보고서 (2020.12),20210319001364,엘에스일렉트릭,20210319,연,2021,2021,0
00105855,엘에스일렉트릭,010120,Y,사업보고서 (2021.12),20220318000964,엘에스일렉트릭,20220318,연,2022,2022,0
00105855,엘에스일렉트릭,010120,Y,사업보고서 (2022.12),20230320000799,엘에스일렉트릭,20230320,연,2023,2023,0
00105855,엘에스일렉트릭,010120,Y,[기재정정]사업보고서 (2023.12),20240326000494,엘에스일렉트릭,20240326,연,2024,2024,1
00105855,엘에스일렉트릭,010120,Y,사업보고서 (2023.12),20240313001659,엘에스일렉트릭,20240313,정연,2024,2024,0
00111111,대양금속,009190,Y,[기재정정]사업보고서 (2017.12),20180615000370,대양금속,20180615,,2018,2018,1
00111111,대양금속,009190,Y,사업보고서 (2017.12),20180330001966,대양금속,20180330,정,2018,2018,0
00111111,대양금속,009190,Y,사업보고서 (2018.12),20190329002816,대양금속,20190329,,2019,2019,0
00111111,대양금속,009190,Y,[기재정정]사업보고서 (2019.12),20200814001420,대양금속,20200814,,2020,2020,1
00111111,대양금속,009190,Y,사업보고서 (2019.12),20200330001318,대양금속,20200330,정,2020,2020,0
00111111,대양금속,009190,Y,[기재정정]사업보고서 (2020.12),20210323001091,대양금속,20210323,정,2021,2021,1
00111111,대양금속,009190,Y,사업보고서 (2020.12),20210323000443,대양금속,20210323,정,2021,2021,0
00111111,대양금속,009190,Y,[기재정정]사업보고서 (2020.12),20220422000699,대양금속,20220422,,2022,2022,1
00111111,대양금속,009190,Y,사업보고서 (2021.12),20220316001358,대양금속,20220316,,2022,2022,0
00111111,대양금속,009190,Y,사업보고서 (2022.12),20230322000926,대양금속,20230322,연,2023,2023,0
00111111,대양금속,009190,Y,사업보고서 (2023.12),20240320001622,대양금속,20240320,,2024,2024,0
00145686,이화산업,000760,Y,사업보고서 (2017.12),20180329000535,이화산업,20180329,연,2018,2018,0
00145686,이화산업,000760,Y,사업보고서 (2018.12),20190401001617,이화산업,20190401,정연,2019,2019,0
00145686,이화산업,000760,Y,사업보고서 (2019.12),20200330002672,이화산업,20200330,연,2020,2020,0
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2020.12),20210326001259,이화산업,20210326,정연,2021,2021,1
00145686,이화산업,000760,Y,사업보고서 (2020.12),20210318000645,이화산업,20210318,정연,2021,2021,0
00145686,이화산업,000760,Y,사업보고서 (2021.12),20220317000371,이화산업,20220317,정연,2022,2022,0
00145686,이화산업,000760,Y,사업보고서 (2022.12),20230316000343,이화산업,20230316,정연,2023,2023,0
00145686,이화산업,000760,Y,사업보고서 (2023.12),20240321000690,이화산업,20240321,연,2024,2024,0
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2022.12),20240315000810,이화산업,20240315,연,2024,2024,1
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2021.12),20240315000770,이화산업,20240315,연,2024,2024,1
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2020.12),20240315000757,이화산업,20240315,연,2024,2024,1
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2019.12),20240314000617,이화산업,20240314,연,2024,2024,1
00132637,동원시스템즈,014820,Y,사업보고서 (2017.12),20180329001190,동원시스템즈,20180329,연,2018,2018,0
00132637,동원시스템즈,014820,Y,사업보고서 (2018.12),20190329000207,동원시스템즈,20190329,연,2019,2019,0
00132637,동원시스템즈,014820,Y,사업보고서 (2019.12),20200330000451,동원시스템즈,20200330,연,2020,2020,0
00132637,동원시스템즈,014820,Y,사업보고서 (2020.12),20210317001135,동원시스템즈,20210317,연,2021,2021,0
00132637,동원시스템즈,014820,Y,[기재정정]사업보고서 (2021.12),20220510000724,동원시스템즈,20220510,연,2022,2022,1
00132637,동원시스템즈,014820,Y,[첨부정정]사업보고서 (2021.12),20220324000294,동원시스템즈,20220324,정연,2022,2022,1
00132637,동원시스템즈,014820,Y,사업보고서 (2021.12),20220316001251,동원시스템즈,20220316,정연,2022,2022,0
00132637,동원시스템즈,014820,Y,사업보고서 (2022.12),20230320000820,동원시스템즈,20230320,연,2023,2023,0
00132637,동원시스템즈,014820,Y,사업보고서 (2023.12),20240319000775,동원시스템즈,20240319,연,2024,2024,0
00126478,삼성중공업,010140,Y,사업보고서 (2017.12),20180323001046,삼성중공업,20180323,연,2018,2018,0
00126478,삼성중공업,010140,Y,사업보고서 (2018.12),20190401004680,삼성중공업,20190401,연,2019,2019,0
00126478,삼성중공업,010140,Y,사업보고서 (2019.12),20200330004469,삼성중공업,20200330,연,2020,2020,0
00126478,삼성중공업,010140,Y,사업보고서 (2020.12),20210311000965,삼성중공업,20210311,연,2021,2021,0
00126478,삼성중공업,010140,Y,사업보고서 (2021.12),20220310001057,삼성중공업,20220310,연,2022,2022,0
00126478,삼성중공업,010140,Y,사업보고서 (2022.12),20230309000699,삼성중공업,20230309,연,2023,2023,0
00126478,삼성중공업,010140,Y,[기재정정]사업보고서 (2023.12),20240315000850,삼성중공업,20240315,연,2024,2024,1
00126478,삼성중공업,010140,Y,사업보고서 (2023.12),20240313001401,삼성중공업,20240313,정연,2024,2024,0
00151128,모토닉,009680,Y,사업보고서 (2017.12),20180402002796,모토닉,20180402,정연,2018,2018,0
00151128,모토닉,009680,Y,사업보고서 (2018.12),20190401001279,모토닉,20190401,연,2019,2019,0
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2017.12),20200724000009,모토닉,20200724,연,2020,2020,1
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2016.12),20200724000008,모토닉,20200724,연,2020,2020,1
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2015.12),20200724000007,모토닉,20200724,연,2020,2020,1
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2014.12),20200724000006,모토닉,20200724,연,2020,2020,1
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2013.12),20200724000005,모토닉,20200724,연,2020,2020,1
00151128,모토닉,009680,Y,사업보고서 (2019.12),20200330002313,모토닉,20200330,연,2020,2020,0
00151128,모토닉,009680,Y,사업보고서 (2020.12),20210311000068,모토닉,20210311,연,2021,2021,0
00151128,모토닉,009680,Y,사업보고서 (2021.12),20220310000288,모토닉,20220310,연,2022,2022,0
00151128,모토닉,009680,Y,사업보고서 (2022.12),20230316000602,모토닉,20230316,연,2023,2023,0
00151128,모토닉,009680,Y,사업보고서 (2023.12),20240314000922,모토닉,20240314,연,2024,2024,0
00166315,화신,010690,Y,사업보고서 (2017.12),20180330001076,화신,20180330,연,2018,2018,0
00166315,화신,010690,Y,사업보고서 (2018.12),20190329002808,화신,20190329,연,2019,2019,0
00166315,화신,010690,Y,사업보고서 (2019.12),20200330003805,화신,20200330,연,2020,2020,0
00166315,화신,010690,Y,사업보고서 (2020.12),20210322000570,화신,20210322,연,2021,2021,0
00166315,화신,010690,Y,사업보고서 (2021.12),20220321001215,화신,20220321,연,2022,2022,0
00166315,화신,010690,Y,사업보고서 (2022.12),20230320000645,화신,20230320,연,2023,2023,0
00166315,화신,010690,Y,사업보고서 (2023.12),20240320000628,화신,20240320,연,2024,2024,0
00129387,SP삼화,000390,Y,사업보고서 (2017.12),20180330001311,SP삼화,20180330,연,2018,2018,0
00129387,SP삼화,000390,Y,사업보고서 (2018.12),20190329001884,SP삼화,20190329,연,2019,2019,0
00129387,SP삼화,000390,Y,사업보고서 (2019.12),20200327000922,SP삼화,20200327,연,2020,2020,0
00129387,SP삼화,000390,Y,사업보고서 (2020.12),20210317000464,SP삼화,20210317,연,2021,2021,0
00129387,SP삼화,000390,Y,사업보고서 (2021.12),20220316000363,SP삼화,20220316,연,2022,2022,0
00129387,SP삼화,000390,Y,사업보고서 (2022.12),20230316001290,SP삼화,20230316,연,2023,2023,0
00129387,SP삼화,000390,Y,사업보고서 (2023.12),20240320000357,SP삼화,20240320,연,2024,2024,0
00101488,경동나비엔,009450,Y,사업보고서 (2017.12),20180330001650,경동나비엔,20180330,연,2018,2018,0
00101488,경동나비엔,009450,Y,사업보고서 (2018.12),20190329002643,경동나비엔,20190329,연,2019,2019,0
00101488,경동나비엔,009450,Y,사업보고서 (2019.12),20200327000060,경동나비엔,20200327,연,2020,2020,0
00101488,경동나비엔,009450,Y,[기재정정]사업보고서 (2020.12),20210419000238,경동나비엔,20210419,연,2021,2021,1
00101488,경동나비엔,009450,Y,[첨부정정]사업보고서 (2020.12),20210319000017,경동나비엔,20210319,정연,2021,2021,1
00101488,경동나비엔,009450,Y,사업보고서 (2020.12),20210316000648,경동나비엔,20210316,정연,2021,2021,0
00101488,경동나비엔,009450,Y,사업보고서 (2021.12),20220321001363,경동나비엔,20220321,연,2022,2022,0
00101488,경동나비엔,009450,Y,사업보고서 (2022.12),20230321001339,경동나비엔,20230321,연,2023,2023,0
00101488,경동나비엔,009450,Y,[기재정정]사업보고서 (2023.12),20240319000499,경동나비엔,20240319,연,2024,2024,1
00101488,경동나비엔,009450,Y,사업보고서 (2023.12),20240312000752,경동나비엔,20240312,정연,2024,2024,0
00163345,DB,012030,Y,사업보고서 (2017.12),20180330003517,DB,20180330,연,2018,2018,0
00163345,DB,012030,Y,사업보고서 (2018.12),20190329002927,DB,20190329,연,2019,2019,0
00163345,DB,012030,Y,사업보고서 (2019.12),20200330003009,DB,20200330,연,2020,2020,0
00163345,DB,012030,Y,사업보고서 (2020.12),20210322000448,DB,20210322,연,2021,2021,0
00163345,DB,012030,Y,사업보고서 (2021.12),20220322000400,DB,20220322,연,2022,2022,0
00163345,DB,012030,Y,사업보고서 (2022.12),20230321001132,DB,20230321,연,2023,2023,0
00163345,DB,012030,Y,사업보고서 (2023.12),20240320000561,DB,20240320,연,2024,2024,0
00125150,SGC에너지,005090,Y,[기재정정]사업보고서 (2017.12),20181105000418,SGC에너지,20181106,연,2018,2018,1
00125150,SGC에너지,005090,Y,사업보고서 (2017.12),20180402005020,SGC에너지,20180402,정연,2018,2018,0
00125150,SGC에너지,005090,Y,사업보고서 (2018.12),20190401003837,SGC에너지,20190401,연,2019,2019,0
