corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,query_year,year
00972503,일진하이솔루스,271940,Y,사업보고서 (2021.12),20220317000848,일진하이솔루스,20220317,,2022,2022
00972503,일진하이솔루스,271940,Y,분기보고서 (2023.09),20231113000518,일진하이솔루스,20231113,,2023,2023
00972503,일진하이솔루스,271940,Y,반기보고서 (2023.06),20230811001725,일진하이솔루스,20230811,,2023,2023
00972503,일진하이솔루스,271940,Y,분기보고서 (2023.03),20230515001946,일진하이솔루스,20230515,,2023,2023
00972503,일진하이솔루스,271940,Y,[기재정정]사업보고서 (2022.12),20230315001068,일진하이솔루스,20230315,,2023,2023
00972503,일진하이솔루스,271940,Y,사업보고서 (2022.12),20230315000835,일진하이솔루스,20230315,정,2023,2023
00972503,일진하이솔루스,271940,Y,분기보고서 (2024.09),20241113000413,일진하이솔루스,20241113,,2024,2024
00972503,일진하이솔루스,271940,Y,반기보고서 (2024.06),20240812000843,일진하이솔루스,20240812,,2024,2024
00972503,일진하이솔루스,271940,Y,분기보고서 (2024.03),20240514000996,일진하이솔루스,20240514,,2024,2024
00972503,일진하이솔루스,271940,Y,사업보고서 (2023.12),20240313001276,일진하이솔루스,20240313,,2024,2024
00486705,아주스틸,139990,Y,[기재정정]분기보고서 (2021.09),20211119000324,아주스틸,20211119,,2021,2021
00486705,아주스틸,139990,Y,분기보고서 (2021.09),20211117000008,아주스틸,20211117,정,2021,2021
00486705,아주스틸,139990,Y,분기보고서 (2022.09),20221114001940,아주스틸,20221114,,2022,2022
00486705,아주스틸,139990,Y,반기보고서 (2022.06),20220816002196,아주스틸,20220816,,2022,2022
00486705,아주스틸,139990,Y,[기재정정]분기보고서 (2022.03),20220519000277,아주스틸,20220519,,2022,2022
00486705,아주스틸,139990,Y,분기보고서 (2022.03),20220516000404,아주스틸,20220516,정,2022,2022
00486705,아주스틸,139990,Y,사업보고서 (2021.12),20220316000673,아주스틸,20220316,연,2022,2022
00486705,아주스틸,139990,Y,분기보고서 (2023.09),20231114002933,아주스틸,20231114,,2023,2023
00486705,아주스틸,139990,Y,반기보고서 (2023.06),20230814002923,아주스틸,20230814,,2023,2023
00486705,아주스틸,139990,Y,분기보고서 (2023.03),20230515002734,아주스틸,20230515,,2023,2023
00486705,아주스틸,139990,Y,사업보고서 (2022.12),20230320001066,아주스틸,20230320,연,2023,2023
00486705,아주스틸,139990,Y,분기보고서 (2024.09),20241114002793,아주스틸,20241114,,2024,2024
00486705,아주스틸,139990,Y,반기보고서 (2024.06),20240814003574,아주스틸,20240814,,2024,2024
00486705,아주스틸,139990,Y,분기보고서 (2024.03),20240516000956,아주스틸,20240516,,2024,2024
00486705,아주스틸,139990,Y,사업보고서 (2023.12),20240320001850,아주스틸,20240320,정연,2024,2024
00545716,롯데렌탈,089860,Y,분기보고서 (2018.09),20181114000917,롯데렌탈,20181114,,2018,2018
00545716,롯데렌탈,089860,Y,반기보고서 (2018.06),20180814000990,롯데렌탈,20180814,,2018,2018
00545716,롯데렌탈,089860,Y,분기보고서 (2018.03),20180515000940,롯데렌탈,20180515,,2018,2018
00545716,롯데렌탈,089860,Y,[기재정정]사업보고서 (2017.12),20180404002530,롯데렌탈,20180404,연,2018,2018
00545716,롯데렌탈,089860,Y,사업보고서 (2017.12),20180329000115,롯데렌탈,20180329,정연,2018,2018
00545716,롯데렌탈,089860,Y,분기보고서 (2019.09),20191114001689,롯데렌탈,20191114,,2019,2019
00545716,롯데렌탈,089860,Y,반기보고서 (2019.06),20190814002829,롯데렌탈,20190814,,2019,2019
00545716,롯데렌탈,089860,Y,분기보고서 (2019.03),20190515001140,롯데렌탈,20190515,,2019,2019
00545716,롯데렌탈,089860,Y,[기재정정]사업보고서 (2018.12),20190401003474,롯데렌탈,20190401,정연,2019,2019
00545716,롯데렌탈,089860,Y,사업보고서 (2018.12),20190401000709,롯데렌탈,20190401,정연,2019,2019
00545716,롯데렌탈,089860,Y,분기보고서 (2020.09),20201116000623,롯데렌탈,20201116,,2020,2020
00545716,롯데렌탈,089860,Y,반기보고서 (2020.06),20200814002168,롯데렌탈,20200814,,2020,2020
00545716,롯데렌탈,089860,Y,분기보고서 (2020.03),20200515001460,롯데렌탈,20200515,,2020,2020
00545716,롯데렌탈,089860,Y,사업보고서 (2019.12),20200330002289,롯데렌탈,20200330,정연,2020,2020
00545716,롯데렌탈,089860,Y,[기재정정]분기보고서 (2021.09),20211116000201,롯데렌탈,20211116,,2021,2021
00545716,롯데렌탈,089860,Y,분기보고서 (2021.09),20211115002499,롯데렌탈,20211115,정,2021,2021
00545716,롯데렌탈,089860,Y,반기보고서 (2021.06),20210817000989,롯데렌탈,20210817,,2021,2021
00545716,롯데렌탈,089860,Y,[기재정정]분기보고서 (2021.03),20210707000512,롯데렌탈,20210707,,2021,2021
00545716,롯데렌탈,089860,Y,[기재정정]사업보고서 (2020.12),20210707000505,롯데렌탈,20210707,연,2021,2021
00545716,롯데렌탈,089860,Y,[기재정정]사업보고서 (2019.12),20210707000485,롯데렌탈,20210707,연,2021,2021
00545716,롯데렌탈,089860,Y,[기재정정]사업보고서 (2018.12),20210707000453,롯데렌탈,20210707,연,2021,2021
00545716,롯데렌탈,089860,Y,분기보고서 (2021.03),20210517002086,롯데렌탈,20210517,정,2021,2021
00545716,롯데렌탈,089860,Y,사업보고서 (2020.12),20210331003267,롯데렌탈,20210331,정연,2021,2021
00545716,롯데렌탈,089860,Y,분기보고서 (2022.09),20221114002121,롯데렌탈,20221114,,2022,2022
00545716,롯데렌탈,089860,Y,반기보고서 (2022.06),20220816001926,롯데렌탈,20220816,,2022,2022
00545716,롯데렌탈,089860,Y,[기재정정]사업보고서 (2021.12),20220812000791,롯데렌탈,20220812,연,2022,2022
00545716,롯데렌탈,089860,Y,분기보고서 (2022.03),20220516001654,롯데렌탈,20220516,,2022,2022
00545716,롯데렌탈,089860,Y,사업보고서 (2021.12),20220315001149,롯데렌탈,20220315,정연,2022,2022
00545716,롯데렌탈,089860,Y,분기보고서 (2023.09),20231114001077,롯데렌탈,20231114,,2023,2023
00545716,롯데렌탈,089860,Y,반기보고서 (2023.06),20230814001681,롯데렌탈,20230814,,2023,2023
00545716,롯데렌탈,089860,Y,분기보고서 (2023.03),20230515001643,롯데렌탈,20230515,,2023,2023
00545716,롯데렌탈,089860,Y,[기재정정]사업보고서 (2022.12),20230424000485,롯데렌탈,20230424,연,2023,2023
00545716,롯데렌탈,089860,Y,사업보고서 (2022.12),20230315001355,롯데렌탈,20230315,정연,2023,2023
00545716,롯데렌탈,089860,Y,분기보고서 (2024.09),20241114001950,롯데렌탈,20241114,,2024,2024
00545716,롯데렌탈,089860,Y,반기보고서 (2024.06),20240814002781,롯데렌탈,20240814,,2024,2024
00545716,롯데렌탈,089860,Y,분기보고서 (2024.03),20240516001184,롯데렌탈,20240516,,2024,2024
00545716,롯데렌탈,089860,Y,사업보고서 (2023.12),20240315000897,롯데렌탈,20240315,연,2024,2024
00534598,한컴라이프케어,372910,Y,분기보고서 (2021.09),20211112000645,한컴라이프케어,20211112,,2021,2021
00534598,한컴라이프케어,372910,Y,분기보고서 (2022.09),20221111000288,한컴라이프케어,20221111,,2022,2022
00534598,한컴라이프케어,372910,Y,반기보고서 (2022.06),20220812000262,한컴라이프케어,20220812,,2022,2022
00534598,한컴라이프케어,372910,Y,분기보고서 (2022.03),20220513001036,한컴라이프케어,20220513,,2022,2022
00534598,한컴라이프케어,372910,Y,사업보고서 (2021.12),20220310000833,한컴라이프케어,20220310,정연,2022,2022
00534598,한컴라이프케어,372910,Y,분기보고서 (2023.09),20231114001307,한컴라이프케어,20231114,,2023,2023
00534598,한컴라이프케어,372910,Y,반기보고서 (2023.06),20230814000901,한컴라이프케어,20230814,,2023,2023
00534598,한컴라이프케어,372910,Y,분기보고서 (2023.03),20230512000886,한컴라이프케어,20230512,,2023,2023
00534598,한컴라이프케어,372910,Y,사업보고서 (2022.12),20230315000557,한컴라이프케어,20230315,연,2023,2023
00534598,한컴라이프케어,372910,Y,분기보고서 (2024.09),20241107000039,한컴라이프케어,20241107,,2024,2024
00534598,한컴라이프케어,372910,Y,반기보고서 (2024.06),20240814000692,한컴라이프케어,20240814,,2024,2024
00534598,한컴라이프케어,372910,Y,분기보고서 (2024.03),20240513000069,한컴라이프케어,20240513,,2024,2024
00534598,한컴라이프케어,372910,Y,사업보고서 (2023.12),20240313000991,한컴라이프케어,20240313,연,2024,2024
00760971,크래프톤,259960,Y,분기보고서 (2018.09),20181114002678,크래프톤,20181114,정,2018,2018
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2017.12),20180816000192,크래프톤,20180816,정,2018,2018
00760971,크래프톤,259960,Y,반기보고서 (2018.06),20180814002896,크래프톤,20180814,정,2018,2018
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2017.12),20180622000525,크래프톤,20180622,정,2018,2018
00760971,크래프톤,259960,Y,분기보고서 (2018.03),20180515002101,크래프톤,20180515,정,2018,2018
00760971,크래프톤,259960,Y,사업보고서 (2017.12),20180402005262,크래프톤,20180402,정,2018,2018
00760971,크래프톤,259960,Y,분기보고서 (2019.09),20191114002442,크래프톤,20191114,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]반기보고서 (2019.06),20191107000379,크래프톤,20191107,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2019.03),20191107000377,크래프톤,20191107,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2018.12),20191107000375,크래프톤,20191107,정연,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2018.09),20191107000371,크래프톤,20191107,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]반기보고서 (2018.06),20191107000366,크래프톤,20191107,정,2019,2019
00760971,크래프톤,259960,Y,반기보고서 (2019.06),20190814002682,크래프톤,20190814,정,2019,2019
00760971,크래프톤,259960,Y,분기보고서 (2019.03),20190515002289,크래프톤,20190515,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2018.12),20190515002199,크래프톤,20190515,정연,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2018.09),20190515002127,크래프톤,20190515,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]반기보고서 (2018.06),20190515002018,크래프톤,20190515,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2018.03),20190515001995,크래프톤,20190515,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2017.12),20190515001971,크래프톤,20190515,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2017.09),20190515001941,크래프톤,20190515,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]반기보고서 (2017.06),20190515001856,크래프톤,20190515,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2017.03),20190515001813,크래프톤,20190515,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2016.12),20190515001773,크래프톤,20190515,정연,2019,2019
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2018.12),20190401005084,크래프톤,20190401,정연,2019,2019
00760971,크래프톤,259960,Y,사업보고서 (2018.12),20190401004888,크래프톤,20190401,정연,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2018.09),20190125000572,크래프톤,20190125,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]반기보고서 (2018.06),20190125000564,크래프톤,20190125,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2018.03),20190125000561,크래프톤,20190125,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2017.12),20190125000554,크래프톤,20190125,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2017.09),20190125000548,크래프톤,20190125,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]반기보고서 (2017.06),20190125000539,크래프톤,20190125,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2017.03),20190125000529,크래프톤,20190125,정,2019,2019
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2016.12),20190125000518,크래프톤,20190125,정연,2019,2019
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2020.09),20201118000298,크래프톤,20201118,,2020,2020
00760971,크래프톤,259960,Y,분기보고서 (2020.09),20201116002029,크래프톤,20201116,정,2020,2020
00760971,크래프톤,259960,Y,반기보고서 (2020.06),20200814002740,크래프톤,20200814,,2020,2020
00760971,크래프톤,259960,Y,분기보고서 (2020.03),20200515002608,크래프톤,20200515,,2020,2020
00760971,크래프톤,259960,Y,사업보고서 (2019.12),20200330004316,크래프톤,20200330,연,2020,2020
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2019.09),20200330004162,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]반기보고서 (2019.06),20200330004002,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2019.03),20200330003940,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2018.12),20200330003881,크래프톤,20200330,연,2020,2020
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2018.09),20200330003820,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]반기보고서 (2018.06),20200330003762,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2018.03),20200330003705,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2017.12),20200330003644,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2017.09),20200330003564,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]반기보고서 (2017.06),20200330003493,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]분기보고서 (2017.03),20200330003437,크래프톤,20200330,,2020,2020
00760971,크래프톤,259960,Y,[기재정정]사업보고서 (2016.12),20200330003370,크래프톤,20200330,연,2020,2020
00760971,크래프톤,259960,Y,분기보고서 (2021.09),20211115001786,크래프톤,20211115,,2021,2021
00760971,크래프톤,259960,Y,반기보고서 (2021.06),20210817002213,크래프톤,20210817,,2021,2021
00760971,크래프톤,259960,Y,분기보고서 (2021.03),20210517002163,크래프톤,20210517,,2021,2021
00760971,크래프톤,259960,Y,사업보고서 (2020.12),20210331003279,크래프톤,20210331,연,2021,2021
00760971,크래프톤,259960,Y,분기보고서 (2022.09),20221114001891,크래프톤,20221114,,2022,2022
00760971,크래프톤,259960,Y,반기보고서 (2022.06),20220816001699,크래프톤,20220816,,2022,2022
00760971,크래프톤,259960,Y,분기보고서 (2022.03),20220516002381,크래프톤,20220516,,2022,2022
00760971,크래프톤,259960,Y,사업보고서 (2021.12),20220314000894,크래프톤,20220314,연,2022,2022
00760971,크래프톤,259960,Y,분기보고서 (2023.09),20231114001524,크래프톤,20231114,,2023,2023
00760971,크래프톤,259960,Y,반기보고서 (2023.06),20230811001502,크래프톤,20230811,,2023,2023
00760971,크래프톤,259960,Y,분기보고서 (2023.03),20230515002494,크래프톤,20230515,,2023,2023
00760971,크래프톤,259960,Y,사업보고서 (2022.12),20230320000728,크래프톤,20230320,연,2023,2023
00760971,크래프톤,259960,Y,분기보고서 (2024.09),20241114001327,크래프톤,20241114,,2024,2024
00760971,크래프톤,259960,Y,반기보고서 (2024.06),20240814002522,크래프톤,20240814,,2024,2024
00760971,크래프톤,259960,Y,분기보고서 (2024.03),20240514001108,크래프톤,20240514,,2024,2024
00760971,크래프톤,259960,Y,사업보고서 (2023.12),20240318000420,크래프톤,20240318,연,2024,2024
00767460,PI첨단소재,178920,Y,분기보고서 (2018.09),20181114002485,PI첨단소재,20181114,,2018,2018
00767460,PI첨단소재,178920,Y,반기보고서 (2018.06),20180814002090,PI첨단소재,20180814,,2018,2018
00767460,PI첨단소재,178920,Y,분기보고서 (2018.03),20180515002477,PI첨단소재,20180515,,2018,2018
00767460,PI첨단소재,178920,Y,사업보고서 (2017.12),20180402000550,PI첨단소재,20180402,,2018,2018
00767460,PI첨단소재,178920,Y,분기보고서 (2019.09),20191114000375,PI첨단소재,20191114,,2019,2019
00767460,PI첨단소재,178920,Y,반기보고서 (2019.06),20190814002488,PI첨단소재,20190814,,2019,2019
00767460,PI첨단소재,178920,Y,분기보고서 (2019.03),20190515001933,PI첨단소재,20190515,,2019,2019
00767460,PI첨단소재,178920,Y,사업보고서 (2018.12),20190401003783,PI첨단소재,20190401,,2019,2019
00767460,PI첨단소재,178920,Y,분기보고서 (2020.09),20201116000501,PI첨단소재,20201116,,2020,2020
00767460,PI첨단소재,178920,Y,반기보고서 (2020.06),20200814001166,PI첨단소재,20200814,,2020,2020
00767460,PI첨단소재,178920,Y,분기보고서 (2020.03),20200515002087,PI첨단소재,20200515,,2020,2020
00767460,PI첨단소재,178920,Y,사업보고서 (2019.12),20200330003343,PI첨단소재,20200330,,2020,2020
00767460,PI첨단소재,178920,Y,분기보고서 (2021.09),20211115000709,PI첨단소재,20211115,,2021,2021
00767460,PI첨단소재,178920,Y,반기보고서 (2021.06),20210813000117,PI첨단소재,20210813,,2021,2021
00767460,PI첨단소재,178920,Y,분기보고서 (2021.03),20210514000091,PI첨단소재,20210514,,2021,2021
00767460,PI첨단소재,178920,Y,사업보고서 (2020.12),20210311000048,PI첨단소재,20210311,,2021,2021
00767460,PI첨단소재,178920,Y,분기보고서 (2022.09),20221114000090,PI첨단소재,20221114,,2022,2022
00767460,PI첨단소재,178920,Y,반기보고서 (2022.06),20220816000027,PI첨단소재,20220816,,2022,2022
00767460,PI첨단소재,178920,Y,분기보고서 (2022.03),20220516000036,PI첨단소재,20220516,,2022,2022
00767460,PI첨단소재,178920,Y,사업보고서 (2021.12),20220316000360,PI첨단소재,20220316,,2022,2022
00767460,PI첨단소재,178920,Y,분기보고서 (2023.09),20231114000289,PI첨단소재,20231114,,2023,2023
00767460,PI첨단소재,178920,Y,반기보고서 (2023.06),20230811000515,PI첨단소재,20230811,,2023,2023
00767460,PI첨단소재,178920,Y,분기보고서 (2023.03),20230515000093,PI첨단소재,20230515,,2023,2023
00767460,PI첨단소재,178920,Y,사업보고서 (2022.12),20230315000084,PI첨단소재,20230315,,2023,2023
00767460,PI첨단소재,178920,Y,분기보고서 (2024.09),20241114000033,PI첨단소재,20241114,,2024,2024
00767460,PI첨단소재,178920,Y,반기보고서 (2024.06),20240814000339,PI첨단소재,20240814,,2024,2024
00767460,PI첨단소재,178920,Y,분기보고서 (2024.03),20240514000091,PI첨단소재,20240514,,2024,2024
00767460,PI첨단소재,178920,Y,사업보고서 (2023.12),20240312000215,PI첨단소재,20240312,,2024,2024
00854997,에스디바이오센서,137310,Y,분기보고서 (2021.09),20211115000725,에스디바이오센서,20211115,,2021,2021
00854997,에스디바이오센서,137310,Y,[기재정정]반기보고서 (2021.06),20210813000450,에스디바이오센서,20210813,,2021,2021
00854997,에스디바이오센서,137310,Y,반기보고서 (2021.06),20210813000268,에스디바이오센서,20210813,정,2021,2021
00854997,에스디바이오센서,137310,Y,분기보고서 (2021.03),20210517001408,에스디바이오센서,20210517,,2021,2021
00854997,에스디바이오센서,137310,Y,[기재정정]사업보고서 (2020.12),20210514001634,에스디바이오센서,20210514,연,2021,2021
00854997,에스디바이오센서,137310,Y,사업보고서 (2020.12),20210331002449,에스디바이오센서,20210331,정연,2021,2021
00854997,에스디바이오센서,137310,Y,분기보고서 (2022.09),20221114001076,에스디바이오센서,20221114,,2022,2022
00854997,에스디바이오센서,137310,Y,반기보고서 (2022.06),20220812000737,에스디바이오센서,20220812,,2022,2022
00854997,에스디바이오센서,137310,Y,분기보고서 (2022.03),20220516000742,에스디바이오센서,20220516,,2022,2022
00854997,에스디바이오센서,137310,Y,사업보고서 (2021.12),20220321001483,에스디바이오센서,20220321,정연,2022,2022
00854997,에스디바이오센서,137310,Y,분기보고서 (2023.09),20231113000704,에스디바이오센서,20231113,,2023,2023
00854997,에스디바이오센서,137310,Y,반기보고서 (2023.06),20230811002405,에스디바이오센서,20230811,,2023,2023
00854997,에스디바이오센서,137310,Y,분기보고서 (2023.03),20230515001077,에스디바이오센서,20230515,,2023,2023
00854997,에스디바이오센서,137310,Y,[기재정정]사업보고서 (2022.12),20230515000371,에스디바이오센서,20230515,정연,2023,2023
00854997,에스디바이오센서,137310,Y,사업보고서 (2022.12),20230321001475,에스디바이오센서,20230321,정연,2023,2023
00854997,에스디바이오센서,137310,Y,분기보고서 (2024.09),20241113000247,에스디바이오센서,20241113,,2024,2024
00854997,에스디바이오센서,137310,Y,반기보고서 (2024.06),20240813001333,에스디바이오센서,20240813,,2024,2024
00854997,에스디바이오센서,137310,Y,분기보고서 (2024.03),20240513000748,에스디바이오센서,20240513,,2024,2024
00854997,에스디바이오센서,137310,Y,사업보고서 (2023.12),20240320001291,에스디바이오센서,20240320,정연,2024,2024
00564562,엠씨넥스,097520,Y,분기보고서 (2018.09),20181114000044,엠씨넥스,20181114,,2018,2018
00564562,엠씨넥스,097520,Y,반기보고서 (2018.06),20180814000303,엠씨넥스,20180814,,2018,2018
00564562,엠씨넥스,097520,Y,분기보고서 (2018.03),20180515000130,엠씨넥스,20180515,,2018,2018
00564562,엠씨넥스,097520,Y,사업보고서 (2017.12),20180330001276,엠씨넥스,20180330,연,2018,2018
00564562,엠씨넥스,097520,Y,[기재정정]분기보고서 (2019.09),20191115000290,엠씨넥스,20191115,,2019,2019
00564562,엠씨넥스,097520,Y,분기보고서 (2019.09),20191111000107,엠씨넥스,20191111,정,2019,2019
00564562,엠씨넥스,097520,Y,반기보고서 (2019.06),20190814001713,엠씨넥스,20190814,,2019,2019
00564562,엠씨넥스,097520,Y,[기재정정]분기보고서 (2019.03),20190514001050,엠씨넥스,20190514,,2019,2019
00564562,엠씨넥스,097520,Y,분기보고서 (2019.03),20190514000449,엠씨넥스,20190514,정,2019,2019
00564562,엠씨넥스,097520,Y,사업보고서 (2018.12),20190329000274,엠씨넥스,20190329,연,2019,2019
00564562,엠씨넥스,097520,Y,분기보고서 (2020.09),20201113000393,엠씨넥스,20201113,,2020,2020
00564562,엠씨넥스,097520,Y,반기보고서 (2020.06),20200814000559,엠씨넥스,20200814,,2020,2020
00564562,엠씨넥스,097520,Y,분기보고서 (2020.03),20200514000969,엠씨넥스,20200514,,2020,2020
00564562,엠씨넥스,097520,Y,사업보고서 (2019.12),20200330004648,엠씨넥스,20200330,연,2020,2020
00564562,엠씨넥스,097520,Y,분기보고서 (2021.09),20211112000741,엠씨넥스,20211112,,2021,2021
00564562,엠씨넥스,097520,Y,반기보고서 (2021.06),20210813001086,엠씨넥스,20210813,,2021,2021
00564562,엠씨넥스,097520,Y,분기보고서 (2021.03),20210514001259,엠씨넥스,20210514,,2021,2021
00564562,엠씨넥스,097520,Y,사업보고서 (2020.12),20210315000830,엠씨넥스,20210315,연,2021,2021
00564562,엠씨넥스,097520,Y,분기보고서 (2022.09),20221111000850,엠씨넥스,20221111,,2022,2022
00564562,엠씨넥스,097520,Y,반기보고서 (2022.06),20220812001039,엠씨넥스,20220812,,2022,2022
00564562,엠씨넥스,097520,Y,분기보고서 (2022.03),20220513001447,엠씨넥스,20220513,,2022,2022
00564562,엠씨넥스,097520,Y,사업보고서 (2021.12),20220315000841,엠씨넥스,20220315,연,2022,2022
00564562,엠씨넥스,097520,Y,분기보고서 (2023.09),20231110000590,엠씨넥스,20231110,,2023,2023
00564562,엠씨넥스,097520,Y,반기보고서 (2023.06),20230811001921,엠씨넥스,20230811,,2023,2023
00564562,엠씨넥스,097520,Y,분기보고서 (2023.03),20230512001041,엠씨넥스,20230512,,2023,2023
00564562,엠씨넥스,097520,Y,사업보고서 (2022.12),20230314000700,엠씨넥스,20230314,연,2023,2023
00564562,엠씨넥스,097520,Y,분기보고서 (2024.09),20241114002147,엠씨넥스,20241114,,2024,2024
00564562,엠씨넥스,097520,Y,반기보고서 (2024.06),20240814003682,엠씨넥스,20240814,,2024,2024
00564562,엠씨넥스,097520,Y,분기보고서 (2024.03),20240514000842,엠씨넥스,20240514,,2024,2024
00564562,엠씨넥스,097520,Y,사업보고서 (2023.12),20240318000671,엠씨넥스,20240318,연,2024,2024
