stock_code,corp_code,corp_name,year,market,sector,CorrectionDummy,CorrectionCount,MaterialCorrectionDummy,MaterialCorrectionCount,AuditorName,Big4Auditor,CleanOpinion,AuditFee,NonAuditFee,NonAuditFeeRatio,BoardSize,OutsideDirectorCount,OutsideDirectorRatio,LargestShareholderOwnership,MinorityShareholderRatio,MinorityShareholderCount,Assets,Liabilities,Equity,Revenue,OperatingIncome,NetIncome,LogAssets,Leverage,ROA,Loss,listing_date,FirstCorrectionDate,LastCorrectionDate,MaterialKeywordHits,AuditOpinion,AuditHours,NonAuditContractCount,OutsideDirectorAppointed,OutsideDirectorDismissed,OutsideDirectorResigned,Size,LogAuditFee,CorrectionCount_Log
278470,01190568,에이피알,2024,KOSPI,기타 화학제품 제조업,0,0,0,0,현대회계법인,0.0,1.0,,0.0,,5.0,3.0,0.6,32.62,99.98,54425.0,565143563187.0,241619489197.0,323524073990.0,722753862301.0,122705544449.0,,27.06034562995269,0.4275364791106197,,0.0,2024-02-27,,,0,적정의견,,6.0,1.0,,,27.06034562995269,,0.0
066970,00398701,엘앤에프,2018,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,경신회계법인,0.0,1.0,204.0,0.0,0.0,,,,29.39,99.9,21023.0,330981611163.0,187992116545.0,142989494618.0,505664305453.0,27020669071.0,,26.525328655381426,0.5679835682847609,,0.0,2024-01-29,,,0,적정,1700.0,3.0,,,,26.525328655381426,5.318119993844216,0.0
066970,00398701,엘앤에프,2019,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,선일회계법인,0.0,1.0,204.0,0.0,0.0,,,,28.42,99.93,25446.0,416201278724.0,284380746162.0,131820532562.0,313264234672.0,-7662576802.0,,26.75443482327989,0.6832769640541745,,0.0,2024-01-29,,,0,적정,1700.0,3.0,,,,26.75443482327989,5.318119993844216,0.0
066970,00398701,엘앤에프,2020,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,선일회계법인,0.0,1.0,,0.0,,2.0,3.0,1.5,28.29,99.97,79103.0,466217399194.0,268611553374.0,197605845820.0,356105956054.0,1470005055.0,,26.867917884160097,0.5761508554557973,,0.0,2024-01-29,,,0,적정,,3.0,,,,26.867917884160097,,0.0
066970,00398701,엘앤에프,2021,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,선일회계법인,0.0,1.0,,0.0,,3.0,3.0,1.0,24.71,99.99,148544.0,1532199428137.0,897009072581.0,635190355556.0,970760874482.0,44252213145.0,,28.057725353799064,0.5854388509149051,,0.0,2024-01-29,,,0,적정,,6.0,1.0,,,28.057725353799064,,0.0
066970,00398701,엘앤에프,2022,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,선일회계법인,0.0,1.0,,0.0,,3.0,3.0,1.0,23.87,99.99,173902.0,3023932974764.0,1738602594287.0,1285330380477.0,3887293713353.0,266321029961.0,,28.737579409570305,0.574947463715755,,0.0,2024-01-29,,,0,적정,,6.0,2.0,,,28.737579409570305,,0.0
066970,00398701,엘앤에프,2023,KOSPI,일차전지 및 이차전지 제조업,1,1,1,1,선일회계법인,0.0,1.0,,0.0,,8.0,5.0,0.625,23.74,99.99,248871.0,3351444610588.0,2241456006787.0,1109988603801.0,4644090367589.0,-222296651919.0,,28.840412595855057,0.6688029393968543,,0.0,2024-01-29,20230828,20230828,24,적정,,3.0,2.0,,,28.840412595855057,,0.6931471805599453
066970,00398701,엘앤에프,2024,KOSPI,일차전지 및 이차전지 제조업,1,1,1,1,선일회계법인,0.0,1.0,,0.0,,8.0,5.0,0.625,23.72,99.99,222775.0,2799831517733.0,2076483586372.0,723347931361.0,1907478512809.0,-558685355192.0,,28.660580359061072,0.74164590734135,,0.0,2024-01-29,20240328,20240328,24,적정의견,,3.0,1.0,,,28.660580359061072,,0.6931471805599453
022100,00155212,포스코DX,2018,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,1,0,0,한영회계법인,1.0,1.0,425.0,0.0,0.0,,,,66.28,99.99,35639.0,610232471497.0,271039578383.0,339192893114.0,927076974004.0,42133726169.0,,27.137105822328053,0.44415790873615035,,0.0,2024-01-02,20180622,20180622,0,적정,4389.0,3.0,,,,27.137105822328053,6.052089168924417,0.6931471805599453
022100,00155212,포스코DX,2019,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",0,0,0,0,한영회계법인,1.0,1.0,405.0,0.0,0.0,,,,66.25,99.97,32628.0,675419399549.0,309150208218.0,366269191331.0,969787009533.0,48101224987.0,,27.238599667536903,0.45771591462198136,,0.0,2024-01-02,,,0,적정,4431.0,3.0,,,,27.238599667536903,6.003887067106539,0.0
022100,00155212,포스코DX,2020,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",0,0,0,0,삼정회계법인,1.0,1.0,,0.0,,4.0,1.0,0.25,66.17,99.99,72640.0,684444510737.0,314481678466.0,369962832271.0,964202340142.0,26087467478.0,,27.25187341299376,0.45946994026932975,,0.0,2024-01-02,,,0,적정,,3.0,1.0,,,27.25187341299376,,0.0
022100,00155212,포스코DX,2021,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",0,0,0,0,삼정회계법인,1.0,0.0,,0.0,,4.0,1.0,0.25,66.17,99.999,170632.0,646969959736.0,287766033952.0,359203925784.0,869274143659.0,-19477262841.0,,27.19556570028594,0.44479041046886425,,0.0,2024-01-02,,,0,적정,,3.0,,,,27.19556570028594,,0.0
022100,00155212,포스코DX,2022,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,1,0,0,삼정회계법인,1.0,0.0,,0.0,,4.0,1.0,0.25,66.16,99.99,154795.0,851593785984.0,437601276125.0,413992509859.0,1152680199426.0,64668494002.0,,27.470375473067342,0.5138615186339814,,0.0,2024-01-02,20220504,20220504,0,적정,,6.0,1.0,1.0,,27.470375473067342,,0.6931471805599453
022100,00155212,포스코DX,2023,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",0,0,0,0,삼정회계법인,1.0,1.0,,0.0,,4.0,1.0,0.25,66.17,99.99,235155.0,889807220460.0,428357838257.0,461449382203.0,1485875620930.0,110563784581.0,,27.51427066998536,0.4814052172284617,,0.0,2024-01-02,,,0,적정,,6.0,,,,27.51427066998536,,0.0
022100,00155212,포스코DX,2024,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,2,1,2,한영회계법인,1.0,1.0,,0.0,,5.0,2.0,0.4,65.83,99.997,228149.0,892453016139.0,366555515263.0,525897500876.0,1473290670631.0,108991969223.0,,27.517239706233003,0.4107280816292393,,0.0,2024-01-02,20240313,20240618,48,적정의견,,6.0,2.0,,,27.517239706233003,,1.0986122886681098
017860,00108612,DS단석,2018,KOSPI,기타 화학제품 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-12-22,,,0,,,,,,,,,0.0
017860,00108612,DS단석,2019,KOSPI,기타 화학제품 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-12-22,,,0,,,,,,,,,0.0
017860,00108612,DS단석,2020,KOSPI,기타 화학제품 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-12-22,,,0,,,,,,,,,0.0
017860,00108612,DS단석,2021,KOSPI,기타 화학제품 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-12-22,,,0,,,,,,,,,0.0
017860,00108612,DS단석,2022,KOSPI,기타 화학제품 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-12-22,,,0,,,,,,,,,0.0
017860,00108612,DS단석,2023,KOSPI,기타 화학제품 제조업,0,0,0,0,회계법인리안,0.0,1.0,,0.0,,8.0,3.0,0.375,40.64,99.98,68372.0,718904136635.0,437728925747.0,281175210888.0,1070440042557.0,76240446307.0,,27.300993857037085,0.6088835818860262,,0.0,2023-12-22,,,0,적정,,3.0,3.0,,,27.300993857037085,,0.0
017860,00108612,DS단석,2024,KOSPI,기타 화학제품 제조업,0,0,0,0,회계법인리안,0.0,1.0,,0.0,,7.0,3.0,0.42857142857142855,39.96,99.99,65355.0,735819053361.0,452780585481.0,283038467880.0,961722369625.0,12187575770.0,,27.32425007403719,0.6153422956538493,,0.0,2023-12-22,,,0,적정의견,,3.0,1.0,,1.0,27.32425007403719,,0.0
111380,00367710,동인기연,2018,KOSPI,"가죽, 가방 및 유사제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-11-21,,,0,,,,,,,,,0.0
111380,00367710,동인기연,2019,KOSPI,"가죽, 가방 및 유사제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-11-21,,,0,,,,,,,,,0.0
111380,00367710,동인기연,2020,KOSPI,"가죽, 가방 및 유사제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-11-21,,,0,,,,,,,,,0.0
111380,00367710,동인기연,2021,KOSPI,"가죽, 가방 및 유사제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-11-21,,,0,,,,,,,,,0.0
111380,00367710,동인기연,2022,KOSPI,"가죽, 가방 및 유사제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-11-21,,,0,,,,,,,,,0.0
111380,00367710,동인기연,2023,KOSPI,"가죽, 가방 및 유사제품 제조업",0,0,0,0,안진회계법인,1.0,1.0,,0.0,,4.0,1.0,0.25,68.33,99.99,12032.0,217309008513.0,84551635875.0,132757372638.0,216057247215.0,28253714819.0,,26.104586179921057,0.3890848173003463,,0.0,2023-11-21,,,0,적정,,6.0,,,,26.104586179921057,,0.0
111380,00367710,동인기연,2024,KOSPI,"가죽, 가방 및 유사제품 제조업",0,0,0,0,안진회계법인,1.0,1.0,,0.0,,4.0,2.0,0.5,68.37,99.99,4613.0,292407975377.0,143110185044.0,149297790333.0,226691392865.0,21119302102.0,,26.401415840021198,0.4894195681888937,,0.0,2023-11-21,,,0,적정의견,,6.0,2.0,,1.0,26.401415840021198,,0.0
450080,01311408,에코프로머티,2018,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-11-17,,,0,,,,,,,,,0.0
450080,01311408,에코프로머티,2019,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-11-17,,,0,,,,,,,,,0.0
450080,01311408,에코프로머티,2020,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-11-17,,,0,,,,,,,,,0.0
450080,01311408,에코프로머티,2021,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-11-17,,,0,,,,,,,,,0.0
450080,01311408,에코프로머티,2022,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,대주회계법인,0.0,1.0,,0.0,,5.0,,,56.59,94.2,131.0,634913145189.0,320612563898.0,314300581291.0,665248278975.0,38988203638.0,,27.17675404725405,0.5049707449395469,,0.0,2023-11-17,,,0,적정,,6.0,4.0,,,27.17675404725405,,0.0
450080,01311408,에코프로머티,2023,KOSPI,일차전지 및 이차전지 제조업,0,0,0,0,대주회계법인,0.0,1.0,,0.0,,7.0,4.0,0.5714285714285714,45.99,99.99,138512.0,1104235205797.0,305137809602.0,799097396195.0,952523315840.0,8772772409.0,,27.73017408982096,0.2763340708574508,,0.0,2023-11-17,,,0,적정,,6.0,1.0,,1.0,27.73017408982096,,0.0
450080,01311408,에코프로머티,2024,KOSPI,일차전지 및 이차전지 제조업,1,1,1,1,대주회계법인,0.0,1.0,,0.0,,7.0,4.0,0.5714285714285714,45.45,99.9,132734.0,1290236698738.0,552631250526.0,737605448212.0,299846484651.0,-64719926202.0,,27.885846804864176,0.42831772733370316,,0.0,2023-11-17,20240417,20240417,24,적정의견,,6.0,,,,27.885846804864176,,0.6931471805599453
454910,01105153,두산로보틱스,2018,KOSPI,특수 목적용 기계 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-10-05,,,0,,,,,,,,,0.0
454910,01105153,두산로보틱스,2019,KOSPI,특수 목적용 기계 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-10-05,,,0,,,,,,,,,0.0
454910,01105153,두산로보틱스,2020,KOSPI,특수 목적용 기계 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-10-05,,,0,,,,,,,,,0.0
454910,01105153,두산로보틱스,2021,KOSPI,특수 목적용 기계 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-10-05,,,0,,,,,,,,,0.0
454910,01105153,두산로보틱스,2022,KOSPI,특수 목적용 기계 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-10-05,,,0,,,,,,,,,0.0
454910,01105153,두산로보틱스,2023,KOSPI,특수 목적용 기계 제조업,0,0,0,0,-,0.0,0.0,,0.0,,7.0,4.0,0.5714285714285714,68.2,99.99,286126.0,456422079722.0,17613986323.0,438808093399.0,53038372299.0,-19167549522.0,,26.84668383177029,0.03859144223199811,,0.0,2023-10-05,,,0,,,3.0,4.0,,,26.84668383177029,,0.0
454910,01105153,두산로보틱스,2024,KOSPI,특수 목적용 기계 제조업,0,0,0,0,-,0.0,0.0,,0.0,,7.0,3.0,0.42857142857142855,68.2,99.99,257174.0,421690971946.0,19189791718.0,402501180228.0,46829943837.0,-41202116246.0,,26.7675385887574,0.0455067644190812,,0.0,2023-10-05,,,0,,,3.0,,,1.0,26.7675385887574,,0.0
465770,01784394,STX그린로지스,2018,KOSPI,해상 운송업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-09-15,,,0,,,,,,,,,0.0
465770,01784394,STX그린로지스,2019,KOSPI,해상 운송업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-09-15,,,0,,,,,,,,,0.0
465770,01784394,STX그린로지스,2020,KOSPI,해상 운송업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-09-15,,,0,,,,,,,,,0.0
465770,01784394,STX그린로지스,2021,KOSPI,해상 운송업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-09-15,,,0,,,,,,,,,0.0
465770,01784394,STX그린로지스,2022,KOSPI,해상 운송업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-09-15,,,0,,,,,,,,,0.0
465770,01784394,STX그린로지스,2023,KOSPI,해상 운송업,0,0,0,0,삼정KPMG,1.0,1.0,,0.0,,3.0,1.0,0.3333333333333333,46.05,99.99,28113.0,73934283329.0,43494937062.0,30439346267.0,28310433178.0,1847006212.0,,25.02644247246729,0.5882918600624284,,0.0,2023-09-15,,,0,적정,,6.0,,,,25.02644247246729,,0.0
465770,01784394,STX그린로지스,2024,KOSPI,해상 운송업,0,0,0,0,삼정KPMG,1.0,1.0,,0.0,,5.0,2.0,0.4,46.05,99.98,20662.0,239026712635.0,163553214247.0,75473498388.0,70543551647.0,7157565667.0,,26.199841150979587,0.6842465950521187,,0.0,2023-09-15,,,0,적정의견,,5.0,1.0,,,26.199841150979587,,0.0
092790,00220613,넥스틸,2018,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-08-21,,,0,,,,,,,,,0.0
092790,00220613,넥스틸,2019,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-08-21,,,0,,,,,,,,,0.0
092790,00220613,넥스틸,2020,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-08-21,,,0,,,,,,,,,0.0
092790,00220613,넥스틸,2021,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-08-21,,,0,,,,,,,,,0.0
092790,00220613,넥스틸,2022,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-08-21,,,0,,,,,,,,,0.0
092790,00220613,넥스틸,2023,KOSPI,1차 철강 제조업,0,0,0,0,동현회계법인,0.0,1.0,,0.0,,6.0,3.0,0.5,61.73,99.95,12804.0,642480608085.0,197535613796.0,444944994289.0,619052056916.0,157337247358.0,,27.18860247129143,0.30745770582054066,,0.0,2023-08-21,,,0,적정,,3.0,3.0,,,27.18860247129143,,0.0
092790,00220613,넥스틸,2024,KOSPI,1차 철강 제조업,0,0,0,0,성현회계법인,0.0,1.0,,0.0,,6.0,3.0,0.5,61.69,99.98,15765.0,691783323885.0,226851563384.0,464931760501.0,552365337649.0,63204878400.0,,27.26253862775998,0.32792285611919597,,0.0,2023-08-21,,,0,적정의견,,6.0,,,,27.26253862775998,,0.0
030190,00158325,NICE평가정보,2018,KOSPI,기타 정보 서비스업,0,0,0,0,삼정회계법인,1.0,1.0,87000.0,0.0,0.0,,,,42.99,99.75,4974.0,268056186123.0,69699613989.0,198356572134.0,383774178387.0,48605375969.0,,26.314462445196526,0.260018673685888,,0.0,2023-08-08,,,0,적정,1843.0,22.0,,,,26.314462445196526,11.37366339763672,0.0
030190,00158325,NICE평가정보,2019,KOSPI,기타 정보 서비스업,0,0,0,0,삼정회계법인,1.0,1.0,145000.0,0.0,0.0,,,,42.99,99.85,6713.0,319082830527.0,94901758099.0,224181072428.0,410914933674.0,51340882668.0,,26.48871656285071,0.29742044704273,,0.0,2023-08-08,,,0,적정,2418.0,21.0,,,,26.48871656285071,11.884489021402711,0.0
030190,00158325,NICE평가정보,2020,KOSPI,기타 정보 서비스업,0,0,0,0,삼정회계법인,1.0,1.0,,0.0,,5.0,3.0,0.6,42.99,99.92,11305.0,368803630914.0,110002235169.0,258801395745.0,446005796022.0,62718416760.0,,26.633530173791883,0.29826776622665907,,0.0,2023-08-08,,,0,적정,,22.0,3.0,,,26.633530173791883,,0.0
030190,00158325,NICE평가정보,2021,KOSPI,기타 정보 서비스업,0,0,0,0,삼정회계법인,1.0,1.0,,0.0,,8.0,3.0,0.375,42.99,99.94,23654.0,434270029814.0,132725163672.0,301544866142.0,484797305616.0,72604608652.0,,26.796932366079314,0.30562819112533934,,0.0,2023-08-08,,,0,적정,,17.0,3.0,,,26.796932366079314,,0.0
030190,00158325,NICE평가정보,2022,KOSPI,기타 정보 서비스업,0,0,0,0,한영회계법인,1.0,1.0,,0.0,,8.0,3.0,0.375,42.99,99.95,22313.0,481091462120.0,139446697557.0,341644764563.0,479868591387.0,71616495095.0,,26.899323238913595,0.2898548582477596,,0.0,2023-08-08,,,0,적정,,18.0,3.0,,,26.899323238913595,,0.0
030190,00158325,NICE평가정보,2023,KOSPI,기타 정보 서비스업,0,0,0,0,한영회계법인,1.0,1.0,,0.0,,6.0,3.0,0.5,43.43,99.95,22144.0,493709695212.0,124109919550.0,369599775662.0,485713636119.0,65329237352.0,,26.925213519879456,0.2513823827111739,,0.0,2023-08-08,,,0,적정,,11.0,3.0,,,26.925213519879456,,0.0
030190,00158325,NICE평가정보,2024,KOSPI,기타 정보 서비스업,0,0,0,0,한영회계법인,1.0,1.0,,0.0,,8.0,3.0,0.375,43.87,99.92,17898.0,585667200738.0,168928869777.0,416738330961.0,535031889316.0,86788428829.0,,27.096017548368227,0.2884383307860377,,0.0,2023-08-08,,,0,적정의견,,5.0,3.0,,,27.096017548368227,,0.0
462520,01770203,조선내화,2018,KOSPI,"내화, 비내화 요업제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-07-28,,,0,,,,,,,,,0.0
462520,01770203,조선내화,2019,KOSPI,"내화, 비내화 요업제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-07-28,,,0,,,,,,,,,0.0
462520,01770203,조선내화,2020,KOSPI,"내화, 비내화 요업제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-07-28,,,0,,,,,,,,,0.0
462520,01770203,조선내화,2021,KOSPI,"내화, 비내화 요업제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-07-28,,,0,,,,,,,,,0.0
462520,01770203,조선내화,2022,KOSPI,"내화, 비내화 요업제품 제조업",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-07-28,,,0,,,,,,,,,0.0
462520,01770203,조선내화,2023,KOSPI,"내화, 비내화 요업제품 제조업",0,0,0,0,삼일회계법인,1.0,1.0,,0.0,,7.0,3.0,0.42857142857142855,80.78,99.95,9886.0,438033782893.0,217208545827.0,220825237066.0,279366908292.0,31851793726.0,,26.805561874241196,0.49587167545033456,,0.0,2023-07-28,,,0,적정,,3.0,3.0,,1.0,26.805561874241196,,0.0
462520,01770203,조선내화,2024,KOSPI,"내화, 비내화 요업제품 제조업",1,1,1,1,삼일회계법인,1.0,1.0,,0.0,,7.0,3.0,0.42857142857142855,80.18,99.94,8295.0,575538213000.0,334112538000.0,241425675000.0,500640282000.0,20019112000.0,,27.078571462556464,0.5805219018532832,,0.0,2023-07-28,20240315,20240315,24,적정의견,,4.0,3.0,,,27.078571462556464,,0.6931471805599453
090460,00447609,비에이치,2018,KOSPI,전자부품 제조업,1,2,0,0,안진회계법인,1.0,1.0,130000.0,0.0,0.0,,,,23.34,99.95,18139.0,469756137718.0,281845618183.0,187910519535.0,767882469568.0,91029824734.0,,26.875479541079056,0.5999828326930667,,0.0,2023-06-20,20180511,20180511,0,적정,2621.0,3.0,,,,26.875479541079056,11.77528972943772,1.0986122886681098
090460,00447609,비에이치,2019,KOSPI,전자부품 제조업,1,1,0,0,안진회계법인,1.0,1.0,158000.0,0.0,0.0,,,,22.41,99.97,18373.0,477943795573.0,198485725797.0,279458069776.0,654853721434.0,62568027030.0,,26.89275898004124,0.41529093511725224,,0.0,2023-06-20,20190620,20190620,0,적정,2621.0,3.0,,,,26.89275898004124,11.970350312009105,0.6931471805599453
090460,00447609,비에이치,2020,KOSPI,전자부품 제조업,0,0,0,0,안진회계법인,1.0,1.0,,0.0,,3.0,1.0,0.3333333333333333,21.88,99.99,42198.0,561120408493.0,244143135882.0,316977272611.0,721358197178.0,34045702993.0,,27.053201351333808,0.43509936938079785,,0.0,2023-06-20,,,0,적정,,6.0,,,,27.053201351333808,,0.0
090460,00447609,비에이치,2021,KOSPI,전자부품 제조업,1,2,0,0,안진회계법인,1.0,1.0,,0.0,,3.0,1.0,0.3333333333333333,21.66,99.99,45883.0,793400422424.0,385423568360.0,407976854064.0,1036962656916.0,71085420062.0,,27.399593877448986,0.485786946246452,,0.0,2023-06-20,20210322,20210331,0,적정,,6.0,,,,27.399593877448986,,1.0986122886681098
090460,00447609,비에이치,2022,KOSPI,전자부품 제조업,0,0,0,0,안진회계법인,1.0,1.0,,0.0,,3.0,1.0,0.3333333333333333,20.99,99.95,26395.0,1007315366070.0,429340136571.0,577975229499.0,1681053919767.0,131267542314.0,,27.638309854489307,0.4262221654039222,,0.0,2023-06-20,,,0,적정,,3.0,,,,27.638309854489307,,0.0
090460,00447609,비에이치,2023,KOSPI,전자부품 제조업,0,0,0,0,안진회계법인,1.0,1.0,,0.0,,5.0,3.0,0.6,20.99,99.98,37155.0,1089361044645.0,438800022718.0,650561021927.0,1591992250709.0,84792055684.0,,27.716612442715235,0.4028049514667525,,0.0,2023-06-20,,,0,적정,,3.0,2.0,,,27.716612442715235,,0.0
090460,00447609,비에이치,2024,KOSPI,전자부품 제조업,0,0,0,0,안진회계법인,1.0,1.0,,0.0,,5.0,3.0,0.6,21.28,99.98,32057.0,1319868751137.0,578970235782.0,740898515355.0,1754441744291.0,87053422982.0,,27.908553416626425,0.43865743111445477,,0.0,2023-06-20,,,0,적정의견,,3.0,1.0,,,27.908553416626425,,0.0
460850,01765256,동국씨엠,2018,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460850,01765256,동국씨엠,2019,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460850,01765256,동국씨엠,2020,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460850,01765256,동국씨엠,2021,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460850,01765256,동국씨엠,2022,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460850,01765256,동국씨엠,2023,KOSPI,1차 철강 제조업,0,0,0,0,안진회계법인,1.0,1.0,,0.0,,5.0,3.0,0.6,30.39,99.99,65777.0,1710734507031.0,749101897755.0,961632609276.0,1266149070283.0,26689442862.0,,28.167943930494257,0.43788319851867324,,0.0,2023-06-16,,,0,적정,,3.0,3.0,,,28.167943930494257,,0.0
460850,01765256,동국씨엠,2024,KOSPI,1차 철강 제조업,0,0,0,0,안진회계법인,1.0,1.0,,0.0,,5.0,3.0,0.6,30.39,99.99,54632.0,1835139730494.0,819840114726.0,1015299615768.0,2163761368649.0,77329845672.0,,28.23814174194419,0.4467453355746964,,0.0,2023-06-16,,,0,적정의견,,6.0,,,,28.23814174194419,,0.0
460860,01765265,동국제강,2018,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460860,01765265,동국제강,2019,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460860,01765265,동국제강,2020,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460860,01765265,동국제강,2021,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460860,01765265,동국제강,2022,KOSPI,1차 철강 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-06-16,,,0,,,,,,,,,0.0
460860,01765265,동국제강,2023,KOSPI,1차 철강 제조업,0,0,0,0,안진회계법인,1.0,0.0,,0.0,,5.0,3.0,0.6,30.39,99.99,70652.0,3531787086236.0,1810426229169.0,1721360857067.0,2632104129307.0,235489924847.0,,28.89282511549313,0.5126091083532617,,0.0,2023-06-16,,,0,적정,,6.0,3.0,,,28.89282511549313,,0.0
460860,01765265,동국제강,2024,KOSPI,1차 철강 제조업,0,0,0,0,안진회계법인,1.0,1.0,,0.0,,5.0,3.0,0.6,30.39,99.94,63528.0,3194015021446.0,1492183763192.0,1701831258254.0,3527525783006.0,102474077764.0,,28.792299868730346,0.4671811977003339,,0.0,2023-06-16,,,0,적정의견,,3.0,,,,28.792299868730346,,0.0
457190,01762569,이수스페셜티케미컬,2018,KOSPI,기초 화학물질 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-05-31,,,0,,,,,,,,,0.0
457190,01762569,이수스페셜티케미컬,2019,KOSPI,기초 화학물질 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-05-31,,,0,,,,,,,,,0.0
457190,01762569,이수스페셜티케미컬,2020,KOSPI,기초 화학물질 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-05-31,,,0,,,,,,,,,0.0
457190,01762569,이수스페셜티케미컬,2021,KOSPI,기초 화학물질 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-05-31,,,0,,,,,,,,,0.0
457190,01762569,이수스페셜티케미컬,2022,KOSPI,기초 화학물질 제조업,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2023-05-31,,,0,,,,,,,,,0.0
