rcept_no,corp_cls,corp_code,corp_name,bsns_year,adtor,cn,mendng,tot_reqre_time,adt_cntrct_dtls_mendng,adt_cntrct_dtls_time,real_exc_dtls_mendng,real_exc_dtls_time,stlm_dt,query_year,endpoint_label
20230321001282,Y,00622787,바이오노트,제18기(전전기),삼정회계법인,개별 재무제표 감사,-,-,"168,000","1,400","168,000","1,023",2022-12-31,2022,audit_contract
20240322000144,Y,00622787,바이오노트,제21기(당기),한영회계법인,"분, 반기 별도 및 연결 재무제표 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,"350,000","3,500","350,000","4,068",2023-12-31,2023,audit_contract
20240322000144,Y,00622787,바이오노트,제20기(전기),삼정회계법인,"분, 반기 별도 및 연결 재무제표 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,"400,000","4,200","400,000","4,200",2023-12-31,2023,audit_contract
20240322000144,Y,00622787,바이오노트,제19기(전전기),삼정회계법인,"별도 및 연결 재무제표 감사
내부회계관리제도 검토",-,-,"360,000","3,500","360,000","3,008",2023-12-31,2023,audit_contract
20250318001275,Y,00622787,바이오노트,제22기(당기),한영회계법인,"분, 반기 별도 및 연결 재무제표 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,380,"3,865",380,"3,865",2024-12-31,2024,audit_contract
20250318001275,Y,00622787,바이오노트,제21기(전기),한영회계법인,"분, 반기 별도 및 연결 재무제표 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,350,"3,500",350,"4,068",2024-12-31,2024,audit_contract
20250318001275,Y,00622787,바이오노트,제20기(전전기),삼정회계법인,"분, 반기 별도 및 연결 재무제표 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,400,"4,200",400,"4,200",2024-12-31,2024,audit_contract
20230322000303,Y,01702017,유니드비티플러스,제1기(당기),한울회계법인,"재무제표 감사
내부회계관리제도 검토",-,-,80 ,"1,000 ",80 ,804 ,2022-12-31,2022,audit_contract
20230322000303,Y,01702017,유니드비티플러스,-,-,-,-,-,-,-,-,-,2022-12-31,2022,audit_contract
20230322000303,Y,01702017,유니드비티플러스,-,-,-,-,-,-,-,-,-,2022-12-31,2022,audit_contract
20240320000313,Y,01702017,유니드비티플러스,제2기 (당기),한울회계법인,"- 별도 재무제표 감사
- 기말 별도재무제표에 대한 감사
- 내부회계관리제도 감사",-,-,110,"1,200 ",110 ,"1,203 ",2023-12-31,2023,audit_contract
20240320000313,Y,01702017,유니드비티플러스,제1기(전기),한울회계법인,"- 별도 재무제표 감사
- 기말 별도재무제표에 대한 감사
- 내부회계관리제도 검토",-,-,80 ,"1,000 ",80 ,804 ,2023-12-31,2023,audit_contract
20240320000313,Y,01702017,유니드비티플러스,-,-,-,-,-,-,-,-,-,2023-12-31,2023,audit_contract
20250319000185,Y,01702017,유니드비티플러스,"제 3 기
(당기)",한울회계법인,"- 반기 별도재무제표 검토
- 기말 별도재무제표에 대한 감사
- 내부회계관리제도 감사",-,-,135 ,"1,312 ",135 ,"1,325 ",2024-12-31,2024,audit_contract
20250319000185,Y,01702017,유니드비티플러스,"제 2 기
(전기)",한울회계법인,"- 반기 별도재무제표 검토
- 기말 별도재무제표에 대한 감사
- 내부회계관리제도 감사",-,-,110 ,"1,200 ",110 ,"1,203 ",2024-12-31,2024,audit_contract
20250319000185,Y,01702017,유니드비티플러스,"제 1 기
(전전기)",한울회계법인,"- 반기 별도재무제표 검토
- 기말 별도재무제표에 대한 감사
- 내부회계관리제도 검토",-,-,80 ,"1,000 ",80 ,804 ,2024-12-31,2024,audit_contract
20190401002209,Y,00525934,LX세미콘,제20기(당기),삼정회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사","165,000","1,783",-,-,-,-,2018-12-31,2018,audit_contract
20190401002209,Y,00525934,LX세미콘,제19기(전기),삼정회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사","105,000","1,174",-,-,-,-,2018-12-31,2018,audit_contract
20190401002209,Y,00525934,LX세미콘,제18기(전전기),삼정회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사","115,000","1,321",-,-,-,-,2018-12-31,2018,audit_contract
20200330002510,Y,00525934,LX세미콘,제21기(당기),삼정회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사",200,"2,587",-,-,-,-,2019-12-31,2019,audit_contract
20200330002510,Y,00525934,LX세미콘,제20기(전기),삼정회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사",165,"1,783",-,-,-,-,2019-12-31,2019,audit_contract
20200330002510,Y,00525934,LX세미콘,제19기(전전기),삼정회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사",105,"1,174",-,-,-,-,2019-12-31,2019,audit_contract
20210310001052,Y,00525934,LX세미콘,제22기(당기),안진회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사",-,-,379,"3,443",379,"3,644",2020-12-31,2020,audit_contract
20210310001052,Y,00525934,LX세미콘,제21기(전기),삼정회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사",-,-,200,"2,145",200,"2,587",2020-12-31,2020,audit_contract
20210310001052,Y,00525934,LX세미콘,제20기(전전기),삼정회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사",-,-,165,"1,650",165,"1,783",2020-12-31,2020,audit_contract
20220314000950,Y,00525934,LX세미콘,제23기(당기),안진회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,420,"3,818",420,"3,575",2021-12-31,2021,audit_contract
20220314000950,Y,00525934,LX세미콘,제22기(전기),안진회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,379,"3,443",379,"3,644",2021-12-31,2021,audit_contract
20220314000950,Y,00525934,LX세미콘,제21기(전전기),삼정회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 검토",-,-,200,"2,145",200,"2,587",2021-12-31,2021,audit_contract
20230315001207,Y,00525934,LX세미콘,제24기 (당기),안진회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,460,"3,948",460,"3,497",2022-12-31,2022,audit_contract
20230315001207,Y,00525934,LX세미콘,제23기(전기),안진회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,420,"3,818",420,"3,575",2022-12-31,2022,audit_contract
20230315001207,Y,00525934,LX세미콘,제22기(전전기),안진회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,379,"3,443",379,"3,644",2022-12-31,2022,audit_contract
20240313001269,Y,00525934,LX세미콘,제25기(당기),삼일회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,280,"3,200",280,"3,046",2023-12-31,2023,audit_contract
20240313001269,Y,00525934,LX세미콘,제24기(전기),안진회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,460,"3,948",460,"3,497",2023-12-31,2023,audit_contract
20240313001269,Y,00525934,LX세미콘,제23기(전전기),안진회계법인,"분,반기 검토
별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,420,"3,818",420,"3,575",2023-12-31,2023,audit_contract
20250312001059,Y,00525934,LX세미콘,제26기(당기),삼일회계법인,"분,반기 검토/
별도 및 연결재무제표에 대한 감사

내부회계관리제도에 대한 감사",-,-,300,"3,200",300,"3,040",2024-12-31,2024,audit_contract
20250312001059,Y,00525934,LX세미콘,제25기(전기),삼일회계법인,"분,반기 검토/별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,280,"3,200",280,"3,046",2024-12-31,2024,audit_contract
20250312001059,Y,00525934,LX세미콘,제24기(전전기),안진회계법인,"분,반기 검토/별도 및 연결재무제표에 대한 감사
내부회계관리제도에 대한 감사",-,-,460,"3,948",460,"3,497",2024-12-31,2024,audit_contract
20230322000801,Y,01026157,쏘카,제12기(당기),삼일회계법인,"별도기말감사
별도1분기검토
연결기말감사
연결1분기검토
내부회계관리제도감사",-,-,"369,000","2,977","369,000","2,977",2022-12-31,2022,audit_contract
20230322000801,Y,01026157,쏘카,제11기(전기),삼일회계법인,"별도기말감사별도3분기감사연결기말감사연결3분기감사
내부회계관리제도검토",-,-,"300,000","2,400","351,250","2,817",2022-12-31,2022,audit_contract
20230322000801,Y,01026157,쏘카,제10기(전전기),삼정회계법인,"별도기말감사연결기말감사
내부회계관리제도검토",-,-,"73,450",806,"73,450",806,2022-12-31,2022,audit_contract
20240320001168,Y,01026157,쏘카,제13기(당기),대주회계법인,"분·반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,"300,000","2,713","300,000","2,715",2023-12-31,2023,audit_contract
20240320001168,Y,01026157,쏘카,제12기(전기),삼일회계법인,"분·반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,"369,000","2,977","369,000","2,977",2023-12-31,2023,audit_contract
20240320001168,Y,01026157,쏘카,제11기(전전기),삼일회계법인,"분·반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 검토",-,-,"300,000","2,400","351,250","2,817",2023-12-31,2023,audit_contract
20250318001072,Y,01026157,쏘카,제14기(당기),대주회계법인,"분·반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,"320,000","2,837","320,000","2,837",2024-12-31,2024,audit_contract
20250318001072,Y,01026157,쏘카,제13기(전기),대주회계법인,"분·반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,"300,000","2,713","300,000","2,715",2024-12-31,2024,audit_contract
20250318001072,Y,01026157,쏘카,제12기(전전기),삼일회계법인,"분·반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,"369,000","2,977","369,000","2,977",2024-12-31,2024,audit_contract
20230323001537,Y,00193328,수산인더스트리,제40기(당기),삼일회계법인,별도 및 연결재무제표의 감사,-,-,200백만원,"2,000",200백만원,"1,857",2022-12-31,2022,audit_contract
20230323001537,Y,00193328,수산인더스트리,제39기(전기),대주회계법인,별도 및 연결재무제표의 감사,-,-,160백만원,826,160백만원,826,2022-12-31,2022,audit_contract
20230323001537,Y,00193328,수산인더스트리,제38기(전전기),삼일회계법인,별도 및 연결재무제표의 감사,-,-,97백만원,780,97백만원,780,2022-12-31,2022,audit_contract
20240320000834,Y,00193328,수산인더스트리,제41기(당기),삼일회계법인,"반기 재무제표에 대한 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,220백만원,"2,200",220백만원,"2,110",2023-12-31,2023,audit_contract
20240320000834,Y,00193328,수산인더스트리,제40기(전기),삼일회계법인,"별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,220백만원,"2,000",220백만원,"1,857",2023-12-31,2023,audit_contract
20240320000834,Y,00193328,수산인더스트리,제39기(전전기),대주회계법인,별도 및 연결 재무제표에 대한 감사,-,-,160백만원,826,160백만원,826,2023-12-31,2023,audit_contract
20250814003023,Y,00193328,수산인더스트리,제42기(당기),삼일회계법인,"분반기 재무제표에 대한 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,220백만원,"2,200",220백만원,"2,592",2024-12-31,2024,audit_contract
20250814003023,Y,00193328,수산인더스트리,제41기(전기),삼일회계법인,"분반기 재무제표에 대한 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,220백만원,"2,200",220백만원,"2,110",2024-12-31,2024,audit_contract
20250814003023,Y,00193328,수산인더스트리,제40기(전전기),삼일회계법인,"분반기 재무제표에 대한 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,220백만원,"2,200",220백만원,"1,857",2024-12-31,2024,audit_contract
20210317000676,Y,01515323,LG에너지솔루션,제1기(당기),삼일회계법인,"2020년 별도 및 연결재무제표에 대한 감사(영문포함)(감사기간)
별도재무제표 : 2021.01.19~2021.02.26
연결재무제표 : 2021.01.19~2021.02.26",-,-,320,"3,200시간",320,"3,300시간
(영문보고서작성 등 추정시간 포함)",2020-12-31,2020,audit_contract
20210317000676,Y,01515323,LG에너지솔루션,-,-,-,-,-,-,-,-,-,2020-12-31,2020,audit_contract
20210317000676,Y,01515323,LG에너지솔루션,-,-,-,-,-,-,-,-,-,2020-12-31,2020,audit_contract
20220315001026,Y,01515323,LG에너지솔루션,제2기(당기),한영회계법인,"2021년 별도 및 연결재무제표에 대한 감사(감사기간)
별도재무제표 : 2022.01.18~2022.03.07
연결재무제표 : 2022.01.27~2022.03.07",-,-,"2,200 ","20,000시간 ","2,200 ","17,580시간",2021-12-31,2021,audit_contract
20220315001026,Y,01515323,LG에너지솔루션,제1기(전기),삼일회계법인,"2020년 별도 및 연결재무제표에 대한 감사(영문포함)
(감사기간)
별도재무제표 : 2021.01.19~2021.02.26
연결재무제표 : 2021.01.19~2021.02.26",-,-,320 ,"3,200시간 ",320 ,"3,300시간
(영문보고서작성 등 추정시간 포함)",2021-12-31,2021,audit_contract
20220315001026,Y,01515323,LG에너지솔루션,-,-,-,-,-,-,-,-,-,2021-12-31,2021,audit_contract
20230315001342,Y,01515323,LG에너지솔루션,제3기(당기),안진회계법인,"2022년 별도 및 연결재무제표에 대한 감사
 (감사기간)
 별도재무제표: 2023.01.17~2023.03.08
 연결재무제표: 2023.01.17~2023.03.08",-,-,"1,500 ","15,000시간","1,500 ","15,000시간
 (영문보고서검토 시간 포함)",2022-12-31,2022,audit_contract
20230315001342,Y,01515323,LG에너지솔루션,제2기(전기),한영회계법인,"2021년 별도 및 연결재무제표에 대한 감사(감사기간)
별도재무제표 : 2022.01.18~2022.03.07
연결재무제표 : 2022.01.27~2022.03.07",-,-,"2,200 ","20,000시간","2,200 ","17,580시간",2022-12-31,2022,audit_contract
20230315001342,Y,01515323,LG에너지솔루션,제1기(전전기),삼일회계법인,"2020년 별도 및 연결재무제표에 대한 감사(영문포함)
(감사기간)
별도재무제표 : 2021.01.19~2021.02.26
연결재무제표 : 2021.01.19~2021.02.26",-,-,320 ,"3,200시간",320 ,"3,300시간
(영문보고서작성 등 추정시간 포함)",2022-12-31,2022,audit_contract
20240314001110,Y,01515323,LG에너지솔루션,제4기(당기),안진회계법인,"2023년 별도 및 연결재무제표에 대한 감사
(감사기간)
별도재무제표: 2024.01.02~2024.03.07
연결재무제표: 2024.01.02~2024.03.07",-,-,"1,800 ","18,470시간","1,800 ","18,470시간
(영문보고서검토 시간 포함)",2023-12-31,2023,audit_contract
20240314001110,Y,01515323,LG에너지솔루션,제3기(전기),안진회계법인,"2022년 별도 및 연결재무제표에 대한 감사
(감사기간)
별도재무제표: 2023.01.17~2023.03.08
연결재무제표: 2023.01.17~2023.03.08",-,-,"1,500 ","15,000시간","1,500 ","15,000시간
(영문보고서검토 시간 포함)",2023-12-31,2023,audit_contract
20240314001110,Y,01515323,LG에너지솔루션,제2기(전전기),한영회계법인,"2021년 별도 및 연결재무제표에 대한 감사
(감사기간)
별도재무제표 : 2022.01.18~2022.03.07
연결재무제표 : 2022.01.27~2022.03.07",-,-,"2,200 ","20,000시간","2,200 ","17,580시간",2023-12-31,2023,audit_contract
20250312000405,Y,01515323,LG에너지솔루션,제5기(당기),안진회계법인,"2024년 별도 및 연결재무제표에 대한 감사
(감사기간)
별도재무제표: 2025.01.15~2025.03.05
연결재무제표: 2025.01.15~2025.03.05",-,-,"1,900 ","19,000시간","1,900 ","19,000시간
(영문보고서검토 시간 포함)",2024-12-31,2024,audit_contract
20250312000405,Y,01515323,LG에너지솔루션,제4기(전기),안진회계법인,"2023년 별도 및 연결재무제표에 대한 감사
(감사기간)
별도재무제표: 2024.01.02~2024.03.07
연결재무제표: 2024.01.02~2024.03.07",-,-,"1,800 ","18,470시간","1,800 ","18,470시간
(영문보고서검토 시간 포함)",2024-12-31,2024,audit_contract
20250312000405,Y,01515323,LG에너지솔루션,제3기(전전기),안진회계법인,"2022년 별도 및 연결재무제표에 대한 감사
(감사기간)
별도재무제표: 2023.01.17~2023.03.08
연결재무제표: 2023.01.17~2023.03.08",-,-,"1,500 ","15,000시간","1,500 ","15,000시간
(영문보고서검토 시간 포함)",2024-12-31,2024,audit_contract
20220321001421,Y,01323032,케이카,제5기(당기),안진회계법인,"반기검토, 연간감사
내부회계관리제도 검토",-,-,450,"4,034",405,"4,155",2021-12-31,2021,audit_contract
20220321001421,Y,01323032,케이카,제4기(전기),삼정회계법인,"재무제표 감사
내부회계관리제도 검토",-,-,92,951,92,"1,118",2021-12-31,2021,audit_contract
20220321001421,Y,01323032,케이카,제3기(전전기),삼정회계법인,"재무제표 감사
내부회계관리제도 검토",-,-,82,910,95,"1,265",2021-12-31,2021,audit_contract
20230407002574,Y,01323032,케이카,제6기(당기),삼일회계법인,"분/반기검토, 연간감사
내부회계관리제도 감사",-,-,330,"3,200 ",330,"3,462",2022-12-31,2022,audit_contract
20230407002574,Y,01323032,케이카,제5기(전기),안진회계법인,"반기검토, 연간감사
내부회계관리제도 검토",-,-,450,"4,034",405,"4,155",2022-12-31,2022,audit_contract
20230407002574,Y,01323032,케이카,제4기(전전기),삼정회계법인,"재무제표 감사
내부회계관리제도 검토",-,-,92,951,92,"1,118",2022-12-31,2022,audit_contract
20240424000584,Y,01323032,케이카,제7기(당기),삼일회계법인,"분/반기검토, 연간감사
내부회계관리제도 감사",-,-,350,"3,200 ",350,"3,178",2023-12-31,2023,audit_contract
20240424000584,Y,01323032,케이카,제6기(전기),삼일회계법인,"분/반기검토, 연간감사
내부회계관리제도 감사",-,-,330,"3,200 ",330,"3,462",2023-12-31,2023,audit_contract
20240424000584,Y,01323032,케이카,제5기(전전기),안진회계법인,"반기검토, 연간감사
내부회계관리제도 검토",-,-,450,"4,034",405,"4,155",2023-12-31,2023,audit_contract
20250318000964,Y,01323032,케이카,제8기(당기),삼일회계법인,"분/반기검토, 연간감사,
내부회계관리제도 감사",-,-,      360,"     3,200",360,"3,012",2024-12-31,2024,audit_contract
20250318000964,Y,01323032,케이카,제7기(전기),삼일회계법인,"분/반기검토, 연간감사,
내부회계관리제도 감사",-,-, 350,"3,200", 350,"3,178",2024-12-31,2024,audit_contract
20250318000964,Y,01323032,케이카,제6기(전전기),삼일회계법인,"분/반기검토, 연간감사,
내부회계관리제도 감사",-,-,330,"3,200",330,"3,462",2024-12-31,2024,audit_contract
20210401001108,Y,01390344,HD현대중공업,-,-,-,-,-,-,-,-,-,2020-12-31,2020,audit_contract
20210401001108,Y,01390344,HD현대중공업,-,-,-,-,-,-,-,-,-,2020-12-31,2020,audit_contract
20210401001108,Y,01390344,HD현대중공업,-,-,-,-,-,-,-,-,-,2020-12-31,2020,audit_contract
20220314000704,Y,01390344,HD현대중공업,제3기(당기),한영회계법인,"1분기 별도 및 연결재무제표 임의감사,반기 별도 및 연결재무제표 검토,3분기 별도 및 연결재무제표 검토,기말 별도 및 연결재무제표 감사,내부회계관리제도 감사",-,-,"1,705","15,500","1,705","16,404",2021-12-31,2021,audit_contract
20220314000704,Y,01390344,HD현대중공업,제2기(전기),삼정회계법인,"연결감사, 연결분반기검토,
 기말감사, 분반기검토
 내부회계관리제도 검토",-,-,909,"3,894
 (분반기검토)
 6,206
 (감사 등)",909,"4,113
 (분반기검토)
 6,280
 (감사 등)",2021-12-31,2021,audit_contract
20220314000704,Y,01390344,HD현대중공업,제1기(전전기),삼정회계법인,"기말감사, 분반기검토",-,-,813,"2,832
 (분반기검토)
 6,429
 (감사 등)",813,"2,379
 (반기검토)
 8,006
 (감사 등)",2021-12-31,2021,audit_contract
20230320000790,Y,01390344,HD현대중공업,제4기(당기),삼정회계법인,"연결감사, 연결분반기검토
기말감사, 분반기검토
내부회계관리제도 감사",-,-,"1,160","11,615","1,160","12,103",2022-12-31,2022,audit_contract
20230320000790,Y,01390344,HD현대중공업,제3기(전기),한영회계법인,"1분기 별도 및 연결재무제표 임의감사,반기 별도 및 연결재무제표 검토,3분기 별도 및 연결재무제표 검토,기말 별도 및 연결재무제표 감사,내부회계관리제도 감사",-,-,"1,705","15,500","1,705","16,404",2022-12-31,2022,audit_contract
20230320000790,Y,01390344,HD현대중공업,제2기(전전기),삼정회계법인,"연결감사, 연결분반기검토,
 기말감사, 분반기검토
 내부회계관리제도 검토",-,-,909,"3,894
 (분반기검토)
 6,206
 (감사 등)",909,"4,113
 (분반기검토)
 6,280
 (감사 등)",2022-12-31,2022,audit_contract
20240318000459,Y,01390344,HD현대중공업,제5기(당기),삼정회계법인,"연결감사, 연결분반기검토
기말감사, 분반기검토
내부회계관리제도 감사",-,-,"1,170","11,591","1,170","11,690",2023-12-31,2023,audit_contract
20240318000459,Y,01390344,HD현대중공업,제4기(전기),삼정회계법인,"연결감사, 연결분반기검토
기말감사, 분반기검토
내부회계관리제도 감사",-,-,"1,160","11,615","1,160","12,103",2023-12-31,2023,audit_contract
20240318000459,Y,01390344,HD현대중공업,제3기(전전기),한영회계법인,"1분기 별도 및 연결재무제표 임의감사,반기 별도 및 연결재무제표 검토,3분기 별도 및 연결재무제표 검토,기말 별도 및 연결재무제표 감사,내부회계관리제도 감사",-,-,"1,705","15,500","1,705","16,404",2023-12-31,2023,audit_contract
20250318000897,Y,01390344,HD현대중공업,"제6기
(당기)",삼정회계법인,"연결감사, 연결분반기검토
 기말감사, 분반기검토
 내부회계관리제도 감사",-,-,"1,225 ","11,891","1,225","11,710",2024-12-31,2024,audit_contract
20250318000897,Y,01390344,HD현대중공업,"제5기
(전기)",삼정회계법인,"연결감사, 연결분반기검토
기말감사, 분반기검토
내부회계관리제도 감사",-,-,"1,170","11,591","1,170","11,690",2024-12-31,2024,audit_contract
20250318000897,Y,01390344,HD현대중공업,"제4기
(전전기)",삼정회계법인,"연결감사, 연결분반기검토
기말감사, 분반기검토
내부회계관리제도 감사",-,-,"1,160","11,615","1,160","12,103",2024-12-31,2024,audit_contract
20220317000848,Y,00972503,일진하이솔루스,제10기(당기),삼일회계법인,"별도재무제표 감사
내부회계관리제도 검토",-,-,"178,000","1,402","178,000","1,346",2021-12-31,2021,audit_contract
20220317000848,Y,00972503,일진하이솔루스,제9기(전기),삼일회계법인,별도재무제표 감사,-,-,"90,000",734,"90,000",948,2021-12-31,2021,audit_contract
20220317000848,Y,00972503,일진하이솔루스,제8기(전전기),삼덕회계법인,별도재무제표 감사,-,-,"21,000",284,"21,000",284,2021-12-31,2021,audit_contract
20230315001068,Y,00972503,일진하이솔루스, 제11기(당기),대주회계법인,"별도재무제표 감사
 내부회계관리제도 검토",-,-,"70,000","1,190 ","70,000","1,067",2022-12-31,2022,audit_contract
20230315001068,Y,00972503,일진하이솔루스, 제10기(전기),삼일회계법인,"별도재무제표 감사
내부회계관리제도 검토",-,-,"178,000","1,402","178,000","1,346",2022-12-31,2022,audit_contract
20230315001068,Y,00972503,일진하이솔루스, 제9기(전전기),삼일회계법인,별도재무제표 감사,-,-,"90,000",734,"90,000",948,2022-12-31,2022,audit_contract
20240313001276,Y,00972503,일진하이솔루스,제12기(당기),대주회계법인,"별도재무제표 감사
 내부회계관리제도 검토",-,-,"70,000","1,190","70,000","1,239",2023-12-31,2023,audit_contract
20240313001276,Y,00972503,일진하이솔루스,제11기(전기),대주회계법인,"별도재무제표 감사
 내부회계관리제도 검토",-,-,"70,000","1,190","70,000","1,067",2023-12-31,2023,audit_contract
20240313001276,Y,00972503,일진하이솔루스,제10기(전전기),삼일회계법인,"별도재무제표 감사
내부회계관리제도 검토",-,-,"178,000","1,402","178,000","1,346",2023-12-31,2023,audit_contract
20250312000525,Y,00972503,일진하이솔루스,제13기(당기),대주회계법인,"별도재무제표 감사
 내부회계관리제도 검토",-,-,"70,000","1,190","70,000","1,234",2024-12-31,2024,audit_contract
20250312000525,Y,00972503,일진하이솔루스,제12기(전기),대주회계법인,"별도재무제표 감사
 내부회계관리제도 검토",-,-,"70,000","1,190","70,000","1,239",2024-12-31,2024,audit_contract
20250312000525,Y,00972503,일진하이솔루스,제11기(전전기),대주회계법인,"별도재무제표 감사
 내부회계관리제도 검토",-,-,"70,000","1,190","70,000","1,067",2024-12-31,2024,audit_contract
20220316000673,Y,00486705,아주스틸,"제23기
 (당기)",정인회계법인,"1분기, 반기 별도 및 연결재무제표 검토, 연차 별도 및 연결재무제표 감사, 별도 내부회계관리제도 검토 ",-,-,210,"2,100",210,"2,230",2021-12-31,2021,audit_contract
20220316000673,Y,00486705,아주스틸,"제22기
 (전기)",정인회계법인,중간감사 및 기말감사,-,-,240,"2,058",257,"2,229",2021-12-31,2021,audit_contract
20220316000673,Y,00486705,아주스틸,"제21기
 (전전기)",안경회계법인,"기초 잔액 검토 및 내부통제에 대한 이해, 계정과목에 대한
 입증절차 수행, 연결계정과목에 대한 입증절차 수행",-,-,45,846,45,930,2021-12-31,2021,audit_contract
20230320001066,Y,00486705,아주스틸,"제24기
 (당기)",정인회계법인," 반기 별도/연결 재무제표 검토
 기말 별도/연결 재무제표 감사
 내부회계관리제도 감사",-,-,290,"2,418",290,"2,156",2022-12-31,2022,audit_contract
20230320001066,Y,00486705,아주스틸,"제23기
 (전기)",정인회계법인," 1분기/반기 재무제표 검토
 중간감사 및 별도 및 연결 재무제표에 대한 감사
 내부회계관리제도 검토",-,-,210,"2,100",210,"2,230",2022-12-31,2022,audit_contract
20230320001066,Y,00486705,아주스틸,"제22기
 (전전기)",정인회계법인,중간감사 및 기말감사,-,-,240,"2,058",257,"2,229",2022-12-31,2022,audit_contract
20250321001731,Y,00486705,아주스틸,-,-,-,-,-,-,-,-,-,2023-12-31,2023,audit_contract
20250321001731,Y,00486705,아주스틸,-,-,-,-,-,-,-,-,-,2023-12-31,2023,audit_contract
20250321001731,Y,00486705,아주스틸,-,-,-,-,-,-,-,-,-,2023-12-31,2023,audit_contract
20250328001653,Y,00486705,아주스틸,제26기(당기),대주회계법인,"분, 반기 별도/연결 검토
기말 별도/연결 감사
내부회계관리제도 감사",-,-,220,"2,460",420,"4,355",2024-12-31,2024,audit_contract
20250328001653,Y,00486705,아주스틸,제27기(전기),대주회계법인,"분,반기 별도/연결 검토
기말 별도/연결 감사
내부회계관리제도 감사",-,-,200,"2,460",200,"2,464",2024-12-31,2024,audit_contract
20250328001653,Y,00486705,아주스틸,제28기(전전기),정인회계법인,"반기 별도/연결 재무제표 검토
기말 별도/연결 재무제표 감사
내부회계관리제도 감사",-,-,290,"2,418",290,"2,156",2024-12-31,2024,audit_contract
20210707000453,Y,00545716,롯데렌탈,제14기(당기),삼정회계법인,"분기검토, 반기검토, 결산감사, 내부회계관리제도","265
(연간계약보수)","2,784
(연간계약보수)",-,-,-,-,2018-12-31,2018,audit_contract
20210707000453,Y,00545716,롯데렌탈,제13기(전기),삼정회계법인,"분기검토, 반기검토, 결산감사, 내부회계관리제도","200
(연간계약보수)","2,882
(연간계약보수)",-,-,-,-,2018-12-31,2018,audit_contract
20210707000453,Y,00545716,롯데렌탈,제12기(전전기),삼일회계법인,"분기검토, 반기검토, 결산감사, 내부회계관리제도","200
(연간계약보수)","2,950
(연간계약보수)",-,-,-,-,2018-12-31,2018,audit_contract
20210707000485,Y,00545716,롯데렌탈,제15기(당기),삼정회계법인,"분기검토, 반기검토, 결산감사, 내부회계관리제도","317
(연간계약보수)","4,282
(연간계약보수)",-,-,-,-,2019-12-31,2019,audit_contract
20210707000485,Y,00545716,롯데렌탈,제14기(전기),삼정회계법인,"분기검토, 반기검토, 결산감사, 내부회계관리제도","265
(연간계약보수)","2,784
(연간계약보수)",-,-,-,-,2019-12-31,2019,audit_contract
